Day fraction since midnight on 10/26/2019	Water Pump Control (rpm)	Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	Just Water Pump Control (rpm)
0.39112750	0.00000000	0.00000000	0.00000000	0.23688261	0.00000000
0.39113909	0.00000000	0.00000000	0.00000000	0.23688261	0.00000000
0.39115066	0.00000000	0.00000000	0.00000000	0.23688261	0.00000000
0.39116222	0.00000000	0.00000000	0.00000000	0.23688261	0.00000000
0.39117381	0.00000000	0.00000000	0.00000000	0.23688261	0.00000000
0.39118538	0.00000000	0.00000000	0.00000000	0.23688261	0.00000000
0.39119697	0.00000000	0.00000000	0.00000000	0.24899428	0.00000000
0.39120852	0.00000000	0.00000000	0.00000000	0.24899428	0.00000000
0.39122011	0.00000000	0.00000000	0.00000000	0.24899428	0.00000000
0.39123167	0.00000000	0.00000000	0.00000000	0.24899428	0.00000000
0.39124324	0.00000000	0.00000000	0.00000000	0.24899428	0.00000000
0.39125483	0.00000000	0.00000000	0.00000000	0.24498327	0.00000000
0.39126640	0.00000000	0.00000000	0.00000000	0.24498327	0.00000000
0.39127796	0.00000000	0.00000000	0.00000000	0.24498327	0.00000000
0.39128955	0.00000000	0.00000000	0.00000000	0.24498327	0.00000000
0.39130112	0.00000000	0.00000000	0.00000000	0.24498327	0.00000000
0.39131271	0.00000000	0.00000000	0.00000000	0.24498327	0.00000000
0.39132426	0.00000000	0.00000000	0.00000000	0.23977803	0.00000000
0.39133585	0.00000000	0.00000000	0.00000000	0.23977803	0.00000000
0.39134742	0.00000000	0.00000000	0.00000000	0.23977803	0.00000000
0.39135899	0.00000000	0.00000000	0.00000000	0.23977803	0.00000000
0.39137055	0.00000000	0.00000000	0.00000000	0.23977803	0.00000000
0.39138214	0.00000000	0.00000000	0.00000000	0.24146210	0.00000000
0.39139371	0.00000000	0.00000000	0.00000000	0.24146210	0.00000000
0.39140530	0.00000000	0.00000000	0.00000000	0.24146210	0.00000000
0.39141684	0.00000000	0.00000000	0.00000000	0.24146210	0.00000000
0.39142864	0.00000000	0.00000000	0.00000000	0.24146210	0.00000000
0.39144002	0.00000000	0.00000000	0.00000000	0.24146210	0.00000000
0.39145157	0.00000000	0.00000000	0.00000000	0.24239556	0.00000000
0.39146316	0.00000000	0.00000000	0.00000000	0.24239556	0.00000000
0.39147473	0.00000000	0.00000000	0.00000000	0.24239556	0.00000000
0.39148630	0.00000000	0.00000000	0.00000000	0.24239556	0.00000000
0.39149786	0.00000000	0.00000000	0.00000000	0.24239556	0.00000000
0.39150946	0.00000000	0.00000000	0.00000000	0.24239556	0.00000000
0.39152102	0.00000000	0.00000000	0.00000000	0.26161984	0.00000000
0.39153261	0.00000000	0.00000000	0.00000000	0.26161984	0.00000000
0.39154416	0.00000000	0.00000000	0.00000000	0.26161984	0.00000000
0.39155575	0.00000000	0.00000000	0.00000000	0.26161984	0.00000000
0.39156731	0.00000000	0.00000000	0.00000000	0.26161984	0.00000000
0.39157890	0.00000000	0.00000000	0.00000000	0.26217270	0.00000000
0.39159047	0.00000000	0.00000000	0.00000000	0.26217270	0.00000000
0.39160203	0.00000000	0.00000000	0.00000000	0.26217270	0.00000000
0.39161360	0.00000000	0.00000000	0.00000000	0.26217270	0.00000000
0.39162519	0.00000000	0.00000000	0.00000000	0.26217270	0.00000000
0.39163676	0.00000000	0.00000000	0.00000000	0.26217270	0.00000000
0.39164832	0.00000000	0.00000000	0.00000000	0.24652912	0.00000000
0.39165991	0.00000000	0.00000000	0.00000000	0.24652912	0.00000000
0.39167148	0.00000000	0.00000000	0.00000000	0.24652912	0.00000000
0.39168307	0.00000000	0.00000000	0.00000000	0.24652912	0.00000000
0.39169464	0.00000000	0.00000000	0.00000000	0.24652912	0.00000000
0.39170621	0.00000000	0.00000000	0.00000000	0.23638175	0.00000000
0.39171777	0.00000000	0.00000000	0.00000000	0.23638175	0.00000000
0.39172934	0.00000000	0.00000000	0.00000000	0.23638175	0.00000000
0.39174093	0.00000000	0.00000000	0.00000000	0.23638175	0.00000000
0.39175250	0.00000000	0.00000000	0.00000000	0.23638175	0.00000000
0.39176408	0.00000000	0.00000000	0.00000000	0.23638175	0.00000000
0.39177565	0.00000000	0.00000000	0.00000000	0.24566178	0.00000000
0.39178722	0.00000000	0.00000000	0.00000000	0.24566178	0.00000000
0.39179878	0.00000000	0.00000000	0.00000000	0.24566178	0.00000000
0.39181037	0.00000000	0.00000000	0.00000000	0.24566178	0.00000000
0.39182194	0.00000000	0.00000000	0.00000000	0.24566178	0.00000000
0.39183351	0.00000000	0.00000000	0.00000000	0.24566178	0.00000000
0.39184510	0.00000000	0.00000000	0.00000000	0.23777030	0.00000000
0.39185667	0.00000000	0.00000000	0.00000000	0.23777030	0.00000000
0.39186824	0.00000000	0.00000000	0.00000000	0.23777030	0.00000000
0.39187981	0.00000000	0.00000000	0.00000000	0.23777030	0.00000000
0.39189138	0.00000000	0.00000000	0.00000000	0.23777030	0.00000000
0.39190295	0.00000000	0.00000000	0.00000000	0.23777030	0.00000000
0.39191454	0.00000000	0.00000000	0.00000000	0.23874880	0.00000000
0.39192611	0.00000000	0.00000000	0.00000000	0.23874880	0.00000000
0.39193767	0.00000000	0.00000000	0.00000000	0.23874880	0.00000000
0.39194924	0.00000000	0.00000000	0.00000000	0.23874880	0.00000000
0.39196084	0.00000000	0.00000000	0.00000000	0.23874880	0.00000000
0.39197240	0.00000000	0.00000000	0.00000000	0.22996880	0.00000000
0.39198397	0.00000000	0.00000000	0.00000000	0.22996880	0.00000000
0.39199555	0.00000000	0.00000000	0.00000000	0.22996880	0.00000000
0.39200713	0.00000000	0.00000000	0.00000000	0.22996880	0.00000000
0.39201870	0.00000000	0.00000000	0.00000000	0.22996880	0.00000000
0.39203029	0.00000000	0.00000000	0.00000000	0.22996880	0.00000000
0.39204185	0.00000000	0.00000000	0.00000000	0.23073365	0.00000000
0.39205342	0.00000000	0.00000000	0.00000000	0.23073365	0.00000000
0.39206499	0.00000000	0.00000000	0.00000000	0.23073365	0.00000000
0.39207656	0.00000000	0.00000000	0.00000000	0.23073365	0.00000000
0.39208815	0.00000000	0.00000000	0.00000000	0.23073365	0.00000000
0.39209971	0.00000000	0.00000000	0.00000000	0.23488061	0.00000000
0.39211128	0.00000000	0.00000000	0.00000000	0.23488061	0.00000000
0.39212287	0.00000000	0.00000000	0.00000000	0.23488061	0.00000000
0.39213444	0.00000000	0.00000000	0.00000000	0.23488061	0.00000000
0.39214601	0.00000000	0.00000000	0.00000000	0.23488061	0.00000000
0.39215758	0.00000000	0.00000000	0.00000000	0.23488061	0.00000000
0.39216915	0.00000000	0.00000000	0.00000000	0.24261720	0.00000000
0.39218074	0.00000000	0.00000000	0.00000000	0.24261720	0.00000000
0.39219230	0.00000000	0.00000000	0.00000000	0.24261720	0.00000000
0.39220387	0.00000000	0.00000000	0.00000000	0.24261720	0.00000000
0.39221546	0.00000000	0.00000000	0.00000000	0.24261720	0.00000000
0.39222703	0.00000000	0.00000000	0.00000000	0.24466963	0.00000000
0.39223859	0.00000000	0.00000000	0.00000000	0.24466963	0.00000000
0.39225018	0.00000000	0.00000000	0.00000000	0.24466963	0.00000000
0.39226175	0.00000000	0.00000000	0.00000000	0.24466963	0.00000000
0.39227332	0.00000000	0.00000000	0.00000000	0.24466963	0.00000000
0.39228489	0.00000000	0.00000000	0.00000000	0.24466963	0.00000000
0.39229648	0.00000000	0.00000000	0.00000000	0.26675865	0.00000000
0.39230804	0.00000000	0.00000000	0.00000000	0.26675865	0.00000000
0.39231961	0.00000000	0.00000000	0.00000000	0.26675865	0.00000000
0.39233120	0.00000000	0.00000000	0.00000000	0.26675865	0.00000000
0.39234277	0.00000000	0.00000000	0.00000000	0.26675865	0.00000000
0.39235433	0.00000000	0.00000000	0.00000000	0.26332822	0.00000000
0.39236590	0.00000000	0.00000000	0.00000000	0.26332822	0.00000000
0.39237750	0.00000000	0.00000000	0.00000000	0.26332822	0.00000000
0.39238906	0.00000000	0.00000000	0.00000000	0.26332822	0.00000000
0.39240063	0.00000000	0.00000000	0.00000000	0.26332822	0.00000000
0.39241220	0.00000000	0.00000000	0.00000000	0.26332822	0.00000000
0.39242379	0.00000000	0.00000000	0.00000000	0.25782928	0.00000000
0.39243538	0.00000000	0.00000000	0.00000000	0.25782928	0.00000000
0.39244692	0.00000000	0.00000000	0.00000000	0.25782928	0.00000000
0.39245851	0.00000000	0.00000000	0.00000000	0.25782928	0.00000000
0.39247008	0.00000000	0.00000000	0.00000000	0.25782928	0.00000000
0.39248167	0.00000000	0.00000000	0.00000000	0.25007117	0.00000000
0.39249321	0.00000000	0.00000000	0.00000000	0.25007117	0.00000000
0.39250480	0.00000000	0.00000000	0.00000000	0.25007117	0.00000000
0.39251637	0.00000000	0.00000000	0.00000000	0.25007117	0.00000000
0.39252796	0.00000000	0.00000000	0.00000000	0.25007117	0.00000000
0.39253953	0.00000000	0.00000000	0.00000000	0.25007117	0.00000000
0.39255110	0.00000000	0.00000000	0.00000000	0.24563859	0.00000000
0.39256266	0.00000000	0.00000000	0.00000000	0.24563859	0.00000000
0.39257424	0.00000000	0.00000000	0.00000000	0.24563859	0.00000000
0.39258581	0.00000000	0.00000000	0.00000000	0.24563859	0.00000000
0.39259738	0.00000000	0.00000000	0.00000000	0.24563859	0.00000000
0.39260895	0.00000000	0.00000000	0.00000000	0.24322470	0.00000000
0.39262054	0.00000000	0.00000000	0.00000000	0.24322470	0.00000000
0.39263211	0.00000000	0.00000000	0.00000000	0.24322470	0.00000000
0.39264368	0.00000000	0.00000000	0.00000000	0.24322470	0.00000000
0.39265527	0.00000000	0.00000000	0.00000000	0.24322470	0.00000000
0.39266683	0.00000000	0.00000000	0.00000000	0.24322470	0.00000000
0.39267840	0.00000000	0.00000000	0.00000000	0.27259716	0.00000000
0.39268999	0.00000000	0.00000000	0.00000000	0.27259716	0.00000000
0.39270156	0.00000000	0.00000000	0.00000000	0.27259716	0.00000000
0.39271312	0.00000000	0.00000000	0.00000000	0.27259716	0.00000000
0.39272469	0.00000000	0.00000000	0.00000000	0.27259716	0.00000000
0.39273628	0.00000000	0.00000000	0.00000000	0.26506397	0.00000000
0.39274785	0.00000000	0.00000000	0.00000000	0.26506397	0.00000000
0.39275941	0.00000000	0.00000000	0.00000000	0.26506397	0.00000000
0.39277100	0.00000000	0.00000000	0.00000000	0.26506397	0.00000000
0.39278257	0.00000000	0.00000000	0.00000000	0.26506397	0.00000000
0.39279414	0.00000000	0.00000000	0.00000000	0.26506397	0.00000000
0.39280571	0.00000000	0.00000000	0.00000000	0.27609631	0.00000000
0.39281730	0.00000000	0.00000000	0.00000000	0.27609631	0.00000000
0.39282887	0.00000000	0.00000000	0.00000000	0.27609631	0.00000000
0.39284043	0.00000000	0.00000000	0.00000000	0.27609631	0.00000000
0.39285202	0.00000000	0.00000000	0.00000000	0.27609631	0.00000000
0.39286359	0.00000000	0.00000000	0.00000000	0.27609631	0.00000000
0.39287518	0.00000000	0.00000000	0.00000000	0.26331675	0.00000000
0.39288672	0.00000000	0.00000000	0.00000000	0.26331675	0.00000000
0.39289832	0.00000000	0.00000000	0.00000000	0.26331675	0.00000000
0.39290988	0.00000000	0.00000000	0.00000000	0.26331675	0.00000000
0.39292145	0.00000000	0.00000000	0.00000000	0.26331675	0.00000000
0.39293304	0.00000000	0.00000000	0.00000000	0.25208956	0.00000000
0.39294461	0.00000000	0.00000000	0.00000000	0.25208956	0.00000000
0.39295617	0.00000000	0.00000000	0.00000000	0.25208956	0.00000000
0.39296776	0.00000000	0.00000000	0.00000000	0.25208956	0.00000000
0.39297933	0.00000000	0.00000000	0.00000000	0.25208956	0.00000000
0.39299090	0.00000000	0.00000000	0.00000000	0.25208956	0.00000000
0.39300246	0.00000000	0.00000000	0.00000000	0.25935805	0.00000000
0.39301406	0.00000000	0.00000000	0.00000000	0.25935805	0.00000000
0.39302562	0.00000000	0.00000000	0.00000000	0.25935805	0.00000000
0.39303721	0.00000000	0.00000000	0.00000000	0.25935805	0.00000000
0.39304876	0.00000000	0.00000000	0.00000000	0.25935805	0.00000000
0.39306035	0.00000000	0.00000000	0.00000000	0.25450456	0.00000000
0.39307192	0.00000000	0.00000000	0.00000000	0.25450456	0.00000000
0.39308348	0.00000000	0.00000000	0.00000000	0.25450456	0.00000000
0.39309506	0.00000000	0.00000000	0.00000000	0.25450456	0.00000000
0.39310663	0.00000000	0.00000000	0.00000000	0.25450456	0.00000000
0.39311822	0.00000000	0.00000000	0.00000000	0.25450456	0.00000000
0.39312979	0.00000000	0.00000000	0.00000000	0.25242430	0.00000000
0.39314136	0.00000000	0.00000000	0.00000000	0.25242430	0.00000000
0.39315293	0.00000000	0.00000000	0.00000000	0.25242430	0.00000000
0.39316452	0.00000000	0.00000000	0.00000000	0.25242430	0.00000000
0.39317608	0.00000000	0.00000000	0.00000000	0.25242430	0.00000000
0.39318765	0.00000000	0.00000000	0.00000000	0.25044087	0.00000000
0.39319924	0.00000000	0.00000000	0.00000000	0.25044087	0.00000000
0.39321081	0.00000000	0.00000000	0.00000000	0.25044087	0.00000000
0.39322249	0.00000000	0.00000000	0.00000000	0.25044087	0.00000000
0.39323394	0.00000000	0.00000000	0.00000000	0.25044087	0.00000000
0.39324553	0.00000000	0.00000000	0.00000000	0.25044087	0.00000000
0.39325710	0.00000000	0.00000000	0.00000000	0.24452041	0.00000000
0.39326869	0.00000000	0.00000000	0.00000000	0.24452041	0.00000000
0.39328023	0.00000000	0.00000000	0.00000000	0.24452041	0.00000000
0.39329182	0.00000000	0.00000000	0.00000000	0.24452041	0.00000000
0.39330341	0.00000000	0.00000000	0.00000000	0.24452041	0.00000000
0.39331496	0.00000000	0.00000000	0.00000000	0.23803858	0.00000000
0.39332655	0.00000000	0.00000000	0.00000000	0.23803858	0.00000000
0.39333811	0.00000000	0.00000000	0.00000000	0.23803858	0.00000000
0.39334970	0.00000000	0.00000000	0.00000000	0.23803858	0.00000000
0.39336127	0.00000000	0.00000000	0.00000000	0.23803858	0.00000000
0.39337284	0.00000000	0.00000000	0.00000000	0.23803858	0.00000000
0.39338441	0.00000000	0.00000000	0.00000000	0.26484123	0.00000000
0.39339598	0.00000000	0.00000000	0.00000000	0.26484123	0.00000000
0.39340757	0.00000000	0.00000000	0.00000000	0.26484123	0.00000000
0.39341914	0.00000000	0.00000000	0.00000000	0.26484123	0.00000000
0.39343070	0.00000000	0.00000000	0.00000000	0.26484123	0.00000000
0.39344227	0.00000000	0.00000000	0.00000000	0.25652197	0.00000000
0.39345386	0.00000000	0.00000000	0.00000000	0.25652197	0.00000000
0.39346545	0.00000000	0.00000000	0.00000000	0.25652197	0.00000000
0.39347699	0.00000000	0.00000000	0.00000000	0.25652197	0.00000000
0.39348858	0.00000000	0.00000000	0.00000000	0.25652197	0.00000000
0.39350015	0.00000000	0.00000000	0.00000000	0.25652197	0.00000000
0.39351172	0.00000000	0.00000000	0.00000000	0.25461766	0.00000000
0.39352331	0.00000000	0.00000000	0.00000000	0.25461766	0.00000000
0.39353487	0.00000000	0.00000000	0.00000000	0.25461766	0.00000000
0.39354644	0.00000000	0.00000000	0.00000000	0.25461766	0.00000000
0.39355801	0.00000000	0.00000000	0.00000000	0.25461766	0.00000000
0.39356960	0.00000000	0.00000000	0.00000000	0.25878724	0.00000000
0.39358117	0.00000000	0.00000000	0.00000000	0.25878724	0.00000000
0.39359273	0.00000000	0.00000000	0.00000000	0.25878724	0.00000000
0.39360430	0.00000000	0.00000000	0.00000000	0.25878724	0.00000000
0.39361589	0.00000000	0.00000000	0.00000000	0.25878724	0.00000000
0.39362746	0.00000000	0.00000000	0.00000000	0.25878724	0.00000000
0.39363903	0.00000000	0.00000000	0.00000000	0.25612950	0.00000000
0.39365062	0.00000000	0.00000000	0.00000000	0.25612950	0.00000000
0.39366219	0.00000000	0.00000000	0.00000000	0.25612950	0.00000000
0.39367375	0.00000000	0.00000000	0.00000000	0.25612950	0.00000000
0.39368532	0.00000000	0.00000000	0.00000000	0.25612950	0.00000000
0.39369691	0.00000000	0.00000000	0.00000000	0.25728559	0.00000000
0.39370848	0.00000000	0.00000000	0.00000000	0.25728559	0.00000000
0.39372007	0.00000000	0.00000000	0.00000000	0.25728559	0.00000000
0.39373162	0.00000000	0.00000000	0.00000000	0.25728559	0.00000000
0.39374321	0.00000000	0.00000000	0.00000000	0.25728559	0.00000000
0.39375477	0.00000000	0.00000000	0.00000000	0.25728559	0.00000000
0.39376634	0.00000000	0.00000000	0.00000000	0.24705435	0.00000000
0.39377793	0.00000000	0.00000000	0.00000000	0.24705435	0.00000000
0.39378950	0.00000000	0.00000000	0.00000000	0.24705435	0.00000000
0.39380107	0.00000000	0.00000000	0.00000000	0.24705435	0.00000000
0.39381264	0.00000000	0.00000000	0.00000000	0.24705435	0.00000000
0.39382422	0.00000000	0.00000000	0.00000000	0.23991533	0.00000000
0.39383579	0.00000000	0.00000000	0.00000000	0.23991533	0.00000000
0.39384736	0.00000000	0.00000000	0.00000000	0.23991533	0.00000000
0.39385895	0.00000000	0.00000000	0.00000000	0.23991533	0.00000000
0.39387052	0.00000000	0.00000000	0.00000000	0.23991533	0.00000000
0.39388209	0.00000000	0.00000000	0.00000000	0.23991533	0.00000000
0.39389366	0.00000000	0.00000000	0.00000000	0.23849185	0.00000000
0.39390522	0.00000000	0.00000000	0.00000000	0.23849185	0.00000000
0.39391682	0.00000000	0.00000000	0.00000000	0.23849185	0.00000000
0.39392838	0.00000000	0.00000000	0.00000000	0.23849185	0.00000000
0.39393995	0.00000000	0.00000000	0.00000000	0.23849185	0.00000000
0.39395152	0.00000000	0.00000000	0.00000000	0.23430823	0.00000000
0.39396311	0.00000000	0.00000000	0.00000000	0.23430823	0.00000000
0.39397468	0.00000000	0.00000000	0.00000000	0.23430823	0.00000000
0.39398625	0.00000000	0.00000000	0.00000000	0.23430823	0.00000000
0.39399782	0.00000000	0.00000000	0.00000000	0.23430823	0.00000000
0.39400941	0.00000000	0.00000000	0.00000000	0.23430823	0.00000000
0.39402098	0.00000000	0.00000000	0.00000000	0.23123561	0.00000000
0.39403254	0.00000000	0.00000000	0.00000000	0.23123561	0.00000000
0.39404411	0.00000000	0.00000000	0.00000000	0.23123561	0.00000000
0.39405570	0.00000000	0.00000000	0.00000000	0.23123561	0.00000000
0.39406727	0.00000000	0.00000000	0.00000000	0.23123561	0.00000000
0.39407884	0.00000000	0.00000000	0.00000000	0.23123561	0.00000000
0.39409041	0.00000000	0.00000000	0.00000000	0.23529427	0.00000000
0.39410200	0.00000000	0.00000000	0.00000000	0.23529427	0.00000000
0.39411356	0.00000000	0.00000000	0.00000000	0.23529427	0.00000000
0.39412513	0.00000000	0.00000000	0.00000000	0.23529427	0.00000000
0.39413672	0.00000000	0.00000000	0.00000000	0.23529427	0.00000000
0.39414829	0.00000000	0.00000000	0.00000000	0.24184699	0.00000000
0.39415986	0.00000000	0.00000000	0.00000000	0.24184699	0.00000000
0.39417143	0.00000000	0.00000000	0.00000000	0.24184699	0.00000000
0.39418300	0.00000000	0.00000000	0.00000000	0.24184699	0.00000000
0.39419459	0.00000000	0.00000000	0.00000000	0.24184699	0.00000000
0.39420615	0.00000000	0.00000000	0.00000000	0.24184699	0.00000000
0.39421772	0.00000000	0.00000000	0.00000000	0.23768096	0.00000000
0.39422931	0.00000000	0.00000000	0.00000000	0.23768096	0.00000000
0.39424088	0.00000000	0.00000000	0.00000000	0.23768096	0.00000000
0.39425245	0.00000000	0.00000000	0.00000000	0.23768096	0.00000000
0.39426402	0.00000000	0.00000000	0.00000000	0.23768096	0.00000000
0.39427559	0.00000000	0.00000000	0.00000000	0.24281342	0.00000000
0.39428718	0.00000000	0.00000000	0.00000000	0.24281342	0.00000000
0.39429874	0.00000000	0.00000000	0.00000000	0.24281342	0.00000000
0.39431034	0.00000000	0.00000000	0.00000000	0.24281342	0.00000000
0.39432190	0.00000000	0.00000000	0.00000000	0.24281342	0.00000000
0.39433347	0.00000000	0.00000000	0.00000000	0.24281342	0.00000000
0.39434504	0.00000000	0.00000000	0.00000000	0.24099351	0.00000000
0.39435663	0.00000000	0.00000000	0.00000000	0.24099351	0.00000000
0.39436820	0.00000000	0.00000000	0.00000000	0.24099351	0.00000000
0.39437976	0.00000000	0.00000000	0.00000000	0.24099351	0.00000000
0.39439133	0.00000000	0.00000000	0.00000000	0.24099351	0.00000000
0.39440290	0.00000000	0.00000000	0.00000000	0.24570574	0.00000000
0.39441449	0.00000000	0.00000000	0.00000000	0.24570574	0.00000000
0.39442606	0.00000000	0.00000000	0.00000000	0.24570574	0.00000000
0.39443762	0.00000000	0.00000000	0.00000000	0.24570574	0.00000000
0.39444921	0.00000000	0.00000000	0.00000000	0.24570574	0.00000000
0.39446078	0.00000000	0.00000000	0.00000000	0.24570574	0.00000000
0.39447235	0.00000000	0.00000000	0.00000000	0.24428584	0.00000000
0.39448392	0.00000000	0.00000000	0.00000000	0.24428584	0.00000000
0.39449551	0.00000000	0.00000000	0.00000000	0.24428584	0.00000000
0.39450708	0.00000000	0.00000000	0.00000000	0.24428584	0.00000000
0.39451865	0.00000000	0.00000000	0.00000000	0.24428584	0.00000000
0.39453022	0.00000000	0.00000000	0.00000000	0.24610795	0.00000000
0.39454181	0.00000000	0.00000000	0.00000000	0.24610795	0.00000000
0.39455337	0.00000000	0.00000000	0.00000000	0.24610795	0.00000000
0.39456494	0.00000000	0.00000000	0.00000000	0.24610795	0.00000000
0.39457653	0.00000000	0.00000000	0.00000000	0.24610795	0.00000000
0.39458810	0.00000000	0.00000000	0.00000000	0.24610795	0.00000000
0.39459967	0.00000000	0.00000000	0.00000000	0.24324052	0.00000000
0.39461124	0.00000000	0.00000000	0.00000000	0.24324052	0.00000000
0.39462280	0.00000000	0.00000000	0.00000000	0.24324052	0.00000000
0.39463440	0.00000000	0.00000000	0.00000000	0.24324052	0.00000000
0.39464596	0.00000000	0.00000000	0.00000000	0.24324052	0.00000000
0.39465753	0.00000000	0.00000000	0.00000000	0.25237322	0.00000000
0.39466912	0.00000000	0.00000000	0.00000000	0.25237322	0.00000000
0.39468069	0.00000000	0.00000000	0.00000000	0.25237322	0.00000000
0.39469225	0.00000000	0.00000000	0.00000000	0.25237322	0.00000000
0.39470382	0.00000000	0.00000000	0.00000000	0.25237322	0.00000000
0.39471541	0.00000000	0.00000000	0.00000000	0.25237322	0.00000000
0.39472698	0.00000000	0.00000000	0.00000000	0.25181043	0.00000000
0.39473855	0.00000000	0.00000000	0.00000000	0.25181043	0.00000000
0.39475012	0.00000000	0.00000000	0.00000000	0.25181043	0.00000000
0.39476171	0.00000000	0.00000000	0.00000000	0.25181043	0.00000000
0.39477328	0.00000000	0.00000000	0.00000000	0.25181043	0.00000000
0.39478485	0.00000000	0.00000000	0.00000000	0.25171676	0.00000000
0.39479641	0.00000000	0.00000000	0.00000000	0.25171676	0.00000000
0.39480800	0.00000000	0.00000000	0.00000000	0.25171676	0.00000000
0.39481957	0.00000000	0.00000000	0.00000000	0.25171676	0.00000000
0.39483116	0.00000000	0.00000000	0.00000000	0.25171676	0.00000000
0.39484273	0.00000000	0.00000000	0.00000000	0.25171676	0.00000000
0.39485430	0.00000000	0.00000000	0.00000000	0.25528982	0.00000000
0.39486587	0.00000000	0.00000000	0.00000000	0.25528982	0.00000000
0.39487746	0.00000000	0.00000000	0.00000000	0.25528982	0.00000000
0.39488900	0.00000000	0.00000000	0.00000000	0.25528982	0.00000000
0.39490059	0.00000000	0.00000000	0.00000000	0.25528982	0.00000000
0.39491216	0.00000000	0.00000000	0.00000000	0.25305325	0.00000000
0.39492373	0.00000000	0.00000000	0.00000000	0.25305325	0.00000000
0.39493532	0.00000000	0.00000000	0.00000000	0.25305325	0.00000000
0.39494689	0.00000000	0.00000000	0.00000000	0.25305325	0.00000000
0.39495848	0.00000000	0.00000000	0.00000000	0.25305325	0.00000000
0.39497002	0.00000000	0.00000000	0.00000000	0.25305325	0.00000000
0.39498161	0.00000000	0.00000000	0.00000000	0.24663658	0.00000000
0.39499318	0.00000000	0.00000000	0.00000000	0.24663658	0.00000000
0.39500475	0.00000000	0.00000000	0.00000000	0.24663658	0.00000000
0.39501634	0.00000000	0.00000000	0.00000000	0.24663658	0.00000000
0.39502791	0.00000000	0.00000000	0.00000000	0.24663658	0.00000000
0.39503947	0.00000000	0.00000000	0.00000000	0.25031054	0.00000000
0.39505104	0.00000000	0.00000000	0.00000000	0.25031054	0.00000000
0.39506261	0.00000000	0.00000000	0.00000000	0.25031054	0.00000000
0.39507420	0.00000000	0.00000000	0.00000000	0.25031054	0.00000000
0.39508577	0.00000000	0.00000000	0.00000000	0.25031054	0.00000000
0.39509736	0.00000000	0.00000000	0.00000000	0.25031054	0.00000000
0.39510893	0.00000000	0.00000000	0.00000000	0.25599879	0.00000000
0.39512050	0.00000000	0.00000000	0.00000000	0.25599879	0.00000000
0.39513207	0.00000000	0.00000000	0.00000000	0.25599879	0.00000000
0.39514363	0.00000000	0.00000000	0.00000000	0.25599879	0.00000000
0.39515520	0.00000000	0.00000000	0.00000000	0.25599879	0.00000000
0.39516679	0.00000000	0.00000000	0.00000000	0.25599879	0.00000000
0.39517836	0.00000000	0.00000000	0.00000000	0.24870761	0.00000000
0.39518993	0.00000000	0.00000000	0.00000000	0.24870761	0.00000000
0.39520152	0.00000000	0.00000000	0.00000000	0.24870761	0.00000000
0.39521308	0.00000000	0.00000000	0.00000000	0.24870761	0.00000000
0.39522465	0.00000000	0.00000000	0.00000000	0.24870761	0.00000000
0.39523624	0.00000000	0.00000000	0.00000000	0.26709351	0.00000000
0.39524781	0.00000000	0.00000000	0.00000000	0.26709351	0.00000000
0.39525938	0.00000000	0.00000000	0.00000000	0.26709351	0.00000000
0.39527097	0.00000000	0.00000000	0.00000000	0.26709351	0.00000000
0.39528253	0.00000000	0.00000000	0.00000000	0.26709351	0.00000000
0.39529410	0.00000000	0.00000000	0.00000000	0.26709351	0.00000000
0.39530567	0.00000000	0.00000000	0.00000000	0.26446220	0.00000000
0.39531724	0.00000000	0.00000000	0.00000000	0.26446220	0.00000000
0.39532883	0.00000000	0.00000000	0.00000000	0.26446220	0.00000000
0.39534039	0.00000000	0.00000000	0.00000000	0.26446220	0.00000000
0.39535196	0.00000000	0.00000000	0.00000000	0.26446220	0.00000000
0.39536355	0.00000000	0.00000000	0.00000000	0.26104102	0.00000000
0.39537512	0.00000000	0.00000000	0.00000000	0.26104102	0.00000000
0.39538669	0.00000000	0.00000000	0.00000000	0.26104102	0.00000000
0.39539826	0.00000000	0.00000000	0.00000000	0.26104102	0.00000000
0.39540982	0.00000000	0.00000000	0.00000000	0.26104102	0.00000000
0.39542141	0.00000000	0.00000000	0.00000000	0.26104102	0.00000000
0.39543298	0.00000000	0.00000000	0.00000000	0.26118770	0.00000000
0.39544455	0.00000000	0.00000000	0.00000000	0.26118770	0.00000000
0.39545614	0.00000000	0.00000000	0.00000000	0.26118770	0.00000000
0.39546770	0.00000000	0.00000000	0.00000000	0.26118770	0.00000000
0.39547927	0.00000000	0.00000000	0.00000000	0.26118770	0.00000000
0.39549084	0.00000000	0.00000000	0.00000000	0.26060292	0.00000000
0.39550243	0.00000000	0.00000000	0.00000000	0.26060292	0.00000000
0.39551400	0.00000000	0.00000000	0.00000000	0.26060292	0.00000000
0.39552578	0.00000000	0.00000000	0.00000000	0.26060292	0.00000000
0.39553714	0.00000000	0.00000000	0.00000000	0.26060292	0.00000000
0.39554873	0.00000000	0.00000000	0.00000000	0.26060292	0.00000000
0.39556030	0.00000000	0.00000000	0.00000000	0.26060292	0.00000000
0.39557189	0.00000000	0.00000000	0.00000000	0.25729337	0.00000000
0.39558346	0.00000000	0.00000000	0.00000000	0.25729337	0.00000000
