Day fraction since midnight on 10/5/2019	Turbidity ()
0.56918151	-999.00000000
0.56987594	-999.00000000
Day fraction since midnight on 10/5/2019	Water Pump Control (rpm)	Coagulant Pump Control (rpm)	Turbidity ()
0.57057037	0.00000000	0.00000000	-999.00000000
0.57126482	0.00000000	0.00000000	-999.00000000
Day fraction since midnight on 10/5/2019
0.57195926
0.57262638
0.57329341
0.57396045
0.57462746
0.57529449
0.57598886
0.57668331
0.57737775
0.57807219
0.57876663
0.57946109
0.58015552
0.58084997
0.58154442
0.58223887
0.58293331
0.58362775
0.58432221
0.58501665
0.58571109
0.58640552
0.58709998
0.58779442
0.58848888
0.58918331
0.58987775
0.59057220
0.59126663
0.59196108
0.59265474
0.59334800
0.59404126
0.59473451
0.59542776
0.59612183
0.59681626
0.59751069
0.59820514
0.59889957
0.59959400
0.60028847
0.60098289
0.60167732
0.60237176
0.60306620
0.60376065
0.60445505
0.60514944
0.60584386
0.60653822
0.60723261
0.60792705
0.60862146
0.60931591
0.61001034
0.61070483
Day fraction since midnight on 10/5/2019	Water Pump Control (rpm)	Coagulant Pump Control (rpm)	Fluoride Pump Control ()
0.67691331	48.66000000	24.70125000	12.35250000	4.60038567
0.67692488	48.66000000	24.70125000	12.35250000	4.81302071
0.67693645	48.66000000	24.70125000	12.35250000	5.00711060
0.67694804	48.66000000	24.70125000	12.35250000	5.00711060
0.67695961	48.66000000	24.70125000	12.35250000	5.34608555
0.67697118	48.66000000	24.70125000	12.35250000	5.36354256
0.67698275	48.66000000	24.70125000	12.35250000	5.27182484
0.67699432	48.66000000	24.70125000	12.35250000	5.27182484
0.67700591	48.66000000	24.70125000	12.35250000	5.17612314
0.67701748	48.66000000	24.70125000	12.35250000	5.11433601
0.67702907	48.66000000	24.70125000	12.35250000	5.08929110
0.67704062	48.66000000	24.70125000	12.35250000	5.00327778
0.67705219	48.66000000	24.70125000	12.35250000	4.94785690
0.67706379	48.66000000	24.70125000	12.35250000	4.81534815
0.67707535	48.66000000	24.70125000	12.35250000	4.69377041
0.67708692	48.66000000	24.70125000	12.35250000	4.69377041
0.67709849	48.66000000	24.70125000	12.35250000	4.60988903
0.67711006	48.66000000	24.70125000	12.35250000	4.56747723
0.67712165	48.66000000	24.70125000	12.35250000	4.41810751
0.67713322	48.66000000	24.70125000	12.35250000	4.24794960
0.67714479	48.66000000	24.70125000	12.35250000	4.24794960
0.67715635	48.66000000	24.70125000	12.35250000	4.08606005
0.67716795	48.66000000	24.70125000	12.35250000	3.93811798
0.67717951	48.66000000	24.70125000	12.35250000	3.81819630
0.67719108	48.66000000	24.70125000	12.35250000	3.77525282
0.67720267	48.66000000	24.70125000	12.35250000	3.72274327
0.67721424	48.66000000	24.70125000	12.35250000	3.66720438
0.67722580	48.66000000	24.70125000	12.35250000	3.61198068
0.67723737	48.66000000	24.70125000	12.35250000	3.47668219
0.67724895	48.66000000	24.70125000	12.35250000	3.35667205
0.67726054	48.66000000	24.70125000	12.35250000	3.25869608
0.67727211	48.66000000	24.70125000	12.35250000	3.19207406
0.67728368	48.66000000	24.70125000	12.35250000	3.08584571
0.67729527	48.66000000	24.70125000	12.35250000	3.01419806
0.67730682	48.66000000	24.70125000	12.35250000	3.01300383
0.67731841	48.66000000	24.70125000	12.35250000	2.91071653
0.67732998	48.66000000	24.70125000	12.35250000	2.84755015
0.67734154	48.66000000	24.70125000	12.35250000	2.79687285
0.67735311	48.66000000	24.70125000	12.35250000	2.72428632
0.67736470	48.66000000	24.70125000	12.35250000	2.64003229
0.67737627	48.66000000	24.70125000	12.35250000	2.56761813
0.67738784	48.66000000	24.70125000	12.35250000	2.48006964
0.67739941	48.66000000	24.70125000	12.35250000	2.42685628
0.67741098	48.66000000	24.70125000	12.35250000	2.37175727
0.67742257	48.66000000	24.70125000	12.35250000	2.37175727
0.67743414	48.66000000	24.70125000	12.35250000	2.39361596
0.67744571	48.66000000	24.70125000	12.35250000	2.32728577
0.67745728	48.66000000	24.70125000	12.35250000	2.24908257
0.67746887	48.66000000	24.70125000	12.35250000	2.07545257
0.67748044	48.66000000	24.70125000	12.35250000	2.07545257
0.67749201	48.66000000	24.70125000	12.35250000	2.01008344
0.67750357	48.66000000	24.70125000	12.35250000	1.95676923
0.67751516	48.66000000	24.70125000	12.35250000	1.87431312
0.67752673	48.66000000	24.70125000	12.35250000	1.74049032
0.67753830	48.66000000	24.70125000	12.35250000	1.74049032
0.67754989	48.66000000	24.70125000	12.35250000	1.68488050
0.67756146	48.66000000	24.70125000	12.35250000	1.60612404
0.67757303	48.66000000	24.70125000	12.35250000	1.54384208
0.67758460	48.66000000	24.70125000	12.35250000	1.49720430
0.67759617	48.66000000	24.70125000	12.35250000	1.45374131
0.67760774	48.66000000	24.70125000	12.35250000	1.44403553
0.67761932	48.66000000	24.70125000	12.35250000	1.39065361
0.67763091	48.66000000	24.70125000	12.35250000	1.34696460
0.67764248	48.66000000	24.70125000	12.35250000	1.31813741
0.67765405	48.66000000	24.70125000	12.35250000	1.31516373
0.67766561	48.66000000	24.70125000	12.35250000	1.28396559
0.67767718	48.66000000	24.70125000	12.35250000	1.26815963
0.67768877	48.66000000	24.70125000	12.35250000	1.25097597
0.67770034	48.66000000	24.70125000	12.35250000	1.23846447
0.67771191	48.66000000	24.70125000	12.35250000	1.34263802
0.67772349	48.66000000	24.70125000	12.35250000	1.56208169
0.67773506	48.66000000	24.70125000	12.35250000	1.72328949
0.67774663	48.66000000	24.70125000	12.35250000	1.91366601
0.67775822	48.66000000	24.70125000	12.35250000	2.16829491
0.67776978	48.66000000	24.70125000	12.35250000	2.35802317
0.67778136	48.66000000	24.70125000	12.35250000	2.48237848
0.67779293	48.66000000	24.70125000	12.35250000	2.58904624
0.67780449	48.66000000	24.70125000	12.35250000	2.63705611
0.67781608	48.66000000	24.70125000	12.35250000	2.64308047
0.67782765	48.66000000	24.70125000	12.35250000	2.69452190
0.67783922	48.66000000	24.70125000	12.35250000	2.83976460
0.67785079	48.66000000	24.70125000	12.35250000	2.94713998
0.67786238	48.66000000	24.70125000	12.35250000	3.03347111
0.67787395	48.66000000	24.70125000	12.35250000	3.11304450
0.67788554	48.66000000	24.70125000	12.35250000	3.17563534
0.67789709	48.66000000	24.70125000	12.35250000	3.25985527
0.67790868	48.66000000	24.70125000	12.35250000	3.32355380
0.67792024	48.66000000	24.70125000	12.35250000	3.40216708
0.67793182	48.66000000	24.70125000	12.35250000	3.49575949
0.67794338	48.66000000	24.70125000	12.35250000	3.54929614
0.67795498	48.66000000	24.70125000	12.35250000	3.56975579
0.67796654	48.66000000	24.70125000	12.35250000	3.57494521
0.67797811	48.66000000	24.70125000	12.35250000	3.55773664
0.67798971	48.66000000	24.70125000	12.35250000	3.54195309
0.67800125	48.66000000	24.70125000	12.35250000	3.54000807
0.67801284	48.66000000	24.70125000	12.35250000	3.55008769
0.67802441	48.66000000	24.70125000	12.35250000	3.55309606
0.67803601	48.66000000	24.70125000	12.35250000	3.53861237
0.67804755	48.66000000	24.70125000	12.35250000	3.49368238
0.67805912	48.66000000	24.70125000	12.35250000	3.45789146
0.67807071	48.66000000	24.70125000	12.35250000	3.45166016
0.67808228	48.66000000	24.70125000	12.35250000	3.46430254
0.67809385	48.66000000	24.70125000	12.35250000	3.42295933
0.67810542	48.66000000	24.70125000	12.35250000	3.37395191
0.67811701	48.66000000	24.70125000	12.35250000	3.26131344
0.67812858	48.66000000	24.70125000	12.35250000	3.26131344
0.67814014	48.66000000	24.70125000	12.35250000	3.23653722
0.67815172	48.66000000	24.70125000	12.35250000	3.19585800
0.67816331	48.66000000	24.70125000	12.35250000	3.14362860
0.67817488	48.66000000	24.70125000	12.35250000	3.11798859
0.67818644	48.66000000	24.70125000	12.35250000	3.09572887
0.67819801	48.66000000	24.70125000	12.35250000	3.06889892
0.67820960	48.66000000	24.70125000	12.35250000	3.01341844
0.67822117	48.66000000	24.70125000	12.35250000	2.95544195
0.67823274	48.66000000	24.70125000	12.35250000	2.88544798
0.67824433	48.66000000	24.70125000	12.35250000	2.82101560
0.67825590	48.66000000	24.70125000	12.35250000	2.75470185
0.67826746	48.66000000	24.70125000	12.35250000	2.70328403
0.67827904	48.66000000	24.70125000	12.35250000	2.65981174
0.67829061	48.66000000	24.70125000	12.35250000	2.61245918
0.67830218	48.66000000	24.70125000	12.35250000	2.56679034
0.67831375	48.66000000	24.70125000	12.35250000	2.53843474
0.67832532	48.66000000	24.70125000	12.35250000	2.51391840
0.67833691	48.66000000	24.70125000	12.35250000	2.46018052
0.67834848	48.66000000	24.70125000	12.35250000	2.41495538
0.67836005	48.66000000	24.70125000	12.35250000	2.37614346
0.67837164	48.66000000	24.70125000	12.35250000	2.35062432
0.67838321	48.66000000	24.70125000	12.35250000	2.31525373
0.67839478	48.66000000	24.70125000	12.35250000	2.27325130
0.67840635	48.66000000	24.70125000	12.35250000	2.25198150
0.67841794	48.66000000	24.70125000	12.35250000	2.22560859
0.67842949	48.66000000	24.70125000	12.35250000	2.20799232
0.67844106	48.66000000	24.70125000	12.35250000	2.21197414
0.67845264	48.66000000	24.70125000	12.35250000	2.18772292
0.67846421	48.66000000	24.70125000	12.35250000	2.13460708
0.67847580	48.66000000	24.70125000	12.35250000	2.08501434
0.67848737	48.66000000	24.70125000	12.35250000	2.06592727
0.67849894	48.66000000	24.70125000	12.35250000	2.05637217
0.67851051	48.66000000	24.70125000	12.35250000	2.03736353
0.67852210	48.66000000	24.70125000	12.35250000	2.04320550
0.67853367	48.66000000	24.70125000	12.35250000	2.04320550
0.67854524	48.66000000	24.70125000	12.35250000	2.04390264
0.67855681	48.66000000	24.70125000	12.35250000	2.06959534
0.67856838	48.66000000	24.70125000	12.35250000	2.08717704
0.67857995	48.66000000	24.70125000	12.35250000	2.08796525
0.67859154	48.66000000	24.70125000	12.35250000	2.07221103
0.67860311	48.66000000	24.70125000	12.35250000	2.07756257
0.67861468	48.66000000	24.70125000	12.35250000	2.07239699
0.67862625	48.66000000	24.70125000	12.35250000	2.06288648
0.67863782	48.66000000	24.70125000	12.35250000	2.07005477
0.67864939	48.66000000	24.70125000	12.35250000	2.06695223
0.67866098	48.66000000	24.70125000	12.35250000	2.05024505
0.67867255	48.66000000	24.70125000	12.35250000	2.06022954
0.67868412	48.66000000	24.70125000	12.35250000	2.07267451
0.67869569	48.66000000	24.70125000	12.35250000	2.04661512
0.67870727	48.66000000	24.70125000	12.35250000	2.02498317
0.67871886	48.66000000	24.70125000	12.35250000	1.99835110
0.67873043	48.66000000	24.70125000	12.35250000	1.95795310
0.67874200	48.66000000	24.70125000	12.35250000	1.94735444
0.67875356	48.66000000	24.70125000	12.35250000	1.94635224
0.67876515	48.66000000	24.70125000	12.35250000	1.92984223
0.67877672	48.66000000	24.70125000	12.35250000	1.92862391
0.67878831	48.66000000	24.70125000	12.35250000	1.92624021
0.67879986	48.66000000	24.70125000	12.35250000	1.95864427
0.67881143	48.66000000	24.70125000	12.35250000	1.98695970
0.67882302	48.66000000	24.70125000	12.35250000	1.98821807
0.67883459	48.66000000	24.70125000	12.35250000	1.94949770
0.67884616	48.66000000	24.70125000	12.35250000	1.91900873
0.67885773	48.66000000	24.70125000	12.35250000	1.89336038
0.67886932	48.66000000	24.70125000	12.35250000	1.88829923
0.67888089	48.66000000	24.70125000	12.35250000	1.86653578
0.67889246	48.66000000	24.70125000	12.35250000	1.85498953
0.67890403	48.66000000	24.70125000	12.35250000	1.86487854
0.67891560	48.66000000	24.70125000	12.35250000	1.86227429
0.67892719	48.66000000	24.70125000	12.35250000	1.84176242
0.67893876	48.66000000	24.70125000	12.35250000	1.82648826
0.67895033	48.66000000	24.70125000	12.35250000	1.82737029
0.67896190	48.66000000	24.70125000	12.35250000	1.82627022
0.67897347	48.66000000	24.70125000	12.35250000	1.80746698
0.67898504	48.66000000	24.70125000	12.35250000	1.79812622
0.67899663	48.66000000	24.70125000	12.35250000	1.78538573
0.67900820	48.66000000	24.70125000	12.35250000	1.78464198
0.67901977	48.66000000	24.70125000	12.35250000	1.78737652
0.67903134	48.66000000	24.70125000	12.35250000	1.77673817
0.67904293	48.66000000	24.70125000	12.35250000	1.77038991
0.67905449	48.66000000	24.70125000	12.35250000	1.74041140
0.67906606	48.66000000	24.70125000	12.35250000	1.70216131
0.67907763	48.66000000	24.70125000	12.35250000	1.69757926
0.67908921	48.66000000	24.70125000	12.35250000	1.68105555
0.67910078	48.66000000	24.70125000	12.35250000	1.68626738
0.67911237	48.66000000	24.70125000	12.35250000	1.72690427
0.67912394	48.66000000	24.70125000	12.35250000	1.74658489
0.67913551	48.66000000	24.70125000	12.35250000	1.73932517
0.67914711	48.66000000	24.70125000	12.35250000	1.71720827
0.67915866	48.66000000	24.70125000	12.35250000	1.68668282
0.67917022	48.66000000	24.70125000	12.35250000	1.67086506
0.67918181	48.66000000	24.70125000	12.35250000	1.65659320
0.67919338	48.66000000	24.70125000	12.35250000	1.63739598
0.67920495	48.66000000	24.70125000	12.35250000	1.62112391
0.67921652	48.66000000	24.70125000	12.35250000	1.59024465
0.67922809	48.66000000	24.70125000	12.35250000	1.59243727
0.67923968	48.66000000	24.70125000	12.35250000	1.60571992
0.67925125	48.66000000	24.70125000	12.35250000	1.58032405
0.67926283	48.66000000	24.70125000	12.35250000	1.59086788
0.67927442	48.66000000	24.70125000	12.35250000	1.60399604
0.67928597	48.66000000	24.70125000	12.35250000	1.61056209
0.67929754	48.66000000	24.70125000	12.35250000	1.60535824
0.67930913	48.66000000	24.70125000	12.35250000	1.61045170
0.67932070	48.66000000	24.70125000	12.35250000	1.60363829
0.67933227	48.66000000	24.70125000	12.35250000	1.63820159
0.67934386	48.66000000	24.70125000	12.35250000	1.64249766
0.67935541	48.66000000	24.70125000	12.35250000	1.64096034
0.67936701	48.66000000	24.70125000	12.35250000	1.66800702
0.67937855	48.66000000	24.70125000	12.35250000	1.67560399
0.67939015	48.66000000	24.70125000	12.35250000	1.68918943
0.67940171	48.66000000	24.70125000	12.35250000	1.68655145
0.67941328	48.66000000	24.70125000	12.35250000	1.67009926
0.67942485	48.66000000	24.70125000	12.35250000	1.67009926
0.67943644	48.66000000	24.70125000	12.35250000	1.66004109
0.67944802	48.66000000	24.70125000	12.35250000	1.64795899
0.67945958	48.66000000	24.70125000	12.35250000	1.63840604
0.67947118	48.66000000	24.70125000	12.35250000	1.65220654
0.67948272	48.66000000	24.70125000	12.35250000	1.65061867
0.67949431	48.66000000	24.70125000	12.35250000	1.66298878
0.67950588	48.66000000	24.70125000	12.35250000	1.66763151
0.67951745	48.66000000	24.70125000	12.35250000	1.66893101
0.67952903	48.66000000	24.70125000	12.35250000	1.64505684
0.67954059	48.66000000	24.70125000	12.35250000	1.65136933
0.67955216	48.66000000	24.70125000	12.35250000	1.65446389
0.67956376	48.66000000	24.70125000	12.35250000	1.64953327
0.67957533	48.66000000	24.70125000	12.35250000	1.65150511
0.67958690	48.66000000	24.70125000	12.35250000	1.64357305
0.67959849	48.66000000	24.70125000	12.35250000	1.65403557
0.67961003	48.66000000	24.70125000	12.35250000	1.65929461
0.67962163	48.66000000	24.70125000	12.35250000	1.65163493
0.67963320	48.66000000	24.70125000	12.35250000	1.63663721
0.67964476	48.66000000	24.70125000	12.35250000	1.64402616
0.67965634	48.66000000	24.70125000	12.35250000	1.64982855
0.67966790	48.66000000	24.70125000	12.35250000	1.68610024
0.67967949	48.66000000	24.70125000	12.35250000	1.69168460
0.67969106	48.66000000	24.70125000	12.35250000	1.68042982
0.67970263	48.66000000	24.70125000	12.35250000	1.68049526
0.67971420	48.66000000	24.70125000	12.35250000	1.67218041
0.67972577	48.66000000	24.70125000	12.35250000	1.68143511
0.67973736	48.66000000	24.70125000	12.35250000	1.68143511
0.67974893	48.66000000	24.70125000	12.35250000	1.65682113
0.67976051	48.66000000	24.70125000	12.35250000	1.65091169
0.67977208	48.66000000	24.70125000	12.35250000	1.62219822
0.67978365	48.66000000	24.70125000	12.35250000	1.61132538
0.67979522	48.66000000	24.70125000	12.35250000	1.61815965
0.67980681	48.66000000	24.70125000	12.35250000	1.60936344
0.67981837	48.66000000	24.70125000	12.35250000	1.60936344
0.67982997	48.66000000	24.70125000	12.35250000	1.59873414
0.67984153	48.66000000	24.70125000	12.35250000	1.59873414
0.67985312	48.66000000	24.70125000	12.35250000	1.58738899
0.67986466	48.66000000	24.70125000	12.35250000	1.59398258
0.67987625	48.66000000	24.70125000	12.35250000	1.58253431
0.67988782	48.66000000	24.70125000	12.35250000	1.57561207
0.67989940	48.66000000	24.70125000	12.35250000	1.57561207
0.67991096	48.66000000	24.70125000	12.35250000	1.58848345
0.67992253	48.66000000	24.70125000	12.35250000	1.58803868
0.67993413	48.66000000	24.70125000	12.35250000	1.60805237
0.67994569	48.66000000	24.70125000	12.35250000	1.63139713
0.67995726	48.66000000	24.70125000	12.35250000	1.66679740
0.67996883	48.66000000	24.70125000	12.35250000	1.66679740
0.67998042	48.66000000	24.70125000	12.35250000	1.66428864
0.67999199	48.66000000	24.70125000	12.35250000	1.65585303
0.68000355	48.66000000	24.70125000	12.35250000	1.69303834
0.68001512	48.66000000	24.70125000	12.35250000	1.68305266
0.68002671	48.66000000	24.70125000	12.35250000	1.69574487
0.68003830	48.66000000	24.70125000	12.35250000	1.67785144
0.68004985	48.66000000	24.70125000	12.35250000	1.67785144
0.68006142	48.66000000	24.70125000	12.35250000	1.66617930
0.68007301	48.66000000	24.70125000	12.35250000	1.69621634
0.68008458	48.66000000	24.70125000	12.35250000	1.71448791
0.68009614	48.66000000	24.70125000	12.35250000	1.71229935
0.68010773	48.66000000	24.70125000	12.35250000	1.71977925
0.68011930	48.66000000	24.70125000	12.35250000	1.73901236
0.68013087	48.66000000	24.70125000	12.35250000	1.69980574
0.68014244	48.66000000	24.70125000	12.35250000	1.69980574
0.68015401	48.66000000	24.70125000	12.35250000	1.70012176
0.68016560	48.66000000	24.70125000	12.35250000	1.69604921
0.68017717	48.66000000	24.70125000	12.35250000	1.70515943
0.68018874	48.66000000	24.70125000	12.35250000	1.68602061
0.68020031	48.66000000	24.70125000	12.35250000	1.69460297
0.68021190	48.66000000	24.70125000	12.35250000	1.70483792
0.68022347	48.66000000	24.70125000	12.35250000	1.72331011
0.68023504	48.66000000	24.70125000	12.35250000	1.75459933
0.68024660	48.66000000	24.70125000	12.35250000	1.77402043
0.68025819	48.66000000	24.70125000	12.35250000	1.78936791
0.68026976	48.66000000	24.70125000	12.35250000	1.77479756
0.68028133	48.66000000	24.70125000	12.35250000	1.75333476
0.68029290	48.66000000	24.70125000	12.35250000	1.74842393
0.68030449	48.66000000	24.70125000	12.35250000	1.73782909
0.68031606	48.66000000	24.70125000	12.35250000	1.74324632
0.68032763	48.66000000	24.70125000	12.35250000	1.73367572
0.68033920	48.66000000	24.70125000	12.35250000	1.71758902
0.68035079	48.66000000	24.70125000	12.35250000	1.74509406
0.68036236	48.66000000	24.70125000	12.35250000	1.73854280
0.68037393	48.66000000	24.70125000	12.35250000	1.73854280
0.68038550	48.66000000	24.70125000	12.35250000	1.75343180
0.68039706	48.66000000	24.70125000	12.35250000	1.76149917
0.68040865	48.66000000	24.70125000	12.35250000	1.74647868
0.68042022	48.66000000	24.70125000	12.35250000	1.79936087
0.68043179	48.66000000	24.70125000	12.35250000	1.79936087
0.68044337	48.66000000	24.70125000	12.35250000	1.81846344
0.68045493	48.66000000	24.70125000	12.35250000	1.81855214
0.68046653	48.66000000	24.70125000	12.35250000	1.82764566
0.68047810	48.66000000	24.70125000	12.35250000	1.84674716
0.68048967	48.66000000	24.70125000	12.35250000	1.84674716
0.68050123	48.66000000	24.70125000	12.35250000	1.86397910
0.68051282	48.66000000	24.70125000	12.35250000	1.84234345
0.68052439	48.66000000	24.70125000	12.35250000	1.84964526
0.68053596	48.66000000	24.70125000	12.35250000	1.86045742
0.68054753	48.66000000	24.70125000	12.35250000	1.83041477
0.68055910	48.66000000	24.70125000	12.35250000	1.80706537
0.68057069	48.66000000	24.70125000	12.35250000	1.78184664
0.68058226	48.66000000	24.70125000	12.35250000	1.75072336
0.68059383	48.66000000	24.70125000	12.35250000	1.73050988
0.68060540	48.66000000	24.70125000	12.35250000	1.71205962
0.68061699	48.66000000	24.70125000	12.35250000	1.69666994
0.68062856	48.66000000	24.70125000	12.35250000	1.70218706
0.68064013	48.66000000	24.70125000	12.35250000	1.70481932
0.68065170	48.66000000	24.70125000	12.35250000	1.70790815
0.68066327	48.66000000	24.70125000	12.35250000	1.68851817
0.68067484	48.66000000	24.70125000	12.35250000	1.67874002
0.68068643	48.66000000	24.70125000	12.35250000	1.65332377
0.68069800	48.66000000	24.70125000	12.35250000	1.63734043
0.68070957	48.66000000	24.70125000	12.35250000	1.61053836
0.68072113	48.66000000	24.70125000	12.35250000	1.58780205
0.68073272	48.66000000	24.70125000	12.35250000	1.57264948
0.68074429	48.66000000	24.70125000	12.35250000	1.58880305
0.68075587	48.66000000	24.70125000	12.35250000	1.62882173
0.68076744	48.66000000	24.70125000	12.35250000	1.62082362
0.68077903	48.66000000	24.70125000	12.35250000	1.61133051
0.68079058	48.66000000	24.70125000	12.35250000	1.61501741
0.68080217	48.66000000	24.70125000	12.35250000	1.60759521
0.68081374	48.66000000	24.70125000	12.35250000	1.59815764
0.68082531	48.66000000	24.70125000	12.35250000	1.58064425
0.68083688	48.66000000	24.70125000	12.35250000	1.56649077
0.68084847	48.66000000	24.70125000	12.35250000	1.57003868
0.68086004	48.66000000	24.70125000	12.35250000	1.56523001
0.68087160	48.66000000	24.70125000	12.35250000	1.56039369
0.68088317	48.66000000	24.70125000	12.35250000	1.53827393
0.68089476	48.66000000	24.70125000	12.35250000	1.53176510
0.68090633	48.66000000	24.70125000	12.35250000	1.54517019
0.68091790	48.66000000	24.70125000	12.35250000	1.54607308
0.68092947	48.66000000	24.70125000	12.35250000	1.54838073
0.68094106	48.66000000	24.70125000	12.35250000	1.54244125
0.68095263	48.66000000	24.70125000	12.35250000	1.54351592
0.68096420	48.66000000	24.70125000	12.35250000	1.56475425
0.68097579	48.66000000	24.70125000	12.35250000	1.55282128
0.68098734	48.66000000	24.70125000	12.35250000	1.54331684
0.68099893	48.66000000	24.70125000	12.35250000	1.55184007
0.68101049	48.66000000	24.70125000	12.35250000	1.57895100
0.68102206	48.66000000	24.70125000	12.35250000	1.61924148
0.68103363	48.66000000	24.70125000	12.35250000	1.62996376
0.68104522	48.66000000	24.70125000	12.35250000	1.59904730
0.68105679	48.66000000	24.70125000	12.35250000	1.59783149
0.68106837	48.66000000	24.70125000	12.35250000	1.66787386
0.68107993	48.66000000	24.70125000	12.35250000	1.66787386
0.68109150	48.66000000	24.70125000	12.35250000	1.66727054
0.68110309	48.66000000	24.70125000	12.35250000	1.70757186
0.68111466	48.66000000	24.70125000	12.35250000	1.70719719
0.68112622	48.66000000	24.70125000	12.35250000	1.70871937
0.68113781	48.66000000	24.70125000	12.35250000	1.69364882
0.68114939	48.66000000	24.70125000	12.35250000	1.69403934
0.68116096	48.66000000	24.70125000	12.35250000	1.69380867
0.68117255	48.66000000	24.70125000	12.35250000	1.66818237
0.68118409	48.66000000	24.70125000	12.35250000	1.65367842
0.68119568	48.66000000	24.70125000	12.35250000	1.62939489
0.68120725	48.66000000	24.70125000	12.35250000	1.60536873
0.68121882	48.66000000	24.70125000	12.35250000	1.62672257
0.68123039	48.66000000	24.70125000	12.35250000	1.65126717
0.68124198	48.66000000	24.70125000	12.35250000	1.65112674
0.68125355	48.66000000	24.70125000	12.35250000	1.63232768
0.68126512	48.66000000	24.70125000	12.35250000	1.62900615
0.68127669	48.66000000	24.70125000	12.35250000	1.60768461
0.68128828	48.66000000	24.70125000	12.35250000	1.59107876
0.68129985	48.66000000	24.70125000	12.35250000	1.59197593
0.68131141	48.66000000	24.70125000	12.35250000	1.59587014
0.68132298	48.66000000	24.70125000	12.35250000	1.59634054
0.68133457	48.66000000	24.70125000	12.35250000	1.60771728
0.68134614	48.66000000	24.70125000	12.35250000	1.60444903
0.68135773	48.66000000	24.70125000	12.35250000	1.59093595
0.68136928	48.66000000	24.70125000	12.35250000	1.58572912
0.68138085	48.66000000	24.70125000	12.35250000	1.58015609
0.68139244	48.66000000	24.70125000	12.35250000	1.55550921
0.68140402	48.66000000	24.70125000	12.35250000	1.52297831
0.68141559	48.66000000	24.70125000	12.35250000	1.52352452
0.68142716	48.66000000	24.70125000	12.35250000	1.51900399
0.68143873	48.66000000	24.70125000	12.35250000	1.50064802
0.68145030	48.66000000	24.70125000	12.35250000	1.50334358
0.68146189	48.66000000	24.70125000	12.35250000	1.51959836
0.68147345	48.66000000	24.70125000	12.35250000	1.53700387
0.68148502	48.66000000	24.70125000	12.35250000	1.55491209
0.68149659	48.66000000	24.70125000	12.35250000	1.56391501
0.68150819	48.66000000	24.70125000	12.35250000	1.57406485
0.68151975	48.66000000	24.70125000	12.35250000	1.55848420
0.68153132	48.66000000	24.70125000	12.35250000	1.56719184
0.68154289	48.66000000	24.70125000	12.35250000	1.56875348
0.68155448	48.66000000	24.70125000	12.35250000	1.58152580
0.68156605	48.66000000	24.70125000	12.35250000	1.59422958
0.68157762	48.66000000	24.70125000	12.35250000	1.59734058
0.68158918	48.66000000	24.70125000	12.35250000	1.62701786
0.68160077	48.66000000	24.70125000	12.35250000	1.64682353
0.68161234	48.66000000	24.70125000	12.35250000	1.67864311
0.68162391	48.66000000	24.70125000	12.35250000	1.71019650
0.68163551	48.66000000	24.70125000	12.35250000	1.69667840
0.68164706	48.66000000	24.70125000	12.35250000	1.68131876
0.68165863	48.66000000	24.70125000	12.35250000	1.68538582
0.68167022	48.66000000	24.70125000	12.35250000	1.69698822
0.68168179	48.66000000	24.70125000	12.35250000	1.71951449
0.68169335	48.66000000	24.70125000	12.35250000	1.72510421
0.68170494	48.66000000	24.70125000	12.35250000	1.72549939
0.68171651	48.66000000	24.70125000	12.35250000	1.73655903
0.68172808	48.66000000	24.70125000	12.35250000	1.71567261
0.68173967	48.66000000	24.70125000	12.35250000	1.68508375
0.68175122	48.66000000	24.70125000	12.35250000	1.65047741
0.68176281	48.66000000	24.70125000	12.35250000	1.61019278
0.68177438	48.66000000	24.70125000	12.35250000	1.59326351
0.68178595	48.66000000	24.70125000	12.35250000	1.57786477
0.68179754	48.66000000	24.70125000	12.35250000	1.56899977
0.68180909	48.66000000	24.70125000	12.35250000	1.57296777
0.68182068	48.66000000	24.70125000	12.35250000	1.57231605
0.68183225	48.66000000	24.70125000	12.35250000	1.56429541
0.68184382	48.66000000	24.70125000	12.35250000	1.54374480
0.68185539	48.66000000	24.70125000	12.35250000	1.55220449
0.68186696	48.66000000	24.70125000	12.35250000	1.55484474
0.68187855	48.66000000	24.70125000	12.35250000	1.53866446
0.68189011	48.66000000	24.70125000	12.35250000	1.54026771
0.68190168	48.66000000	24.70125000	12.35250000	1.56740844
0.68191325	48.66000000	24.70125000	12.35250000	1.58820319
0.68192485	48.66000000	24.70125000	12.35250000	1.60051179
0.68193641	48.66000000	24.70125000	12.35250000	1.60253572
0.68194798	48.66000000	24.70125000	12.35250000	1.57666850
0.68195957	48.66000000	24.70125000	12.35250000	1.55525970
0.68197114	48.66000000	24.70125000	12.35250000	1.53612268
0.68198273	48.66000000	24.70125000	12.35250000	1.52226019
0.68199427	48.66000000	24.70125000	12.35250000	1.51193941
0.68200586	48.66000000	24.70125000	12.35250000	1.51420677
0.68201744	48.66000000	24.70125000	12.35250000	1.50306070
0.68202901	48.66000000	24.70125000	12.35250000	1.49825597
0.68204057	48.66000000	24.70125000	12.35250000	1.48808110
0.68205214	48.66000000	24.70125000	12.35250000	1.50624800
0.68206373	48.66000000	24.70125000	12.35250000	1.52992249
0.68207532	48.66000000	24.70125000	12.35250000	1.56264627
