Day fraction since midnight on 10/20/2019	Water Pump Control (rpm)	Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	Just Water Pump Control (rpm)
0.40325424	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40326891	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40327737	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40328894	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40330053	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40331210	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40332367	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40333526	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40334682	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40335839	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40336996	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40338155	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40339351	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40340468	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40341627	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40342784	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40343941	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40345100	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40346257	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40347413	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40348570	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40349729	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40350886	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40352043	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40353202	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40354358	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40355515	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40356672	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40358057	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40358987	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40360144	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40361303	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40362460	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40363617	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40364776	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40365931	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40367091	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40368247	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40369404	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40370568	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40371718	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40372877	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40374034	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40375191	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40376348	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40377507	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40378663	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40379820	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40380979	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40382136	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40383293	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40384452	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40385608	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40386765	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40387922	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40389269	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40390239	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40391395	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40392552	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40393711	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40394868	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40396025	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40397182	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40398339	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40399498	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40400654	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40401811	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40402968	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40404127	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40405284	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40406441	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40407968	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40408757	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40409913	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40411070	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40412229	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40413386	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40414543	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40415702	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40416858	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40418017	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40419172	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40420417	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40421488	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40422647	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40423802	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40424961	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40426117	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40427274	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40428431	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40429590	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40430747	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40431904	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40433061	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40434220	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40435377	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40436533	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40437692	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40439157	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40440006	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40441163	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40442322	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40443479	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40444636	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40445795	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40446952	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40448108	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40449265	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40450422	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40451606	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40452738	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40453897	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40455052	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40456211	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40457368	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40458524	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40459683	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40460840	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40461997	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40463153	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40465189	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40465469	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40466626	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40467785	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40468941	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40470994	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40471255	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40472414	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40473573	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40474728	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40476801	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40478039	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40478201	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40479358	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40480521	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40481673	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40482830	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40483986	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40485145	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40486323	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40487459	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40488618	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40489775	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40490931	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40492130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40493245	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40494404	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40495561	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40496718	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40497932	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40499033	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40500190	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40501347	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40502504	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40503742	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40504820	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40505977	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40507133	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40508306	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40509449	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40510605	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40511764	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40512921	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40514108	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40515235	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40516393	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40517550	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40518707	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40519905	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40521022	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40522179	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40523336	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40524495	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40525712	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40526808	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40527965	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40529124	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40530281	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40531516	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40532597	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40533754	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40534912	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40536078	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40537224	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40538383	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40539540	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40540696	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40541881	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40543012	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40544169	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40545326	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40546483	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40547685	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40548798	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40549955	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40551114	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40552271	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40553488	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40554584	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40555741	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40556900	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40558057	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40559292	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40560373	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40561530	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40562686	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40563854	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40565002	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40566159	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40567315	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40568472	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40569659	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40570788	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40571944	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40573103	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40574260	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40575453	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40576575	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40577732	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40578889	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40580045	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40581253	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40582361	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40583517	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40584676	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40585833	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40587059	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40588149	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40589305	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40590462	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40591619	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40592861	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40593934	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40595091	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40596248	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40597407	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40598658	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40599720	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40600879	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40602036	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40603193	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40604466	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40605507	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40606666	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40607822	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40608979	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40610270	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40611294	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40612451	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40613610	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40614767	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40616069	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40617082	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40618239	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40619395	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40620552	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40621711	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40622868	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40624024	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40625184	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40626340	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40627499	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40628654	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40629813	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40630969	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40632126	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40633283	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40634442	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40635598	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40636755	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40637914	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40639071	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40640227	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40641386	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40642543	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40643700	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40644857	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40646014	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40647171	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40648330	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40649489	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40650643	47.43000000	86.47500000	12.35250000	-999.00000000	60.00000000
0.40651802	47.43000000	86.47500000	12.35250000	-999.00000000	60.00000000
0.40652959	47.43000000	86.47500000	12.35250000	-999.00000000	60.00000000
0.40654116	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40655273	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40656431	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40657588	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40658745	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40659902	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40661061	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40662217	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40663374	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40664533	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40665690	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40666847	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40668003	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40669160	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40670319	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40671476	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40672633	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40673789	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40674949	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40676106	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40677262	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40678419	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40679578	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40680734	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40681891	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40683050	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40684207	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40685363	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40686522	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40687679	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40688836	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40689993	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40691150	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40692307	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40693466	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40694622	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40695780	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40696936	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40698095	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40699252	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40700409	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40701568	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40702725	47.43000000	86.47500000	12.35250000	-999.00000000	60.00000000
0.40703881	47.43000000	86.47500000	12.35250000	-999.00000000	60.00000000
0.40705040	47.43000000	86.47500000	12.35250000	-999.00000000	60.00000000
0.40706195	47.43000000	86.47500000	12.35250000	-999.00000000	60.00000000
0.40707354	47.43000000	86.47500000	12.35250000	-999.00000000	60.00000000
0.40708511	47.43000000	86.47500000	12.35250000	-999.00000000	60.00000000
0.40709667	47.43000000	86.47500000	12.35250000	-999.00000000	60.00000000
0.40710826	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40711983	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40713140	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40714296	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40715455	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40716612	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40717769	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40718926	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40720085	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40721241	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40722398	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40723557	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40724713	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40725870	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40727029	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40728186	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40729342	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40730499	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40731658	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40732815	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40733974	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40735129	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.40736286	47.43000000	86.47500000	12.35250000	0.17268443	60.00000000
0.40737445	47.43000000	86.47500000	12.35250000	0.17268443	60.00000000
0.40738602	47.43000000	86.47500000	12.35250000	0.17268443	60.00000000
0.40739758	47.43000000	86.47500000	12.35250000	0.17268443	60.00000000
0.40740915	47.43000000	86.47500000	12.35250000	0.17268443	60.00000000
0.40742074	47.43000000	86.47500000	12.35250000	0.17268443	60.00000000
0.40743230	47.43000000	86.47500000	12.35250000	0.17268443	60.00000000
0.40744387	47.43000000	86.47500000	12.35250000	0.18863736	60.00000000
0.40745546	47.43000000	86.47500000	12.35250000	0.18863736	60.00000000
0.40746703	47.43000000	86.47500000	12.35250000	0.18863736	60.00000000
0.40747859	47.43000000	86.47500000	12.35250000	0.18863736	60.00000000
0.40749016	47.43000000	86.47500000	12.35250000	0.18863736	60.00000000
0.40750175	47.43000000	86.47500000	12.35250000	0.18863736	60.00000000
0.40751332	47.43000000	86.47500000	12.35250000	0.19622505	60.00000000
0.40752488	47.43000000	86.47500000	12.35250000	0.19622505	60.00000000
0.40753648	47.43000000	86.47500000	12.35250000	0.19622505	60.00000000
0.40754805	47.43000000	86.47500000	12.35250000	0.19622505	60.00000000
0.40755961	47.43000000	86.47500000	12.35250000	0.19622505	60.00000000
0.40757118	0.00000000	0.00000000	0.00000000	0.20287752	0.00000000
0.40758462	0.00000000	0.00000000	0.00000000	0.20287752	0.00000000
0.40759434	0.00000000	0.00000000	0.00000000	0.20287752	0.00000000
