Coagulant mL/s	Turbidity	Fluoride Voltage	Fluoride Conc
0.0052668	11.26058388	0.12652539	1.236622663
0.0052668	11.26058388	0.1260422	1.267673563
0.0052668	11.26058388	0.12602404	1.268855648
0.0052668	10.06731415	0.12634605	1.248057697
0.0052668	10.06731415	0.12591146	1.276208428
0.0052668	10.06731415	0.12606385	1.266265744
0.0052668	10.06731415	0.12580855	1.282966914
0.0052668	10.06731415	0.12532432	1.315251696
0.0052668	8.78568268	0.12586121	1.279504075
0.0052668	8.78568268	0.12640952	1.243998699
0.0052668	8.78568268	0.12499052	1.337978769
0.0052668	8.78568268	0.12603018	1.268455855
0.0052668	8.78568268	0.12590317	1.276751542
0.0052668	10.61254597	0.12558749	1.297606017
0.0052668	10.61254597	0.12611295	1.263078744
0.0052668	10.61254597	0.12597291	1.272189765
0.0052668	10.61254597	0.12586878	1.279007052
0.0052668	10.61254597	0.12554917	1.30016059
0.0052668	9.98026276	0.12649685	1.238435389
0.0052668	9.98026276	0.12684374	1.216581555
0.0052668	9.98026276	0.12625842	1.253683535
0.0052668	9.98026276	0.12605305	1.266967833
0.0052668	9.98026276	0.12625478	1.253917771
0.0052668	9.30160809	0.12631389	1.250119427
0.0052668	9.30160809	0.12618229	1.258591657
0.0052668	9.30160809	0.12569675	1.290349809
0.0052668	9.30160809	0.12570074	1.290085593
0.0052668	9.30160809	0.12573411	1.287877966
0.0052668	10.98840809	0.12662928	1.230046441
0.0052668	10.98840809	0.12640643	1.244196003
0.0052668	10.98840809	0.12696624	1.20895663
0.0052668	10.98840809	0.12669083	1.226166844
0.0052668	10.98840809	0.12623569	1.255146937
0.0052668	13.9943161	0.12629473	1.251349366
0.0052668	13.9943161	0.12631068	1.250325403
0.0052668	13.9943161	0.12595226	1.273538805
0.0052668	13.9943161	0.12558508	1.29776653
0.0052668	13.9943161	0.12628625	1.251894109
0.0052668	12.23373222	0.12632573	1.249359986
0.0052668	12.23373222	0.12603223	1.268322402
0.0052668	12.23373222	0.1252358	1.321240774
0.0052668	12.23373222	0.12515415	1.326789219
0.0052668	12.23373222	0.12597865	1.271815031
0.0052668	12.05492401	0.12575586	1.286441106
0.0052668	12.05492401	0.12544744	1.306966766
0.0052668	12.05492401	0.12614065	1.261284323
0.0052668	12.05492401	0.12523372	1.32138183
0.0052668	12.05492401	0.1256966	1.290359743
0.0052668	11.397192	0.12590146	1.276863601
0.0052668	11.397192	0.12553069	1.301394342
0.0052668	11.397192	0.12558767	1.29759403
0.0052668	11.397192	0.12521458	1.322680523
0.0052668	11.397192	0.12570366	1.289892267
0.0052668	12.02523422	0.12526606	1.319190384
0.0052668	12.02523422	0.12502365	1.335705639
0.0052668	12.02523422	0.1250007	1.337279883
0.0052668	12.02523422	0.1250792	1.331902881
0.0052668	12.02523422	0.12550941	1.302816476
0.0052668	13.25296402	0.12501167	1.33652717
0.0052668	13.25296402	0.12515423	1.326783772
0.0052668	13.25296402	0.12553857	1.300868119
0.0052668	13.25296402	0.12502192	1.335824243
0.0052668	13.25296402	0.12484867	1.347755265
0.0052668	12.93391037	0.12484398	1.348079724
0.0052668	12.93391037	0.12512884	1.328513861
0.0052668	12.93391037	0.12535284	1.31332788
0.0052668	12.93391037	0.12486179	1.346848027
0.0052668	12.93391037	0.12530805	1.31635045
0.0052668	11.27636147	0.12547043	1.305425526
0.0052668	11.27636147	0.12594749	1.273850627
0.0052668	11.27636147	0.12553304	1.301237388
0.0052668	11.27636147	0.12534018	1.314181513
0.0052668	11.27636147	0.12554973	1.300123222
0.0052668	10.74045372	0.12557788	1.298246189
0.0052668	10.74045372	0.12546694	1.305659377
0.0052668	10.74045372	0.12538141	1.311403514
0.0052668	10.74045372	0.12495308	1.340552275
0.0052668	10.74045372	0.12542869	1.308225104
0.0052668	11.57933998	0.12521498	1.322653369
0.0052668	11.57933998	0.12550239	1.303285961
0.0052668	11.57933998	0.12554204	1.300636461
0.0052668	11.57933998	0.12489548	1.344521184
0.0052668	11.57933998	0.12464838	1.361681293
0.0052668	11.85655975	0.12553325	1.301223363
0.0052668	11.85655975	0.12523693	1.321164149
0.0052668	11.85655975	0.12560491	1.296446387
0.0052668	11.85655975	0.12483056	1.349008563
0.0052668	11.85655975	0.12496103	1.340005404
0.0052668	11.04384995	0.12482893	1.349121424
0.0052668	11.04384995	0.12528871	1.317657723
0.0052668	11.04384995	0.12455011	1.368566467
0.0052668	11.04384995	0.12462327	1.363437294
0.0052668	11.04384995	0.12515052	1.327036433
0.0052668	10.41737556	0.12509789	1.330625865
0.0052668	10.41737556	0.12437204	1.381131555
0.0052668	10.41737556	0.12452798	1.370121776
0.0052668	10.41737556	0.12375837	1.425324203
0.0052668	10.41737556	0.12386999	1.417182128
0.0052668	14.31218338	0.12432194	1.384687493
0.0052668	14.31218338	0.12386306	1.417686277
0.0052668	14.31218338	0.12474381	1.355028254
0.0052668	14.31218338	0.12421572	1.392256959
0.0052668	14.31218338	0.12506762	1.332694713
0.0052668	12.38763809	0.124242	1.390380346
0.0052668	12.38763809	0.12399605	1.408042645
0.0052668	12.38763809	0.12367499	1.43143683
0.0052668	12.38763809	0.12369717	1.429808249
0.0052668	12.38763809	0.12414809	1.397097964
0.0052668	11.61617279	0.12435646	1.382236394
0.0052668	11.61617279	0.12469446	1.358464691
0.0052668	11.61617279	0.12525912	1.319660351
0.0052668	11.61617279	0.12479882	1.351207932
0.0052668	11.61617279	0.12459675	1.365294359
0.0052668	11.78814316	0.12469379	1.358511406
0.0052668	11.78814316	0.1247131	1.35716569
0.0052668	11.78814316	0.12444224	1.376164342
0.0052668	11.78814316	0.12487068	1.346233637
0.0052668	11.78814316	0.12413216	1.398240692
0.0052668	11.74024963	0.1239422	1.411939593
0.0052668	11.74024963	0.12389011	1.415719438
0.0052668	11.74024963	0.12444312	1.376102188
0.0052668	11.74024963	0.12456432	1.367568711
0.0052668	11.74024963	0.12453084	1.369920674
0.0052668	10.26380539	0.1246337	1.362707625
0.0052668	10.26380539	0.12456872	1.367259912
0.0052668	10.26380539	0.12485839	1.347083076
0.0052668	10.26380539	0.12459607	1.36534201
0.0052668	10.26380539	0.12504318	1.334367447
0.0052668		0.12455021	1.368559443
0.0052668		0.12488066	1.345544251
0.0052668		0.12480032	1.351103912
0.0052668		0.12393658	1.412346915
0.0052668		0.12471873	1.356773586
0.0052668	15.42877007	0.12406597	1.402998808
0.0052668	15.42877007	0.12441004	1.378440529
0.0052668	15.42877007	0.12400993	1.407039939
0.0052668	15.42877007	0.12393643	1.412357788
0.0052668	15.42877007	0.12368841	1.430451237
0.0052668	14.2684803	0.1231806	1.468223144
0.0052668	14.2684803	0.12420039	1.393352819
0.0052668	14.2684803	0.12405234	1.403980619
0.0052668	14.2684803	0.12339314	1.452294128
0.0052668	14.2684803	0.12402028	1.406292709
0.0052668	12.08134842	0.12424152	1.390414599
0.0052668	12.08134842	0.1241786	1.394911955
0.0052668	12.08134842	0.12443963	1.3763487
0.0052668	12.08134842	0.12433019	1.384101305
0.0052668	12.08134842	0.12439016	1.379847706
0.0052668		0.12460852	1.364469852
0.0052668		0.12457366	1.366913298
0.0052668		0.12344114	1.44872071
0.0052668		0.12331101	1.458428849
0.0052668		0.1236071	1.436433236
0.0052668	11.82912064	0.12311312	1.473316949
0.0052668	11.82912064	0.12358038	1.43840449
0.0052668	11.82912064	0.12388822	1.415856773
0.0052668	11.82912064	0.1242673	1.388576103
0.0052668	11.82912064	0.12392559	1.413143779
0.0052668	11.82912064	0.12417132	1.395433248
0.0052668	11.61016846	0.1232016	1.466641532
0.0052668	11.61016846	0.12413827	1.397802285
0.0052668	11.61016846	0.12327649	1.461015059
0.0052668	11.61016846	0.12388785	1.415883661
0.0052668	11.61016846	0.12391485	1.413922951
0.0052668	10.7774868	0.12366962	1.431831405
0.0052668	10.7774868	0.12415098	1.396890752
0.0052668	10.7774868	0.12400278	1.407556374
0.0052668	10.7774868	0.12403841	1.40498475
0.0052668	10.7774868	0.12341321	1.450798921
0.0052668	8.39690304	0.12410771	1.399996416
0.0052668	8.39690304	0.12421714	1.392155494
0.0052668	8.39690304	0.123884	1.416163465
0.0052668	8.39690304	0.12401014	1.407024774
0.0052668	8.39690304	0.12393042	1.41279351
0.0052668	9.11067963	0.12429563	1.386558557
0.0052668	9.11067963	0.1233971	1.451998987
0.0052668	9.11067963	0.12377012	1.424464905
0.0052668	9.11067963	0.12318407	1.467961684
0.0052668	9.11067963	0.12409871	1.400643249
0.0052668	10.47951317	0.12398782	1.408637526
0.0052668	10.47951317	0.12388565	1.416043542
0.0052668	10.47951317	0.1242984	1.386361446
0.0052668	10.47951317	0.12430933	1.385583951
0.0052668	10.47951317	0.12396996	1.409929348
0.0052668	9.73699379	0.12371734	1.428328863
0.0052668	9.73699379	0.1235809	1.438366101
0.0052668	9.73699379	0.12315567	1.470102959
0.0052668	9.73699379	0.12345235	1.447887435
0.0052668	9.73699379	0.12342922	1.449607287
0.0052668	9.24835014	0.12489508	1.344548787
0.0052668	9.24835014	0.12382262	1.420631816
0.0052668	9.24835014	0.12315688	1.470011665
0.0052668	9.24835014	0.1233417	1.456133425
0.0052668	9.24835014	0.12343466	1.449202607
0.0052668	10.81101513	0.1233914	1.452423829
0.0052668	10.81101513	0.12377276	1.424271909
0.0052668	10.81101513	0.12377004	1.424470754
0.0052668	10.81101513	0.12370311	1.429372416
0.0052668	10.81101513	0.12317117	1.468933919
0.0052668	21.0787468	0.12313894	1.471365813
0.0052668	21.0787468	0.12338401	1.452974819
0.0052668	21.0787468	0.12314221	1.471118893
0.0052668	21.0787468	0.12329523	1.459610505
0.0052668	21.0787468	0.12308582	1.475382737
0.0052668	16.79934883	0.12295035	1.48567667
0.0052668	16.79934883	0.12376369	1.424935078
0.0052668	16.79934883	0.12355541	1.440249083
0.0052668	16.79934883	0.12343819	1.448940072
0.0052668	16.79934883	0.12348129	1.445738449
0.0052668	14.77642441	0.12287837	1.491175388
0.0052668	14.77642441	0.12314581	1.470847104
0.0052668	14.77642441	0.1230346	1.479266369
0.0052668	14.77642441	0.12355301	1.440426502
0.0052668	14.77642441	0.12432556	1.38443025
0.0052668	13.62256622	0.12344754	1.448244919
0.0052668	13.62256622	0.12334462	1.455915215
0.0052668	13.62256622	0.12303809	1.479001424
0.0052668	13.62256622	0.12396087	1.410587286
0.0052668	13.62256622	0.1235314	1.44202499
0.0052668	12.12597084	0.12307437	1.47625002
0.0052668	12.12597084	0.12262136	1.510975565
0.0052668	12.12597084	0.12299167	1.482529306
0.0052668	12.12597084	0.12362805	1.43488955
0.0052668	12.12597084	0.12299677	1.482141299
0.0052668	10.86595154	0.12224552	1.540404781
0.0052668	10.86595154	0.12314033	1.471260848
0.0052668	10.86595154	0.12265309	1.508516915
0.0052668	10.86595154	0.12269405	1.505348978
0.0052668	10.86595154	0.12258799	1.513565616
0.0052668		0.12178767	1.577031127
0.0052668		0.12189128	1.568667194
0.0052668		0.12222946	1.541675011
0.0052668		0.1227519	1.500886061
0.0052668		0.12237308	1.530352808
0.0052668	18.93095398	0.12192744	1.565758627
0.0052668	18.93095398	0.12312663	1.472295718
0.0052668	18.93095398	0.12337714	1.453487225
0.0052668	18.93095398	0.12181773	1.574599947
0.0052668	18.93095398	0.12189968	1.56799105
0.0052668	16.84738159	0.12223785	1.541011292
0.0052668	16.84738159	0.12265149	1.508640797
0.0052668	16.84738159	0.12232413	1.534202383
0.0052668	16.84738159	0.12215161	1.547847242
0.0052668	16.84738159	0.12222189	1.542274106
0.0052668	14.77946091	0.12192571	1.565897658
0.0052668	14.77946091	0.12175321	1.579822787
0.0052668	14.77946091	0.1219705	1.562302085
0.0052668	14.77946091	0.121998	1.56009858
0.0052668	14.77946091	0.12247024	1.522740445
0.0052668	14.53462029	0.1231331	1.471806897
0.0052668	14.53462029	0.12266363	1.507701091
0.0052668	14.53462029	0.12300781	1.481301726
0.0052668	14.53462029	0.12205679	1.555398305
0.0052668	14.53462029	0.1217377	1.581080889
0.0052668	13.83049774	0.12217287	1.546159223
0.0052668	13.83049774	0.12211789	1.55052835
0.0052668	13.83049774	0.12237991	1.529816445
0.0052668	13.83049774	0.12193494	1.565156032
0.0052668	13.83049774	0.12263836	1.509657794
0.0052668	12.78800201	0.12334635	1.455785949
0.0052668	12.78800201	0.12247109	1.522674016
0.0052668	12.78800201	0.12229951	1.536142232
0.0052668	12.78800201	0.12195579	1.563482037
0.0052668	12.78800201	0.12175056	1.580037672
0.0052668	12.0009079	0.12182495	1.57401657
0.0052668	12.0009079	0.12322607	1.464800725
0.0052668	12.0009079	0.1226813	1.506334377
0.0052668	12.0009079	0.12265803	1.508134491
0.0052668	12.0009079	0.12300109	1.481812714
0.0052668	12.49565125	0.12254665	1.516780427
0.0052668	12.49565125	0.12242349	1.52639851
0.0052668	12.49565125	0.12305394	1.477798761
0.0052668	12.49565125	0.12288539	1.490638219
0.0052668	12.49565125	0.12329461	1.459656952
0.0052668	11.30718994	0.12224036	1.540812786
0.0052668	11.30718994	0.122462	1.523384567
0.0052668	11.30718994	0.12304564	1.478428425
0.0052668	11.30718994	0.12248784	1.521365564
0.0052668	11.30718994	0.1222921	1.536726558
0.0052668	9.99845886	0.12283456	1.494532093
0.0052668	9.99845886	0.12279681	1.497430543
0.0052668	9.99845886	0.12271039	1.504087063
0.0052668	9.99845886	0.12335988	1.454775377
0.0052668	9.99845886	0.12303512	1.47922689
0.0052668		0.12278344	1.49845844
0.0052668		0.1232691	1.461569307
0.0052668		0.12326158	1.462133521
0.0052668		0.12343377	1.449268806
0.0052668		0.12308683	1.475306259
0.0052668	19.05957031	0.12350731	1.443809015
0.0052668	19.05957031	0.12318395	1.467970725
0.0052668	19.05957031	0.12352955	1.442161917
0.0052668	19.05957031	0.12405416	1.403849479
0.0052668	19.05957031	0.12399831	1.407879331
0.0052668	17.65483475	0.12328397	1.460454274
0.0052668	17.65483475	0.12270173	1.50475573
0.0052668	17.65483475	0.12385557	1.418231367
0.0052668	17.65483475	0.12321297	1.465785912
0.0052668	17.65483475	0.1233162	1.458040415
0.0052668	15.3207016	0.12331309	1.458273164
0.0052668	15.3207016	0.12273564	1.502139122
0.0052668	15.3207016	0.12222749	1.541830896
0.0052668	15.3207016	0.12394316	1.411870027
0.0052668	15.3207016	0.12264346	1.509262687
0.0052668	14.79275894	0.12285081	1.493286143
0.0052668	14.79275894	0.12316726	1.469228731
0.0052668	14.79275894	0.12314019	1.47127142
0.0052668	14.79275894	0.12299135	1.482553655
0.0052668	14.79275894	0.12302494	1.47999996
0.0052668	12.49118614	0.12339675	1.452025071
0.0052668	12.49118614	0.12273424	1.502247061
0.0052668	12.49118614	0.12285943	1.492625637
0.0052668	12.49118614	0.12346902	1.446649188
0.0052668	12.49118614	0.12298512	1.483027777
0.0052668	12.28514862	0.12265301	1.508523108
0.0052668	12.28514862	0.12297215	1.484015322
0.0052668	12.28514862	0.1231113	1.473454578
0.0052668	12.28514862	0.12330569	1.458827121
0.0052668	12.28514862	0.12332624	1.457289287
0.0052668	12.0088253	0.12300032	1.481871276
0.0052668	12.0088253	0.12293091	1.487159735
0.0052668	12.0088253	0.1223868	1.529275561
0.0052668	12.0088253	0.12362068	1.435432414
0.0052668	12.0088253	0.12285561	1.492918308
0.0052668	9.8885479	0.12269334	1.505403834
0.0052668	9.8885479	0.12315314	1.470293865
0.0052668	9.8885479	0.1226621	1.50781949
0.0052668	9.8885479	0.12288868	1.490386536
0.0052668	9.8885479	0.12309787	1.474470558
0.0052668	6.5404973	0.1235237	1.442594987
0.0052668	6.5404973	0.12329269	1.459800798
0.0052668	6.5404973	0.12324193	1.463608858
0.0052668	6.5404973	0.12278962	1.497983229
0.0052668	6.5404973	0.12322626	1.464786441
0.0052668	8.4278717	0.1238728	1.416977755
0.0052668	8.4278717	0.12328024	1.46073389
0.0052668	8.4278717	0.12341236	1.450862215
0.0052668	8.4278717	0.12345324	1.447821299
0.0052668	8.4278717	0.1235467	1.440893068
0.0052668	9.55537605	0.12375061	1.425891989
0.0052668	9.55537605	0.12306888	1.476666042
0.0052668	9.55537605	0.12307373	1.476298512
0.0052668	9.55537605	0.12310099	1.474234467
0.0052668	9.55537605	0.12300144	1.481786095
0.0052668	10.14324856	0.1230725	1.476391712
0.0052668	10.14324856	0.12304822	1.478232669
0.0052668	10.14324856	0.1232954	1.45959777
0.0052668	10.14324856	0.12326987	1.461511547
0.0052668	10.14324856	0.12344749	1.448248635
0.0052668	10.70079803	0.12255654	1.516010709
0.0052668	10.70079803	0.1228091	1.496486298
0.0052668	10.70079803	0.12354021	1.441373102
0.0052668	10.70079803	0.12355803	1.440055427
0.0052668	10.70079803	0.12377976	1.423760303
0.0052668		0.12309513	1.474677925
0.0052668		0.12389498	1.415365624
0.0052668		0.12315562	1.470106732
0.0052668		0.12248516	1.521574841
0.0052668		0.12282266	1.49544517
0.0052668	9.1633873	0.12296964	1.484206511
0.0052668	9.1633873	0.12326432	1.461927918
0.0052668	9.1633873	0.12280072	1.497130071
0.0052668	9.1633873	0.12280044	1.497151587
0.0052668	9.1633873	0.12327903	1.460824608
0.0052668	6.0188942	0.12319042	1.46748334
0.0052668	6.0188942	0.12335784	1.454927702
0.0052668	6.0188942	0.12360402	1.436660323
0.0052668	6.0188942	0.12209533	1.552324709
0.0052668	6.0188942	0.12306322	1.477095069
0.0052668	7.4119916	0.12276559	1.499831865
0.0052668	7.4119916	0.1230661	1.47687675
0.0052668	7.4119916	0.12306933	1.476631937
0.0052668	7.4119916	0.12290089	1.489452849
0.0052668	7.4119916	0.12337288	1.453805052
0.0052668	9.09274006	0.12307002	1.476579645
0.0052668	9.09274006	0.12336646	1.454284162
0.0052668	9.09274006	0.12300987	1.481145119
0.0052668	9.09274006	0.12308842	1.475185871
0.0052668	9.09274006	0.12322826	1.464636091
0.0052668	10.48034191	0.12314674	1.4707769
0.0052668	10.48034191	0.12318351	1.468003876
0.0052668	10.48034191	0.12254538	1.516879297
0.0052668	10.48034191	0.12241887	1.52676049
0.0052668	10.48034191	0.12298915	1.482721064
0.0052668	21.59354019	0.12342662	1.44980074
0.0052668	21.59354019	0.12269746	1.505085541
0.0052668	21.59354019	0.12297618	1.483708405
0.0052668	21.59354019	0.12268192	1.506286445
0.0052668	21.59354019	0.12296892	1.484261358
0.0052668	16.29320908	0.12298393	1.483118357
0.0052668	16.29320908	0.12252311	1.518614068
0.0052668	16.29320908	0.12245919	1.523604287
0.0052668	16.29320908	0.12335823	1.45489858
0.0052668	16.29320908	0.12262794	1.510465374
0.0052668	13.81839943	0.12356669	1.43941551
0.0052668	13.81839943	0.12308454	1.475479666
0.0052668	13.81839943	0.12339775	1.451950548
0.0052668	13.81839943	0.12352891	1.442209289
0.0052668	13.81839943	0.12338611	1.452818224
0.0052668	12.90677834	0.12362009	1.435475882
0.0052668	12.90677834	0.12302157	1.480255967
0.0052668	12.90677834	0.12271141	1.504008325
0.0052668	12.90677834	0.12363501	1.434377075
0.0052668	12.90677834	0.12323262	1.46430838
0.0052668	10.2387886	0.12355439	1.440324483
0.0052668	10.2387886	0.12330298	1.459030041
0.0052668	10.2387886	0.12316899	1.469098282
0.0052668	10.2387886	0.12342616	1.449834969
0.0052668	10.2387886	0.12363462	1.434405786
0.0052668	7.72900105	0.12307831	1.475951526
0.0052668	7.72900105	0.12315243	1.470347444
0.0052668	7.72900105	0.12329355	1.459736365
0.0052668	7.72900105	0.12343183	1.449413116
0.0052668	7.72900105	0.12363442	1.43442051
0.0052668	9.6114378	0.12310884	1.473640624
0.0052668	9.6114378	0.124821	1.34967063
0.0052668	9.6114378	0.12382799	1.420240328
0.0052668	9.6114378	0.12314767	1.470706699
0.0052668	9.6114378	0.12334289	1.456044493
0.0052668	9.73978329	0.12333824	1.456392031
0.0052668	9.73978329	0.12342358	1.450026964
0.0052668	9.73978329	0.12416895	1.395602997
0.0052668	9.73978329	0.12426849	1.388491297
0.0052668	9.73978329	0.12327374	1.461221283
0.0052668	10.50396061	0.12290175	1.489387108
0.0052668	10.50396061	0.12362096	1.435411786
0.0052668	10.50396061	0.12307316	1.476341701
0.0052668	10.50396061	0.12377488	1.424116946
0.0052668	10.50396061	0.12370891	1.428946982
0.0052668	10.44086838	0.12340967	1.451062538
0.0052668	10.44086838	0.12312647	1.472307808
0.0052668	10.44086838	0.12326455	1.46191066
0.0052668	10.44086838	0.12394939	1.411418653
0.0052668	10.44086838	0.123844	1.419073794
0.0052668	10.44086838	0.12342708	1.449766512
0.0052668	15.12805367	0.12343055	1.449508338
0.0052668	15.12805367	0.12306217	1.477174672
0.0052668	15.12805367	0.12332251	1.457568296
0.0052668	15.12805367	0.12318852	1.46762645
0.0052668	15.12805367	0.12350792	1.443763813
0.0052668	11.30035973	0.12320874	1.466104172
0.0052668	11.30035973	0.12361956	1.43551493
0.0052668	11.30035973	0.12402857	1.40569449
0.0052668	11.30035973	0.12344265	1.448608439
0.0052668	11.30035973	0.12400706	1.407247213
0.0052668	12.08006668	0.12338129	1.453177671
0.0052668	12.08006668	0.12275772	1.500437802
0.0052668	12.08006668	0.12305318	1.477856406
0.0052668	12.08006668	0.12379258	1.422823809
0.0052668	12.08006668	0.12359996	1.436959721
0.0052668	12.51828766	0.12279329	1.497701095
0.0052668	12.51828766	0.12276905	1.499565545
0.0052668	12.51828766	0.12308746	1.475258557
0.0052668	12.51828766	0.12392147	1.413442629
0.0052668	12.51828766	0.12350101	1.444275936
0.0052668	12.36682701	0.12413216	1.398240692
0.0052668	12.36682701	0.12386623	1.417455641
0.0052668	12.36682701	0.12366898	1.431878438
0.0052668	12.36682701	0.1229167	1.488244743
0.0052668	12.36682701	0.12311221	1.473385762
0.0052668	11.80828285	0.12342725	1.449753863
0.0052668	11.80828285	0.12326623	1.461784613
0.0052668	11.80828285	0.12322688	1.464739831
0.0052668	11.80828285	0.12370446	1.429273381
0.0052668	11.80828285	0.12333178	1.456874985
0.0052668	11.9400425	0.12365698	1.432760591
0.0052668	11.9400425	0.12359203	1.437544685
0.0052668	11.9400425	0.12361701	1.435702818
0.0052668	11.9400425	0.12301706	1.480598646
0.0052668	11.9400425	0.12297873	1.483514234
0.0052668	11.38866234	0.12396453	1.410322337
0.0052668	11.38866234	0.12340533	1.451385794
0.0052668	11.38866234	0.12244333	1.52484501
0.0052668	11.38866234	0.12291665	1.488248562
0.0052668	11.38866234	0.12341402	1.450738609
0.0052668	10.57485199	0.12393691	1.412322994
0.0052668	10.57485199	0.12340311	1.451551174
0.0052668	10.57485199	0.12406657	1.402955604
0.0052668	10.57485199	0.12322249	1.465069894
0.0052668	10.57485199	0.12336653	1.454278937
0.0052668	11.33626366	0.12310248	1.474121732
0.0052668	11.33626366	0.12343544	1.449144593
0.0052668	11.33626366	0.12334137	1.456158088
0.0052668	11.33626366	0.12269861	1.504996709
0.0052668	11.33626366	0.12319934	1.466811662
0.0052668	12.17439079	0.12303096	1.479542752
0.0052668	12.17439079	0.12336567	1.454343129
0.0052668	12.17439079	0.12342792	1.44970401
0.0052668	12.17439079	0.12343241	1.44936997
0.0052668	12.17439079	0.12404984	1.404160776
0.0052668	12.50746536	0.12326664	1.461753853
0.0052668	12.50746536	0.12298657	1.482917414
0.0052668	12.50746536	0.12362847	1.43485862
0.0052668	12.50746536	0.12366223	1.432374582
0.0052668	12.50746536	0.123848	1.418782492
0.0052668	11.98713493	0.1239228	1.413346149
0.0052668	11.98713493	0.1228909	1.490216731
0.0052668	11.98713493	0.12333819	1.456395769
0.0052668	11.98713493	0.12341869	1.450390931
0.0052668	11.98713493	0.1236623	1.432369436
0.0052668	12.69146347	0.12379186	1.422876388
0.0052668	12.69146347	0.12379722	1.422485012
0.0052668	12.69146347	0.12396447	1.41032668
0.0052668	12.69146347	0.12348213	1.445676121
0.0052668	12.69146347	0.12375221	1.425774901
0.0052668	12.55288506	0.12383329	1.419854049
0.0052668	12.55288506	0.12398823	1.408607884
0.0052668	12.55288506	0.12342704	1.449769488
0.0052668	12.55288506	0.12336646	1.454284162
0.0052668	12.55288506	0.12378808	1.423152461
0.0052668	13.26095009	0.12360347	1.436700878
0.0052668	13.26095009	0.12384485	1.419011887
0.0052668	13.26095009	0.12421326	1.392432753
0.0052668	13.26095009	0.1239233	1.41330988
0.0052668	13.26095009	0.12289384	1.489991885
0.0052668	13.42616081	0.12333807	1.456404739
0.0052668	13.42616081	0.12333657	1.456516866
0.0052668	13.42616081	0.12367774	1.431234809
0.0052668	13.42616081	0.12415784	1.396399014
0.0052668	13.42616081	0.12355334	1.440402105
0.0052668	11.58050919	0.123181	1.468193003
0.0052668	11.58050919	0.12305236	1.477918604
0.0052668	11.58050919	0.12287975	1.491069775
0.0052668	11.58050919	0.12388235	1.416283398
0.0052668	11.58050919	0.12231618	1.534828508
0.0052668		0.12356603	1.43946427
0.0052668		0.12385455	1.418305614
0.0052668		0.12340263	1.451586935
0.0052668		0.12369487	1.429977042
0.0052668		0.12371209	1.428713781
0.0052668	6.74947119	0.12363604	1.43430125
0.0052668	6.74947119	0.12376279	1.4250009
0.0052668	6.74947119	0.12329392	1.459708645
0.0052668	6.74947119	0.1230796	1.475853809
0.0052668	6.74947119	0.12425221	1.389651948
0.0052668	9.57241249	0.12362679	1.434982346
0.0052668	9.57241249	0.12258654	1.51367826
0.0052668	9.57241249	0.12387443	1.416859217
0.0052668	9.57241249	0.12364656	1.433527035
0.0052668	9.57241249	0.12382066	1.420774733
0.0052668	9.56998634	0.12343116	1.449462958
0.0052668	9.56998634	0.12376881	1.424560682
0.0052668	9.56998634	0.1239634	1.410404133
0.0052668	9.56998634	0.12354448	1.441057253
0.0052668	9.56998634	0.12356303	1.439685925
0.0052668	8.79765415	0.1240109	1.406969892
0.0052668	8.79765415	0.12370143	1.429495668
0.0052668	8.79765415	0.12346456	1.446980373
0.0052668	8.79765415	0.12355171	1.440522612
0.0052668	8.79765415	0.12341172	1.450909873
0.0052668	10.56760979	0.12375144	1.425831248
0.0052668	10.56760979	0.12307195	1.476433389
0.0052668	10.56760979	0.12410589	1.400127196
0.0052668	10.56760979	0.12390559	1.414595096
0.0052668	10.56760979	0.1241532	1.396731599
0.0052668		0.12354835	1.440771051
0.0052668		0.123088	1.475217671
0.0052668		0.12331413	1.458195327
0.0052668		0.12325499	1.462628137
0.0052668		0.12413075	1.398341883
0.0052668	16.3331871	0.12362447	1.435153222
0.0052668	16.3331871	0.12342608	1.449840922
0.0052668	16.3331871	0.1237532	1.425702458
0.0052668	16.3331871	0.12362161	1.4353639
0.0052668	16.3331871	0.12323765	1.463930402
0.0052668	13.81095314	0.12386744	1.417367616
0.0052668	13.81095314	0.12325607	1.462547066
0.0052668	13.81095314	0.12347379	1.446295067
0.0052668	13.81095314	0.12359742	1.43714706
0.0052668	13.81095314	0.12335177	1.455381038
0.0052668	12.93603706	0.1231728	1.468811035
0.0052668	12.93603706	0.12381689	1.421049669
0.0052668	12.93603706	0.12402157	1.406199604
0.0052668	12.93603706	0.12334237	1.456083354
0.0052668	12.93603706	0.12341081	1.450977639
0.0052668	11.27973747	0.12362681	1.434980873
0.0052668	11.27973747	0.1230244	1.480040979
0.0052668	11.27973747	0.1232565	1.462514789
0.0052668	11.27973747	0.12394274	1.411900462
0.0052668	11.27973747	0.12270122	1.504795119
0.0052668	11.20758057	0.12391849	1.413658826
0.0052668	11.20758057	0.12374284	1.426460733
0.0052668	11.20758057	0.12341189	1.450897213
0.0052668	11.20758057	0.12364866	1.433372536
0.0052668	11.20758057	0.12284295	1.49388867
0.0052668		0.12366309	1.43231136
0.0052668		0.12422428	1.391645425
0.0052668		0.1231425	1.471096997
0.0052668		0.12369315	1.430103283
0.0052668		0.12373343	1.427149825
0.0052668	9.56284714	0.12391128	1.414182045
0.0052668	9.56284714	0.12375057	1.425894916
