Coagulant mL/s	Turbidity	Fluoride Voltage	Fluoride Conc
0.0046085	5.36463118	0.1166679	2.050969332
0.0046085	5.36463118	0.11671025	2.046516221
0.0046085	5.36463118	0.11676762	2.040499171
0.0046085	5.36463118	0.11689216	2.027498048
0.0046085	5.36463118	0.11674152	2.043234381
0.0046085	4.97198868	0.11622865	2.097731901
0.0046085	4.97198868	0.11674707	2.042652449
0.0046085	4.97198868	0.11726677	1.988888536
0.0046085	4.97198868	0.11628288	2.091901369
0.0046085	4.97198868	0.11714956	2.000889189
0.0046085	4.44883585	0.116731	2.044337885
0.0046085	4.44883585	0.11641289	2.077989271
0.0046085	4.44883585	0.11654212	2.064252331
0.0046085	4.44883585	0.1161964	2.101206958
0.0046085	4.44883585	0.11704814	2.011331588
0.0046085	4.66898394	0.11697014	2.019399677
0.0046085	4.66898394	0.11719079	1.996659584
0.0046085	4.66898394	0.11664767	2.053099939
0.0046085	4.66898394	0.11731441	1.984031468
0.0046085	4.66898394	0.11625752	2.094625926
0.0046085	3.92679906	0.11736255	1.979135472
0.0046085	3.92679906	0.11724821	1.990784011
0.0046085	3.92679906	0.11693588	2.022953652
0.0046085	3.92679906	0.11719918	1.995799987
0.0046085	3.92679906	0.11725254	1.99034164
0.0046085	4.54584551	0.11722295	1.993366639
0.0046085	4.54584551	0.11663567	2.054364815
0.0046085	4.54584551	0.11754015	1.961177244
0.0046085	4.54584551	0.11716836	1.998959469
0.0046085	4.54584551	0.11703841	2.012336268
0.0046085	3.9224205	0.116778	2.039412393
0.0046085	3.9224205	0.11699366	2.016963435
0.0046085	3.9224205	0.11694536	2.021969614
0.0046085	3.9224205	0.11723434	1.99220169
0.0046085	3.9224205	0.11694185	2.022333902
0.0046085	4.53125381	0.11631681	2.088261634
0.0046085	4.53125381	0.11719353	1.996378817
0.0046085	4.53125381	0.11747831	1.9674117
0.0046085	4.53125381	0.11717276	1.998508102
0.0046085	4.53125381	0.11686573	2.030250217
0.0046085	4.68673658	0.11681905	2.035120157
0.0046085	4.68673658	0.11699097	2.017241921
0.0046085	4.68673658	0.11653937	2.064543704
0.0046085	4.68673658	0.11765357	1.949794005
0.0046085	4.68673658	0.11734358	1.981063339
0.0046085	4.45849037	0.11636035	2.083600292
0.0046085	4.45849037	0.1181598	1.899787127
0.0046085	4.45849037	0.11686948	2.0298595
0.0046085	4.45849037	0.11735322	1.980083419
0.0046085	4.45849037	0.11748534	1.966701967
0.0046085	3.66965008	0.11654811	2.06361781
0.0046085	3.66965008	0.11682848	2.034135421
0.0046085	3.66965008	0.11751867	1.963340528
0.0046085	3.66965008	0.1173356	1.981874885
0.0046085	3.66965008	0.117282	1.987334491
0.0046085	3.06291509	0.11778634	1.936552644
0.0046085	3.06291509	0.11672981	2.044462749
0.0046085	3.06291509	0.11747658	1.967586396
0.0046085	3.06291509	0.11719069	1.996669832
0.0046085	3.06291509	0.11672817	2.044634842
0.0046085	4.03063059	0.11770761	1.94439362
0.0046085	4.03063059	0.1167371	2.043697948
0.0046085	4.03063059	0.11741062	1.974258651
0.0046085	4.03063059	0.11746428	1.968828903
0.0046085	4.03063059	0.11719779	1.995942373
0.0046085	4.35613871	0.11810737	1.904906208
0.0046085	4.35613871	0.11644427	2.074645247
0.0046085	4.35613871	0.11767311	1.947839583
0.0046085	4.35613871	0.1174877	1.966463764
0.0046085	4.35613871	0.11749467	1.965760426
0.0046085	4.50619221	0.11727328	1.988224117
0.0046085	4.50619221	0.11718986	1.99675489
0.0046085	4.50619221	0.11765957	1.949193667
0.0046085	4.50619221	0.1177697	1.938207236
0.0046085	4.50619221	0.11711875	2.0040557
0.0046085	3.90798092	0.11752012	1.963194421
0.0046085	3.90798092	0.1174135	1.973966849
0.0046085	3.90798092	0.11737834	1.97753221
0.0046085	3.90798092	0.11790939	1.924360977
0.0046085	3.90798092	0.1172438	1.991234656
0.0046085	3.91070199	0.11670069	2.047520611
0.0046085	3.91070199	0.11705747	2.010368681
0.0046085	3.91070199	0.11797706	1.917689046
0.0046085	3.91070199	0.11806609	1.908946347
0.0046085	3.91070199	0.11770394	1.9447599
0.0046085	3.91070199	0.11754896	1.960290666
0.0046085	3.50025916	0.11743479	1.971811086
0.0046085	3.50025916	0.11787539	1.927721968
0.0046085	3.50025916	0.11810952	1.904696019
0.0046085	3.50025916	0.11684884	2.032010937
0.0046085	3.50025916	0.11724167	1.991452351
0.0046085	3.72817802	0.11758327	1.956841757
0.0046085	3.72817802	0.11709353	2.006651425
0.0046085	3.72817802	0.11802277	1.913195358
0.0046085	3.72817802	0.11731495	1.983976481
0.0046085	3.72817802	0.11782975	1.932242833
0.0046085	4.17779827	0.11707067	2.009007157
0.0046085	4.17779827	0.11760724	1.954435847
0.0046085	4.17779827	0.11734471	1.980948448
0.0046085	4.17779827	0.11706162	2.009940527
0.0046085	4.17779827	0.11781406	1.933799452
0.0046085	4.53402281	0.11738555	1.976800563
0.0046085	4.53402281	0.1175611	1.959069635
0.0046085	4.53402281	0.11733425	1.982012209
0.0046085	4.53402281	0.11788936	1.926340286
0.0046085	4.53402281	0.11772208	1.942950128
0.0046085	4.48208857	0.11780924	1.934277901
0.0046085	4.48208857	0.11844428	1.872250366
0.0046085	4.48208857	0.1184456	1.872123529
0.0046085	4.48208857	0.11788139	1.927128425
0.0046085	4.48208857	0.11747014	1.968236847
0.0046085	4.66850042	0.11741819	1.973491751
0.0046085	4.66850042	0.11793305	1.922025582
0.0046085	4.66850042	0.11835147	1.881189929
0.0046085	4.66850042	0.11774166	1.940998581
0.0046085	4.66850042	0.1181758	1.898227684
0.0046085	4.5076232	0.11840736	1.875801442
0.0046085	4.5076232	0.11746076	1.969184627
0.0046085	4.5076232	0.11709353	2.006651425
0.0046085	4.5076232	0.1176768	1.947470723
0.0046085	4.5076232	0.11794142	1.921200087
0.0046085	5.08782053	0.11824497	1.891500733
0.0046085	5.08782053	0.11816712	1.899073523
0.0046085	5.08782053	0.1182992	1.88624341
0.0046085	5.08782053	0.11807644	1.907932572
0.0046085	5.08782053	0.11817241	1.898557984
0.0046085	5.13564062	0.11762773	1.952381575
0.0046085	5.13564062	0.11787762	1.927501346
0.0046085	5.13564062	0.11804725	1.910793094
0.0046085	5.13564062	0.11868309	1.849442721
0.0046085	5.13564062	0.11795102	1.92025372
0.0046085	5.24850321	0.11834373	1.88193738
0.0046085	5.24850321	0.11830022	1.886144666
0.0046085	5.24850321	0.11789768	1.92551788
0.0046085	5.24850321	0.11862736	1.854740258
0.0046085	5.24850321	0.11799541	1.915883816
0.0046085	5.28881598	0.11795214	1.920143341
0.0046085	5.28881598	0.11862537	1.854929702
0.0046085	5.28881598	0.11747107	1.968142902
0.0046085	5.28881598	0.11842413	1.874187619
0.0046085	5.28881598	0.11885192	1.833486388
0.0046085	5.46637535	0.11800551	1.914890926
0.0046085	5.46637535	0.11837305	1.879107518
0.0046085	5.46637535	0.11855089	1.862033985
0.0046085	5.46637535	0.11880296	1.838099433
0.0046085	5.46637535	0.11859519	1.857805153
0.0046085	4.23860264	0.11834469	1.881844657
0.0046085	4.23860264	0.11834013	1.882285133
0.0046085	4.23860264	0.11864696	1.852875409
0.0046085	4.23860264	0.11829197	1.886943477
0.0046085	4.23860264	0.1187043	1.847430535
0.0046085	4.43412781	0.11890447	1.828547972
0.0046085	4.43412781	0.11844434	1.872244601
0.0046085	4.43412781	0.11813039	1.90265692
0.0046085	4.43412781	0.11862589	1.854880197
0.0046085	4.43412781	0.11883587	1.834997353
0.0046085	4.11704683	0.11894819	1.824449498
0.0046085	4.11704683	0.11867473	1.850236433
0.0046085	4.11704683	0.11875261	1.84285555
0.0046085	4.11704683	0.11835031	1.881301931
0.0046085	4.11704683	0.11921811	1.799348848
0.0046085	4.72816277	0.11906714	1.813345124
0.0046085	4.72816277	0.11880244	1.83814849
0.0046085	4.72816277	0.11962843	1.761851901
0.0046085	4.72816277	0.11881922	1.836566119
0.0046085	4.72816277	0.11896703	1.8226862
0.0046085	4.79377031	0.1184077	1.875768709
0.0046085	4.79377031	0.11937539	1.784882464
0.0046085	4.79377031	0.11867069	1.85062012
0.0046085	4.79377031	0.11851382	1.865580047
0.0046085	4.79377031	0.11919524	1.801462139
0.0046085	4.5189743	0.11830265	1.885909445
0.0046085	4.5189743	0.1185303	1.864002761
0.0046085	4.5189743	0.11860898	1.856490734
0.0046085	4.5189743	0.11822613	1.893330603
0.0046085	4.5189743	0.11899669	1.819913676
0.0046085	4.67295361	0.11852428	1.864578775
0.0046085	4.67295361	0.11830201	1.885971393
0.0046085	4.67295361	0.11872248	1.845707547
0.0046085	4.67295361	0.1192956	1.792206837
0.0046085	4.67295361	0.11874487	1.84358777
0.0046085	4.82336473	0.11917228	1.803586243
0.0046085	4.82336473	0.11895721	1.823605074
0.0046085	4.82336473	0.11898549	1.820960121
0.0046085	4.82336473	0.11925372	1.796063258
0.0046085	4.82336473	0.11912413	1.808048892
0.0046085	5.38968372	0.11875523	1.842607759
0.0046085	5.38968372	0.1193087	1.791002255
0.0046085	5.38968372	0.11866825	1.85085189
0.0046085	5.38968372	0.11934239	1.787908083
0.0046085	5.38968372	0.11977477	1.748668564
0.0046085	5.35384178	0.11903232	1.81658867
0.0046085	5.35384178	0.11931471	1.79044989
0.0046085	5.35384178	0.11956695	1.767420057
0.0046085	5.35384178	0.1191596	1.804760384
0.0046085	5.35384178	0.11931027	1.790857944
0.0046085	5.52826929	0.11945695	1.777426548
0.0046085	5.52826929	0.1194835	1.77500617
0.0046085	5.52826929	0.11912692	1.807790008
0.0046085	5.52826929	0.12009796	1.719901782
0.0046085	5.52826929	0.11904297	1.815595988
0.0046085	6.10732174	0.11947107	1.776138916
0.0046085	6.10732174	0.11990585	1.73694373
0.0046085	6.10732174	0.11935188	1.787037463
0.0046085	6.10732174	0.11918779	1.802151088
0.0046085	6.10732174	0.11923826	1.797488952
0.0046085	5.65129089	0.11958243	1.7660164
0.0046085	5.65129089	0.11964049	1.760761703
0.0046085	5.65129089	0.12000518	1.728111255
0.0046085	5.65129089	0.120043	1.724760099
0.0046085	5.65129089	0.11880704	1.83771457
0.0046085	5.3267169	0.12012409	1.717596762
0.0046085	5.3267169	0.11922956	1.798291748
0.0046085	5.3267169	0.11923324	1.797952131
0.0046085	5.3267169	0.1194066	1.782025673
0.0046085	5.3267169	0.11967792	1.757382408
0.0046085	5.4852891	0.11968052	1.757147913
0.0046085	5.4852891	0.11962339	1.762307706
0.0046085	5.4852891	0.11950349	1.773185997
0.0046085	5.4852891	0.11935651	1.786612857
0.0046085	5.4852891	0.12052759	1.682392248
0.0046085	6.12491512	0.11952176	1.77152407
0.0046085	6.12491512	0.12028301	1.703644242
0.0046085	6.12491512	0.11957312	1.766860456
0.0046085	6.12491512	0.1198555	1.741438105
0.0046085	6.12491512	0.11969259	1.756059725
0.0046085	6.57073593	0.11972169	1.753438944
0.0046085	6.57073593	0.1203828	1.69494108
0.0046085	6.57073593	0.12009078	1.720535697
0.0046085	6.57073593	0.12055162	1.680318595
0.0046085	6.57073593	0.12058697	1.677272735
0.0046085	6.60800266	0.11975296	1.750627089
0.0046085	6.60800266	0.12021586	1.709525854
0.0046085	6.60800266	0.12036127	1.696815045
0.0046085	6.60800266	0.11993382	1.734452067
0.0046085	6.60800266	0.12019373	1.711468647
0.0046085	7.05496168	0.12013283	1.716826465
0.0046085	7.05496168	0.11957718	1.766492322
0.0046085	7.05496168	0.11966113	1.758897458
0.0046085	7.05496168	0.12062807	1.673738378
0.0046085	7.05496168	0.12005457	1.723736203
0.0046085	7.17529821	0.12034865	1.697914449
0.0046085	7.17529821	0.12015454	1.714914557
0.0046085	7.17529821	0.12059633	1.676467175
0.0046085	7.17529821	0.12078506	1.660306588
0.0046085	7.17529821	0.1195753	1.766662778
0.0046085	8.02551746	0.1207327	1.664774395
0.0046085	8.02551746	0.11991423	1.736196836
0.0046085	8.02551746	0.11981021	1.745490745
0.0046085	8.02551746	0.12079597	1.659377163
0.0046085	8.02551746	0.12146793	1.603124391
0.0046085	9.03168297	0.1202927	1.702797176
0.0046085	9.03168297	0.12041835	1.691851348
0.0046085	9.03168297	0.12039074	1.694250507
0.0046085	9.03168297	0.12107724	1.635594505
0.0046085	9.03168297	0.12066552	1.670524385
0.0046085	9.23631763	0.12006532	1.722785418
0.0046085	9.23631763	0.12020385	1.710579938
0.0046085	9.23631763	0.12065882	1.671098932
0.0046085	9.23631763	0.12108722	1.634756942
0.0046085	9.23631763	0.12083437	1.656109996
0.0046085	10.03238487	0.12140221	1.60854091
0.0046085	10.03238487	0.120605	1.675721344
0.0046085	10.03238487	0.12078695	1.660145541
0.0046085	10.03238487	0.12063875	1.672821181
0.0046085	10.03238487	0.12153518	1.597600653
0.0046085	10.58481312	0.12083736	1.65585587
0.0046085	10.58481312	0.12118452	1.626613558
0.0046085	10.58481312	0.12105714	1.637282685
0.0046085	10.58481312	0.12141833	1.607210638
0.0046085	10.58481312	0.12037911	1.69526211
0.0046085	9.84758759	0.12079617	1.65936013
0.0046085	9.84758759	0.12067389	1.669806909
0.0046085	9.84758759	0.12129881	1.617100015
0.0046085	9.84758759	0.12075273	1.663063844
0.0046085	9.84758759	0.12125508	1.620733527
0.0046085	10.37858772	0.12063584	1.673071042
0.0046085	10.37858772	0.1209619	1.645305518
0.0046085	10.37858772	0.12252853	1.518191682
0.0046085	10.37858772	0.12083196	1.656314856
0.0046085	10.37858772	0.12104934	1.637938268
0.0046085	10.72370052	0.12083901	1.65571565
0.0046085	10.72370052	0.12066143	1.670875093
0.0046085	10.72370052	0.12136776	1.611387521
0.0046085	10.72370052	0.12115464	1.629109997
0.0046085	10.72370052	0.12134036	1.613655185
0.0046085	17.35777664	0.12115376	1.629183578
0.0046085	17.35777664	0.12108009	1.635355278
0.0046085	17.35777664	0.121669	1.586665585
0.0046085	17.35777664	0.12063599	1.673058162
0.0046085	17.35777664	0.12149657	1.600769646
0.0046085	16.32539368	0.12108727	1.634752747
0.0046085	16.32539368	0.12235721	1.531599813
0.0046085	16.32539368	0.12178094	1.577575947
0.0046085	16.32539368	0.12106279	1.636807971
0.0046085	16.32539368	0.12208251	1.553346439
0.0046085	13.91354561	0.12168778	1.585136982
0.0046085	13.91354561	0.12201571	1.558681168
0.0046085	13.91354561	0.12124681	1.621421596
0.0046085	13.91354561	0.12198222	1.561362611
0.0046085	13.91354561	0.12164806	1.588371739
0.0046085	14.16180229	0.12131396	1.615843107
0.0046085	14.16180229	0.12220044	1.543972939
0.0046085	14.16180229	0.12152435	1.598488913
0.0046085	14.16180229	0.12180168	1.575897566
0.0046085	14.16180229	0.12203382	1.557233074
0.0046085	12.51080704	0.12236444	1.531031581
0.0046085	12.51080704	0.12213688	1.549017867
0.0046085	12.51080704	0.12096728	1.644851271
0.0046085	12.51080704	0.12165728	1.587620284
0.0046085	12.51080704	0.12149363	1.60101121
0.0046085	12.11372375	0.12207747	1.553748302
0.0046085	12.11372375	0.12178732	1.577059456
0.0046085	12.11372375	0.12104455	1.638340994
0.0046085	12.11372375	0.12135921	1.612094789
0.0046085	12.11372375	0.12260645	1.512132274
0.0046085	12.51682281	0.12134572	1.613211333
0.0046085	12.51682281	0.12184018	1.572786691
0.0046085	12.51682281	0.12154204	1.597038262
0.0046085	12.51682281	0.12194734	1.564160251
0.0046085	12.51682281	0.12179274	1.576620815
0.0046085	13.75633621	0.12154028	1.59718253
0.0046085	13.75633621	0.12208806	1.552904032
0.0046085	13.75633621	0.12120298	1.625073159
0.0046085	13.75633621	0.12106764	1.636400583
0.0046085	13.75633621	0.12294043	1.486433275
0.0046085	11.88216209	0.12154218	1.597026786
0.0046085	11.88216209	0.12134466	1.6132991
0.0046085	11.88216209	0.12180558	1.575582158
0.0046085	11.88216209	0.12200251	1.559737501
0.0046085	11.88216209	0.12188228	1.569391958
0.0046085	12.64409256	0.12237208	1.530431355
0.0046085	12.64409256	0.12197591	1.561868349
0.0046085	12.64409256	0.12240893	1.527539586
0.0046085	12.64409256	0.12264808	1.508904856
0.0046085	12.64409256	0.1222029	1.543778013
0.0046085	13.54121208	0.12293784	1.48663088
0.0046085	13.54121208	0.12184031	1.572776197
0.0046085	13.54121208	0.12199539	1.560307579
0.0046085	13.54121208	0.12199388	1.560428507
0.0046085	13.54121208	0.12263031	1.510281654
0.0046085	13.3623848	0.12258037	1.514157674
0.0046085	13.3623848	0.1220376	1.556930991
0.0046085	13.3623848	0.12210231	1.551768699
0.0046085	13.3623848	0.12302043	1.480342579
0.0046085	13.3623848	0.12258845	1.513529883
0.0046085	13.3623848	0.12269821	1.505027606
0.0046085	13.5471611	0.12256086	1.515674615
0.0046085	13.5471611	0.12260058	1.512587908
0.0046085	13.5471611	0.12283027	1.494861197
0.0046085	13.5471611	0.12266302	1.507748295
0.0046085	13.5471611	0.12283456	1.494532093
0.0046085	13.04665375	0.12223805	1.540995474
0.0046085	13.04665375	0.12298075	1.483360439
0.0046085	13.04665375	0.12185577	1.571528736
0.0046085	13.04665375	0.12234476	1.532578799
0.0046085	13.04665375	0.12307284	1.476365949
0.0046085	11.66721535	0.12251797	1.519014742
0.0046085	11.66721535	0.12302566	1.47994527
0.0046085	11.66721535	0.12244079	1.525043807
0.0046085	11.66721535	0.12266494	1.507599725
0.0046085	11.66721535	0.123165	1.469399161
0.0046085	10.96567535	0.12271618	1.503640164
0.0046085	10.96567535	0.12258672	1.513664277
0.0046085	10.96567535	0.12261675	1.511333111
0.0046085	10.96567535	0.12312391	1.472501268
0.0046085	10.96567535	0.12352481	1.442512804
0.0046085	11.0919838	0.12271742	1.503544472
0.0046085	11.0919838	0.12313683	1.471525162
0.0046085	11.0919838	0.12227897	1.537762488
0.0046085	11.0919838	0.12281708	1.495873511
0.0046085	11.0919838	0.12297228	1.48400542
0.0046085	9.14005756	0.12263082	1.510242122
0.0046085	9.14005756	0.12347385	1.446290613
0.0046085	9.14005756	0.12316933	1.469072646
0.0046085	9.14005756	0.12220914	1.543283677
0.0046085	9.14005756	0.12319202	1.467362837
0.0046085	9.08599377	0.12338878	1.452619149
0.0046085	9.08599377	0.12310919	1.473614153
0.0046085	9.08599377	0.12245247	1.524129867
0.0046085	9.08599377	0.12265696	1.508217315
0.0046085	9.08599377	0.12300548	1.481478879
0.0046085	10.23963356	0.12300506	1.481510814
0.0046085	10.23963356	0.12362037	1.435455253
0.0046085	10.23963356	0.12255152	1.516401356
0.0046085	10.23963356	0.12393703	1.412314296
0.0046085	10.23963356	0.12365557	1.43286428
0.0046085	11.09703255	0.12358379	1.438152768
0.0046085	11.09703255	0.12408605	1.401553634
0.0046085	11.09703255	0.12273758	1.501989563
0.0046085	11.09703255	0.12355397	1.440355532
0.0046085	11.09703255	0.12374151	1.426558108
0.0046085	17.89980316	0.12319884	1.466849304
0.0046085	17.89980316	0.12354018	1.441375321
0.0046085	17.89980316	0.12322856	1.46461354
0.0046085	17.89980316	0.12308542	1.475413027
0.0046085	17.89980316	0.12338379	1.452991225
0.0046085	16.57448006	0.12399442	1.408160445
0.0046085	16.57448006	0.12359969	1.436979634
0.0046085	16.57448006	0.1236328	1.434539781
0.0046085	16.57448006	0.12330209	1.459096689
0.0046085	16.57448006	0.12378522	1.423361378
0.0046085	14.74925423	0.12361044	1.436187019
0.0046085	14.74925423	0.12336486	1.454403591
0.0046085	14.74925423	0.12380651	1.421806929
0.0046085	14.74925423	0.12360685	1.436451667
0.0046085	14.74925423	0.12352608	1.442418782
0.0046085	14.68488884	0.12490094	1.344144461
0.0046085	14.68488884	0.12382115	1.420739002
0.0046085	14.68488884	0.12344537	1.448406224
0.0046085	14.68488884	0.1236576	1.432715
0.0046085	14.68488884	0.12415457	1.396633392
0.0046085	13.66175842	0.12407466	1.402373199
0.0046085	13.66175842	0.12346864	1.446677402
0.0046085	13.66175842	0.12384485	1.419011887
0.0046085	13.66175842	0.12324719	1.463213788
0.0046085	13.66175842	0.12393262	1.412633995
0.0046085	13.2371273	0.12343071	1.449496435
0.0046085	13.2371273	0.12389563	1.415318407
0.0046085	13.2371273	0.12345992	1.447325004
0.0046085	13.2371273	0.12374645	1.426196462
0.0046085	13.2371273	0.12398937	1.40852547
0.0046085	12.48766136	0.12335931	1.454817937
0.0046085	12.48766136	0.12429815	1.386379235
0.0046085	12.48766136	0.12362777	1.434910171
0.0046085	12.48766136	0.12378222	1.423580553
0.0046085	12.48766136	0.12406118	1.403343768
0.0046085	12.83275604	0.12331922	1.457814437
0.0046085	12.83275604	0.12323278	1.464296356
0.0046085	12.83275604	0.12411707	1.399324026
0.0046085	12.83275604	0.12371694	1.428358186
0.0046085	12.83275604	0.12451047	1.371353642
0.0046085	13.40829468	0.12361117	1.436133211
0.0046085	13.40829468	0.12336437	1.454440168
0.0046085	13.40829468	0.12424892	1.38988662
0.0046085	13.40829468	0.12318276	1.468060386
0.0046085	13.40829468	0.12381364	1.421286725
0.0046085	13.36470604	0.1230212	1.480284078
0.0046085	13.36470604	0.12393014	1.412813813
0.0046085	13.36470604	0.1236311	1.434664952
0.0046085	13.36470604	0.1236935	1.430077594
0.0046085	13.36470604	0.12343408	1.449245748
0.0046085	13.80860329	0.12377661	1.423990503
0.0046085	13.80860329	0.12325135	1.462901412
0.0046085	13.80860329	0.12441286	1.378241035
0.0046085	13.80860329	0.12395471	1.411033325
0.0046085	13.80860329	0.12398758	1.408654877
0.0046085	12.79191589	0.12361121	1.436130263
0.0046085	12.79191589	0.12339155	1.452412648
0.0046085	12.79191589	0.123748	1.426083009
0.0046085	12.79191589	0.12339288	1.452313508
0.0046085	12.79191589	0.12357837	1.438552886
0.0046085	13.35538864	0.12360159	1.436839512
0.0046085	13.35538864	0.1234374	1.448998823
0.0046085	13.35538864	0.12265753	1.508173193
0.0046085	13.35538864	0.12400267	1.40756432
0.0046085	13.35538864	0.12316336	1.469522848
0.0046085	12.068573	0.12361845	1.435596713
0.0046085	12.068573	0.12284858	1.493457064
0.0046085	12.068573	0.12318493	1.467896891
0.0046085	12.068573	0.12235651	1.53165484
0.0046085	12.068573	0.12301811	1.480518858
0.0046085	11.6938343	0.12299092	1.482586374
0.0046085	11.6938343	0.12308089	1.475756099
0.0046085	11.6938343	0.12356643	1.439434718
0.0046085	11.6938343	0.12334067	1.456210404
0.0046085	11.6938343	0.12329131	1.459904195
0.0046085	11.46895218	0.12352535	1.442472826
0.0046085	11.46895218	0.12321948	1.465296244
0.0046085	11.46895218	0.12310074	1.474253383
0.0046085	11.46895218	0.123097	1.474536398
0.0046085	11.46895218	0.12245911	1.523610543
0.0046085	10.23821259	0.12360538	1.436560047
0.0046085	10.23821259	0.12330074	1.45919779
0.0046085	10.23821259	0.12312327	1.472549637
0.0046085	10.23821259	0.12241949	1.526711908
0.0046085	10.23821259	0.12285163	1.493223298
0.0046085	9.08822536	0.1224932	1.520947096
0.0046085	9.08822536	0.12251397	1.519326623
0.0046085	9.08822536	0.12301511	1.480746835
0.0046085	9.08822536	0.12235063	1.532117143
