Coagulant mL/s	Turbidity	Fluoride Voltage	Fluoride Conc
0.0019753	0.16416214	0.1166369	2.054235129
0.0019753	0.16416214	0.11694239	2.022277853
0.0019753	0.16416214	0.11669012	2.048631688
0.0019753	0.16249779	0.117197	1.996023303
0.0019753	0.16249779	0.11708786	2.007235463
0.0019753	0.16249779	0.11765885	1.949265698
0.0019753	0.16249779	0.11720462	1.995242829
0.0019753	0.16249779	0.11737671	1.977697654
0.0019753	0.16205734	0.1177052	1.94463414
0.0019753	0.16205734	0.11854133	1.862947835
0.0019753	0.16205734	0.11828683	1.887441331
0.0019753	0.16205734	0.11832609	1.883641983
0.0019753	0.16205734	0.11793526	1.921807585
0.0019753	0.16333738	0.11830013	1.886153379
0.0019753	0.16333738	0.11851678	1.865296649
0.0019753	0.16333738	0.11856177	1.860994501
0.0019753	0.16333738	0.11812655	1.903031942
0.0019753	0.16333738	0.11909397	1.810849811
0.0019753	0.16187552	0.11896339	1.823026747
0.0019753	0.16187552	0.11878734	1.839573601
0.0019753	0.16187552	0.11891895	1.827189545
0.0019753	0.16187552	0.11909407	1.810840517
0.0019753	0.16187552	0.11915014	1.805636858
0.0019753	0.1603584	0.11859187	1.858121743
0.0019753	0.1603584	0.11915145	1.80551546
0.0019753	0.1603584	0.11938243	1.784237662
0.0019753	0.1603584	0.11990499	1.737020399
0.0019753	0.1603584	0.11992278	1.735435121
0.0019753	0.16079332	0.11988215	1.739057809
0.0019753	0.16079332	0.12008785	1.720794451
0.0019753	0.16079332	0.11998387	1.730002359
0.0019753	0.16079332	0.11991871	1.735797673
0.0019753	0.16079332	0.12047952	1.6865481
0.0019753	0.16246933	0.12020347	1.7106133
0.0019753	0.16246933	0.1202904	1.702998196
0.0019753	0.16246933	0.12021118	1.709936527
0.0019753	0.16246933	0.12049757	1.6849864
0.0019753	0.16246933	0.12156191	1.595410411
0.0019753	0.16344389	0.12125101	1.621072117
0.0019753	0.16344389	0.12132423	1.61499162
0.0019753	0.16344389	0.12122019	1.623638381
0.0019753	0.16344389	0.12140992	1.60790452
0.0019753	0.16344389	0.12101919	1.64047482
0.0019753	0.16918503	0.12104949	1.637925658
0.0019753	0.16918503	0.12147979	1.602148857
0.0019753	0.16918503	0.12109346	1.634233473
0.0019753	0.16918503	0.1217946	1.576470313
0.0019753	0.16918503	0.12137976	1.610395387
0.0019753	0.17285232	0.12210901	1.55123518
0.0019753	0.17285232	0.12147563	1.602490966
0.0019753	0.17285232	0.12217302	1.54614732
0.0019753	0.17285232	0.12212137	1.550251438
0.0019753	0.17285232	0.12237471	1.530224786
0.0019753	0.17081392	0.12201878	1.558435593
0.0019753	0.17081392	0.1223432	1.532701511
0.0019753	0.17081392	0.12251305	1.519398365
0.0019753	0.17081392	0.12219445	1.54444768
0.0019753	0.17081392	0.12292939	1.487275757
0.0019753	0.16591798	0.12267525	1.506802184
0.0019753	0.16591798	0.12292985	1.487240644
0.0019753	0.16591798	0.1225865	1.513681368
0.0019753	0.16591798	0.12255601	1.516051948
0.0019753	0.16591798	0.12342469	1.449944359
0.0019753	0.17694855	0.12287796	1.491206767
0.0019753	0.17694855	0.1232355	1.464091951
0.0019753	0.17694855	0.12272125	1.503248946
0.0019753	0.17694855	0.12325018	1.462989261
0.0019753	0.17694855	0.12307816	1.475962889
0.0019753	0.17802164	0.12328747	1.460191949
0.0019753	0.17802164	0.12318216	1.468105595
0.0019753	0.17802164	0.12357157	1.439055036
0.0019753	0.17802164	0.12362954	1.434779824
0.0019753	0.17802164	0.12420113	1.3932999
0.0019753	0.17286444	0.12323071	1.464451933
0.0019753	0.17286444	0.12431077	1.385481551
0.0019753	0.17286444	0.12409705	1.400762587
0.0019753	0.17286444	0.12388501	1.416090056
0.0019753	0.17286444	0.12474927	1.354648586
0.0019753	0.17286444	0.12466906	1.36023679
0.0019753	0.16787091	0.12389639	1.415263202
0.0019753	0.16787091	0.12491167	1.343404432
0.0019753	0.16787091	0.12485109	1.347587878
0.0019753	0.16787091	0.12401864	1.406411085
0.0019753	0.16787091	0.12480699	1.350641464
0.0019753	0.17219183	0.12390167	1.414879728
0.0019753	0.17219183	0.12497706	1.338903397
0.0019753	0.17219183	0.12555397	1.299840327
0.0019753	0.17219183	0.12503773	1.334740745
0.0019753	0.17219183	0.12507139	1.332436871
0.0019753	0.17959319	0.12564722	1.293634169
0.0019753	0.17959319	0.1252996	1.316921462
0.0019753	0.17959319	0.12551329	1.302557061
0.0019753	0.17959319	0.12518869	1.32443925
0.0019753	0.17959319	0.12615064	1.260637791
0.0019753	0.17410162	0.12512746	1.32860796
0.0019753	0.17410162	0.12568688	1.291003628
0.0019753	0.17410162	0.12583026	1.281538165
0.0019753	0.17410162	0.12550721	1.30296359
0.0019753	0.17410162	0.12605549	1.266809179
0.0019753	0.17024788	0.12646146	1.240686885
0.0019753	0.17024788	0.12592611	1.275249207
0.0019753	0.17024788	0.12736161	1.184671617
0.0019753	0.17024788	0.12581719	1.282398119
0.0019753	0.17024788	0.12654276	1.235520702
0.0019753	0.16891953	0.1256744	1.291830815
0.0019753	0.16891953	0.12676054	1.221787685
0.0019753	0.16891953	0.12680888	1.218760168
0.0019753	0.16891953	0.12691128	1.212371647
0.0019753	0.16891953	0.12637764	1.246035818
0.0019753	0.16391578	0.12725079	1.191428939
0.0019753	0.16391578	0.12637298	1.246333869
0.0019753	0.16391578	0.12693653	1.210801507
0.0019753	0.16391578	0.12734814	1.185490909
0.0019753	0.16391578	0.12704995	1.203773665
0.0019753	0.16267216	0.12652254	1.236803562
0.0019753	0.16267216	0.12719402	1.194905443
0.0019753	0.16267216	0.12709443	1.2010287
0.0019753	0.16267216	0.12773573	1.162141219
0.0019753	0.16267216	0.12724195	1.191969621
0.0019753	0.16126482	0.12758529	1.171149103
0.0019753	0.16126482	0.12771425	1.163423123
0.0019753	0.16126482	0.12780915	1.157770247
0.0019753	0.16126482	0.12691025	1.21243574
0.0019753	0.16126482	0.1281475	1.137838473
0.0019753	0.16115378	0.12811995	1.139448496
0.0019753	0.16115378	0.12738678	1.183142209
0.0019753	0.16115378	0.12780024	1.158299815
0.0019753	0.16115378	0.12816574	1.136773778
0.0019753	0.16115378	0.12736206	1.184644256
0.0019753	0.1615873	0.1271358	1.198481279
0.0019753	0.1615873	0.12732221	1.187069656
0.0019753	0.1615873	0.12863529	1.109705781
0.0019753	0.1615873	0.12840272	1.12303114
0.0019753	0.1615873	0.12762538	1.168741836
0.0019753	0.1624255	0.12829681	1.129152282
0.0019753	0.1624255	0.12800044	1.146459083
0.0019753	0.1624255	0.12805614	1.143186309
0.0019753	0.1624255	0.1286575	1.108441535
0.0019753	0.1624255	0.12858552	1.112544047
0.0019753	0.16346948	0.12872586	1.104559352
0.0019753	0.16346948	0.12802428	1.145057167
0.0019753	0.16346948	0.12931047	1.071909668
0.0019753	0.16346948	0.12924457	1.075541294
0.0019753	0.16346948	0.12867782	1.107286133
0.0019753	0.16151489	0.12922847	1.076430404
0.0019753	0.16151489	0.12795509	1.149130638
0.0019753	0.16151489	0.12951791	1.060557896
0.0019753	0.16151489	0.12783504	1.15623284
0.0019753	0.16151489	0.12905777	1.0859025
0.0019753	0.1659618	0.1291412	1.081262624
0.0019753	0.1659618	0.12942821	1.065451736
0.0019753	0.1659618	0.12897089	1.090755409
0.0019753	0.1659618	0.12874675	1.103375717
0.0019753	0.1659618	0.1291761	1.079327581
0.0019753	0.16475704	0.12914343	1.081138877
0.0019753	0.16475704	0.12933141	1.070758273
0.0019753	0.16475704	0.12906444	1.085530824
0.0019753	0.16475704	0.12917286	1.079507078
0.0019753	0.16475704	0.12905745	1.085920335
0.0019753	0.16260536	0.12945908	1.063764992
0.0019753	0.16260536	0.12911247	1.082858172
0.0019753	0.16260536	0.129403	1.0668312
0.0019753	0.16260536	0.1302235	1.022838077
0.0019753	0.16260536	0.12993398	1.038150325
0.0019753	0.16220099	0.12965031	1.053375483
0.0019753	0.16220099	0.12940279	1.066842699
0.0019753	0.16220099	0.13009852	1.029420168
0.0019753	0.16220099	0.13013218	1.027643303
0.0019753	0.16220099	0.13049619	1.008622538
0.0019753	0.19639724	0.13020444	1.023839149
0.0019753	0.19639724	0.12980738	1.044917829
0.0019753	0.19639724	0.12938392	1.067876425
0.0019753	0.19639724	0.12968519	1.051491426
0.0019753	0.19639724	0.1301657	1.025876876
0.0019753	0.18280451	0.13029596	1.019041251
0.0019753	0.18280451	0.12979943	1.045344271
0.0019753	0.18280451	0.13021247	1.023417277
0.0019753	0.18280451	0.13047454	1.009743912
0.0019753	0.18280451	0.13076621	0.9947408733
0.0019753	0.21460241	0.13026732	1.020540269
0.0019753	0.21460241	0.13045529	1.010742024
0.0019753	0.21460241	0.13096301	0.984743949
0.0019753	0.21460241	0.12998641	1.035360489
0.0019753	0.21460241	0.13054766	1.005961616
0.0019753	0.21410561	0.13027461	1.020158501
0.0019753	0.21410561	0.13106006	0.9798511147
0.0019753	0.21410561	0.13091472	0.9871876139
0.0019753	0.21410561	0.13126577	0.9695603486
0.0019753	0.21410561	0.13084389	0.9907828663
0.0019753	0.21730033	0.1315238	0.9568049123
0.0019753	0.21730033	0.13110223	0.9777326725
0.0019753	0.21730033	0.13182217	0.9422643802
0.0019753	0.21730033	0.13151889	0.9570460597
0.0019753	0.21730033	0.1319256	0.9372756513
0.0019753	0.19903776	0.13188085	0.9394308237
0.0019753	0.19903776	0.13176219	0.9451695445
0.0019753	0.19903776	0.13195364	0.9359277574
0.0019753	0.19903776	0.13188784	0.9390938571
0.0019753	0.19903776	0.13184027	0.9413894519
0.0019753	0.18502158	0.132163	0.9259248179
0.0019753	0.18502158	0.13189647	0.9386779977
0.0019753	0.18502158	0.13233916	0.9175909994
0.0019753	0.18502158	0.132461	0.9118708857
0.0019753	0.18502158	0.13202329	0.9325880359
0.0019753	0.19898114	0.13213736	0.9271440948
0.0019753	0.19898114	0.13274992	0.8984488694
0.0019753	0.19898114	0.1322502	0.9217901222
0.0019753	0.19898114	0.1331725	0.8791725545
0.0019753	0.19898114	0.13280736	0.895804083
0.0019753	0.19185382	0.13384993	0.8491302437
0.0019753	0.19185382	0.13315482	0.8799706893
0.0019753	0.19185382	0.13278514	0.8968262635
0.0019753	0.19185382	0.13306546	0.8840158006
0.0019753	0.19185382	0.13285144	0.8937797299
0.0019753	0.19243774	0.1333027	0.8733171397
0.0019753	0.19243774	0.1329893	0.887478054
0.0019753	0.19243774	0.13385065	0.849098866
0.0019753	0.19243774	0.13350677	0.8642179733
0.0019753	0.19243774	0.13360226	0.859992842
0.0019753	0.19860888	0.13363174	0.8586926227
0.0019753	0.19860888	0.13330927	0.8730227064
0.0019753	0.19860888	0.13416043	0.8357055982
0.0019753	0.19860888	0.13393119	0.8455962268
0.0019753	0.19860888	0.13349821	0.8645977386
0.0019753	0.20875901	0.13473222	0.8115367634
0.0019753	0.20875901	0.1339131	0.8463816904
0.0019753	0.20875901	0.13374747	0.8536073138
0.0019753	0.20875901	0.13445121	0.8233260734
0.0019753	0.20875901	0.13409957	0.8383200854
0.0019753	0.25003409	0.13423963	0.832315448
0.0019753	0.25003409	0.13435696	0.8273184076
0.0019753	0.25003409	0.13464069	0.8153580971
0.0019753	0.25003409	0.13448845	0.8217539401
0.0019753	0.25003409	0.13442279	0.8245278827
0.0019753	0.31612277	0.13555731	0.777887991
0.0019753	0.31612277	0.13512564	0.7953145469
0.0019753	0.31612277	0.13504688	0.7985359533
0.0019753	0.31612277	0.13497049	0.8016728878
0.0019753	0.31612277	0.13564979	0.7742045185
0.0019753	0.35202363	0.13495503	0.8023092462
0.0019753	0.35202363	0.13622265	0.7517730255
0.0019753	0.35202363	0.13570453	0.7720324507
0.0019753	0.35202363	0.13586965	0.7655173804
0.0019753	0.35202363	0.13580537	0.7680470881
0.0019753	0.58284497	0.13629669	0.748921672
0.0019753	0.58284497	0.13619497	0.7528417953
0.0019753	0.58284497	0.13491064	0.8041392188
0.0019753	0.58284497	0.13658372	0.7379697207
0.0019753	0.58284497	0.1364274	0.7439142743
0.0019753	0.58621466	0.13648759	0.7416197143
0.0019753	0.58621466	0.13700949	0.722018281
0.0019753	0.58621466	0.13636184	0.7464216275
0.0019753	0.58621466	0.13622546	0.7516646117
0.0019753	0.58621466	0.13614859	0.7546360095
0.0019753	0.66377902	0.13651149	0.7407105641
0.0019753	0.66377902	0.13614194	0.7548936156
0.0019753	0.66377902	0.13727883	0.7121060013
0.0019753	0.66377902	0.13708046	0.7193931251
0.0019753	0.66377902	0.13667332	0.7345838437
0.0019753	0.70223969	0.13710214	0.7185930942
0.0019753	0.70223969	0.13861676	0.6648480326
0.0019753	0.70223969	0.13925792	0.6433258881
0.0019753	0.70223969	0.13802645	0.6852993324
0.0019753	0.70223969	0.13874909	0.6603478561
0.0019753	0.94341302	0.13851857	0.6682070112
0.0019753	0.94341302	0.13848658	0.6693050171
0.0019753	0.94341302	0.13819754	0.6793080145
0.0019753	0.94341302	0.13863985	0.6640606028
0.0019753	0.94341302	0.13859725	0.6655141026
0.0019753	1.08156765	0.13863456	0.6642409233
0.0019753	1.08156765	0.13901994	0.651231751
0.0019753	1.08156765	0.13942152	0.6379467201
0.0019753	1.08156765	0.13929388	0.6421396474
0.0019753	1.08156765	0.14032991	0.6088867631
0.0019753	0.97707623	0.13959391	0.6323271973
0.0019753	0.97707623	0.13860421	0.6652764122
0.0019753	0.97707623	0.1380578	0.6841975615
0.0019753	0.97707623	0.1385553	0.6669485336
0.0019753	0.97707623	0.13785738	0.6912718208
0.0019753	0.97707623	0.13819669	0.6793376504
0.0019753	1.05117643	0.13818796	0.6796421033
0.0019753	1.05117643	0.1391096	0.64824184
0.0019753	1.05117643	0.1383196	0.6750656959
0.0019753	1.05117643	0.13883395	0.6574780457
0.0019753	1.05117643	0.13878834	0.659018939
0.0019753	0.9817906	0.14014889	0.61457012
0.0019753	0.9817906	0.13942479	0.6378396622
0.0019753	0.9817906	0.14038789	0.6070775425
0.0019753	0.9817906	0.13925345	0.6434734966
0.0019753	0.9817906	0.14022487	0.6121781979
0.0019753	0.83626503	0.14019476	0.6131249735
0.0019753	0.83626503	0.14014354	0.6147388948
0.0019753	0.83626503	0.14045846	0.6048827127
0.0019753	0.83626503	0.14027049	0.6107465124
0.0019753	0.83626503	0.13969517	0.6290494568
0.0019753	0.8896426	0.14088485	0.5917891575
0.0019753	0.8896426	0.14048697	0.6039982623
0.0019753	0.8896426	0.14101331	0.5879002568
0.0019753	0.8896426	0.14111982	0.5846952398
0.0019753	0.8896426	0.14036506	0.6077892923
0.0019753	0.96594834	0.14130537	0.5791534884
0.0019753	0.96594834	0.14119734	0.5823735592
0.0019753	0.96594834	0.14148255	0.5739107519
0.0019753	0.96594834	0.14080925	0.5940898281
0.0019753	0.96594834	0.1404596	0.6048473222
0.0019753	1.02675462	0.14123851	0.5811442912
0.0019753	1.02675462	0.14129533	0.5794520006
0.0019753	1.02675462	0.14094447	0.5899810781
0.0019753	1.02675462	0.14105231	0.5867246652
0.0019753	1.02675462	0.14123157	0.5813513261
0.0019753	0.93906468	0.1403483	0.6083123344
0.0019753	0.93906468	0.14153498	0.5723684733
0.0019753	0.93906468	0.14166905	0.5684434993
0.0019753	0.93906468	0.14106096	0.5864642437
0.0019753	0.93906468	0.14192171	0.5611197447
0.0019753	1.093503	0.14112724	0.5844726149
0.0019753	1.093503	0.14198688	0.5592460451
0.0019753	1.093503	0.14160416	0.5703398178
0.0019753	1.093503	0.14198251	0.5593714908
0.0019753	1.093503	0.14141124	0.5760150759
0.0019753	1.35983634	0.14220977	0.5528849102
0.0019753	1.35983634	0.14192317	0.5610776997
0.0019753	1.35983634	0.14203408	0.5578929079
0.0019753	1.35983634	0.14193511	0.5607339699
0.0019753	1.35983634	0.14210667	0.555818273
0.0019753	1.53392959	0.14198381	0.5593341699
0.0019753	1.53392959	0.1425492	0.5433365158
0.0019753	1.53392959	0.14283009	0.5355597101
0.0019753	1.53392959	0.14285445	0.53489054
0.0019753	1.53392959	0.14270571	0.5389895055
0.0019753	1.7085284	0.14186238	0.5628309973
0.0019753	1.7085284	0.1418747	0.5624752233
0.0019753	1.7085284	0.14282273	0.5357620542
0.0019753	1.7085284	0.14282881	0.5355948949
0.0019753	1.7085284	0.14294605	0.5323817591
0.0019753	1.5595423	0.14364147	0.5137151337
0.0019753	1.5595423	0.14260477	0.541789079
0.0019753	1.5595423	0.14274055	0.5380265792
0.0019753	1.5595423	0.14255325	0.5432235879
0.0019753	1.5595423	0.14348622	0.5178248154
0.0019753	1.8377955	0.14278489	0.5368035744
0.0019753	1.8377955	0.14332691	0.5220761514
0.0019753	1.8377955	0.142189	0.5534746027
0.0019753	1.8377955	0.14349134	0.5176887592
0.0019753	1.8377955	0.14376685	0.5104199712
0.0019753	2.20187569	0.14401703	0.5039079199
0.0019753	2.20187569	0.14273423	0.5382011268
0.0019753	2.20187569	0.14342843	0.5193629793
0.0019753	2.20187569	0.14352645	0.5167567265
0.0019753	2.20187569	0.14373071	0.511367607
0.0019753	2.04555106	0.14362556	0.514134789
0.0019753	2.04555106	0.14295582	0.5321148694
0.0019753	2.04555106	0.14404498	0.5031855755
0.0019753	2.04555106	0.14414403	0.5006340374
0.0019753	2.04555106	0.1440495	0.5030688571
0.0019753	2.11797976	0.14378686	0.5098960396
0.0019753	2.11797976	0.14344394	0.5189497103
0.0019753	2.11797976	0.14383009	0.5087659627
0.0019753	2.11797976	0.14368433	0.5125863266
0.0019753	2.11797976	0.14463942	0.4880656071
0.0019753	2.71437335	0.14332576	0.5221069667
0.0019753	2.71437335	0.14322276	0.5248743414
0.0019753	2.71437335	0.14377524	0.5102002262
0.0019753	2.71437335	0.14486556	0.4824336345
0.0019753	2.71437335	0.14434873	0.4954018696
0.0019753	2.67772126	0.14452174	0.4910223658
0.0019753	2.67772126	0.14579257	0.4600178305
0.0019753	2.67772126	0.145243	0.4731779494
0.0019753	2.67772126	0.1452332	0.4734160073
0.0019753	2.67772126	0.1457666	0.4606313931
0.0019753	2.34405017	0.14493741	0.4806578648
0.0019753	2.34405017	0.14649509	0.4437267395
0.0019753	2.34405017	0.14559734	0.4646503972
0.0019753	2.34405017	0.14539756	0.4694392289
0.0019753	2.34405017	0.14564747	0.4634564413
0.0019753	2.12764549	0.1453028	0.471727902
0.0019753	2.12764549	0.14588551	0.4578287348
0.0019753	2.12764549	0.1456874	0.4625076164
0.0019753	2.12764549	0.14514324	0.4756068853
0.0019753	2.12764549	0.14619595	0.4505919059
0.0019753	2.5154953	0.14645413	0.4446605418
0.0019753	2.5154953	0.14580932	0.4596225316
0.0019753	2.5154953	0.14618459	0.4508546973
0.0019753	2.5154953	0.14591154	0.4572174973
0.0019753	2.5154953	0.14661774	0.4409422873
0.0019753	2.55127239	0.14560004	0.4645860124
0.0019753	2.55127239	0.14640127	0.4458685443
0.0019753	2.55127239	0.14675984	0.4377381146
0.0019753	2.55127239	0.14555632	0.4656296662
0.0019753	2.55127239	0.14637536	0.44646186
0.0019753	2.66594076	0.14621383	0.4501785973
0.0019753	2.66594076	0.14675368	0.4378765307
0.0019753	2.66594076	0.14631878	0.4477602372
0.0019753	2.66594076	0.14655238	0.4424239361
0.0019753	2.66594076	0.14768413	0.4174573178
0.0019753	2.48374534	0.14624783	0.4493937092
0.0019753	2.48374534	0.14764041	0.4183951009
0.0019753	2.48374534	0.14678068	0.4372701612
0.0019753	2.48374534	0.14675714	0.4377987786
0.0019753	2.48374534	0.14629814	0.4482348157
0.0019753	2.27022123	0.1472629	0.4265807285
0.0019753	2.27022123	0.14662851	0.4406986184
0.0019753	2.27022123	0.14653596	0.4427969436
0.0019753	2.27022123	0.14682482	0.4362806672
0.0019753	2.27022123	0.14750649	0.4212807813
0.0019753	2.35919499	0.14766598	0.4178463753
0.0019753	2.35919499	0.14777757	0.4154600939
0.0019753	2.35919499	0.14797524	0.4112664481
0.0019753	2.35919499	0.14750184	0.4213813353
0.0019753	2.35919499	0.14696132	0.4332348696
0.0019753	2.70366192	0.14737332	0.4241700363
0.0019753	2.70366192	0.14703077	0.4316933655
0.0019753	2.70366192	0.14721672	0.4275929901
0.0019753	2.70366192	0.14792359	0.4123581202
0.0019753	2.70366192	0.14725643	0.4267224058
0.0019753	2.67623973	0.1470788	0.4306305066
0.0019753	2.67623973	0.14839591	0.4024821364
0.0019753	2.67623973	0.14698863	0.4326280444
0.0019753	2.67623973	0.14775729	0.4158927532
0.0019753	2.67623973	0.1475932	0.4194101093
0.0019753	2.58817697	0.14782213	0.4145110183
0.0019753	2.58817697	0.14754213	0.4205108801
0.0019753	2.58817697	0.14769056	0.4173195733
0.0019753	2.58817697	0.14749363	0.4215589311
0.0019753	2.58817697	0.14748649	0.4217134419
0.0019753	2.46671414	0.14806376	0.4094022102
0.0019753	2.46671414	0.14792128	0.4124070119
0.0019753	2.46671414	0.14752613	0.4208563405
0.0019753	2.46671414	0.14795437	0.4117072071
0.0019753	2.46671414	0.14764537	0.4182886043
0.0019753	2.95888853	0.14740066	0.4235752559
0.0019753	2.95888853	0.14758915	0.4194972984
0.0019753	2.95888853	0.14749336	0.4215647729
0.0019753	2.95888853	0.14629431	0.4483229348
0.0019753	2.95888853	0.14636074	0.4467969933
0.0019753	3.12535572	0.14621663	0.4501139077
0.0019753	3.12535572	0.14663966	0.4404464938
0.0019753	3.12535572	0.1454007	0.469363581
0.0019753	3.12535572	0.14585158	0.4586267073
0.0019753	3.12535572	0.14542064	0.4688834772
0.0019753	3.043962	0.14447498	0.4922021969
0.0019753	3.043962	0.14447691	0.4921534438
0.0019753	3.043962	0.14473917	0.4855732935
0.0019753	3.043962	0.14389618	0.5070431413
0.0019753	3.043962	0.14465217	0.4877463291
0.0019753	3.043962	0.14377135	0.5103020986
0.0019753	3.40539527	0.14226539	0.5513088645
0.0019753	3.40539527	0.14190501	0.5616008952
0.0019753	3.40539527	0.14096859	0.5892511679
0.0019753	3.40539527	0.1415066	0.5732027829
0.0019753	3.40539527	0.14067952	0.5980586534
0.0019753	4.19878912	0.14109051	0.5855754672
0.0019753	4.19878912	0.13976927	0.6266616442
0.0019753	4.19878912	0.14006428	0.6172447226
0.0019753	4.19878912	0.13848709	0.669287498
0.0019753	4.19878912	0.13857749	0.6661893879
0.0019753	4.10747004	0.13809237	0.6829846796
0.0019753	4.10747004	0.13733633	0.7100075705
0.0019753	4.10747004	0.13758716	0.7009257526
0.0019753	4.10747004	0.13732047	0.7105857541
0.0019753	4.10747004	0.13689576	0.7262451052
0.0019753	4.1765871	0.13615006	0.7545790769
0.0019753	4.1765871	0.13561624	0.7755387924
0.0019753	4.1765871	0.13540024	0.7841842826
0.0019753	4.1765871	0.13454308	0.8194530964
0.0019753	4.1765871	0.13374306	0.8538005412
0.0019753	3.64307833	0.13378023	0.8521732787
0.0019753	3.64307833	0.13251831	0.9091926548
0.0019753	3.64307833	0.13260834	0.9050012173
0.0019753	3.64307833	0.13291694	0.8907801196
0.0019753	3.64307833	0.13235772	0.9167173381
0.0019753	3.86839509	0.13162912	0.951646883
0.0019753	3.86839509	0.13046204	1.010391925
0.0019753	3.86839509	0.13014859	1.026778154
0.0019753	3.86839509	0.13013332	1.027583177
0.0019753	3.86839509	0.12978199	1.046280373
0.0019753	4.22796631	0.12945075	1.064219882
0.0019753	4.22796631	0.12924445	1.075547918
0.0019753	4.22796631	0.12825771	1.131420517
0.0019753	4.22796631	0.12791751	1.151349181
0.0019753	4.22796631	0.12782711	1.156703524
0.0019753	3.9645555	0.12704755	1.203921953
0.0019753	3.9645555	0.12685381	1.215952945
0.0019753	3.9645555	0.12604101	1.26775099
0.0019753	3.9645555	0.12628485	1.251984066
0.0019753	3.9645555	0.12547518	1.305107315
0.0019753	4.45194626	0.12531874	1.315628424
0.0019753	4.45194626	0.12517951	1.325063416
0.0019753	4.45194626	0.12404978	1.4041651
0.0019753	4.45194626	0.12477258	1.353028896
0.0019753	4.45194626	0.12362889	1.43482769
0.0019753	4.14048052	0.12358234	1.4382598
0.0019753	4.14048052	0.12303847	1.478972579
0.0019753	4.14048052	0.12313723	1.471494952
0.0019753	4.14048052	0.12345356	1.447797521
0.0019753	4.14048052	0.12294374	1.486180777
0.0019753	3.78107691	0.12247591	1.522297379
