Coagulant mL/s	Turbidity	Fluoride Voltage	Fluoride Conc
0.0032919	3.2822516	0.10800998	3.198474534
0.0032919	3.2822516	0.10793111	3.211448025
0.0032919	3.2822516	0.1074802	3.286636042
0.0032919	3.2822516	0.10776599	3.238779618
0.0032919	3.2822516	0.10720785	3.332899774
0.0032919	3.6506741	0.10779276	3.234332749
0.0032919	3.6506741	0.10778739	3.235224291
0.0032919	3.6506741	0.10804464	3.192789827
0.0032919	3.6506741	0.10767712	3.253586043
0.0032919	3.6506741	0.1073764	3.304192186
0.0032919	2.56710052	0.10802552	3.195924514
0.0032919	2.56710052	0.10765976	3.256486245
0.0032919	2.56710052	0.10780872	3.231684478
0.0032919	2.56710052	0.10751208	3.281262786
0.0032919	2.56710052	0.10771751	3.246848386
0.0032919	2.34629297	0.10821199	3.165484015
0.0032919	2.34629297	0.10832455	3.147249544
0.0032919	2.34629297	0.10723451	3.328342469
0.0032919	2.34629297	0.107664	3.255777663
0.0032919	2.34629297	0.10812173	3.18018223
0.0032919	2.77882385	0.10831666	3.148524277
0.0032919	2.77882385	0.10773625	3.243727014
0.0032919	2.77882385	0.10839907	3.135235297
0.0032919	2.77882385	0.10853082	3.114106437
0.0032919	2.77882385	0.10846529	3.12459768
0.0032919	2.14819193	0.10786907	3.22169008
0.0032919	2.14819193	0.10759851	3.266739482
0.0032919	2.14819193	0.10817995	3.170693713
0.0032919	2.14819193	0.10802214	3.196478978
0.0032919	2.14819193	0.1082022	3.167074958
0.0032919	2.04602075	0.10844266	3.12822891
0.0032919	2.04602075	0.10874048	3.080776284
0.0032919	2.04602075	0.10808203	3.186668692
0.0032919	2.04602075	0.1086437	3.096117071
0.0032919	2.04602075	0.10849339	3.120094595
0.0032919	2.56586552	0.1086776	3.090734843
0.0032919	2.56586552	0.10841805	3.132182642
0.0032919	2.56586552	0.10839903	3.135241733
0.0032919	2.56586552	0.10798856	3.201992761
0.0032919	2.56586552	0.10862544	3.099020054
0.0032919	2.13162136	0.10787402	3.220871697
0.0032919	2.13162136	0.10771494	3.247276684
0.0032919	2.13162136	0.10822098	3.164023781
0.0032919	2.13162136	0.10845171	3.126776233
0.0032919	2.13162136	0.108611	3.101317659
0.0032919	1.98833799	0.10845942	3.12553918
0.0032919	1.98833799	0.1087699	3.076127945
0.0032919	1.98833799	0.10860229	3.102704365
0.0032919	1.98833799	0.10854325	3.112120393
0.0032919	1.98833799	0.10897721	3.043571344
0.0032919	2.21573162	0.10930993	2.992038709
0.0032919	2.21573162	0.10949686	2.963470213
0.0032919	2.21573162	0.10925109	3.001088084
0.0032919	2.21573162	0.10874816	3.079562172
0.0032919	2.21573162	0.1089869	3.042058054
0.0032919	2.19215798	0.10859354	3.104098063
0.0032919	2.19215798	0.10880816	3.070093382
0.0032919	2.19215798	0.10901802	3.037203122
0.0032919	2.19215798	0.10917174	3.013335181
0.0032919	2.19215798	0.10911006	3.022889555
0.0032919	2.53015709	0.10878409	3.073888443
0.0032919	2.53015709	0.10941205	2.976397756
0.0032919	2.53015709	0.10873833	3.081116258
0.0032919	2.53015709	0.1094709	2.967421307
0.0032919	2.53015709	0.10914559	3.017382183
0.0032919	2.13380694	0.10892161	3.052268973
0.0032919	2.13380694	0.1091646	3.014439636
0.0032919	2.13380694	0.10994329	2.896341112
0.0032919	2.13380694	0.10917255	3.013209911
0.0032919	2.13380694	0.10923656	3.003326956
0.0032919	3.58229351	0.10896538	3.045419858
0.0032919	3.58229351	0.1086759	3.091004525
0.0032919	3.58229351	0.10874954	3.079344062
0.0032919	3.58229351	0.10933512	2.988172926
0.0032919	3.58229351	0.10944393	2.971531703
0.0032919	3.43711519	0.10940818	2.976989001
0.0032919	3.43711519	0.10877335	3.075583307
0.0032919	3.43711519	0.10915988	3.015169974
0.0032919	3.43711519	0.10888561	3.057913784
0.0032919	3.43711519	0.10944661	2.971122999
0.0032919	2.61591721	0.1090971	3.024900937
0.0032919	2.61591721	0.10875249	3.078877865
0.0032919	2.61591721	0.109026	3.035959437
0.0032919	2.61591721	0.10973752	2.92709145
0.0032919	2.61591721	0.10980453	2.917041773
0.0032919	2.47556472	0.10922491	3.005123265
0.0032919	2.47556472	0.1090884	3.026251921
0.0032919	2.47556472	0.10956678	2.952854582
0.0032919	2.47556472	0.10842874	3.130464621
0.0032919	2.47556472	0.10947513	2.966777145
0.0032919	2.47556472	0.10891733	3.052939532
0.0032919	3.66164351	0.10958132	2.950651822
0.0032919	3.66164351	0.10973391	2.927633834
0.0032919	3.66164351	0.10934886	2.986066422
0.0032919	3.66164351	0.10925982	2.999743715
0.0032919	3.66164351	0.10931386	2.991435262
0.0032919	5.38446951	0.10971121	2.931046694
0.0032919	5.38446951	0.10974249	2.926344898
0.0032919	5.38446951	0.10895093	3.047679288
0.0032919	5.38446951	0.109428	2.973962208
0.0032919	5.38446951	0.10961419	2.945678184
0.0032919	4.1419692	0.10907549	3.028257769
0.0032919	4.1419692	0.11017406	2.862238904
0.0032919	4.1419692	0.10856999	3.107852213
0.0032919	4.1419692	0.10942708	2.974102636
0.0032919	4.1419692	0.10981087	2.916092734
0.0032919	3.96817756	0.10988622	2.904837153
0.0032919	3.96817756	0.10961026	2.9462724
0.0032919	3.96817756	0.10928128	2.99644156
0.0032919	3.96817756	0.10935706	2.984809974
0.0032919	3.96817756	0.10958313	2.950377728
0.0032919	4.05361176	0.11024152	2.852346009
0.0032919	4.05361176	0.11011313	2.871203673
0.0032919	4.05361176	0.10956083	2.953756461
0.0032919	4.05361176	0.1098584	2.908987762
0.0032919	4.05361176	0.10991935	2.899902043
0.0032919	3.94687533	0.10973477	2.927504614
0.0032919	3.94687533	0.11031421	2.841724412
0.0032919	3.94687533	0.11019722	2.858838667
0.0032919	3.94687533	0.10975181	2.924945439
0.0032919	3.94687533	0.10986647	2.907783147
0.0032919	3.72466135	0.10948582	2.96514985
0.0032919	3.72466135	0.10952921	2.958553926
0.0032919	3.72466135	0.1096568	2.939243239
0.0032919	3.72466135	0.11067707	2.789291243
0.0032919	3.72466135	0.11012027	2.870151698
0.0032919	3.85643625	0.11016728	2.863235075
0.0032919	3.85643625	0.10971083	2.931103859
0.0032919	3.85643625	0.10935722	2.984785463
0.0032919	3.85643625	0.10981726	2.915136523
0.0032919	3.85643625	0.1099975	2.888293855
0.0032919	3.98479795	0.10976221	2.9233846
0.0032919	3.98479795	0.11054732	2.807928025
0.0032919	3.98479795	0.11030774	2.842668214
0.0032919	3.98479795	0.1103373	2.838358743
0.0032919	3.98479795	0.10987806	2.906053972
0.0032919	4.15813971	0.11010598	2.872257508
0.0032919	4.15813971	0.11075126	2.778690521
0.0032919	4.15813971	0.11044917	2.822108586
0.0032919	4.15813971	0.11095113	2.750331908
0.0032919	4.15813971	0.11077958	2.774654618
0.0032919	3.35634732	0.11061205	2.798614948
0.0032919	3.35634732	0.11044357	2.822919822
0.0032919	3.35634732	0.11024626	2.851652183
0.0032919	3.35634732	0.11049154	2.81597827
0.0032919	3.35634732	0.11056281	2.805696572
0.0032919	3.0283227	0.11070741	2.784951199
0.0032919	3.0283227	0.11127042	2.705628603
0.0032919	3.0283227	0.11051241	2.812963584
0.0032919	3.0283227	0.11052223	2.811546196
0.0032919	3.0283227	0.11060832	2.799150765
0.0032919	3.45815015	0.11052553	2.811070044
0.0032919	3.45815015	0.11040695	2.828230474
0.0032919	3.45815015	0.10989088	2.904142483
0.0032919	3.45815015	0.10964952	2.940341665
0.0032919	3.45815015	0.11033411	2.838823489
0.0032919	4.30016804	0.11112044	2.726535854
0.0032919	4.30016804	0.11113634	2.724311756
0.0032919	4.30016804	0.11107203	2.73331865
0.0032919	4.30016804	0.11069737	2.786386642
0.0032919	4.30016804	0.1095162	2.960530098
0.0032919	4.02580452	0.11021794	2.855800083
0.0032919	4.02580452	0.11016259	2.86392437
0.0032919	4.02580452	0.11050094	2.814620034
0.0032919	4.02580452	0.10945685	2.969561904
0.0032919	4.02580452	0.11055799	2.80639074
0.0032919	4.28520966	0.11086165	2.762991845
0.0032919	4.28520966	0.11089925	2.757664985
0.0032919	4.28520966	0.11128421	2.70371434
0.0032919	4.28520966	0.1110461	2.736958677
0.0032919	4.28520966	0.11088488	2.759699595
0.0032919	4.62094355	0.10971774	2.930064525
0.0032919	4.62094355	0.11033515	2.838671965
0.0032919	4.62094355	0.11043755	2.82379216
0.0032919	4.62094355	0.11090017	2.757534776
0.0032919	4.62094355	0.11072212	2.78284941
0.0032919	3.81663418	0.111035	2.738518365
0.0032919	3.81663418	0.11181816	2.630626189
0.0032919	3.81663418	0.11153242	2.669489647
0.0032919	3.81663418	0.11164942	2.653507556
0.0032919	3.81663418	0.11110727	2.728379453
0.0032919	3.1227448	0.11135936	2.693306147
0.0032919	3.1227448	0.11046337	2.820052569
0.0032919	3.1227448	0.11050718	2.813718758
0.0032919	3.1227448	0.11138155	2.690240525
0.0032919	3.1227448	0.11104652	2.736899679
0.0032919	2.87673688	0.11138845	2.689287979
0.0032919	2.87673688	0.11089372	2.758447785
0.0032919	2.87673688	0.11084516	2.765331258
0.0032919	2.87673688	0.11128543	2.70354505
0.0032919	2.87673688	0.11130175	2.701281476
0.0032919	2.98758626	0.11157062	2.664261007
0.0032919	2.98758626	0.11086159	2.763000353
0.0032919	2.98758626	0.11130351	2.701037478
0.0032919	2.98758626	0.11133619	2.696510887
0.0032919	2.98758626	0.11136587	2.692406407
0.0032919	2.67321038	0.11109384	2.730260733
0.0032919	2.67321038	0.11112028	2.726558244
0.0032919	2.67321038	0.11122149	2.712431778
0.0032919	2.67321038	0.11149678	2.674377139
0.0032919	2.67321038	0.11105442	2.735790196
0.0032919	3.37729812	0.11175031	2.639802925
0.0032919	3.37729812	0.11100421	2.742849397
0.0032919	3.37729812	0.11094533	2.751150751
0.0032919	3.37729812	0.11096946	2.747745684
0.0032919	3.37729812	0.11204374	2.600345141
0.0032919	3.54179668	0.11126253	2.706724465
0.0032919	3.54179668	0.11202469	2.602888813
0.0032919	3.54179668	0.11150251	2.673590752
0.0032919	3.54179668	0.11188541	2.621562084
0.0032919	3.54179668	0.11213933	2.587618864
0.0032919	2.82764578	0.11169247	2.647651077
0.0032919	2.82764578	0.11133151	2.69715866
0.0032919	2.82764578	0.11186825	2.623871975
0.0032919	2.82764578	0.11105258	2.736048567
0.0032919	2.82764578	0.11247162	2.543862391
0.0032919	3.6304369	0.11258241	2.529438486
0.0032919	3.6304369	0.11215144	2.586011063
0.0032919	3.6304369	0.11156617	2.664869575
0.0032919	3.6304369	0.11226379	2.571142304
0.0032919	3.6304369	0.11249614	2.540663027
0.0032919	3.42746258	0.11235981	2.558502482
0.0032919	3.42746258	0.11228573	2.568248687
0.0032919	3.42746258	0.11269682	2.514629121
0.0032919	3.42746258	0.11110788	2.728294035
0.0032919	3.42746258	0.1106683	2.790547025
0.0032919	3.58726263	0.11192326	2.616474318
0.0032919	3.58726263	0.11239284	2.554168879
0.0032919	3.58726263	0.11137874	2.690628543
0.0032919	3.58726263	0.11266188	2.519142576
0.0032919	3.58726263	0.1119802	2.608839085
0.0032919	3.43224263	0.11143582	2.68275764
0.0032919	3.43224263	0.11172695	2.642969775
0.0032919	3.43224263	0.1114352	2.68284301
0.0032919	3.43224263	0.11143307	2.683136316
0.0032919	3.43224263	0.11264655	2.52112542
0.0032919	3.74799204	0.11259644	2.527617745
0.0032919	3.74799204	0.11265831	2.519604195
0.0032919	3.74799204	0.11269625	2.514702687
0.0032919	3.74799204	0.11235169	2.559568968
0.0032919	3.74799204	0.1126169	2.5249649
0.0032919	4.36864901	0.11238839	2.5547523
0.0032919	4.36864901	0.1123692	2.557269748
0.0032919	4.36864901	0.1123849	2.555209952
0.0032919	4.36864901	0.11224754	2.573287581
0.0032919	4.36864901	0.11242379	2.550114837
0.0032919	4.19204617	0.11224983	2.572985153
0.0032919	4.19204617	0.11268163	2.516590329
0.0032919	4.19204617	0.11243098	2.549173964
0.0032919	4.19204617	0.11284079	2.496116614
0.0032919	4.19204617	0.11286172	2.493436683
0.0032919	4.608006	0.11206287	2.597793289
0.0032919	4.608006	0.11308666	2.46481578
0.0032919	4.608006	0.11239187	2.55429604
0.0032919	4.608006	0.11265077	2.520579432
0.0032919	4.608006	0.11219516	2.580214826
0.0032919	4.25211668	0.11282614	2.497994152
0.0032919	4.25211668	0.11315619	2.456035572
0.0032919	4.25211668	0.11299951	2.475865374
0.0032919	4.25211668	0.11231486	2.564411828
0.0032919	4.25211668	0.11281358	2.49960496
0.0032919	4.16251421	0.11294878	2.482320136
0.0032919	4.16251421	0.11242563	2.549874024
0.0032919	4.16251421	0.1125372	2.535314535
0.0032919	4.16251421	0.11253855	2.535138875
0.0032919	4.16251421	0.11225082	2.572854421
0.0032919	5.14076185	0.11232723	2.562784248
0.0032919	5.14076185	0.11315086	2.456707533
0.0032919	5.14076185	0.11342275	2.422663356
0.0032919	5.14076185	0.11366171	2.393132187
0.0032919	5.14076185	0.11266906	2.518214422
0.0032919	6.02172852	0.1123793	2.555944466
0.0032919	6.02172852	0.11251917	2.537661742
0.0032919	6.02172852	0.11254124	2.534788892
0.0032919	6.02172852	0.11320451	2.449952177
0.0032919	6.02172852	0.11247776	2.543060867
0.0032919	5.47451925	0.11330408	2.437463981
0.0032919	5.47451925	0.1134861	2.414799117
0.0032919	5.47451925	0.11364415	2.39528998
0.0032919	5.47451925	0.11362758	2.397327905
0.0032919	5.47451925	0.11342989	2.421775721
0.0032919	6.95371628	0.11364149	2.395617014
0.0032919	6.95371628	0.11426719	2.319907293
0.0032919	6.95371628	0.11347724	2.415897456
0.0032919	6.95371628	0.11361802	2.398504467
0.0032919	6.95371628	0.11338519	2.427338125
0.0032919	5.98411942	0.11365079	2.394473821
0.0032919	5.98411942	0.11245397	2.546167852
0.0032919	5.98411942	0.11337357	2.428786192
0.0032919	5.98411942	0.1130883	2.464608321
0.0032919	5.98411942	0.11419228	2.328843812
0.0032919	7.20250273	0.11318924	2.45187301
0.0032919	7.20250273	0.11405419	2.345407816
0.0032919	7.20250273	0.11326697	2.442110906
0.0032919	7.20250273	0.11426888	2.319706078
0.0032919	7.20250273	0.11342715	2.422116315
0.0032919	7.97747135	0.11338975	2.4267701
0.0032919	7.97747135	0.11276038	2.506439336
0.0032919	7.97747135	0.11340116	2.425349375
0.0032919	7.97747135	0.11395331	2.357582874
0.0032919	7.97747135	0.11373351	2.384329526
0.0032919	8.60835648	0.11389221	2.364987653
0.0032919	8.60835648	0.11394715	2.358328359
0.0032919	8.60835648	0.114132	2.336060009
0.0032919	8.60835648	0.1138492	2.370214028
0.0032919	8.60835648	0.11327136	2.441560727
0.0032919	8.07509899	0.11336622	2.429702584
0.0032919	8.07509899	0.11357401	2.403928287
0.0032919	8.07509899	0.11362717	2.397378352
0.0032919	8.07509899	0.11471231	2.267508755
0.0032919	8.07509899	0.1142676	2.319858476
0.0032919	8.12481117	0.11353348	2.408934078
0.0032919	8.12481117	0.11405616	2.345170686
0.0032919	8.12481117	0.11393752	2.359494258
0.0032919	8.12481117	0.11423821	2.323360438
0.0032919	8.12481117	0.11379299	2.377061821
0.0032919	9.76117611	0.11345332	2.418865218
0.0032919	9.76117611	0.11485658	2.250780873
0.0032919	9.76117611	0.11356184	2.405430289
0.0032919	9.76117611	0.1148303	2.253818779
0.0032919	9.76117611	0.11458217	2.282704913
0.0032919	9.76117611	0.11453438	2.288310774
0.0032919	9.18205166	0.11378814	2.377653599
0.0032919	9.18205166	0.11462334	2.277886603
0.0032919	9.18205166	0.11471037	2.26773454
0.0032919	9.18205166	0.11428835	2.317389191
0.0032919	9.18205166	0.11429463	2.316642379
0.0032919	8.75606823	0.11414544	2.334449155
0.0032919	8.75606823	0.11424602	2.322429323
0.0032919	8.75606823	0.11420193	2.32769067
0.0032919	8.75606823	0.11484642	2.25195486
0.0032919	8.75606823	0.1139569	2.35714852
0.0032919	9.53863239	0.11505356	2.228140443
0.0032919	9.53863239	0.11415981	2.332728064
0.0032919	9.53863239	0.11403776	2.347386433
0.0032919	9.53863239	0.11452922	2.288916875
0.0032919	9.53863239	0.11510393	2.222387685
0.0032919	9.7390089	0.11403029	2.348286576
0.0032919	9.7390089	0.11420985	2.326744683
0.0032919	9.7390089	0.11467358	2.272020567
0.0032919	9.7390089	0.11507367	2.225841896
0.0032919	9.7390089	0.11513641	2.218686023
0.0032919	10.4085989	0.1152499	2.205800204
0.0032919	10.4085989	0.11501994	2.231988467
0.0032919	10.4085989	0.11423475	2.323773062
0.0032919	10.4085989	0.11399845	2.352127201
0.0032919	10.4085989	0.11521056	2.210258428
0.0032919	16.47156715	0.11486966	2.249270383
0.0032919	16.47156715	0.11429302	2.316833816
0.0032919	16.47156715	0.11490156	2.245590791
0.0032919	16.47156715	0.1144148	2.302398139
0.0032919	16.47156715	0.11488716	2.247251052
0.0032919	13.46936798	0.11454616	2.28692768
0.0032919	13.46936798	0.11452388	2.289544288
0.0032919	13.46936798	0.11488464	2.247541724
0.0032919	13.46936798	0.11529502	2.200698029
0.0032919	13.46936798	0.11448874	2.293677287
0.0032919	12.6043129	0.11520445	2.210951654
0.0032919	12.6043129	0.11475136	2.262968735
0.0032919	12.6043129	0.11485753	2.250671132
0.0032919	12.6043129	0.11471964	2.266655863
0.0032919	12.6043129	0.11549627	2.178083988
0.0032919	12.04839516	0.11485706	2.250725425
0.0032919	12.04839516	0.11537018	2.192225118
0.0032919	12.04839516	0.11491477	2.24406881
0.0032919	12.04839516	0.11570663	2.154694632
0.0032919	12.04839516	0.11481028	2.256135795
0.0032919	12.37553024	0.11510307	2.222485781
0.0032919	12.37553024	0.11519306	2.212244518
0.0032919	12.37553024	0.11530074	2.200052054
0.0032919	12.37553024	0.11492373	2.243037078
0.0032919	12.37553024	0.11553942	2.173265648
0.0032919	13.6028595	0.11582499	2.141645096
0.0032919	13.6028595	0.1145339	2.288367149
0.0032919	13.6028595	0.1154788	2.18003781
0.0032919	13.6028595	0.11534066	2.195549059
0.0032919	13.6028595	0.11557499	2.169301744
0.0032919	13.95306587	0.11553935	2.173273456
0.0032919	13.95306587	0.11545657	2.182526519
0.0032919	13.95306587	0.1158977	2.133667825
0.0032919	13.95306587	0.11558725	2.167937172
0.0032919	13.95306587	0.1152765	2.202790843
0.0032919	13.65213203	0.11449458	2.292989898
0.0032919	13.65213203	0.11628263	2.09192821
0.0032919	13.65213203	0.11571909	2.153317144
0.0032919	13.65213203	0.11583362	2.140696711
0.0032919	13.65213203	0.11498379	2.236133481
0.0032919	12.99511337	0.11595193	2.127737411
0.0032919	12.99511337	0.11564819	2.161167105
0.0032919	12.99511337	0.11580168	2.144208827
0.0032919	12.99511337	0.11606025	2.115941192
0.0032919	12.99511337	0.11565133	2.160818843
0.0032919	11.8142643	0.11593442	2.129650443
0.0032919	11.8142643	0.11533076	2.196664924
0.0032919	11.8142643	0.11608668	2.113072862
0.0032919	11.8142643	0.11557124	2.169719301
0.0032919	11.8142643	0.11614504	2.106753077
0.0032919	13.58147621	0.11576968	2.147733319
0.0032919	13.58147621	0.11591458	2.131820114
0.0032919	13.58147621	0.1156388	2.162208898
0.0032919	13.58147621	0.11594377	2.128628707
0.0032919	13.58147621	0.11530225	2.199881558
0.0032919	13.52441216	0.11630796	2.089210379
0.0032919	13.52441216	0.11617643	2.103361685
0.0032919	13.52441216	0.11564638	2.16136788
0.0032919	13.52441216	0.11577068	2.147623091
0.0032919	13.52441216	0.11654573	2.0638699
0.0032919	13.51690865	0.11596933	2.1258381
0.0032919	13.51690865	0.11671183	2.046350271
0.0032919	13.51690865	0.11587948	2.135664011
0.0032919	13.51690865	0.11545489	2.182714715
0.0032919	13.51690865	0.11644806	2.074241728
0.0032919	12.99908447	0.11551402	2.176100644
0.0032919	12.99908447	0.11549854	2.177830243
0.0032919	12.99908447	0.11536503	2.192804643
0.0032919	12.99908447	0.11628376	2.09180689
0.0032919	12.99908447	0.11585424	2.138432396
0.0032919	12.19662857	0.11579689	2.144736031
0.0032919	12.19662857	0.1158099	2.143304407
0.0032919	12.19662857	0.11619993	2.100826307
0.0032919	12.19662857	0.1165081	2.067859771
0.0032919	12.19662857	0.11636128	2.08350084
0.0032919	11.36663628	0.11602787	2.119460556
0.0032919	11.36663628	0.11610184	2.111429371
0.0032919	11.36663628	0.11650477	2.068213219
0.0032919	11.36663628	0.11647878	2.070973886
0.0032919	11.36663628	0.11678103	2.039095263
0.0032919	12.76065636	0.11699793	2.016521457
0.0032919	12.76065636	0.11552437	2.174944993
0.0032919	12.76065636	0.11698551	2.017807293
0.0032919	12.76065636	0.11652896	2.065647054
0.0032919	12.76065636	0.11698861	2.017486275
0.0032919	13.29893684	0.1168115	2.035908915
0.0032919	13.29893684	0.11669077	2.048563345
0.0032919	13.29893684	0.11679187	2.037961118
0.0032919	13.29893684	0.11685149	2.031734583
0.0032919	13.29893684	0.11667154	2.050586205
0.0032919	14.77269745	0.11628733	2.091423648
0.0032919	14.77269745	0.11639938	2.079430629
0.0032919	14.77269745	0.1160277	2.119479049
0.0032919	14.77269745	0.11585923	2.137884796
0.0032919	14.77269745	0.11639651	2.079736953
0.0032919	13.04761887	0.11681858	2.035169249
0.0032919	13.04761887	0.1161612	2.10500646
0.0032919	13.04761887	0.11593963	2.129081052
0.0032919	13.04761887	0.11668388	2.049287895
0.0032919	13.04761887	0.11673231	2.044200439
0.0032919	13.35907364	0.11665366	2.052468846
0.0032919	13.35907364	0.11699884	2.016427277
0.0032919	13.35907364	0.11672751	2.044704103
0.0032919	13.35907364	0.11653102	2.065428669
0.0032919	13.35907364	0.11714327	2.00153524
0.0032919	13.08730316	0.11705887	2.010224233
0.0032919	13.08730316	0.11694954	2.021535877
0.0032919	13.08730316	0.11720865	1.994830182
0.0032919	13.08730316	0.11659188	2.058987171
0.0032919	13.08730316	0.11683451	2.033505984
0.0032919	13.39838028	0.11751444	1.963766818
0.0032919	13.39838028	0.11759499	1.955665031
0.0032919	13.39838028	0.11679132	2.038018647
0.0032919	13.39838028	0.11708107	2.00793509
0.0032919	13.39838028	0.11697021	2.019392422
0.0032919	14.63225174	0.11703548	2.012638906
0.0032919	14.63225174	0.11689916	2.02676976
0.0032919	14.63225174	0.11675561	2.041757332
0.0032919	14.63225174	0.11671731	2.045774802
0.0032919	14.63225174	0.1172162	1.994057338
0.0032919	14.13259125	0.11760187	1.954974586
0.0032919	14.13259125	0.11738066	1.977296755
0.0032919	14.13259125	0.11707846	2.008204084
0.0032919	14.13259125	0.11738942	1.97640796
0.0032919	14.13259125	0.1170898	2.007035615
0.0032919	13.94981575	0.11721973	1.993696098
0.0032919	13.94981575	0.11761994	1.953162325
0.0032919	13.94981575	0.11731895	1.983569218
0.0032919	13.94981575	0.11702637	2.013580164
0.0032919	13.94981575	0.11744671	1.97060513
0.0032919	13.72888756	0.11784678	1.93055469
0.0032919	13.72888756	0.11725562	1.990027034
0.0032919	13.72888756	0.11549862	2.177821301
0.0032919	13.72888756	0.1169065	2.026006379
0.0032919	13.72888756	0.11732928	1.982517849
0.0032919	13.71465111	0.11709299	2.006707041
0.0032919	13.71465111	0.11750147	1.965074486
0.0032919	13.71465111	0.11772449	1.942709817
0.0032919	13.71465111	0.11762496	1.952659161
0.0032919	13.71465111	0.11680741	2.03633633
0.0032919	12.6960144	0.11691658	2.024958498
0.0032919	12.6960144	0.11724938	1.990664469
0.0032919	12.6960144	0.11698247	2.018122148
0.0032919	12.6960144	0.11746944	1.968307561
0.0032919	12.6960144	0.11682682	2.034308734
0.0032919	11.63987923	0.11699081	2.017258487
0.0032919	11.63987923	0.11749043	1.966188252
0.0032919	11.63987923	0.11761606	1.953551313
0.0032919	11.63987923	0.11681779	2.035251769
0.0032919	11.63987923	0.11754357	1.960833031
0.0032919	11.93873787	0.11716018	1.999798874
0.0032919	11.93873787	0.1173772	1.977647918
0.0032919	11.93873787	0.11723708	1.99192155
0.0032919	11.93873787	0.11712248	2.003672081
0.0032919	11.93873787	0.11710503	2.005467391
0.0032919	11.53907585	0.11764823	1.950328462
0.0032919	11.53907585	0.11774282	1.940883025
0.0032919	11.53907585	0.11703411	2.012780428
0.0032919	11.53907585	0.11722276	1.993386078
0.0032919	11.53907585	0.11732197	1.98326179
0.0032919	11.60173416	0.11702777	2.013435485
0.0032919	11.60173416	0.11678343	2.038844106
0.0032919	11.60173416	0.1171363	2.002251377
