PACl mL/s	Turbidity	Fluoride Voltage	Fluoride Conc
0.001317	0.22953807	0.19571485	0.03548252969
0.001317	0.22953807	0.19547772	0.03591700927
0.001317	0.22953807	0.19593975	0.03507531563
0.001317	0.22953807	0.19578184	0.03536074267
0.001317	0.22953807	0.1953841	0.03609000502
0.001317	0.22712232	0.19478931	0.03720871927
0.001317	0.22712232	0.19519573	0.03644061361
0.001317	0.22712232	0.19467238	0.03743269312
0.001317	0.22712232	0.19505675	0.03670147551
0.001317	0.22712232	0.19502603	0.0367593877
0.001317	0.22626899	0.19492091	0.0369582482
0.001317	0.22626899	0.19500883	0.03679185239
0.001317	0.22626899	0.19491	0.03697894868
0.001317	0.22626899	0.19507897	0.03665964407
0.001317	0.22626899	0.19501288	0.03678420551
0.001317	0.22977294	0.19592461	0.03510258148
0.001317	0.22977294	0.19547793	0.03591662216
0.001317	0.22977294	0.19548434	0.03590480794
0.001317	0.22977294	0.19599307	0.03497945938
0.001317	0.22977294	0.19553599	0.03580975397
0.001317	0.22678126	0.19558954	0.03571146904
0.001317	0.22678126	0.19616051	0.03468014309
0.001317	0.22678126	0.19505766	0.03669976141
0.001317	0.22678126	0.19493011	0.03694080125
0.001317	0.22678126	0.19561636	0.03566234541
0.001317	0.2262077	0.19540593	0.0360495921
0.001317	0.2262077	0.19408306	0.03858219465
0.001317	0.2262077	0.19561002	0.03567395168
0.001317	0.2262077	0.19506098	0.03669350842
0.001317	0.2262077	0.19488598	0.03702456478
0.001317	0.225824	0.19565815	0.0355859373
0.001317	0.225824	0.19510762	0.03660577786
0.001317	0.225824	0.19437063	0.03801692936
0.001317	0.225824	0.19465706	0.03746213757
0.001317	0.225824	0.19470261	0.0373746601
0.001317	0.22449034	0.19495726	0.03688936178
0.001317	0.22449034	0.19643621	0.03419287111
0.001317	0.22449034	0.19443119	0.03789894866
0.001317	0.22449034	0.19476533	0.03725454232
0.001317	0.22449034	0.19461173	0.0375493958
0.001317	0.22622398	0.1941541	0.03844177716
0.001317	0.22622398	0.19491781	0.03696412891
0.001317	0.22622398	0.19577818	0.0353673857
0.001317	0.22622398	0.19485503	0.03708342453
0.001317	0.22622398	0.19485985	0.03707425185
0.001317	0.22377774	0.19511914	0.03658414089
0.001317	0.22377774	0.1939337	0.03887909433
0.001317	0.22377774	0.19458236	0.03760604021
0.001317	0.22377774	0.19553313	0.03581501078
0.001317	0.22377774	0.19452555	0.03771584936
0.001317	0.22599067	0.19385485	0.03903675368
0.001317	0.22599067	0.19553059	0.03581968006
0.001317	0.22599067	0.1946436	0.03748802628
0.001317	0.22599067	0.19456089	0.03764750236
0.001317	0.22599067	0.19544315	0.03598079268
0.001317	0.22588761	0.19460224	0.03756768934
0.001317	0.22588761	0.19498044	0.03684550073
0.001317	0.22588761	0.19497092	0.0368635081
0.001317	0.22588761	0.19525345	0.03633282033
0.001317	0.22588761	0.19463629	0.0375020937
0.001317	0.22588761	0.19557893	0.03573092103
0.001317	0.22548445	0.19437696	0.03800458033
0.001317	0.22548445	0.19416206	0.03842607532
0.001317	0.22548445	0.19496725	0.03687045237
0.001317	0.22548445	0.19481863	0.03715276867
0.001317	0.22548445	0.19472909	0.03732389994
0.001317	0.22364867	0.19474326	0.03729676545
0.001317	0.22364867	0.19422495	0.03830224422
0.001317	0.22364867	0.19498309	0.03684048974
0.001317	0.22364867	0.19468266	0.03741294834
0.001317	0.22364867	0.19413908	0.03847142299
0.001317	0.22850899	0.19507156	0.03667358886
0.001317	0.22850899	0.19515848	0.03651034848
0.001317	0.22850899	0.19469705	0.03738532697
0.001317	0.22850899	0.19450259	0.03776032011
0.001317	0.22850899	0.19461136	0.03755010887
0.001317	0.22475137	0.19519041	0.0364505649
0.001317	0.22475137	0.19380184	0.03914310557
0.001317	0.22475137	0.19453411	0.03769928307
0.001317	0.22475137	0.19518918	0.03645286606
0.001317	0.22475137	0.1945675	0.03763473248
0.001317	0.22411603	0.19402985	0.03868770527
0.001317	0.22411603	0.19432466	0.03810673152
0.001317	0.22411603	0.19373307	0.03928150802
0.001317	0.22411603	0.18836159	0.05175086711
0.001317	0.22411603	0.1857485	0.05917837192
0.001317	0.22218601	0.18372586	0.06565190818
0.001317	0.22218601	0.18710749	0.05519138986
0.001317	0.22218601	0.20053534	0.02770553749
0.001317	0.22218601	0.20037466	0.0279349638
0.001317	0.22218601	0.20145226	0.02643191149
0.001317	0.22679885	0.20194341	0.02577394586
0.001317	0.22679885	0.20124578	0.02671351147
0.001317	0.22679885	0.20184726	0.02590145023
0.001317	0.22679885	0.20196477	0.02574570572
0.001317	0.22679885	0.201436	0.02645397899
0.001317	0.22597004	0.20228902	0.02532079384
0.001317	0.22597004	0.2019123	0.02581513195
0.001317	0.22597004	0.20199662	0.02570365415
0.001317	0.22597004	0.20205195	0.02563076518
0.001317	0.22597004	0.20236705	0.02521959107
0.001317	0.22309998	0.2023288	0.02526914963
0.001317	0.22309998	0.20206088	0.02561902063
0.001317	0.22309998	0.20223871	0.02538625976
0.001317	0.22309998	0.19195111	0.0430435192
0.001317	0.22309998	0.19159508	0.04383728276
0.001317	0.22148018	0.19553892	0.0358043693
0.001317	0.22148018	0.19612488	0.03474362013
0.001317	0.22148018	0.1962426	0.03453433575
0.001317	0.22148018	0.1964265	0.03420991567
0.001317	0.22148018	0.19576295	0.03539504209
0.001317	0.22449812	0.19495896	0.03688614328
0.001317	0.22449812	0.19663256	0.03385002216
0.001317	0.22449812	0.19516495	0.03649822657
0.001317	0.22449812	0.19492948	0.03694199572
0.001317	0.22449812	0.1957861	0.0353530122
0.001317	0.22306336	0.19575946	0.03540138268
0.001317	0.22306336	0.19482148	0.03714733457
0.001317	0.22306336	0.19459449	0.03758263535
0.001317	0.22306336	0.1953579	0.03613856775
0.001317	0.22306336	0.19574983	0.03541888423
0.001317	0.22398172	0.19602022	0.03493075105
0.001317	0.22398172	0.19513592	0.03655264741
0.001317	0.22398172	0.19595361	0.03505037352
0.001317	0.22398172	0.19446045	0.0378420767
0.001317	0.22398172	0.19484776	0.03709726395
0.001317	0.22482726	0.19436897	0.03802016848
0.001317	0.22482726	0.19520865	0.0364164575
0.001317	0.22482726	0.19455494	0.03765900089
0.001317	0.22482726	0.19556719	0.03575245708
0.001317	0.22482726	0.19551432	0.03584960363
0.001317	0.227055	0.19547831	0.03591592167
0.001317	0.227055	0.19491769	0.03696435657
0.001317	0.227055	0.19444904	0.03786424389
0.001317	0.227055	0.19446412	0.03783494943
0.001317	0.227055	0.19423427	0.03828392702
0.001317	0.22495194	0.194078	0.03859221578
0.001317	0.22495194	0.19451892	0.03772868549
0.001317	0.22495194	0.194106	0.03853679552
0.001317	0.22495194	0.19474426	0.03729485127
0.001317	0.22495194	0.19453023	0.03770679119
0.001317	0.22944878	0.19328392	0.04019755498
0.001317	0.22944878	0.19391164	0.03892313869
0.001317	0.22944878	0.19515161	0.03652322422
0.001317	0.22944878	0.19395706	0.03883250875
0.001317	0.22944878	0.19489627	0.03700501628
0.001317	0.23425062	0.19512115	0.036580367
0.001317	0.23425062	0.19483468	0.03712217651
0.001317	0.23425062	0.19552048	0.0358382713
0.001317	0.23425062	0.19475074	0.03728244976
0.001317	0.23425062	0.19441213	0.0379360411
0.001317	0.23605599	0.19538878	0.03608133733
0.001317	0.23605599	0.19435412	0.03804915718
0.001317	0.23605599	0.19390956	0.03892729413
0.001317	0.23605599	0.19515663	0.0365138153
0.001317	0.23605599	0.19427928	0.03819558918
0.001317	0.24087812	0.19485576	0.03708203516
0.001317	0.24087812	0.19535349	0.03614674828
0.001317	0.24087812	0.19521913	0.03639687514
0.001317	0.24087812	0.19454975	0.03766903356
0.001317	0.24087812	0.19389531	0.03895577484
0.001317	0.26127091	0.19447593	0.03781202312
0.001317	0.26127091	0.19460215	0.03756786287
0.001317	0.26127091	0.19540779	0.03604615085
0.001317	0.26127091	0.19486941	0.03705606546
0.001317	0.26127091	0.19569995	0.03550967468
0.001317	0.26419422	0.19463529	0.03750401851
0.001317	0.26419422	0.19438726	0.03798449489
0.001317	0.26419422	0.19483455	0.03712242419
0.001317	0.26419422	0.19436583	0.03802629623
0.001317	0.26419422	0.19474882	0.03728612385
0.001317	0.28184852	0.19449404	0.03777689383
0.001317	0.28184852	0.19344053	0.03987574633
0.001317	0.28184852	0.19420794	0.03833569767
0.001317	0.28184852	0.19456802	0.03763372807
0.001317	0.28184852	0.19461747	0.03753833533
0.001317	0.29307699	0.19537257	0.03611136828
0.001317	0.29307699	0.19381236	0.03912197669
0.001317	0.29307699	0.19481276	0.0371639635
0.001317	0.29307699	0.19438888	0.03798133679
0.001317	0.29307699	0.19461092	0.03755095686
0.001317	0.33172536	0.1943927	0.03797389095
0.001317	0.33172536	0.1952696	0.03630271701
0.001317	0.33172536	0.19561686	0.03566143025
0.001317	0.33172536	0.19407056	0.03860695513
0.001317	0.33172536	0.19539884	0.03606271254
0.001317	0.30842456	0.19505884	0.03669753884
0.001317	0.30842456	0.19504477	0.0367240489
0.001317	0.30842456	0.1941013	0.03854609265
0.001317	0.30842456	0.19392741	0.03889164768
0.001317	0.30842456	0.19537508	0.03610671657
0.001317	0.35830346	0.19450773	0.03775036
0.001317	0.35830346	0.19403109	0.03868524318
0.001317	0.35830346	0.19406213	0.03862366257
0.001317	0.35830346	0.19495925	0.03688559427
0.001317	0.35830346	0.19385771	0.03903102399
0.001317	0.43642238	0.19496751	0.03686996036
0.001317	0.43642238	0.19436541	0.03802711595
0.001317	0.43642238	0.19414331	0.03846307169
0.001317	0.43642238	0.19381112	0.03912446657
0.001317	0.43642238	0.19520915	0.03641552299
0.001317	0.5290699	0.19375579	0.03923572905
0.001317	0.5290699	0.19425009	0.038252855
0.001317	0.5290699	0.19575651	0.03540674309
0.001317	0.5290699	0.19379665	0.03915353363
0.001317	0.5290699	0.19488958	0.03701772448
0.001317	0.73289156	0.19449358	0.03777778572
0.001317	0.73289156	0.19411039	0.03852811364
0.001317	0.73289156	0.19412845	0.03849241785
0.001317	0.73289156	0.19466767	0.0374417431
0.001317	0.73289156	0.19482331	0.03714384573
0.001317	0.67258495	0.19398566	0.03877554933
0.001317	0.67258495	0.19431034	0.03813474888
0.001317	0.67258495	0.1946045	0.03756333201
0.001317	0.67258495	0.19410826	0.03853232579
0.001317	0.67258495	0.19497412	0.03685745422
0.001317	1.24003816	0.19405589	0.0386360343
0.001317	1.24003816	0.19428441	0.03818553385
0.001317	1.24003816	0.19423683	0.03827889722
0.001317	1.24003816	0.19408159	0.03858510566
0.001317	1.24003816	0.19432893	0.03809838117
0.001317	1.42215574	0.19468443	0.03740954975
0.001317	1.42215574	0.19447747	0.0378090346
0.001317	1.42215574	0.19422306	0.03830595983
0.001317	1.42215574	0.19509842	0.03662306658
0.001317	1.42215574	0.1951495	0.03652717969
0.001317	1.27799702	0.19532482	0.03619997617
0.001317	1.27799702	0.19480853	0.03717203273
0.001317	1.27799702	0.19306707	0.04064743934
0.001317	1.27799702	0.19385028	0.0390459109
0.001317	1.27799702	0.19556203	0.03576192677
0.001317	1.12235641	0.19496033	0.03688354975
0.001317	1.12235641	0.19500351	0.03680189959
0.001317	1.12235641	0.19453864	0.03769051905
0.001317	1.12235641	0.19462755	0.03751891994
0.001317	1.12235641	0.19414638	0.03845701171
0.001317	1.27815855	0.19578137	0.03536159567
0.001317	1.27815855	0.19482714	0.03713654501
0.001317	1.27815855	0.19522887	0.03637868495
0.001317	1.27815855	0.19526158	0.03631766303
0.001317	1.27815855	0.19369191	0.0393645782
0.001317	1.42917848	0.19465962	0.03745721574
0.001317	1.42917848	0.19384272	0.0390610641
0.001317	1.42917848	0.19513522	0.03655396066
0.001317	1.42917848	0.19404541	0.03865682138
0.001317	1.42917848	0.19342762	0.03990217661
0.001317	1.36455226	0.19463907	0.03749674322
0.001317	1.36455226	0.19417754	0.03839555794
0.001317	1.36455226	0.19435887	0.0380398823
0.001317	1.36455226	0.19394293	0.03886068077
0.001317	1.36455226	0.19455212	0.03766445184
0.001317	1.14458287	0.19408756	0.03857328477
0.001317	1.14458287	0.19474751	0.03728863086
0.001317	1.14458287	0.19420005	0.0383512248
0.001317	1.14458287	0.19435248	0.03805235998
0.001317	1.14458287	0.19539927	0.03606191666
0.001317	1.25566554	0.19397114	0.03880445674
0.001317	1.25566554	0.1950895	0.03663983692
0.001317	1.25566554	0.19503956	0.0367338702
0.001317	1.25566554	0.19431971	0.03811641397
0.001317	1.25566554	0.19436941	0.03801930989
0.001317	1.27074003	0.19508687	0.036644783
0.001317	1.27074003	0.19433065	0.03809501808
0.001317	1.27074003	0.19420294	0.0383455367
0.001317	1.27074003	0.19381529	0.03911609396
0.001317	1.27074003	0.19481385	0.03716188448
0.001317	1.29813957	0.19378069	0.03918561881
0.001317	1.29813957	0.19519453	0.03644285803
0.001317	1.29813957	0.19385915	0.03902813943
0.001317	1.29813957	0.19518903	0.0364531467
0.001317	1.29813957	0.19447339	0.03781695275
0.001317	1.36868787	0.1943233	0.03810939151
0.001317	1.36868787	0.19448243	0.03779941084
0.001317	1.36868787	0.19423932	0.03827400559
0.001317	1.36868787	0.19524938	0.03634041068
0.001317	1.36868787	0.1947019	0.03737602207
0.001317	1.39619637	0.19559206	0.03570685052
0.001317	1.39619637	0.19485797	0.03707782931
0.001317	1.39619637	0.19430622	0.03814281355
0.001317	1.39619637	0.19496511	0.03687450222
0.001317	1.39619637	0.19381319	0.03912031016
0.001317	1.31373322	0.1939168	0.03891283191
0.001317	1.31373322	0.19508232	0.03665334149
0.001317	1.31373322	0.19380398	0.03913880657
0.001317	1.31373322	0.19496587	0.0368730639
0.001317	1.31373322	0.19539379	0.03607206076
0.001317	1.31373322	0.19423397	0.03828451649
0.001317	1.22523952	0.19511336	0.03659499534
0.001317	1.22523952	0.19416253	0.0384251484
0.001317	1.22523952	0.19495273	0.03689793952
0.001317	1.22523952	0.19461019	0.0375523638
0.001317	1.22523952	0.19489881	0.03700019248
0.001317	1.29027951	0.19417472	0.0384011155
0.001317	1.29027951	0.19470116	0.03737744164
0.001317	1.29027951	0.19418278	0.03838523326
0.001317	1.29027951	0.19460678	0.03755893663
0.001317	1.29027951	0.19514219	0.03654088654
0.001317	1.2662313	0.19402647	0.03869441724
0.001317	1.2662313	0.19425462	0.03824396229
