16:14:40	0.12917241	0.0039502	0.6514498	41.18577474	9.75358025	8.13333333	6.05556679		
16:14:41	0.12796094	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	6.05556679		
16:14:42	0.1276238	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	6.05556679		
16:14:43	0.12863153	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	6.05556679		
16:14:44	0.1279151	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	6.05556679		
16:14:45	0.12863669	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.6364646		
16:14:46	0.1288961	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.6364646		
16:14:47	0.12764569	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.6364646		
16:14:48	0.12832311	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.6364646		
16:14:49	0.12854812	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.6364646		
16:14:50	0.12844688	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.52008295		
16:14:51	0.12870431	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.52008295		
16:14:52	0.1279137	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.52008295		
16:14:53	0.12781608	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.52008295		
16:14:54	0.1280006	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.52008295		
16:14:55	0.12870045	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	6.04121208		
16:14:56	0.12837389	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	6.04121208		
16:14:57	0.12859063	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	6.04121208		
16:14:58	0.12843975	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	6.04121208		
16:14:59	0.12846766	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	6.04121208		
16:15:00	0.12871027	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.43118954	Average	12.63667
16:15:01	0.12832233	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.43118954		
16:15:02	0.12853521	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.43118954		
16:15:03	0.12884322	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.43118954		
16:15:04	0.12770455	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.43118954		
16:15:05	0.1218496	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.22451496		
16:15:06	0.12161238	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.22451496		
16:15:07	0.12489297	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.22451496		
16:15:08	0.12729511	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.22451496		
16:15:09	0.12697175	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	5.22451496		
16:15:10	0.12669365	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.49675131		
16:15:11	0.12734047	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.49675131		
16:15:12	0.12734377	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.49675131		
16:15:13	0.12760088	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.49675131		
16:15:14	0.12763189	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.49675131		
16:15:15	0.12726149	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.81333303		
16:15:16	0.12691738	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.81333303		
16:15:17	0.12769443	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.81333303		
16:15:18	0.12739509	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.81333303		
16:15:19	0.12741995	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.81333303		
16:15:20	0.12710157	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.47059298		
16:15:21	0.127066	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.47059298		
16:15:22	0.12784275	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.47059298		
16:15:23	0.12712848	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.47059298		
16:15:24	0.12791073	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.47059298		
16:15:25	0.12734783	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	3.93889546		
16:15:26	0.12804262	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	3.93889546		
16:15:27	0.12743466	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	3.93889546		
16:15:28	0.12734219	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	3.93889546		
16:15:29	0.12812868	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	3.93889546		
16:15:30	0.12804501	0.0039502	0.6514498	41.14419789	9.75358025	8.13333333	4.41216087		
