Day fraction since midnight on 11/3/2019	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.49190739	0.18293086	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29323694
0.49191896	0.18352921	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29323694
0.49193055	0.18345974	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31137195
0.49194212	0.18534356	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31137195
0.49195369	0.19808315	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31137195
0.49196526	0.19728813	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31137195
0.49197685	0.19802435	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31137195
0.49198842	0.19804920	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29364803
0.49199999	0.19830856	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29364803
0.49201155	0.19806175	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29364803
0.49202314	0.19749857	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29364803
0.49203471	0.19865558	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29364803
0.49204628	0.19815205	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28790477
0.49205785	0.19786823	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28790477
0.49206944	0.19766992	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28790477
0.49208101	0.19535969	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28790477
0.49209258	0.19049869	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28790477
0.49210415	0.19369455	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29826406
0.49211573	0.18441583	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29826406
0.49212730	0.18279031	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29826406
0.49213889	0.18456784	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29826406
0.49215046	0.18407942	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29826406
0.49216203	0.18321571	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29033384
0.49217359	0.18204568	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29033384
0.49218519	0.18256833	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29033384
0.49219676	0.18228012	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29033384
0.49220833	0.18203723	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29033384
0.49221989	0.18471211	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30739012
0.49223146	0.18411419	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30739012
0.49224303	0.18321797	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30739012
0.49225463	0.18736048	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30739012
0.49226619	0.19722383	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30739012
0.49227776	0.19741479	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29404131
0.49228935	0.19701488	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29404131
0.49230092	0.19594233	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29404131
0.49231248	0.19730183	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29404131
0.49232407	0.19759256	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29404131
0.49233564	0.19668290	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.34535465
0.49234721	0.19718994	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.34535465
0.49235878	0.19690856	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.34535465
0.49237037	0.19622003	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.34535465
0.49238194	0.19647211	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.34535465
0.49239351	0.19658688	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31957945
0.49240508	0.19682993	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31957945
0.49241665	0.19715388	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31957945
0.49242824	0.19631542	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31957945
0.49243983	0.19587509	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31957945
0.49245137	0.19610509	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31779858
0.49246295	0.19508998	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31779858
0.49247452	0.19544013	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31779858
0.49248611	0.19583197	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31779858
0.49249768	0.19563746	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31779858
0.49250927	0.19609362	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31294912
0.49252082	0.19564344	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31294912
0.49253239	0.19497967	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31294912
0.49254398	0.19590019	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31294912
0.49255555	0.19525510	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31294912
0.49256712	0.19545150	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31102902
0.49257868	0.19550486	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31102902
0.49259028	0.19562213	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31102902
0.49260185	0.19471440	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31102902
0.49261344	0.19527362	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31102902
0.49262498	0.19558214	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30224410
0.49263657	0.19696832	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30224410
0.49264814	0.19769040	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30224410
0.49265971	0.18650143	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30224410
0.49267128	0.18267378	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30224410
0.49268285	0.18236175	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31011572
0.49269442	0.18224774	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31011572
0.49270601	0.18237902	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31011572
0.49271758	0.18464471	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31011572
0.49272915	0.18324415	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31011572
0.49274072	0.18290830	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30157772
0.49275231	0.18357082	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30157772
0.49276388	0.18436773	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30157772
0.49277545	0.18404333	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30157772
0.49278702	0.18285148	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30157772
0.49279859	0.18263167	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29261398
0.49281018	0.18448193	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29261398
0.49282175	0.18459886	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29261398
0.49283332	0.18232267	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29261398
0.49284491	0.18374628	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29261398
0.49285647	0.18418929	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28612804
0.49286804	0.18510488	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28612804
0.49287961	0.18648759	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28612804
0.49289120	0.18739963	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28612804
0.49290277	0.18505163	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28612804
0.49291434	0.18541338	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28545836
0.49292591	0.18574540	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28545836
0.49293750	0.18501417	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28545836
0.49294907	0.18367134	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28545836
0.49296064	0.18499297	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28545836
0.49297221	0.18426751	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30873364
0.49298378	0.18566354	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30873364
0.49299537	0.18414234	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30873364
0.49300694	0.18457103	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30873364
0.49301850	0.18345308	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30873364
0.49303007	0.18357106	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.36986476
0.49304165	0.18351425	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.36986476
0.49305324	0.18432572	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.36986476
0.49306480	0.18393786	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.36986476
0.49307638	0.18532446	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.36986476
0.49308795	0.18454359	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35389772
0.49309952	0.18427913	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35389772
0.49311111	0.18377620	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35389772
0.49312268	0.18557228	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35389772
0.49313425	0.18400514	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35389772
0.49314582	0.18316391	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35794991
0.49315739	0.18360457	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35794991
0.49316898	0.18536222	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35794991
0.49318055	0.18430512	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35794991
0.49319212	0.18520290	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35794991
0.49320369	0.18479961	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.33824107
0.49321526	0.18576397	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.33824107
0.49322685	0.18424889	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.33824107
0.49323841	0.18463632	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.33824107
0.49324998	0.18556719	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.33824107
0.49326157	0.18335490	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.33852834
0.49327314	0.18418267	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.33852834
0.49328471	0.18590680	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.33852834
0.49329630	0.18628122	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.33852834
0.49330785	0.18620083	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.33852834
0.49331944	0.18623534	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31991178
0.49333101	0.18642025	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31991178
0.49334258	0.18706475	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31991178
0.49335415	0.18544813	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31991178
0.49336574	0.18460074	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31991178
0.49337731	0.18546803	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32507497
0.49338887	0.18654782	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32507497
0.49340046	0.18688434	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32507497
0.49341203	0.18468001	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32507497
0.49342360	0.18572345	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32507497
0.49343517	0.18408927	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.45802808
0.49344674	0.18749553	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.45802808
0.49345833	0.18549110	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.45802808
0.49346990	0.18712886	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.45802808
0.49348147	0.18509233	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.45802808
0.49349303	0.18589473	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.38998970
0.49350461	0.18789965	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.38998970
0.49351620	0.18624562	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.38998970
0.49352777	0.18592577	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.38998970
0.49353933	0.18493804	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.38998970
0.49355092	0.18751246	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35100982
0.49356250	0.18685548	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35100982
0.49357406	0.18546218	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35100982
0.49358563	0.18663228	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35100982
0.49359722	0.18645896	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.35100982
0.49360879	0.18720581	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32808846
0.49362036	0.18547103	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32808846
0.49363193	0.18515563	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32808846
0.49364352	0.18560104	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32808846
0.49365509	0.18540253	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32808846
0.49366666	0.18417366	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32177839
0.49367823	0.18525621	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32177839
0.49368980	0.18701792	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32177839
0.49370137	0.18482882	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32177839
0.49371296	0.18501414	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32177839
0.49372452	0.18551330	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32664520
0.49373609	0.18496986	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32664520
0.49374768	0.18553625	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32664520
0.49375925	0.18506356	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32664520
0.49377082	0.18739924	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32664520
0.49378239	0.18584453	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.32664520
0.49379396	0.18220274	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30866802
0.49380555	0.18441665	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30866802
0.49381713	0.18536365	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30866802
0.49382869	0.18557352	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30866802
0.49384026	0.18478492	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30866802
0.49385183	0.18510780	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31208518
0.49386343	0.18516602	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31208518
0.49387499	0.18479656	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31208518
0.49388657	0.18540202	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31208518
0.49389813	0.18752328	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.31208518
0.49390970	0.18563195	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30091801
0.49392129	0.18656981	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30091801
0.49393286	0.18444675	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30091801
0.49394443	0.18716072	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30091801
0.49395602	0.18659109	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30091801
0.49396759	0.18455163	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30391160
0.49397916	0.18446465	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30391160
0.49399073	0.18609229	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30391160
0.49400230	0.18627450	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30391160
0.49401389	0.18536608	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.30391160
0.49402545	0.18603663	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29829940
0.49403702	0.18496461	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29829940
0.49404859	0.18457739	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29829940
0.49406018	0.18534121	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29829940
0.49407175	0.18578500	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29829940
0.49408332	0.18356161	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28425971
0.49409491	0.18666217	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28425971
0.49410648	0.18555009	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28425971
0.49411805	0.18463054	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28425971
0.49412962	0.18292463	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28425971
0.49414120	0.18367589	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28065133
0.49415276	0.18359455	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28065133
0.49416433	0.18282931	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28065133
0.49417590	0.18456113	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28065133
0.49418750	0.18521345	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28065133
0.49419906	0.18251143	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27501190
0.49421063	0.18319476	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27501190
0.49422222	0.18444553	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27501190
0.49423379	0.18320307	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27501190
0.49424535	0.18422866	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27501190
0.49425694	0.18457589	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26999617
0.49426851	0.18385947	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26999617
0.49428008	0.18326724	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26999617
0.49429165	0.18389747	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26999617
0.49430324	0.18455499	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26999617
0.49431481	0.18181612	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26957557
0.49432637	0.18233572	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26957557
0.49433796	0.18345004	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26957557
0.49434953	0.18321724	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26957557
0.49436110	0.18377155	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26957557
0.49437267	0.18345995	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26966387
0.49438424	0.18441170	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26966387
0.49439584	0.18128835	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26966387
0.49440741	0.18325546	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26966387
0.49441897	0.18556082	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.26966387
0.49443054	0.18427068	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28047961
0.49444211	0.18351839	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28047961
0.49445368	0.18559347	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28047961
0.49446527	0.18400531	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28047961
0.49447684	0.18350384	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28047961
0.49448841	0.18307148	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27404574
0.49449998	0.18453482	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27404574
0.49451155	0.18405062	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27404574
0.49452314	0.18402267	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27404574
0.49453471	0.18344416	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27404574
0.49454628	0.18415503	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27796814
0.49455785	0.18251394	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27796814
0.49456944	0.18304944	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27796814
0.49458101	0.18529694	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27796814
0.49459258	0.18293867	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27796814
0.49460415	0.18096955	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27564028
0.49461574	0.18444440	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27564028
0.49462731	0.18328607	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27564028
0.49463887	0.18182175	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27564028
0.49465044	0.18402600	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27564028
0.49466203	0.18426803	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27563903
0.49467360	0.18329750	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27563903
0.49468517	0.18333784	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27563903
0.49469676	0.18535541	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27563903
0.49470833	0.18223090	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27563903
0.49471989	0.18544951	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27257884
0.49473146	0.18422084	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27257884
0.49474306	0.18401031	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27257884
0.49475463	0.18573579	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27257884
0.49476620	0.18548946	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27257884
0.49477776	0.18342766	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28454560
0.49478933	0.18609853	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28454560
0.49480092	0.18469094	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28454560
0.49481249	0.18351649	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28454560
0.49482406	0.18502162	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28454560
0.49483565	0.18579590	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28278437
0.49484722	0.18411396	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28278437
0.49485879	0.18439996	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28278437
0.49487036	0.18568337	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28278437
0.49488192	0.18305828	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.28278437
0.49489352	0.18362556	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27317140
0.49490509	0.18580161	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27317140
0.49491665	0.18373245	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27317140
0.49492822	0.18417612	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27317140
0.49493981	0.18584995	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27317140
0.49495138	0.18474592	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27729848
0.49496295	0.18408950	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27729848
0.49497452	0.18596216	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27729848
0.49498611	0.18676759	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27729848
0.49499768	0.18450834	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27729848
0.49500925	0.18682382	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27628824
0.49502082	0.19104262	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27628824
0.49503239	0.19244412	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27628824
0.49504396	0.19226004	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27628824
0.49505553	0.19212876	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27628824
0.49506713	0.19041169	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27846375
0.49507869	0.19282605	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27846375
0.49509026	0.18977472	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27846375
0.49510183	0.19299188	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27846375
0.49511342	0.18625131	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27846375
0.49512499	0.18666504	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29066071
0.49513656	0.18575478	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29066071
0.49514813	0.18540417	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29066071
0.49515972	0.18615514	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29066071
0.49517128	0.18638445	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.29066071
0.49518285	0.18574603	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27746618
0.49519442	0.18564300	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27746618
0.49520602	0.18491106	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27746618
0.49521759	0.18487637	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27746618
0.49522915	0.18456283	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27746618
0.49524072	0.18636659	0.00065870	0.65474130	50.52631579	0.00000000	0.00000000	0.27488545
