Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity (),Capture Velocity Pump (),Capture V Flow mL/s (mL/s)
32.51851852,8.34074074,1.79265857,5.78123077,0.37578
32.51851852,8.34074074,1.79265857,5.78123077,0.37578
32.51851852,8.34074074,1.79265857,5.78123077,0.37578
32.51851852,8.34074074,1.79265857,5.78123077,0.37578
32.51851852,8.34074074,1.79265857,5.78123077,0.37578
32.51851852,8.34074074,2.19854236,5.78123077,0.37578
32.51851852,8.34074074,2.19854236,5.78123077,0.37578
32.51851852,8.34074074,2.19854236,5.78123077,0.37578
32.51851852,8.34074074,2.19854236,5.78123077,0.37578
32.51851852,8.34074074,2.19854236,5.78123077,0.37578
32.51851852,8.34074074,2.30664825,5.78123077,0.37578
32.51851852,8.34074074,2.30664825,5.78123077,0.37578
32.51851852,8.34074074,2.30664825,5.78123077,0.37578
32.51851852,8.34074074,2.30664825,5.78123077,0.37578
32.51851852,8.34074074,2.30664825,5.78123077,0.37578
32.51851852,8.34074074,2.36306286,5.78123077,0.37578
32.51851852,8.34074074,2.36306286,5.78123077,0.37578
32.51851852,8.34074074,2.36306286,5.78123077,0.37578
32.51851852,8.34074074,2.36306286,5.78123077,0.37578
32.51851852,8.34074074,2.36306286,5.78123077,0.37578
32.51851852,8.34074074,2.68079329,5.78123077,0.37578
32.51851852,8.34074074,2.68079329,5.78123077,0.37578
32.51851852,8.34074074,2.68079329,5.78123077,0.37578
32.51851852,8.34074074,2.68079329,5.78123077,0.37578
32.51851852,8.34074074,2.68079329,5.78123077,0.37578
32.51851852,8.34074074,2.79529047,5.78123077,0.37578
32.51851852,8.34074074,2.79529047,5.78123077,0.37578
32.51851852,8.34074074,2.79529047,5.78123077,0.37578
32.51851852,8.34074074,2.79529047,5.78123077,0.37578
32.51851852,8.34074074,2.79529047,5.78123077,0.37578
32.51851852,8.34074074,2.26101303,5.78123077,0.37578
32.51851852,8.34074074,2.26101303,5.78123077,0.37578
32.51851852,8.34074074,2.26101303,5.78123077,0.37578
32.51851852,8.34074074,2.26101303,5.78123077,0.37578
32.51851852,8.34074074,2.26101303,5.78123077,0.37578
32.51851852,8.34074074,2.50202632,5.78123077,0.37578
32.51851852,8.34074074,2.50202632,5.78123077,0.37578
32.51851852,8.34074074,2.50202632,5.78123077,0.37578
32.51851852,8.34074074,2.50202632,5.78123077,0.37578
32.51851852,8.34074074,2.50202632,5.78123077,0.37578
32.51851852,8.34074074,2.73393011,5.78123077,0.37578
32.51851852,8.34074074,2.73393011,5.78123077,0.37578
32.51851852,8.34074074,2.73393011,5.78123077,0.37578
32.51851852,8.34074074,2.73393011,5.78123077,0.37578
32.51851852,8.34074074,2.73393011,5.78123077,0.37578
32.51851852,8.34074074,1.7709341,5.78123077,0.37578
32.51851852,8.34074074,1.7709341,5.78123077,0.37578
32.51851852,8.34074074,1.7709341,5.78123077,0.37578
32.51851852,8.34074074,1.7709341,5.78123077,0.37578
32.51851852,8.34074074,1.7709341,5.78123077,0.37578
32.51851852,8.34074074,1.38365769,5.78123077,0.37578
32.51851852,8.34074074,1.38365769,5.78123077,0.37578
32.51851852,8.34074074,1.38365769,5.78123077,0.37578
32.51851852,8.34074074,1.38365769,5.78123077,0.37578
32.51851852,8.34074074,1.38365769,5.78123077,0.37578
32.51851852,8.34074074,1.12544203,5.78123077,0.37578
32.51851852,8.34074074,1.12544203,5.78123077,0.37578
32.51851852,8.34074074,1.12544203,5.78123077,0.37578
32.51851852,8.34074074,1.12544203,5.78123077,0.37578
32.51851852,8.34074074,1.12544203,5.78123077,0.37578
32.51851852,8.34074074,1.53499615,5.78123077,0.37578
32.51851852,8.34074074,1.53499615,5.78123077,0.37578
32.51851852,8.34074074,1.53499615,5.78123077,0.37578
32.51851852,8.34074074,1.53499615,5.78123077,0.37578
32.51851852,8.34074074,1.53499615,5.78123077,0.37578
32.51851852,8.34074074,1.11867261,5.78123077,0.37578
32.51851852,8.34074074,1.11867261,5.78123077,0.37578
32.51851852,8.34074074,1.11867261,5.78123077,0.37578
32.51851852,8.34074074,1.11867261,5.78123077,0.37578
32.51851852,8.34074074,1.11867261,5.78123077,0.37578
32.51851852,8.34074074,1.00173724,5.78123077,0.37578
32.51851852,8.34074074,1.00173724,5.78123077,0.37578
32.51851852,8.34074074,1.00173724,5.78123077,0.37578
32.51851852,8.34074074,1.00173724,5.78123077,0.37578
32.51851852,8.34074074,1.00173724,5.78123077,0.37578
32.51851852,8.34074074,0.9658404,5.78123077,0.37578
32.51851852,8.34074074,0.9658404,5.78123077,0.37578
32.51851852,8.34074074,0.9658404,5.78123077,0.37578
32.51851852,8.34074074,0.9658404,5.78123077,0.37578
32.51851852,8.34074074,0.9658404,5.78123077,0.37578
32.51851852,8.34074074,0.68285018,5.78123077,0.37578
32.51851852,8.34074074,0.68285018,5.78123077,0.37578
32.51851852,8.34074074,0.68285018,5.78123077,0.37578
32.51851852,8.34074074,0.68285018,5.78123077,0.37578
32.51851852,8.34074074,0.68285018,5.78123077,0.37578
32.51851852,8.34074074,2.08186436,5.78123077,0.37578
32.51851852,8.34074074,2.08186436,5.78123077,0.37578
32.51851852,8.34074074,2.08186436,5.78123077,0.37578
32.51851852,8.34074074,2.08186436,5.78123077,0.37578
32.51851852,8.34074074,2.08186436,5.78123077,0.37578
32.51851852,8.34074074,1.92278433,5.78123077,0.37578
32.51851852,8.34074074,1.92278433,5.78123077,0.37578
32.51851852,8.34074074,1.92278433,5.78123077,0.37578
32.51851852,8.34074074,1.92278433,5.78123077,0.37578
32.51851852,8.34074074,1.92278433,5.78123077,0.37578
32.51851852,8.34074074,1.87722671,5.78123077,0.37578
32.51851852,8.34074074,1.87722671,5.78123077,0.37578
32.51851852,8.34074074,1.87722671,5.78123077,0.37578
32.51851852,8.34074074,1.87722671,5.78123077,0.37578
32.51851852,8.34074074,1.87722671,5.78123077,0.37578
32.51851852,8.34074074,3.59008074,5.78123077,0.37578
32.51851852,8.34074074,3.59008074,5.78123077,0.37578
32.51851852,8.34074074,3.59008074,5.78123077,0.37578
32.51851852,8.34074074,3.59008074,5.78123077,0.37578
32.51851852,8.34074074,3.59008074,5.78123077,0.37578
32.51851852,8.34074074,3.55389762,5.78123077,0.37578
32.51851852,8.34074074,3.55389762,5.78123077,0.37578
32.51851852,8.34074074,3.55389762,5.78123077,0.37578
32.51851852,8.34074074,3.55389762,5.78123077,0.37578
32.51851852,8.34074074,3.55389762,5.78123077,0.37578
32.51851852,8.34074074,2.25330186,5.78123077,0.37578
32.51851852,8.34074074,2.25330186,5.78123077,0.37578
32.51851852,8.34074074,2.25330186,5.78123077,0.37578
32.51851852,8.34074074,2.25330186,5.78123077,0.37578
32.51851852,8.34074074,2.25330186,5.78123077,0.37578
32.51851852,8.34074074,1.78471744,5.78123077,0.37578
32.51851852,8.34074074,1.78471744,5.78123077,0.37578
32.51851852,8.34074074,1.78471744,5.78123077,0.37578
32.51851852,8.34074074,1.78471744,5.78123077,0.37578
32.51851852,8.34074074,1.78471744,5.78123077,0.37578
32.51851852,8.34074074,1.47043848,5.78123077,0.37578
32.51851852,8.34074074,1.47043848,5.78123077,0.37578
32.51851852,8.34074074,1.47043848,5.78123077,0.37578
32.51851852,8.34074074,1.47043848,5.78123077,0.37578
32.51851852,8.34074074,1.47043848,5.78123077,0.37578
32.51851852,8.34074074,1.1134361,5.78123077,0.37578
32.51851852,8.34074074,1.1134361,5.78123077,0.37578
32.51851852,8.34074074,1.1134361,5.78123077,0.37578
32.51851852,8.34074074,1.1134361,5.78123077,0.37578
32.51851852,8.34074074,1.1134361,5.78123077,0.37578
32.51851852,8.34074074,1.0702796,5.78123077,0.37578
32.51851852,8.34074074,1.0702796,5.78123077,0.37578
32.51851852,8.34074074,1.0702796,5.78123077,0.37578
32.51851852,8.34074074,1.0702796,5.78123077,0.37578
32.51851852,8.34074074,1.0702796,5.78123077,0.37578
32.51851852,8.34074074,2.66283345,5.78123077,0.37578
32.51851852,8.34074074,2.66283345,5.78123077,0.37578
32.51851852,8.34074074,2.66283345,5.78123077,0.37578
32.51851852,8.34074074,2.66283345,5.78123077,0.37578
32.51851852,8.34074074,2.66283345,5.78123077,0.37578
32.51851852,8.34074074,1.78779387,5.78123077,0.37578
32.51851852,8.34074074,1.78779387,5.78123077,0.37578
32.51851852,8.34074074,1.78779387,5.78123077,0.37578
32.51851852,8.34074074,1.78779387,5.78123077,0.37578
32.51851852,8.34074074,1.78779387,5.78123077,0.37578
32.51851852,8.34074074,1.32612252,5.78123077,0.37578
32.51851852,8.34074074,1.32612252,5.78123077,0.37578
32.51851852,8.34074074,1.32612252,5.78123077,0.37578
32.51851852,8.34074074,1.32612252,5.78123077,0.37578
32.51851852,8.34074074,1.32612252,5.78123077,0.37578
32.51851852,8.34074074,1.26998639,5.78123077,0.37578
32.51851852,8.34074074,1.26998639,5.78123077,0.37578
32.51851852,8.34074074,1.26998639,5.78123077,0.37578
32.51851852,8.34074074,1.26998639,5.78123077,0.37578
32.51851852,8.34074074,1.26998639,5.78123077,0.37578
32.51851852,8.34074074,1.81195033,5.78123077,0.37578
32.51851852,8.34074074,1.81195033,5.78123077,0.37578
32.51851852,8.34074074,1.81195033,5.78123077,0.37578
32.51851852,8.34074074,1.81195033,5.78123077,0.37578
32.51851852,8.34074074,1.81195033,5.78123077,0.37578
32.51851852,8.34074074,1.81195033,5.78123077,0.37578
32.51851852,8.34074074,2.93110037,5.78123077,0.37578
32.51851852,8.34074074,2.93110037,5.78123077,0.37578
32.51851852,8.34074074,2.93110037,5.78123077,0.37578
32.51851852,8.34074074,2.93110037,5.78123077,0.37578
32.51851852,8.34074074,2.93110037,5.78123077,0.37578
32.51851852,8.34074074,2.23748255,5.78123077,0.37578
32.51851852,8.34074074,2.23748255,5.78123077,0.37578
32.51851852,8.34074074,2.23748255,5.78123077,0.37578
32.51851852,8.34074074,2.23748255,5.78123077,0.37578
32.51851852,8.34074074,2.23748255,5.78123077,0.37578
32.51851852,8.34074074,1.6522826,5.78123077,0.37578
32.51851852,8.34074074,1.6522826,5.78123077,0.37578
32.51851852,8.34074074,1.6522826,5.78123077,0.37578
32.51851852,8.34074074,1.6522826,5.78123077,0.37578
32.51851852,8.34074074,1.6522826,5.78123077,0.37578
32.51851852,8.34074074,1.32541001,5.78123077,0.37578
32.51851852,8.34074074,1.32541001,5.78123077,0.37578
32.51851852,8.34074074,1.32541001,5.78123077,0.37578
32.51851852,8.34074074,1.32541001,5.78123077,0.37578
32.51851852,8.34074074,1.32541001,5.78123077,0.37578
32.51851852,8.34074074,2.79871106,5.78123077,0.37578
32.51851852,8.34074074,2.79871106,5.78123077,0.37578
32.51851852,8.34074074,2.79871106,5.78123077,0.37578
32.51851852,8.34074074,2.79871106,5.78123077,0.37578
32.51851852,8.34074074,2.79871106,5.78123077,0.37578
32.51851852,8.34074074,3.36592102,5.78123077,0.37578
32.51851852,8.34074074,3.36592102,5.78123077,0.37578
32.51851852,8.34074074,3.36592102,5.78123077,0.37578
32.51851852,8.34074074,3.36592102,5.78123077,0.37578
32.51851852,8.34074074,3.36592102,5.78123077,0.37578
32.51851852,8.34074074,2.35301232,5.78123077,0.37578
32.51851852,8.34074074,2.35301232,5.78123077,0.37578
32.51851852,8.34074074,2.35301232,5.78123077,0.37578
32.51851852,8.34074074,2.35301232,5.78123077,0.37578
32.51851852,8.34074074,2.35301232,5.78123077,0.37578
32.51851852,8.34074074,1.86512136,5.78123077,0.37578
32.51851852,8.34074074,1.86512136,5.78123077,0.37578
32.51851852,8.34074074,1.86512136,5.78123077,0.37578
32.51851852,8.34074074,1.86512136,5.78123077,0.37578
32.51851852,8.34074074,1.86512136,5.78123077,0.37578
32.51851852,8.34074074,1.33002412,5.78123077,0.37578
32.51851852,8.34074074,1.33002412,5.78123077,0.37578
32.51851852,8.34074074,1.33002412,5.78123077,0.37578
32.51851852,8.34074074,1.33002412,5.78123077,0.37578
32.51851852,8.34074074,1.33002412,5.78123077,0.37578
32.51851852,8.34074074,1.59513056,5.78123077,0.37578
32.51851852,8.34074074,1.59513056,5.78123077,0.37578
32.51851852,8.34074074,1.59513056,5.78123077,0.37578
32.51851852,8.34074074,1.59513056,5.78123077,0.37578
32.51851852,8.34074074,1.59513056,5.78123077,0.37578
32.51851852,8.34074074,1.39032614,5.78123077,0.37578
32.51851852,8.34074074,1.39032614,5.78123077,0.37578
32.51851852,8.34074074,1.39032614,5.78123077,0.37578
32.51851852,8.34074074,1.39032614,5.78123077,0.37578
32.51851852,8.34074074,1.39032614,5.78123077,0.37578
32.51851852,8.34074074,1.22801197,5.78123077,0.37578
32.51851852,8.34074074,1.22801197,5.78123077,0.37578
32.51851852,8.34074074,1.22801197,5.78123077,0.37578
32.51851852,8.34074074,1.22801197,5.78123077,0.37578
32.51851852,8.34074074,1.22801197,5.78123077,0.37578
32.51851852,8.34074074,1.36397231,5.78123077,0.37578
32.51851852,8.34074074,1.36397231,5.78123077,0.37578
32.51851852,8.34074074,1.36397231,5.78123077,0.37578
32.51851852,8.34074074,1.36397231,5.78123077,0.37578
32.51851852,8.34074074,1.36397231,5.78123077,0.37578
32.51851852,8.34074074,1.33729112,5.78123077,0.37578
32.51851852,8.34074074,1.33729112,5.78123077,0.37578
32.51851852,8.34074074,1.33729112,5.78123077,0.37578
32.51851852,8.34074074,1.33729112,5.78123077,0.37578
32.51851852,8.34074074,1.33729112,5.78123077,0.37578
32.51851852,8.34074074,1.41503799,5.78123077,0.37578
32.51851852,8.34074074,1.41503799,5.78123077,0.37578
32.51851852,8.34074074,1.41503799,5.78123077,0.37578
32.51851852,8.34074074,1.41503799,5.78123077,0.37578
32.51851852,8.34074074,1.41503799,5.78123077,0.37578
32.51851852,8.34074074,1.17192364,5.78123077,0.37578
32.51851852,8.34074074,1.17192364,5.78123077,0.37578
32.51851852,8.34074074,1.17192364,5.78123077,0.37578
32.51851852,8.34074074,1.17192364,5.78123077,0.37578
32.51851852,8.34074074,1.17192364,5.78123077,0.37578
32.51851852,8.34074074,1.63388669,5.78123077,0.37578
32.51851852,8.34074074,1.63388669,5.78123077,0.37578
32.51851852,8.34074074,1.63388669,5.78123077,0.37578
32.51851852,8.34074074,1.63388669,5.78123077,0.37578
32.51851852,8.34074074,1.63388669,5.78123077,0.37578
32.51851852,8.34074074,1.78931129,5.78123077,0.37578
32.51851852,8.34074074,1.78931129,5.78123077,0.37578
32.51851852,8.34074074,1.78931129,5.78123077,0.37578
32.51851852,8.34074074,1.78931129,5.78123077,0.37578
32.51851852,8.34074074,1.78931129,5.78123077,0.37578
32.51851852,8.34074074,1.41371429,5.78123077,0.37578
32.51851852,8.34074074,1.41371429,5.78123077,0.37578
32.51851852,8.34074074,1.41371429,5.78123077,0.37578
32.51851852,8.34074074,1.41371429,5.78123077,0.37578
32.51851852,8.34074074,1.41371429,5.78123077,0.37578
32.51851852,8.34074074,2.52627277,5.78123077,0.37578
32.51851852,8.34074074,2.52627277,5.78123077,0.37578
32.51851852,8.34074074,2.52627277,5.78123077,0.37578
32.51851852,8.34074074,2.52627277,5.78123077,0.37578
32.51851852,8.34074074,2.52627277,5.78123077,0.37578
32.51851852,8.34074074,1.74095225,5.78123077,0.37578
32.51851852,8.34074074,1.74095225,5.78123077,0.37578
32.51851852,8.34074074,1.74095225,5.78123077,0.37578
32.51851852,8.34074074,1.74095225,5.78123077,0.37578
32.51851852,8.34074074,1.74095225,5.78123077,0.37578
32.51851852,8.34074074,1.38149512,5.78123077,0.37578
32.51851852,8.34074074,1.38149512,5.78123077,0.37578
32.51851852,8.34074074,1.38149512,5.78123077,0.37578
32.51851852,8.34074074,1.38149512,5.78123077,0.37578
32.51851852,8.34074074,1.38149512,5.78123077,0.37578
32.51851852,8.34074074,1.05021036,5.78123077,0.37578
32.51851852,8.34074074,1.05021036,5.78123077,0.37578
32.51851852,8.34074074,1.05021036,5.78123077,0.37578
32.51851852,8.34074074,1.05021036,5.78123077,0.37578
32.51851852,8.34074074,1.05021036,5.78123077,0.37578
32.51851852,8.34074074,1.20380366,5.78123077,0.37578
32.51851852,8.34074074,1.20380366,5.78123077,0.37578
32.51851852,8.34074074,1.20380366,5.78123077,0.37578
32.51851852,8.34074074,1.20380366,5.78123077,0.37578
32.51851852,8.34074074,1.20380366,5.78123077,0.37578
32.51851852,8.34074074,1.26110578,5.78123077,0.37578
32.51851852,8.34074074,1.26110578,5.78123077,0.37578
32.51851852,8.34074074,1.26110578,5.78123077,0.37578
32.51851852,8.34074074,1.26110578,5.78123077,0.37578
32.51851852,8.34074074,1.26110578,5.78123077,0.37578
32.51851852,8.34074074,0.92021489,5.78123077,0.37578
32.51851852,8.34074074,0.92021489,5.78123077,0.37578
32.51851852,8.34074074,0.92021489,5.78123077,0.37578
32.51851852,8.34074074,0.92021489,5.78123077,0.37578
32.51851852,8.34074074,0.92021489,5.78123077,0.37578
32.51851852,8.34074074,0.92021489,5.78123077,0.37578
32.51851852,8.34074074,0.66672909,5.78123077,0.37578
32.51851852,8.34074074,0.66672909,5.78123077,0.37578
32.51851852,8.34074074,0.66672909,5.78123077,0.37578
32.51851852,8.34074074,0.66672909,5.78123077,0.37578
32.51851852,8.34074074,0.66672909,5.78123077,0.37578
32.51851852,8.34074074,0.68858308,5.78123077,0.37578
32.51851852,8.34074074,0.68858308,5.78123077,0.37578
32.51851852,8.34074074,0.68858308,5.78123077,0.37578
32.51851852,8.34074074,0.68858308,5.78123077,0.37578
32.51851852,8.34074074,0.68858308,5.78123077,0.37578
32.51851852,8.34074074,0.97747785,5.78123077,0.37578
32.51851852,8.34074074,0.97747785,5.78123077,0.37578
32.51851852,8.34074074,0.97747785,5.78123077,0.37578
32.51851852,8.34074074,0.97747785,5.78123077,0.37578
32.51851852,8.34074074,0.97747785,5.78123077,0.37578
32.51851852,8.34074074,1.40899694,5.78123077,0.37578
32.51851852,8.34074074,1.40899694,5.78123077,0.37578
32.51851852,8.34074074,1.40899694,5.78123077,0.37578
32.51851852,8.34074074,1.40899694,5.78123077,0.37578
32.51851852,8.34074074,1.40899694,5.78123077,0.37578
32.51851852,8.34074074,1.47378361,5.78123077,0.37578
32.51851852,8.34074074,1.47378361,5.78123077,0.37578
32.51851852,8.34074074,1.47378361,5.78123077,0.37578
32.51851852,8.34074074,1.47378361,5.78123077,0.37578
32.51851852,8.34074074,1.47378361,5.78123077,0.37578
32.51851852,8.34074074,2.23850417,5.78123077,0.37578
32.51851852,8.34074074,2.23850417,5.78123077,0.37578
32.51851852,8.34074074,2.23850417,5.78123077,0.37578
32.51851852,8.34074074,2.23850417,5.78123077,0.37578
32.51851852,8.34074074,2.23850417,5.78123077,0.37578
32.51851852,8.34074074,2.2081995,5.78123077,0.37578
32.51851852,8.34074074,2.2081995,5.78123077,0.37578
32.51851852,8.34074074,2.2081995,5.78123077,0.37578
32.51851852,8.34074074,2.2081995,5.78123077,0.37578
32.51851852,8.34074074,2.2081995,5.78123077,0.37578
32.51851852,8.34074074,1.43210316,5.78123077,0.37578
32.51851852,8.34074074,1.43210316,5.78123077,0.37578
32.51851852,8.34074074,1.43210316,5.78123077,0.37578
32.51851852,8.34074074,1.43210316,5.78123077,0.37578
32.51851852,8.34074074,1.43210316,5.78123077,0.37578
32.51851852,8.34074074,1.05194151,5.78123077,0.37578
32.51851852,8.34074074,1.05194151,5.78123077,0.37578
32.51851852,8.34074074,1.05194151,5.78123077,0.37578
32.51851852,8.34074074,1.05194151,5.78123077,0.37578
32.51851852,8.34074074,1.05194151,5.78123077,0.37578
32.51851852,8.34074074,0.9034642,5.78123077,0.37578
32.51851852,8.34074074,0.9034642,5.78123077,0.37578
32.51851852,8.34074074,0.9034642,5.78123077,0.37578
32.51851852,8.34074074,0.9034642,5.78123077,0.37578
32.51851852,8.34074074,0.9034642,5.78123077,0.37578
32.51851852,8.34074074,0.7138136,5.78123077,0.37578
32.51851852,8.34074074,0.7138136,5.78123077,0.37578
32.51851852,8.34074074,0.7138136,5.78123077,0.37578
32.51851852,8.34074074,0.7138136,5.78123077,0.37578
32.51851852,8.34074074,0.7138136,5.78123077,0.37578
32.51851852,8.34074074,1.18643928,5.78123077,0.37578
32.51851852,8.34074074,1.18643928,5.78123077,0.37578
32.51851852,8.34074074,1.18643928,5.78123077,0.37578
32.51851852,8.34074074,1.18643928,5.78123077,0.37578
32.51851852,8.34074074,1.18643928,5.78123077,0.37578
32.51851852,8.34074074,2.25304294,5.78123077,0.37578
32.51851852,8.34074074,2.25304294,5.78123077,0.37578
32.51851852,8.34074074,2.25304294,5.78123077,0.37578
32.51851852,8.34074074,2.25304294,5.78123077,0.37578
32.51851852,8.34074074,2.25304294,5.78123077,0.37578
32.51851852,8.34074074,2.17909336,5.78123077,0.37578
32.51851852,8.34074074,2.17909336,5.78123077,0.37578
32.51851852,8.34074074,2.17909336,5.78123077,0.37578
32.51851852,8.34074074,2.17909336,5.78123077,0.37578
32.51851852,8.34074074,2.17909336,5.78123077,0.37578
32.51851852,8.34074074,1.94396663,5.78123077,0.37578
32.51851852,8.34074074,1.94396663,5.78123077,0.37578
32.51851852,8.34074074,1.94396663,5.78123077,0.37578
32.51851852,8.34074074,1.94396663,5.78123077,0.37578
32.51851852,8.34074074,1.94396663,5.78123077,0.37578
32.51851852,8.34074074,1.77824354,5.78123077,0.37578
32.51851852,8.34074074,1.77824354,5.78123077,0.37578
32.51851852,8.34074074,1.77824354,5.78123077,0.37578
32.51851852,8.34074074,1.77824354,5.78123077,0.37578
32.51851852,8.34074074,1.77824354,5.78123077,0.37578
32.51851852,8.34074074,1.65783715,5.78123077,0.37578
32.51851852,8.34074074,1.65783715,5.78123077,0.37578
32.51851852,8.34074074,1.65783715,5.78123077,0.37578
32.51851852,8.34074074,1.65783715,5.78123077,0.37578
32.51851852,8.34074074,1.65783715,5.78123077,0.37578
32.51851852,8.34074074,1.67024195,5.78123077,0.37578
32.51851852,8.34074074,1.67024195,5.78123077,0.37578
32.51851852,8.34074074,1.67024195,5.78123077,0.37578
32.51851852,8.34074074,1.67024195,5.78123077,0.37578
32.51851852,8.34074074,1.67024195,5.78123077,0.37578
32.51851852,8.34074074,1.1495719,5.78123077,0.37578
32.51851852,8.34074074,1.1495719,5.78123077,0.37578
32.51851852,8.34074074,1.1495719,5.78123077,0.37578
32.51851852,8.34074074,1.1495719,5.78123077,0.37578
32.51851852,8.34074074,1.1495719,5.78123077,0.37578
32.51851852,8.34074074,0.78080684,5.78123077,0.37578
32.51851852,8.34074074,0.78080684,5.78123077,0.37578
32.51851852,8.34074074,0.78080684,5.78123077,0.37578
32.51851852,8.34074074,0.78080684,5.78123077,0.37578
32.51851852,8.34074074,0.78080684,5.78123077,0.37578
32.51851852,8.34074074,0.72066385,5.78123077,0.37578
32.51851852,8.34074074,0.72066385,5.78123077,0.37578
32.51851852,8.34074074,0.72066385,5.78123077,0.37578
32.51851852,8.34074074,0.72066385,5.78123077,0.37578
32.51851852,8.34074074,0.72066385,5.78123077,0.37578
32.51851852,8.34074074,0.76504254,5.78123077,0.37578
32.51851852,8.34074074,0.76504254,5.78123077,0.37578
32.51851852,8.34074074,0.76504254,5.78123077,0.37578
32.51851852,8.34074074,0.76504254,5.78123077,0.37578
32.51851852,8.34074074,0.76504254,5.78123077,0.37578
32.51851852,8.34074074,0.53862047,5.78123077,0.37578
32.51851852,8.34074074,0.53862047,5.78123077,0.37578
32.51851852,8.34074074,0.53862047,5.78123077,0.37578
32.51851852,8.34074074,0.53862047,5.78123077,0.37578
32.51851852,8.34074074,0.53862047,5.78123077,0.37578
32.51851852,8.34074074,0.63338113,5.78123077,0.37578
32.51851852,8.34074074,0.63338113,5.78123077,0.37578
32.51851852,8.34074074,0.63338113,5.78123077,0.37578
32.51851852,8.34074074,0.63338113,5.78123077,0.37578
32.51851852,8.34074074,0.63338113,5.78123077,0.37578
32.51851852,8.34074074,0.56876725,5.78123077,0.37578
32.51851852,8.34074074,0.56876725,5.78123077,0.37578
32.51851852,8.34074074,0.56876725,5.78123077,0.37578
32.51851852,8.34074074,0.56876725,5.78123077,0.37578
32.51851852,8.34074074,0.56876725,5.78123077,0.37578
32.51851852,8.34074074,0.61843896,5.78123077,0.37578
32.51851852,8.34074074,0.61843896,5.78123077,0.37578
32.51851852,8.34074074,0.61843896,5.78123077,0.37578
32.51851852,8.34074074,0.61843896,5.78123077,0.37578
32.51851852,8.34074074,0.61843896,5.78123077,0.37578
32.51851852,8.34074074,1.10724461,5.78123077,0.37578
32.51851852,8.34074074,1.10724461,5.78123077,0.37578
32.51851852,8.34074074,1.10724461,5.78123077,0.37578
32.51851852,8.34074074,1.10724461,5.78123077,0.37578
32.51851852,8.34074074,1.10724461,5.78123077,0.37578
32.51851852,8.34074074,1.0282743,5.78123077,0.37578
32.51851852,8.34074074,1.0282743,5.78123077,0.37578
32.51851852,8.34074074,1.0282743,5.78123077,0.37578
32.51851852,8.34074074,1.0282743,5.78123077,0.37578
32.51851852,8.34074074,1.0282743,5.78123077,0.37578
32.51851852,8.34074074,1.24781358,5.78123077,0.37578
32.51851852,8.34074074,1.24781358,5.78123077,0.37578
32.51851852,8.34074074,1.24781358,5.78123077,0.37578
32.51851852,8.34074074,1.24781358,5.78123077,0.37578
32.51851852,8.34074074,1.24781358,5.78123077,0.37578
32.51851852,8.34074074,1.37238955,5.78123077,0.37578
