Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity (),Capture Velocity Pump (),Capture V Flow mL/s (mL/s)
32.51851852,8.34074074,0.23156293,0.50307692,0.0327
32.51851852,8.34074074,0.23156293,0.50307692,0.0327
32.51851852,8.34074074,0.2107916,0.50307692,0.0327
32.51851852,8.34074074,0.2107916,0.50307692,0.0327
32.51851852,8.34074074,0.2107916,0.50307692,0.0327
32.51851852,8.34074074,0.2107916,0.50307692,0.0327
32.51851852,8.34074074,0.2107916,0.50307692,0.0327
32.51851852,8.34074074,0.19959776,0.50307692,0.0327
32.51851852,8.34074074,0.19959776,0.50307692,0.0327
32.51851852,8.34074074,0.19959776,0.50307692,0.0327
32.51851852,8.34074074,0.19959776,0.50307692,0.0327
32.51851852,8.34074074,0.19959776,0.50307692,0.0327
32.51851852,8.34074074,0.19159293,0.50307692,0.0327
32.51851852,8.34074074,0.19159293,0.50307692,0.0327
32.51851852,8.34074074,0.19159293,0.50307692,0.0327
32.51851852,8.34074074,0.19159293,0.50307692,0.0327
32.51851852,8.34074074,0.19159293,0.50307692,0.0327
32.51851852,8.34074074,0.18999881,0.50307692,0.0327
32.51851852,8.34074074,0.18999881,0.50307692,0.0327
32.51851852,8.34074074,0.18999881,0.50307692,0.0327
32.51851852,8.34074074,0.18999881,0.50307692,0.0327
32.51851852,8.34074074,0.18999881,0.50307692,0.0327
32.51851852,8.34074074,0.17919488,0.50307692,0.0327
32.51851852,8.34074074,0.17919488,0.50307692,0.0327
32.51851852,8.34074074,0.17919488,0.50307692,0.0327
32.51851852,8.34074074,0.17919488,0.50307692,0.0327
32.51851852,8.34074074,0.17919488,0.50307692,0.0327
32.51851852,8.34074074,0.17986538,0.50307692,0.0327
32.51851852,8.34074074,0.17986538,0.50307692,0.0327
32.51851852,8.34074074,0.17986538,0.50307692,0.0327
32.51851852,8.34074074,0.17986538,0.50307692,0.0327
32.51851852,8.34074074,0.17986538,0.50307692,0.0327
32.51851852,8.34074074,0.1832535,0.50307692,0.0327
32.51851852,8.34074074,0.1832535,0.50307692,0.0327
32.51851852,8.34074074,0.1832535,0.50307692,0.0327
32.51851852,8.34074074,0.1832535,0.50307692,0.0327
32.51851852,8.34074074,0.1832535,0.50307692,0.0327
32.51851852,8.34074074,0.17293394,0.50307692,0.0327
32.51851852,8.34074074,0.17293394,0.50307692,0.0327
32.51851852,8.34074074,0.17293394,0.50307692,0.0327
32.51851852,8.34074074,0.17293394,0.50307692,0.0327
32.51851852,8.34074074,0.17293394,0.50307692,0.0327
32.51851852,8.34074074,0.15163586,0.50307692,0.0327
32.51851852,8.34074074,0.15163586,0.50307692,0.0327
32.51851852,8.34074074,0.15163586,0.50307692,0.0327
32.51851852,8.34074074,0.15163586,0.50307692,0.0327
32.51851852,8.34074074,0.15163586,0.50307692,0.0327
32.51851852,8.34074074,0.14640722,0.50307692,0.0327
32.51851852,8.34074074,0.14640722,0.50307692,0.0327
32.51851852,8.34074074,0.14640722,0.50307692,0.0327
32.51851852,8.34074074,0.14640722,0.50307692,0.0327
32.51851852,8.34074074,0.14640722,0.50307692,0.0327
32.51851852,8.34074074,0.15069214,0.50307692,0.0327
32.51851852,8.34074074,0.15069214,0.50307692,0.0327
32.51851852,8.34074074,0.15069214,0.50307692,0.0327
32.51851852,8.34074074,0.15069214,0.50307692,0.0327
32.51851852,8.34074074,0.15069214,0.50307692,0.0327
32.51851852,8.34074074,0.1587429,0.50307692,0.0327
32.51851852,8.34074074,0.1587429,0.50307692,0.0327
32.51851852,8.34074074,0.1587429,0.50307692,0.0327
32.51851852,8.34074074,0.1587429,0.50307692,0.0327
32.51851852,8.34074074,0.1587429,0.50307692,0.0327
32.51851852,8.34074074,0.15451293,0.50307692,0.0327
32.51851852,8.34074074,0.15451293,0.50307692,0.0327
32.51851852,8.34074074,0.15451293,0.50307692,0.0327
32.51851852,8.34074074,0.15451293,0.50307692,0.0327
32.51851852,8.34074074,0.15451293,0.50307692,0.0327
32.51851852,8.34074074,0.17249899,0.50307692,0.0327
32.51851852,8.34074074,0.17249899,0.50307692,0.0327
32.51851852,8.34074074,0.17249899,0.50307692,0.0327
32.51851852,8.34074074,0.17249899,0.50307692,0.0327
32.51851852,8.34074074,0.17249899,0.50307692,0.0327
32.51851852,8.34074074,0.17648681,0.50307692,0.0327
32.51851852,8.34074074,0.17648681,0.50307692,0.0327
32.51851852,8.34074074,0.17648681,0.50307692,0.0327
32.51851852,8.34074074,0.17648681,0.50307692,0.0327
32.51851852,8.34074074,0.17648681,0.50307692,0.0327
32.51851852,8.34074074,0.15851754,0.50307692,0.0327
32.51851852,8.34074074,0.15851754,0.50307692,0.0327
32.51851852,8.34074074,0.15851754,0.50307692,0.0327
32.51851852,8.34074074,0.15851754,0.50307692,0.0327
32.51851852,8.34074074,0.15851754,0.50307692,0.0327
32.51851852,8.34074074,0.16400366,0.50307692,0.0327
32.51851852,8.34074074,0.16400366,0.50307692,0.0327
32.51851852,8.34074074,0.16400366,0.50307692,0.0327
32.51851852,8.34074074,0.16400366,0.50307692,0.0327
32.51851852,8.34074074,0.16400366,0.50307692,0.0327
32.51851852,8.34074074,0.16262524,0.50307692,0.0327
32.51851852,8.34074074,0.16262524,0.50307692,0.0327
32.51851852,8.34074074,0.16262524,0.50307692,0.0327
32.51851852,8.34074074,0.16262524,0.50307692,0.0327
32.51851852,8.34074074,0.16262524,0.50307692,0.0327
32.51851852,8.34074074,0.15543613,0.50307692,0.0327
32.51851852,8.34074074,0.15543613,0.50307692,0.0327
32.51851852,8.34074074,0.15543613,0.50307692,0.0327
32.51851852,8.34074074,0.15543613,0.50307692,0.0327
32.51851852,8.34074074,0.15543613,0.50307692,0.0327
32.51851852,8.34074074,0.15543613,0.50307692,0.0327
32.51851852,8.34074074,0.15495697,0.50307692,0.0327
32.51851852,8.34074074,0.15495697,0.50307692,0.0327
32.51851852,8.34074074,0.15495697,0.50307692,0.0327
32.51851852,8.34074074,0.15495697,0.50307692,0.0327
32.51851852,8.34074074,0.15495697,0.50307692,0.0327
32.51851852,8.34074074,0.16158246,0.50307692,0.0327
32.51851852,8.34074074,0.16158246,0.50307692,0.0327
32.51851852,8.34074074,0.16158246,0.50307692,0.0327
32.51851852,8.34074074,0.16158246,0.50307692,0.0327
32.51851852,8.34074074,0.16158246,0.50307692,0.0327
32.51851852,8.34074074,0.15568179,0.50307692,0.0327
32.51851852,8.34074074,0.15568179,0.50307692,0.0327
32.51851852,8.34074074,0.15568179,0.50307692,0.0327
32.51851852,8.34074074,0.15568179,0.50307692,0.0327
32.51851852,8.34074074,0.15568179,0.50307692,0.0327
32.51851852,8.34074074,0.1562368,0.50307692,0.0327
32.51851852,8.34074074,0.1562368,0.50307692,0.0327
32.51851852,8.34074074,0.1562368,0.50307692,0.0327
32.51851852,8.34074074,0.1562368,0.50307692,0.0327
32.51851852,8.34074074,0.1562368,0.50307692,0.0327
32.51851852,8.34074074,0.15310726,0.50307692,0.0327
32.51851852,8.34074074,0.15310726,0.50307692,0.0327
32.51851852,8.34074074,0.15310726,0.50307692,0.0327
32.51851852,8.34074074,0.15310726,0.50307692,0.0327
32.51851852,8.34074074,0.15310726,0.50307692,0.0327
32.51851852,8.34074074,0.14858693,0.50307692,0.0327
32.51851852,8.34074074,0.14858693,0.50307692,0.0327
32.51851852,8.34074074,0.14858693,0.50307692,0.0327
32.51851852,8.34074074,0.14858693,0.50307692,0.0327
32.51851852,8.34074074,0.14858693,0.50307692,0.0327
32.51851852,8.34074074,0.15096428,0.50307692,0.0327
32.51851852,8.34074074,0.15096428,0.50307692,0.0327
32.51851852,8.34074074,0.15096428,0.50307692,0.0327
32.51851852,8.34074074,0.15096428,0.50307692,0.0327
32.51851852,8.34074074,0.15096428,0.50307692,0.0327
32.51851852,8.34074074,0.15235774,0.50307692,0.0327
32.51851852,8.34074074,0.15235774,0.50307692,0.0327
32.51851852,8.34074074,0.15235774,0.50307692,0.0327
32.51851852,8.34074074,0.15235774,0.50307692,0.0327
32.51851852,8.34074074,0.15235774,0.50307692,0.0327
32.51851852,8.34074074,0.15781628,0.50307692,0.0327
32.51851852,8.34074074,0.15781628,0.50307692,0.0327
32.51851852,8.34074074,0.15781628,0.50307692,0.0327
32.51851852,8.34074074,0.15781628,0.50307692,0.0327
32.51851852,8.34074074,0.15781628,0.50307692,0.0327
32.51851852,8.34074074,0.17294532,0.50307692,0.0327
32.51851852,8.34074074,0.17294532,0.50307692,0.0327
32.51851852,8.34074074,0.17294532,0.50307692,0.0327
32.51851852,8.34074074,0.17294532,0.50307692,0.0327
32.51851852,8.34074074,0.17294532,0.50307692,0.0327
32.51851852,8.34074074,0.21696462,0.50307692,0.0327
32.51851852,8.34074074,0.21696462,0.50307692,0.0327
32.51851852,8.34074074,0.21696462,0.50307692,0.0327
32.51851852,8.34074074,0.21696462,0.50307692,0.0327
32.51851852,8.34074074,0.21696462,0.50307692,0.0327
32.51851852,8.34074074,0.19337744,0.50307692,0.0327
32.51851852,8.34074074,0.19337744,0.50307692,0.0327
32.51851852,8.34074074,0.19337744,0.50307692,0.0327
32.51851852,8.34074074,0.19337744,0.50307692,0.0327
32.51851852,8.34074074,0.19337744,0.50307692,0.0327
32.51851852,8.34074074,0.18220372,0.50307692,0.0327
32.51851852,8.34074074,0.18220372,0.50307692,0.0327
32.51851852,8.34074074,0.18220372,0.50307692,0.0327
32.51851852,8.34074074,0.18220372,0.50307692,0.0327
32.51851852,8.34074074,0.18220372,0.50307692,0.0327
32.51851852,8.34074074,0.17537102,0.50307692,0.0327
32.51851852,8.34074074,0.17537102,0.50307692,0.0327
32.51851852,8.34074074,0.17537102,0.50307692,0.0327
32.51851852,8.34074074,0.17537102,0.50307692,0.0327
32.51851852,8.34074074,0.17537102,0.50307692,0.0327
32.51851852,8.34074074,0.17176315,0.50307692,0.0327
32.51851852,8.34074074,0.17176315,0.50307692,0.0327
32.51851852,8.34074074,0.17176315,0.50307692,0.0327
32.51851852,8.34074074,0.17176315,0.50307692,0.0327
32.51851852,8.34074074,0.17176315,0.50307692,0.0327
32.51851852,8.34074074,0.16803177,0.50307692,0.0327
32.51851852,8.34074074,0.16803177,0.50307692,0.0327
32.51851852,8.34074074,0.16803177,0.50307692,0.0327
32.51851852,8.34074074,0.16803177,0.50307692,0.0327
32.51851852,8.34074074,0.16803177,0.50307692,0.0327
32.51851852,8.34074074,0.1825648,0.50307692,0.0327
32.51851852,8.34074074,0.1825648,0.50307692,0.0327
32.51851852,8.34074074,0.1825648,0.50307692,0.0327
32.51851852,8.34074074,0.1825648,0.50307692,0.0327
32.51851852,8.34074074,0.1825648,0.50307692,0.0327
32.51851852,8.34074074,0.16882578,0.50307692,0.0327
32.51851852,8.34074074,0.16882578,0.50307692,0.0327
32.51851852,8.34074074,0.16882578,0.50307692,0.0327
