Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity (),Capture Velocity Pump (),Capture V Flow mL/s (mL/s)
32.51851852,8.34074074,0.10484139,2.26246154,0.14706
32.51851852,8.34074074,0.10484139,2.26246154,0.14706
32.51851852,8.34074074,0.10484139,2.26246154,0.14706
32.51851852,8.34074074,0.10484139,2.26246154,0.14706
32.51851852,8.34074074,0.10484139,2.26246154,0.14706
32.51851852,8.34074074,0.0875641,2.26246154,0.14706
32.51851852,8.34074074,0.0875641,2.26246154,0.14706
32.51851852,8.34074074,0.0875641,2.26246154,0.14706
32.51851852,8.34074074,0.0875641,2.26246154,0.14706
32.51851852,8.34074074,0.0875641,2.26246154,0.14706
32.51851852,8.34074074,0.08060337,2.26246154,0.14706
32.51851852,8.34074074,0.08060337,2.26246154,0.14706
32.51851852,8.34074074,0.08060337,2.26246154,0.14706
32.51851852,8.34074074,0.08060337,2.26246154,0.14706
32.51851852,8.34074074,0.08060337,2.26246154,0.14706
32.51851852,8.34074074,0.07276469,2.26246154,0.14706
32.51851852,8.34074074,0.07276469,2.26246154,0.14706
32.51851852,8.34074074,0.07276469,2.26246154,0.14706
32.51851852,8.34074074,0.07276469,2.26246154,0.14706
32.51851852,8.34074074,0.07276469,2.26246154,0.14706
32.51851852,8.34074074,0.07275004,2.26246154,0.14706
32.51851852,8.34074074,0.07275004,2.26246154,0.14706
32.51851852,8.34074074,0.07275004,2.26246154,0.14706
32.51851852,8.34074074,0.07275004,2.26246154,0.14706
32.51851852,8.34074074,0.07275004,2.26246154,0.14706
32.51851852,8.34074074,0.07652585,2.26246154,0.14706
32.51851852,8.34074074,0.07652585,2.26246154,0.14706
32.51851852,8.34074074,0.07652585,2.26246154,0.14706
32.51851852,8.34074074,0.07652585,2.26246154,0.14706
32.51851852,8.34074074,0.07652585,2.26246154,0.14706
32.51851852,8.34074074,0.08387487,2.26246154,0.14706
32.51851852,8.34074074,0.08387487,2.26246154,0.14706
32.51851852,8.34074074,0.08387487,2.26246154,0.14706
32.51851852,8.34074074,0.08387487,2.26246154,0.14706
32.51851852,8.34074074,0.08387487,2.26246154,0.14706
32.51851852,8.34074074,0.07894163,2.26246154,0.14706
32.51851852,8.34074074,0.07894163,2.26246154,0.14706
32.51851852,8.34074074,0.07894163,2.26246154,0.14706
32.51851852,8.34074074,0.07894163,2.26246154,0.14706
32.51851852,8.34074074,0.07894163,2.26246154,0.14706
32.51851852,8.34074074,0.07372282,2.26246154,0.14706
32.51851852,8.34074074,0.07372282,2.26246154,0.14706
32.51851852,8.34074074,0.07372282,2.26246154,0.14706
32.51851852,8.34074074,0.07372282,2.26246154,0.14706
32.51851852,8.34074074,0.07372282,2.26246154,0.14706
32.51851852,8.34074074,0.0731644,2.26246154,0.14706
32.51851852,8.34074074,0.0731644,2.26246154,0.14706
32.51851852,8.34074074,0.0731644,2.26246154,0.14706
32.51851852,8.34074074,0.0731644,2.26246154,0.14706
32.51851852,8.34074074,0.0731644,2.26246154,0.14706
32.51851852,8.34074074,0.06969103,2.26246154,0.14706
32.51851852,8.34074074,0.06969103,2.26246154,0.14706
32.51851852,8.34074074,0.06969103,2.26246154,0.14706
32.51851852,8.34074074,0.06969103,2.26246154,0.14706
32.51851852,8.34074074,0.06969103,2.26246154,0.14706
32.51851852,8.34074074,0.06582009,2.26246154,0.14706
32.51851852,8.34074074,0.06582009,2.26246154,0.14706
32.51851852,8.34074074,0.06582009,2.26246154,0.14706
32.51851852,8.34074074,0.06582009,2.26246154,0.14706
32.51851852,8.34074074,0.06582009,2.26246154,0.14706
32.51851852,8.34074074,0.06539569,2.26246154,0.14706
32.51851852,8.34074074,0.06539569,2.26246154,0.14706
32.51851852,8.34074074,0.06539569,2.26246154,0.14706
32.51851852,8.34074074,0.06539569,2.26246154,0.14706
32.51851852,8.34074074,0.06539569,2.26246154,0.14706
32.51851852,8.34074074,0.06855831,2.26246154,0.14706
32.51851852,8.34074074,0.06855831,2.26246154,0.14706
32.51851852,8.34074074,0.06855831,2.26246154,0.14706
32.51851852,8.34074074,0.06855831,2.26246154,0.14706
32.51851852,8.34074074,0.06855831,2.26246154,0.14706
32.51851852,8.34074074,0.06498621,2.26246154,0.14706
32.51851852,8.34074074,0.06498621,2.26246154,0.14706
32.51851852,8.34074074,0.06498621,2.26246154,0.14706
32.51851852,8.34074074,0.06498621,2.26246154,0.14706
32.51851852,8.34074074,0.06498621,2.26246154,0.14706
32.51851852,8.34074074,0.06498621,2.26246154,0.14706
32.51851852,8.34074074,0.06385162,2.26246154,0.14706
32.51851852,8.34074074,0.06385162,2.26246154,0.14706
32.51851852,8.34074074,0.06385162,2.26246154,0.14706
32.51851852,8.34074074,0.06385162,2.26246154,0.14706
32.51851852,8.34074074,0.06385162,2.26246154,0.14706
32.51851852,8.34074074,0.06287485,2.26246154,0.14706
32.51851852,8.34074074,0.06287485,2.26246154,0.14706
32.51851852,8.34074074,0.06287485,2.26246154,0.14706
32.51851852,8.34074074,0.06287485,2.26246154,0.14706
32.51851852,8.34074074,0.06287485,2.26246154,0.14706
32.51851852,8.34074074,0.06180756,2.26246154,0.14706
32.51851852,8.34074074,0.06180756,2.26246154,0.14706
32.51851852,8.34074074,0.06180756,2.26246154,0.14706
32.51851852,8.34074074,0.06180756,2.26246154,0.14706
32.51851852,8.34074074,0.06180756,2.26246154,0.14706
32.51851852,8.34074074,0.06146478,2.26246154,0.14706
32.51851852,8.34074074,0.06146478,2.26246154,0.14706
32.51851852,8.34074074,0.06146478,2.26246154,0.14706
32.51851852,8.34074074,0.06146478,2.26246154,0.14706
32.51851852,8.34074074,0.06146478,2.26246154,0.14706
32.51851852,8.34074074,0.05887032,2.26246154,0.14706
32.51851852,8.34074074,0.05887032,2.26246154,0.14706
32.51851852,8.34074074,0.05887032,2.26246154,0.14706
32.51851852,8.34074074,0.05887032,2.26246154,0.14706
32.51851852,8.34074074,0.05887032,2.26246154,0.14706
32.51851852,8.34074074,0.05800845,2.26246154,0.14706
32.51851852,8.34074074,0.05800845,2.26246154,0.14706
32.51851852,8.34074074,0.05800845,2.26246154,0.14706
32.51851852,8.34074074,0.05800845,2.26246154,0.14706
32.51851852,8.34074074,0.05800845,2.26246154,0.14706
32.51851852,8.34074074,0.0595426,2.26246154,0.14706
32.51851852,8.34074074,0.0595426,2.26246154,0.14706
32.51851852,8.34074074,0.0595426,2.26246154,0.14706
32.51851852,8.34074074,0.0595426,2.26246154,0.14706
32.51851852,8.34074074,0.0595426,2.26246154,0.14706
32.51851852,8.34074074,0.05837382,2.26246154,0.14706
32.51851852,8.34074074,0.05837382,2.26246154,0.14706
32.51851852,8.34074074,0.05837382,2.26246154,0.14706
32.51851852,8.34074074,0.05837382,2.26246154,0.14706
32.51851852,8.34074074,0.05837382,2.26246154,0.14706
32.51851852,8.34074074,0.05527982,2.26246154,0.14706
32.51851852,8.34074074,0.05527982,2.26246154,0.14706
32.51851852,8.34074074,0.05527982,2.26246154,0.14706
32.51851852,8.34074074,0.05527982,2.26246154,0.14706
32.51851852,8.34074074,0.05527982,2.26246154,0.14706
32.51851852,8.34074074,0.05995966,2.26246154,0.14706
32.51851852,8.34074074,0.05995966,2.26246154,0.14706
32.51851852,8.34074074,0.05995966,2.26246154,0.14706
32.51851852,8.34074074,0.05995966,2.26246154,0.14706
32.51851852,8.34074074,0.05995966,2.26246154,0.14706
32.51851852,8.34074074,0.06040365,2.26246154,0.14706
32.51851852,8.34074074,0.06040365,2.26246154,0.14706
32.51851852,8.34074074,0.06040365,2.26246154,0.14706
32.51851852,8.34074074,0.06040365,2.26246154,0.14706
32.51851852,8.34074074,0.06040365,2.26246154,0.14706
32.51851852,8.34074074,0.06300388,2.26246154,0.14706
32.51851852,8.34074074,0.06300388,2.26246154,0.14706
32.51851852,8.34074074,0.06300388,2.26246154,0.14706
32.51851852,8.34074074,0.06300388,2.26246154,0.14706
32.51851852,8.34074074,0.06300388,2.26246154,0.14706
32.51851852,8.34074074,0.14362463,2.26246154,0.14706
32.51851852,8.34074074,0.14362463,2.26246154,0.14706
32.51851852,8.34074074,0.14362463,2.26246154,0.14706
32.51851852,8.34074074,0.14362463,2.26246154,0.14706
32.51851852,8.34074074,0.14362463,2.26246154,0.14706
32.51851852,8.34074074,0.12330442,2.26246154,0.14706
32.51851852,8.34074074,0.12330442,2.26246154,0.14706
32.51851852,8.34074074,0.12330442,2.26246154,0.14706
32.51851852,8.34074074,0.12330442,2.26246154,0.14706
32.51851852,8.34074074,0.12330442,2.26246154,0.14706
32.51851852,8.34074074,0.09986997,2.26246154,0.14706
32.51851852,8.34074074,0.09986997,2.26246154,0.14706
32.51851852,8.34074074,0.09986997,2.26246154,0.14706
32.51851852,8.34074074,0.09986997,2.26246154,0.14706
32.51851852,8.34074074,0.09986997,2.26246154,0.14706
32.51851852,8.34074074,0.08469962,2.26246154,0.14706
32.51851852,8.34074074,0.08469962,2.26246154,0.14706
32.51851852,8.34074074,0.08469962,2.26246154,0.14706
32.51851852,8.34074074,0.08469962,2.26246154,0.14706
32.51851852,8.34074074,0.08469962,2.26246154,0.14706
32.51851852,8.34074074,0.07093027,2.26246154,0.14706
32.51851852,8.34074074,0.07093027,2.26246154,0.14706
32.51851852,8.34074074,0.07093027,2.26246154,0.14706
32.51851852,8.34074074,0.07093027,2.26246154,0.14706
32.51851852,8.34074074,0.07093027,2.26246154,0.14706
32.51851852,8.34074074,0.0771841,2.26246154,0.14706
32.51851852,8.34074074,0.0771841,2.26246154,0.14706
32.51851852,8.34074074,0.0771841,2.26246154,0.14706
32.51851852,8.34074074,0.0771841,2.26246154,0.14706
32.51851852,8.34074074,0.0771841,2.26246154,0.14706
32.51851852,8.34074074,0.06793996,2.26246154,0.14706
32.51851852,8.34074074,0.06793996,2.26246154,0.14706
32.51851852,8.34074074,0.06793996,2.26246154,0.14706
32.51851852,8.34074074,0.06793996,2.26246154,0.14706
32.51851852,8.34074074,0.06793996,2.26246154,0.14706
32.51851852,8.34074074,0.06147768,2.26246154,0.14706
32.51851852,8.34074074,0.06147768,2.26246154,0.14706
32.51851852,8.34074074,0.06147768,2.26246154,0.14706
32.51851852,8.34074074,0.06147768,2.26246154,0.14706
32.51851852,8.34074074,0.06147768,2.26246154,0.14706
32.51851852,8.34074074,0.05648959,2.26246154,0.14706
32.51851852,8.34074074,0.05648959,2.26246154,0.14706
32.51851852,8.34074074,0.05648959,2.26246154,0.14706
32.51851852,8.34074074,0.05648959,2.26246154,0.14706
32.51851852,8.34074074,0.05648959,2.26246154,0.14706
32.51851852,8.34074074,0.05463863,2.26246154,0.14706
32.51851852,8.34074074,0.05463863,2.26246154,0.14706
32.51851852,8.34074074,0.05463863,2.26246154,0.14706
32.51851852,8.34074074,0.05463863,2.26246154,0.14706
32.51851852,8.34074074,0.05463863,2.26246154,0.14706
32.51851852,8.34074074,0.05463863,2.26246154,0.14706
32.51851852,8.34074074,0.05445176,2.26246154,0.14706
32.51851852,8.34074074,0.05445176,2.26246154,0.14706
32.51851852,8.34074074,0.05445176,2.26246154,0.14706
32.51851852,8.34074074,0.05445176,2.26246154,0.14706
32.51851852,8.34074074,0.05445176,2.26246154,0.14706
32.51851852,8.34074074,0.05532107,2.26246154,0.14706
32.51851852,8.34074074,0.05532107,2.26246154,0.14706
32.51851852,8.34074074,0.05532107,2.26246154,0.14706
32.51851852,8.34074074,0.05532107,2.26246154,0.14706
32.51851852,8.34074074,0.05532107,2.26246154,0.14706
32.51851852,8.34074074,0.08649882,2.26246154,0.14706
32.51851852,8.34074074,0.08649882,2.26246154,0.14706
32.51851852,8.34074074,0.08649882,2.26246154,0.14706
32.51851852,8.34074074,0.08649882,2.26246154,0.14706
32.51851852,8.34074074,0.08649882,2.26246154,0.14706
32.51851852,8.34074074,0.07379322,2.26246154,0.14706
32.51851852,8.34074074,0.07379322,2.26246154,0.14706
32.51851852,8.34074074,0.07379322,2.26246154,0.14706
32.51851852,8.34074074,0.07379322,2.26246154,0.14706
32.51851852,8.34074074,0.07379322,2.26246154,0.14706
32.51851852,8.34074074,0.06620661,2.26246154,0.14706
32.51851852,8.34074074,0.06620661,2.26246154,0.14706
32.51851852,8.34074074,0.06620661,2.26246154,0.14706
32.51851852,8.34074074,0.06620661,2.26246154,0.14706
32.51851852,8.34074074,0.06620661,2.26246154,0.14706
32.51851852,8.34074074,0.05896029,2.26246154,0.14706
32.51851852,8.34074074,0.05896029,2.26246154,0.14706
32.51851852,8.34074074,0.05896029,2.26246154,0.14706
32.51851852,8.34074074,0.05896029,2.26246154,0.14706
32.51851852,8.34074074,0.05896029,2.26246154,0.14706
32.51851852,8.34074074,0.08348605,2.26246154,0.14706
32.51851852,8.34074074,0.08348605,2.26246154,0.14706
32.51851852,8.34074074,0.08348605,2.26246154,0.14706
32.51851852,8.34074074,0.08348605,2.26246154,0.14706
32.51851852,8.34074074,0.08348605,2.26246154,0.14706
32.51851852,8.34074074,0.09167517,2.26246154,0.14706
32.51851852,8.34074074,0.09167517,2.26246154,0.14706
32.51851852,8.34074074,0.09167517,2.26246154,0.14706
32.51851852,8.34074074,0.09167517,2.26246154,0.14706
32.51851852,8.34074074,0.09167517,2.26246154,0.14706
32.51851852,8.34074074,0.08933857,2.26246154,0.14706
32.51851852,8.34074074,0.08933857,2.26246154,0.14706
32.51851852,8.34074074,0.08933857,2.26246154,0.14706
32.51851852,8.34074074,0.08933857,2.26246154,0.14706
32.51851852,8.34074074,0.08933857,2.26246154,0.14706
32.51851852,8.34074074,0.07400469,2.26246154,0.14706
32.51851852,8.34074074,0.07400469,2.26246154,0.14706
32.51851852,8.34074074,0.07400469,2.26246154,0.14706
32.51851852,8.34074074,0.07400469,2.26246154,0.14706
32.51851852,8.34074074,0.07400469,2.26246154,0.14706
32.51851852,8.34074074,0.06590426,2.26246154,0.14706
32.51851852,8.34074074,0.06590426,2.26246154,0.14706
32.51851852,8.34074074,0.06590426,2.26246154,0.14706
32.51851852,8.34074074,0.06590426,2.26246154,0.14706
32.51851852,8.34074074,0.06590426,2.26246154,0.14706
32.51851852,8.34074074,0.05863391,2.26246154,0.14706
32.51851852,8.34074074,0.05863391,2.26246154,0.14706
32.51851852,8.34074074,0.05863391,2.26246154,0.14706
32.51851852,8.34074074,0.05863391,2.26246154,0.14706
32.51851852,8.34074074,0.05863391,2.26246154,0.14706
32.51851852,8.34074074,0.05531704,2.26246154,0.14706
32.51851852,8.34074074,0.05531704,2.26246154,0.14706
32.51851852,8.34074074,0.05531704,2.26246154,0.14706
32.51851852,8.34074074,0.05531704,2.26246154,0.14706
32.51851852,8.34074074,0.05531704,2.26246154,0.14706
32.51851852,8.34074074,0.054144,2.26246154,0.14706
32.51851852,8.34074074,0.054144,2.26246154,0.14706
32.51851852,8.34074074,0.054144,2.26246154,0.14706
32.51851852,8.34074074,0.054144,2.26246154,0.14706
32.51851852,8.34074074,0.054144,2.26246154,0.14706
32.51851852,8.34074074,0.05413499,2.26246154,0.14706
32.51851852,8.34074074,0.05413499,2.26246154,0.14706
32.51851852,8.34074074,0.05413499,2.26246154,0.14706
32.51851852,8.34074074,0.05413499,2.26246154,0.14706
32.51851852,8.34074074,0.05413499,2.26246154,0.14706
32.51851852,8.34074074,0.05375414,2.26246154,0.14706
32.51851852,8.34074074,0.05375414,2.26246154,0.14706
32.51851852,8.34074074,0.05375414,2.26246154,0.14706
32.51851852,8.34074074,0.05375414,2.26246154,0.14706
32.51851852,8.34074074,0.05375414,2.26246154,0.14706
32.51851852,8.34074074,0.04951335,2.26246154,0.14706
32.51851852,8.34074074,0.04951335,2.26246154,0.14706
32.51851852,8.34074074,0.04951335,2.26246154,0.14706
32.51851852,8.34074074,0.04951335,2.26246154,0.14706
32.51851852,8.34074074,0.04951335,2.26246154,0.14706
32.51851852,8.34074074,0.04946469,2.26246154,0.14706
32.51851852,8.34074074,0.04946469,2.26246154,0.14706
32.51851852,8.34074074,0.04946469,2.26246154,0.14706
32.51851852,8.34074074,0.04946469,2.26246154,0.14706
32.51851852,8.34074074,0.04946469,2.26246154,0.14706
32.51851852,8.34074074,0.04936143,2.26246154,0.14706
32.51851852,8.34074074,0.04936143,2.26246154,0.14706
32.51851852,8.34074074,0.04936143,2.26246154,0.14706
32.51851852,8.34074074,0.04936143,2.26246154,0.14706
32.51851852,8.34074074,0.04936143,2.26246154,0.14706
32.51851852,8.34074074,0.04543135,2.26246154,0.14706
32.51851852,8.34074074,0.04543135,2.26246154,0.14706
32.51851852,8.34074074,0.04543135,2.26246154,0.14706
32.51851852,8.34074074,0.04543135,2.26246154,0.14706
32.51851852,8.34074074,0.04543135,2.26246154,0.14706
32.51851852,8.34074074,0.04565445,2.26246154,0.14706
32.51851852,8.34074074,0.04565445,2.26246154,0.14706
32.51851852,8.34074074,0.04565445,2.26246154,0.14706
32.51851852,8.34074074,0.04565445,2.26246154,0.14706
32.51851852,8.34074074,0.04565445,2.26246154,0.14706
32.51851852,8.34074074,0.04517803,2.26246154,0.14706
32.51851852,8.34074074,0.04517803,2.26246154,0.14706
32.51851852,8.34074074,0.04517803,2.26246154,0.14706
32.51851852,8.34074074,0.04517803,2.26246154,0.14706
32.51851852,8.34074074,0.04517803,2.26246154,0.14706
32.51851852,8.34074074,0.04838471,2.26246154,0.14706
32.51851852,8.34074074,0.04838471,2.26246154,0.14706
32.51851852,8.34074074,0.04838471,2.26246154,0.14706
32.51851852,8.34074074,0.04838471,2.26246154,0.14706
32.51851852,8.34074074,0.04838471,2.26246154,0.14706
32.51851852,8.34074074,0.04619625,2.26246154,0.14706
32.51851852,8.34074074,0.04619625,2.26246154,0.14706
32.51851852,8.34074074,0.04619625,2.26246154,0.14706
32.51851852,8.34074074,0.04619625,2.26246154,0.14706
32.51851852,8.34074074,0.04619625,2.26246154,0.14706
32.51851852,8.34074074,0.04364599,2.26246154,0.14706
32.51851852,8.34074074,0.04364599,2.26246154,0.14706
32.51851852,8.34074074,0.04364599,2.26246154,0.14706
32.51851852,8.34074074,0.04364599,2.26246154,0.14706
32.51851852,8.34074074,0.04364599,2.26246154,0.14706
32.51851852,8.34074074,0.04327279,2.26246154,0.14706
32.51851852,8.34074074,0.04327279,2.26246154,0.14706
32.51851852,8.34074074,0.04327279,2.26246154,0.14706
32.51851852,8.34074074,0.04327279,2.26246154,0.14706
32.51851852,8.34074074,0.04327279,2.26246154,0.14706
32.51851852,8.34074074,0.04499498,2.26246154,0.14706
32.51851852,8.34074074,0.04499498,2.26246154,0.14706
32.51851852,8.34074074,0.04499498,2.26246154,0.14706
32.51851852,8.34074074,0.04499498,2.26246154,0.14706
32.51851852,8.34074074,0.04499498,2.26246154,0.14706
32.51851852,8.34074074,0.04498585,2.26246154,0.14706
32.51851852,8.34074074,0.04498585,2.26246154,0.14706
32.51851852,8.34074074,0.04498585,2.26246154,0.14706
32.51851852,8.34074074,0.04498585,2.26246154,0.14706
32.51851852,8.34074074,0.04498585,2.26246154,0.14706
32.51851852,8.34074074,0.04684213,2.26246154,0.14706
32.51851852,8.34074074,0.04684213,2.26246154,0.14706
32.51851852,8.34074074,0.04684213,2.26246154,0.14706
32.51851852,8.34074074,0.04684213,2.26246154,0.14706
32.51851852,8.34074074,0.04684213,2.26246154,0.14706
32.51851852,8.34074074,0.0461105,2.26246154,0.14706
32.51851852,8.34074074,0.0461105,2.26246154,0.14706
32.51851852,8.34074074,0.0461105,2.26246154,0.14706
32.51851852,8.34074074,0.0461105,2.26246154,0.14706
32.51851852,8.34074074,0.0461105,2.26246154,0.14706
32.51851852,8.34074074,0.04574537,2.26246154,0.14706
32.51851852,8.34074074,0.04574537,2.26246154,0.14706
32.51851852,8.34074074,0.04574537,2.26246154,0.14706
32.51851852,8.34074074,0.04574537,2.26246154,0.14706
32.51851852,8.34074074,0.04574537,2.26246154,0.14706
32.51851852,8.34074074,0.04767802,2.26246154,0.14706
32.51851852,8.34074074,0.04767802,2.26246154,0.14706
32.51851852,8.34074074,0.04767802,2.26246154,0.14706
32.51851852,8.34074074,0.04767802,2.26246154,0.14706
32.51851852,8.34074074,0.04767802,2.26246154,0.14706
32.51851852,8.34074074,0.04427531,2.26246154,0.14706
32.51851852,8.34074074,0.04427531,2.26246154,0.14706
32.51851852,8.34074074,0.04427531,2.26246154,0.14706
32.51851852,8.34074074,0.04427531,2.26246154,0.14706
32.51851852,8.34074074,0.04427531,2.26246154,0.14706
32.51851852,8.34074074,0.04329124,2.26246154,0.14706
32.51851852,8.34074074,0.04329124,2.26246154,0.14706
32.51851852,8.34074074,0.04329124,2.26246154,0.14706
32.51851852,8.34074074,0.04329124,2.26246154,0.14706
32.51851852,8.34074074,0.04329124,2.26246154,0.14706
32.51851852,8.34074074,0.04160157,2.26246154,0.14706
32.51851852,8.34074074,0.04160157,2.26246154,0.14706
32.51851852,8.34074074,0.04160157,2.26246154,0.14706
32.51851852,8.34074074,0.04160157,2.26246154,0.14706
32.51851852,8.34074074,0.04160157,2.26246154,0.14706
32.51851852,8.34074074,0.04112205,2.26246154,0.14706
32.51851852,8.34074074,0.04112205,2.26246154,0.14706
32.51851852,8.34074074,0.04112205,2.26246154,0.14706
32.51851852,8.34074074,0.04112205,2.26246154,0.14706
32.51851852,8.34074074,0.04112205,2.26246154,0.14706
32.51851852,8.34074074,0.04171382,2.26246154,0.14706
32.51851852,8.34074074,0.04171382,2.26246154,0.14706
32.51851852,8.34074074,0.04171382,2.26246154,0.14706
32.51851852,8.34074074,0.04171382,2.26246154,0.14706
32.51851852,8.34074074,0.04171382,2.26246154,0.14706
32.51851852,8.34074074,0.04011359,2.26246154,0.14706
32.51851852,8.34074074,0.04011359,2.26246154,0.14706
32.51851852,8.34074074,0.04011359,2.26246154,0.14706
32.51851852,8.34074074,0.04011359,2.26246154,0.14706
32.51851852,8.34074074,0.04011359,2.26246154,0.14706
32.51851852,8.34074074,0.03792476,2.26246154,0.14706
32.51851852,8.34074074,0.03792476,2.26246154,0.14706
32.51851852,8.34074074,0.03792476,2.26246154,0.14706
32.51851852,8.34074074,0.03792476,2.26246154,0.14706
32.51851852,8.34074074,0.03792476,2.26246154,0.14706
32.51851852,8.34074074,0.03942192,2.26246154,0.14706
32.51851852,8.34074074,0.03942192,2.26246154,0.14706
32.51851852,8.34074074,0.03942192,2.26246154,0.14706
32.51851852,8.34074074,0.03942192,2.26246154,0.14706
32.51851852,8.34074074,0.03942192,2.26246154,0.14706
32.51851852,8.34074074,0.04211871,2.26246154,0.14706
32.51851852,8.34074074,0.04211871,2.26246154,0.14706
32.51851852,8.34074074,0.04211871,2.26246154,0.14706
32.51851852,8.34074074,0.04211871,2.26246154,0.14706
32.51851852,8.34074074,0.04211871,2.26246154,0.14706
32.51851852,8.34074074,0.04052318,2.26246154,0.14706
32.51851852,8.34074074,0.04052318,2.26246154,0.14706
32.51851852,8.34074074,0.04052318,2.26246154,0.14706
32.51851852,8.34074074,0.04052318,2.26246154,0.14706
32.51851852,8.34074074,0.04052318,2.26246154,0.14706
32.51851852,8.34074074,0.0430437,2.26246154,0.14706
32.51851852,8.34074074,0.0430437,2.26246154,0.14706
32.51851852,8.34074074,0.0430437,2.26246154,0.14706
32.51851852,8.34074074,0.0430437,2.26246154,0.14706
32.51851852,8.34074074,0.0430437,2.26246154,0.14706
32.51851852,8.34074074,0.04317876,2.26246154,0.14706
32.51851852,8.34074074,0.04317876,2.26246154,0.14706
32.51851852,8.34074074,0.04317876,2.26246154,0.14706
32.51851852,8.34074074,0.04317876,2.26246154,0.14706
32.51851852,8.34074074,0.04317876,2.26246154,0.14706
32.51851852,8.34074074,0.09144265,2.26246154,0.14706
