Capture V Flow mL/s (mL/s),Turbidity (),Fluoride Probe (volts),Fluoride Conc,,Average Turbidity,2.114917179
0.27314421,0.02449116,0.1099077,1.929202368,,,
0.27314421,0.02449116,0.10946942,1.971817068,,,
0.27314421,0.02362774,0.1095167,1.967175023,,,
0.27314421,0.02362774,0.1095138,1.967459436,,,
0.27314421,0.02362774,0.1095998,1.959042568,,,
0.27314421,0.02362774,0.1100785,1.912845695,,,
0.27314421,0.02362774,0.11056755,1.866774775,,,
0.27314421,0.02243994,0.1099053,1.929433198,,,
0.27314421,0.02243994,0.11017282,1.903872646,,,
0.27314421,0.02243994,0.10982598,1.937077685,,,
0.27314421,0.02243994,0.11007878,1.912818995,,,
0.27314421,0.02243994,0.10945957,1.972785539,,,
0.27314421,0.02332462,0.1101621,1.90489036,,,
0.27314421,0.02332462,0.11018947,1.90229304,,,
0.27314421,0.02332462,0.10951147,1.967687977,,,
0.27314421,0.02332462,0.11010195,1.910610858,,,
0.27314421,0.02332462,0.11026496,1.895147635,,,
0.27314421,0.02413185,0.10964467,1.954665419,,,
0.27314421,0.02413185,0.10984468,1.935272743,,,
0.27314421,0.02413185,0.10973387,1.945992826,,,
0.27314421,0.02413185,0.11054883,1.868517695,,,
0.27314421,0.02413185,0.10987693,1.932163893,,,
0.27314421,0.02275953,0.1105115,1.871998152,,,
0.27314421,0.02275953,0.10957818,1.961155135,,,
0.27314421,0.02275953,0.10998838,1.921458686,,,
0.27314421,0.02275953,0.10966437,1.95274674,,,
0.27314421,0.02275953,0.10952778,1.966088748,,,
0.27314421,0.02166319,0.1098483,1.934923531,,,
0.27314421,0.02166319,0.11008103,1.912604455,,,
0.27314421,0.02166319,0.10974731,1.944689443,,,
0.27314421,0.02166319,0.11040036,1.882398704,,,
0.27314421,0.02166319,0.10995932,1.924244282,,,
0.27314421,0.02432365,0.10996652,1.923553738,,,
0.27314421,0.02432365,0.11012036,1.908858174,,,
0.27314421,0.02432365,0.11021598,1.899780707,,,
0.27314421,0.02432365,0.11008058,1.912647361,,,
0.27314421,0.02432365,0.11028635,1.893127877,,,
0.27314421,0.02664344,0.10948009,1.97076851,,,
0.27314421,0.02664344,0.10964839,1.954302966,,,
0.27314421,0.02664344,0.10971224,1.948092292,,,
0.27314421,0.02664344,0.11029074,1.892713616,,,
0.27314421,0.02664344,0.11001268,1.919132463,,,
0.27314421,0.0248982,0.11038657,1.883693204,,,
0.27314421,0.0248982,0.11030594,1.891279974,,,
0.27314421,0.0248982,0.10976117,1.943346244,,,
0.27314421,0.0248982,0.10941868,1.976811009,,,
0.27314421,0.0248982,0.10967293,1.951913627,,,
0.27314421,0.02457552,0.11047873,1.875058801,,,
0.27314421,0.02457552,0.11009615,1.911163368,,,
0.27314421,0.02457552,0.10974739,1.944681688,,,
0.27314421,0.02457552,0.11009269,1.911493044,,,
0.27314421,0.02457552,0.10894128,2.024421498,,,
0.27314421,0.02361344,0.10972515,1.94683894,,,
0.27314421,0.02361344,0.11016853,1.904279856,,,
0.27314421,0.02361344,0.11012639,1.90828445,,,
0.27314421,0.02361344,0.11044963,1.877780875,,,
0.27314421,0.02361344,0.10993744,1.926344292,,,
0.27314421,0.02408512,0.11002269,1.918175032,,,
0.27314421,0.02408512,0.10993151,1.926913839,,,
0.27314421,0.02408512,0.1096889,1.950360276,,,
0.27314421,0.02408512,0.10998815,1.921480717,,,
0.27314421,0.02408512,0.11002532,1.917923558,,,
0.27314421,0.02362904,0.11020843,1.900495877,,,
0.27314421,0.02362904,0.10935929,1.98267237,,,
0.27314421,0.02362904,0.1097592,1.943537104,,,
0.27314421,0.02362904,0.11000621,1.919751557,,,
0.27314421,0.02362904,0.11044612,1.878109474,,,
0.27314421,0.02406297,0.11001424,1.918983222,,,
0.27314421,0.02406297,0.10957561,1.96140641,,,
0.27314421,0.02406297,0.10932251,1.986310999,,,
0.27314421,0.02406297,0.10978954,1.940599746,,,
0.27314421,0.02406297,0.11028132,1.893602643,,,
0.27314421,0.02406297,0.10959724,1.959292595,,,
0.27314421,0.02362362,0.10970145,1.949140445,,,
0.27314421,0.02362362,0.11080877,1.844460973,,,
0.27314421,0.02362362,0.11069282,1.855153318,,,
0.27314421,0.02362362,0.11002122,1.918315604,,,
0.27314421,0.02362362,0.10950497,1.968325678,,,
0.27314421,0.0221495,0.10943307,1.97539343,,,
0.27314421,0.0221495,0.11014573,1.906445512,,,
0.27314421,0.0221495,0.11045731,1.877062088,,,
0.27314421,0.0221495,0.10964923,1.954221131,,,
0.27314421,0.0221495,0.10975161,1.944272623,,,
0.27314421,0.02126261,0.10927958,1.990566492,,,
0.27314421,0.02126261,0.11008963,1.911784656,,,
0.27314421,0.02126261,0.10966837,1.952357391,,,
0.27314421,0.02126261,0.11007039,1.913619204,,,
0.27314421,0.02126261,0.11002833,1.917635791,,,
0.27314421,0.02474429,0.10950692,1.968134346,,,
0.27314421,0.02474429,0.10946466,1.972285021,,,
0.27314421,0.02474429,0.10970794,1.948509932,,,
0.27314421,0.02474429,0.11068942,1.855467783,,,
0.27314421,0.02474429,0.10959431,1.959578799,,,
0.27314421,0.02334349,0.10959488,1.959523118,,,
0.27314421,0.02334349,0.11012924,1.908013347,,,
0.27314421,0.02334349,0.11067934,1.856400393,,,
0.27314421,0.02334349,0.10968816,1.950432226,,,
0.27314421,0.02334349,0.1101231,1.908597455,,,
0.27314421,0.02278025,0.10964058,1.955064001,,,
0.27314421,0.02278025,0.11045752,1.877042438,,,
0.27314421,0.02278025,0.11000229,1.920126746,,,
0.27314421,0.02278025,0.10988365,1.931516724,,,
0.27314421,0.02278025,0.10942195,1.976488787,,,
0.27314421,0.02141293,0.10979882,1.939702192,,,
0.27314421,0.02141293,0.10978797,1.940751636,,,
0.27314421,0.02141293,0.10888712,2.029894719,,,
0.27314421,0.02141293,0.11003194,1.917290718,,,
0.27314421,0.02141293,0.11012837,1.908096101,,,
0.27314421,0.02227915,0.10938971,1.979667969,,,
0.27314421,0.02227915,0.10930638,1.987908839,,,
0.27314421,0.02227915,0.10935107,1.983484992,,,
0.27314421,0.02227915,0.11004081,1.916443114,,,
0.27314421,0.02227915,0.10998626,1.921661766,,,
0.27314421,0.02218893,0.10952181,1.966673968,,,
0.27314421,0.02218893,0.10924169,1.994329962,,,
0.27314421,0.02218893,0.10921067,1.997416358,,,
0.27314421,0.02218893,0.11116607,1.811898502,,,
0.27314421,0.02218893,0.11045111,1.877642337,,,
0.27314421,0.02175285,0.11005685,1.914911309,,,
0.27314421,0.02175285,0.1097342,1.945960813,,,
0.27314421,0.02175285,0.11060131,1.863635669,,,
0.27314421,0.02175285,0.10969178,1.950080279,,,
0.27314421,0.02175285,0.11043013,1.879607156,,,
0.27314421,0.02254479,0.10975334,1.94410495,,,
0.27314421,0.02254479,0.10929946,1.988594729,,,
0.27314421,0.02254479,0.10938597,1.980037101,,,
0.27314421,0.02254479,0.11076693,1.848312129,,,
0.27314421,0.02254479,0.11034051,1.888023422,,,
0.27314421,0.02563482,0.10949306,1.969494678,,,
0.27314421,0.02563482,0.10906732,2.011741401,,,
0.27314421,0.02563482,0.10964346,1.954783329,,,
0.27314421,0.02563482,0.11023939,1.897564918,,,
0.27314421,0.02563482,0.10976041,1.943419873,,,
0.27314421,0.04148728,0.10925359,1.993147215,,,
0.27314421,0.04148728,0.10947853,1.970921779,,,
0.27314421,0.04148728,0.11052079,1.871131394,,,
0.27314421,0.04148728,0.10987206,1.932633033,,,
0.27314421,0.04148728,0.10972974,1.94639352,,,
0.27314421,0.03434826,0.10972174,1.947169918,,,
0.27314421,0.03434826,0.11011862,1.909023758,,,
0.27314421,0.03434826,0.1100077,1.919608966,,,
0.27314421,0.03434826,0.10896871,2.021655151,,,
0.27314421,0.03434826,0.1103657,1.885654014,,,
0.27314421,0.02972219,0.11011212,1.909642446,,,
0.27314421,0.02972219,0.10941577,1.977097801,,,
0.27314421,0.02972219,0.11029709,1.892114561,,,
0.27314421,0.02972219,0.110149,1.90613476,,,
0.27314421,0.02972219,0.10896511,2.022017999,,,
0.27314421,0.0254251,0.11034641,1.887468193,,,
0.27314421,0.0254251,0.10995644,1.92452057,,,
0.27314421,0.0254251,0.10897705,2.020814801,,,
0.27314421,0.0254251,0.1100775,1.912941055,,,
0.27314421,0.0254251,0.11031573,1.89035717,,,
0.27314421,0.02329123,0.10980231,1.93936475,,,
0.27314421,0.02329123,0.11004881,1.915678969,,,
0.27314421,0.02329123,0.10993443,1.926633367,,,
0.27314421,0.02329123,0.10920177,1.998302762,,,
0.27314421,0.02329123,0.11008764,1.911974322,,,
0.27314421,0.0224713,0.1103547,1.886688324,,,
0.27314421,0.0224713,0.10905045,2.013433972,,,
0.27314421,0.0224713,0.10959423,1.959586614,,,
0.27314421,0.0224713,0.11005275,1.915302739,,,
0.27314421,0.0224713,0.1086636,2.052639864,,,
0.27314421,0.02217371,0.11052389,1.870842254,,,
0.27314421,0.02217371,0.10993633,1.926450889,,,
0.27314421,0.02217371,0.1096715,1.952052779,,,
0.27314421,0.02217371,0.10967196,1.952008016,,,
0.27314421,0.02217371,0.10977158,1.942338001,,,
0.27314421,0.02084898,0.10981011,1.938610792,,,
0.27314421,0.02084898,0.11021749,1.899637705,,,
0.27314421,0.02084898,0.109254,1.993106477,,,
0.27314421,0.02084898,0.10997111,1.923113645,,,
0.27314421,0.02084898,0.11009231,1.911529255,,,
0.27314421,0.0192803,0.10901322,2.017174306,,,
0.27314421,0.0192803,0.11018971,1.90227028,,,
0.27314421,0.0192803,0.11023953,1.897551674,,,
0.27314421,0.0192803,0.10936759,1.981852177,,,
0.27314421,0.0192803,0.10988209,1.931666941,,,
0.27314421,0.0190696,0.10964762,1.954377984,,,
0.27314421,0.0190696,0.10930865,1.987683895,,,
0.27314421,0.0190696,0.11009481,1.911291039,,,
0.27314421,0.0190696,0.10886969,2.031659279,,,
0.27314421,0.0190696,0.11006104,1.91451137,,,
0.27314421,0.01846871,0.11023833,1.897665192,,,
0.27314421,0.01846871,0.10954767,1.964140252,,,
0.27314421,0.01846871,0.11057686,1.865908576,,,
0.27314421,0.01846871,0.1090076,2.017739526,,,
0.27314421,0.01846871,0.11014432,1.906579521,,,
0.27314421,0.01824441,0.10978156,1.941371896,,,
0.27314421,0.01824441,0.109245,1.994000909,,,
0.27314421,0.01824441,0.11010972,1.909870936,,,
0.27314421,0.01824441,0.1093108,1.987470865,,,
0.27314421,0.01824441,0.1093229,1.986272382,,,
0.27314421,0.01908298,0.11043502,1.879149014,,,
0.27314421,0.01908298,0.10895743,2.022792294,,,
0.27314421,0.01908298,0.10980017,1.939571656,,,
0.27314421,0.01908298,0.11017241,1.90391156,,,
0.27314421,0.01908298,0.10917264,2.001206745,,,
0.27314421,0.01976643,0.11084785,1.84087111,,,
0.27314421,0.01976643,0.10965937,1.953233536,,,
0.27314421,0.01976643,0.11012117,1.908781096,,,
0.27314421,0.01976643,0.10922732,1.99575914,,,
0.27314421,0.01976643,0.10874116,2.044718715,,,
0.27314421,0.01861279,0.11023007,1.898446759,,,
0.27314421,0.01861279,0.10999955,1.920389039,,,
0.27314421,0.01861279,0.10949901,1.968910582,,,
0.27314421,0.01861279,0.11038866,1.883496954,,,
0.27314421,0.01861279,0.10957631,1.961337966,,,
0.27314421,0.01768414,0.11018482,1.902734059,,,
0.27314421,0.01768414,0.10959803,1.959215435,,,
0.27314421,0.01768414,0.10987636,1.932218797,,,
0.27314421,0.01768414,0.10978224,1.941306087,,,
0.27314421,0.01768414,0.11022016,1.899384875,,,
0.27314421,0.01824364,0.11036283,1.88592382,,,
0.27314421,0.01824364,0.10909124,2.009343941,,,
0.27314421,0.01824364,0.11038213,1.884110187,,,
0.27314421,0.01824364,0.10929334,1.989201522,,,
0.27314421,0.01824364,0.11033964,1.888105309,,,
0.27314421,0.01814496,0.10933865,1.984713455,,,
0.27314421,0.01814496,0.10982363,1.937304628,,,
0.27314421,0.01814496,0.10997283,1.922948756,,,
0.27314421,0.01814496,0.10946446,1.972304685,,,
0.27314421,0.01814496,0.10987259,1.932581971,,,
0.27314421,0.01760385,0.10974772,1.944649696,,,
0.27314421,0.01760385,0.1092056,1.997921261,,,
0.27314421,0.01760385,0.1098803,1.931839318,,,
0.27314421,0.01760385,0.10909573,2.008894235,,,
0.27314421,0.01760385,0.11054218,1.869137232,,,
0.27314421,0.01690247,0.10911492,2.00697335,,,
0.27314421,0.01690247,0.11020141,1.901161084,,,
0.27314421,0.01690247,0.10852724,2.066640689,,,
0.27314421,0.01690247,0.11008573,1.912156381,,,
0.27314421,0.01690247,0.10959534,1.959478184,,,
0.27314421,0.01736877,0.110182,1.903001566,,,
0.27314421,0.01736877,0.1095629,1.962649572,,,
0.27314421,0.01736877,0.11023039,1.898416474,,,
0.27314421,0.01736877,0.1100934,1.911425389,,,
0.27314421,0.01736877,0.10990342,1.929614034,,,
0.27314421,0.01974881,0.10990262,1.929690991,,,
0.27314421,0.01974881,0.10988849,1.931050743,,,
0.27314421,0.01974881,0.10946805,1.97195174,,,
0.27314421,0.01974881,0.10985059,1.934702654,,,
0.27314421,0.01974881,0.11014405,1.906605184,,,
0.27314421,0.01905818,0.1096934,1.949922799,,,
0.27314421,0.01905818,0.10990432,1.929527462,,,
0.27314421,0.01905818,0.10870251,2.048662184,,,
0.27314421,0.01905818,0.11013151,1.907797444,,,
0.27314421,0.01905818,0.10945483,1.973251754,,,
0.27314421,0.01889556,0.11047456,1.875448629,,,
0.27314421,0.01889556,0.1095082,1.968008764,,,
0.27314421,0.01889556,0.11030976,1.890919847,,,
0.27314421,0.01889556,0.10968568,1.950673376,,,
0.27314421,0.01889556,0.10968338,1.950897049,,,
0.27314421,0.01864171,0.11014506,1.906509189,,,
0.27314421,0.01864171,0.10974959,1.94446842,,,
0.27314421,0.01864171,0.10994323,1.925788354,,,
0.27314421,0.01864171,0.10996625,1.923579629,,,
0.27314421,0.01864171,0.10951725,1.967121088,,,
0.27314421,0.02111922,0.10946435,1.972315501,,,
0.27314421,0.02111922,0.1098327,1.93642887,,,
0.27314421,0.02111922,0.10942388,1.976298632,,,
0.27314421,0.02111922,0.11022986,1.898466634,,,
0.27314421,0.02111922,0.10898833,2.01967877,,,
0.27314421,0.01961534,0.11052942,1.870326575,,,
0.27314421,0.01961534,0.10951249,1.967587926,,,
0.27314421,0.01961534,0.10978671,1.940873543,,,
0.27314421,0.01961534,0.10970784,1.948519645,,,
0.27314421,0.01961534,0.10872921,2.045937165,,,
0.27314421,0.01903843,0.11044691,1.878035511,,,
0.27314421,0.01903843,0.10974157,1.94524599,,,
0.27314421,0.01903843,0.10972001,1.947337854,,,
0.27314421,0.01903843,0.11042084,1.880477839,,,
0.27314421,0.01903843,0.11002728,1.91773617,,,
0.27314421,0.01832699,0.10931078,1.987472847,,,
0.27314421,0.01832699,0.11019202,1.902051234,,,
0.27314421,0.01832699,0.10920602,1.99787943,,,
0.27314421,0.01832699,0.10947943,1.970833353,,,
0.27314421,0.01832699,0.10970202,1.949085061,,,
0.27314421,0.01985648,0.10975518,1.943926633,,,
0.27314421,0.01985648,0.10925313,1.993192921,,,
0.27314421,0.01985648,0.11004727,1.915826043,,,
0.27314421,0.01985648,0.10947693,1.97107899,,,
0.27314421,0.01985648,0.10937588,1.981033311,,,
0.27314421,0.01933359,0.1101734,1.903817599,,,
0.27314421,0.01933359,0.11010454,1.910364185,,,
0.27314421,0.01933359,0.10961271,1.957782171,,,
0.27314421,0.01933359,0.11048977,1.87402713,,,
0.27314421,0.01933359,0.10902305,2.016186055,,,
0.27314421,0.01868792,0.1095691,1.962043053,,,
0.27314421,0.01868792,0.11019795,1.901489035,,,
0.27314421,0.01868792,0.10991488,1.928511967,,,
0.27314421,0.01868792,0.10904588,2.013892726,,,
0.27314421,0.01868792,0.11024665,1.896878274,,,
0.27314421,0.01777689,0.10929368,1.989167807,,,
0.27314421,0.01777689,0.10977565,1.941943951,,,
0.27314421,0.01777689,0.1102379,1.897705871,,,
0.27314421,0.01777689,0.10879312,2.039429182,,,
0.27314421,0.01777689,0.10981914,1.937738308,,,
0.27314421,0.01777689,0.1098898,1.930924639,,,
0.27314421,0.01766855,0.10926051,1.992459755,,,
0.27314421,0.01766855,0.11042735,1.879867662,,,
0.27314421,0.01766855,0.10945755,1.972984207,,,
0.27314421,0.01766855,0.10944144,1.974569358,,,
0.27314421,0.01766855,0.10953565,1.965317544,,,
0.27314421,0.01638302,0.10921636,1.996849863,,,
0.27314421,0.01638302,0.10959349,1.959658905,,,
0.27314421,0.01638302,0.11019532,1.901738354,,,
0.27314421,0.01638302,0.1095627,1.96266914,,,
0.27314421,0.01638302,0.10940573,1.978087601,,,
0.27314421,0.01617761,0.1094734,1.971425882,,,
0.27314421,0.01617761,0.1096461,1.954526081,,,
0.27314421,0.01617761,0.10934239,1.984343451,,,
0.27314421,0.01617761,0.11017217,1.903934339,,,
0.27314421,0.01617761,0.10905714,2.012762592,,,
0.27314421,0.01749114,0.10925592,1.992915717,,,
0.27314421,0.01749114,0.11014713,1.906312462,,,
0.27314421,0.01749114,0.10888077,2.030537396,,,
0.27314421,0.01749114,0.109699,1.94937852,,,
0.27314421,0.01749114,0.10952548,1.966314189,,,
0.27314421,0.01655808,0.10888837,2.029768232,,,
0.27314421,0.01655808,0.10910279,2.008187328,,,
0.27314421,0.01655808,0.10967381,1.951828,,,
0.27314421,0.01655808,0.10865837,2.053175103,,,
0.27314421,0.01655808,0.10955671,1.9632553,,,
0.27314421,0.01816791,0.10978984,1.940570723,,,
0.27314421,0.01816791,0.10911793,2.006672221,,,
0.27314421,0.01816791,0.10972539,1.946815648,,,
0.27314421,0.01816791,0.11056094,1.867390011,,,
0.27314421,0.01816791,0.10950169,1.96864755,,,
0.27314421,0.01768359,0.10948343,1.970440397,,,
0.27314421,0.01768359,0.10974257,1.945149019,,,
0.27314421,0.01768359,0.10949749,1.96905978,,,
0.27314421,0.01768359,0.10925823,1.992686233,,,
0.27314421,0.01768359,0.11044876,1.877862317,,,
0.27314421,0.01978031,0.10946119,1.972626224,,,
0.27314421,0.01978031,0.1091027,2.008196338,,,
0.27314421,0.01978031,0.11004765,1.915789751,,,
0.27314421,0.01978031,0.10910655,2.007810946,,,
0.27314421,0.01978031,0.10929471,1.989065672,,,
0.27314421,0.01869702,0.11024383,1.897144957,,,
0.27314421,0.01869702,0.10930553,1.987993076,,,
0.27314421,0.01869702,0.10925763,1.992745836,,,
0.27314421,0.01869702,0.1095453,1.964372325,,,
0.27314421,0.01869702,0.1095413,1.96476407,,,
0.27314421,0.02023932,0.10988673,1.931220178,,,
0.27314421,0.02023932,0.10938723,1.979912733,,,
0.27314421,0.02023932,0.10973255,1.946120884,,,
0.27314421,0.02023932,0.10953271,1.965605608,,,
0.27314421,0.02023932,0.10877435,2.04133839,,,
0.27314421,0.02285749,0.11012235,1.908668816,,,
0.27314421,0.02285749,0.10943416,1.975286094,,,
0.27314421,0.02285749,0.10912585,2.005880098,,,
0.27314421,0.02285749,0.1099008,1.929866079,,,
0.27314421,0.02285749,0.11034782,1.887335526,,,
0.27314421,0.02020446,0.10935856,1.982744524,,,
0.27314421,0.02020446,0.11000091,1.920258846,,,
0.27314421,0.02020446,0.1103606,1.886133487,,,
0.27314421,0.02020446,0.11000859,1.919523799,,,
0.27314421,0.02020446,0.1094318,1.975518499,,,
0.27314421,0.02088329,0.11042649,1.879948258,,,
0.27314421,0.02088329,0.11016769,1.9043596,,,
0.27314421,0.02088329,0.10962499,1.956584033,,,
0.27314421,0.02088329,0.10932904,1.985664502,,,
0.27314421,0.02088329,0.10984464,1.935276602,,,
0.27314421,0.01947211,0.10967048,1.95215204,,,
0.27314421,0.01947211,0.10941641,1.977034723,,,
0.27314421,0.01947211,0.10986304,1.933502255,,,
0.27314421,0.01947211,0.1095954,1.959472323,,,
0.27314421,0.01947211,0.10979558,1.940015515,,,
0.27314421,0.02630423,0.10975846,1.943608803,,,
0.27314421,0.02630423,0.11062641,1.861305218,,,
0.27314421,0.02630423,0.10889848,2.028745492,,,
0.27314421,0.02630423,0.10982675,1.93700333,,,
0.27314421,0.02630423,0.10937433,1.98118639,,,
0.27314421,0.03959047,0.10919171,1.999305172,,,
0.27314421,0.03959047,0.1094574,1.972998961,,,
0.27314421,0.03959047,0.10947068,1.971693217,,,
0.27314421,0.03959047,0.10895688,2.022847756,,,
0.27314421,0.03959047,0.10905509,2.012968297,,,
0.27314421,0.03314605,0.11048418,1.874549436,,,
0.27314421,0.03314605,0.1090931,2.009157636,,,
0.27314421,0.03314605,0.10925683,1.992825311,,,
0.27314421,0.03314605,0.1104328,1.879356991,,,
0.27314421,0.03314605,0.1092555,1.992957444,,,
0.27314421,0.03565661,0.1095992,1.959101165,,,
0.27314421,0.03565661,0.10974062,1.945338116,,,
0.27314421,0.03565661,0.10881425,2.037282062,,,
0.27314421,0.03565661,0.11054599,1.868782254,,,
0.27314421,0.03565661,0.10963821,1.955295001,,,
0.27314421,0.0372918,0.10860801,2.058336104,,,
0.27314421,0.0372918,0.11072292,1.8523717,,,
0.27314421,0.0372918,0.10991988,1.928031332,,,
0.27314421,0.0372918,0.10953632,1.965251902,,,
0.27314421,0.0372918,0.10887387,2.031235969,,,
0.27314421,0.04246702,0.10999483,1.920840957,,,
0.27314421,0.04246702,0.10939568,1.979078883,,,
0.27314421,0.04246702,0.10925978,1.992532264,,,
0.27314421,0.04246702,0.11004122,1.916403945,,,
0.27314421,0.04246702,0.10938068,1.980559333,,,
0.27314421,0.05560671,0.1092963,1.988908017,,,
0.27314421,0.05560671,0.10992262,1.927767995,,,
0.27314421,0.05560671,0.10901458,2.017037551,,,
0.27314421,0.05560671,0.10965736,1.953429262,,,
0.27314421,0.05560671,0.10935388,1.98320716,,,
0.27314421,0.0910225,0.10930835,1.987713622,,,
0.27314421,0.0910225,0.11003009,1.917467548,,,
0.27314421,0.0910225,0.10959039,1.959961772,,,
0.27314421,0.0910225,0.10922655,1.99583575,,,
0.27314421,0.0910225,0.11018316,1.902891523,,,
0.27314421,0.07916868,0.10879633,2.039102853,,,
0.27314421,0.07916868,0.10981744,1.937902533,,,
0.27314421,0.07916868,0.10985625,1.934156838,,,
0.27314421,0.07916868,0.10900754,2.017745561,,,
0.27314421,0.07916868,0.10955159,1.963756463,,,
0.27314421,0.10222671,0.10958698,1.960294981,,,
0.27314421,0.10222671,0.10956013,1.96292061,,,
0.27314421,0.10222671,0.10928063,1.990462301,,,
0.27314421,0.10222671,0.10946516,1.972235861,,,
0.27314421,0.10222671,0.1094446,1.974258328,,,
0.27314421,0.10574356,0.11008011,1.912692175,,,
0.27314421,0.10574356,0.1089222,2.026347971,,,
0.27314421,0.10574356,0.10935432,1.98316366,,,
0.27314421,0.10574356,0.10952186,1.966669066,,,
0.27314421,0.10574356,0.10868142,2.050817209,,,
0.27314421,0.10054213,0.10877855,2.040911028,,,
0.27314421,0.10054213,0.10962848,1.956243654,,,
0.27314421,0.10054213,0.10977024,1.942467755,,,
0.27314421,0.10054213,0.10995799,1.924371868,,,
0.27314421,0.10054213,0.1094906,1.96973622,,,
0.27314421,0.08426681,0.10989651,1.930278848,,,
0.27314421,0.08426681,0.10951394,1.967445705,,,
0.27314421,0.08426681,0.10893905,2.024646563,,,
0.27314421,0.08426681,0.10907306,2.01116583,,,
0.27314421,0.08426681,0.10891736,2.026836948,,,
0.27314421,0.07594183,0.10873281,2.045570024,,,
0.27314421,0.07594183,0.10991942,1.928075546,,,
0.27314421,0.07594183,0.10945315,1.973417021,,,
0.27314421,0.07594183,0.10837068,2.082833364,,,
0.27314421,0.07594183,0.10932955,1.985614019,,,
0.27314421,0.07663757,0.10976188,1.943277462,,,
0.27314421,0.07663757,0.10907736,2.010734761,,,
0.27314421,0.07663757,0.1097448,1.944932791,,,
0.27314421,0.07663757,0.10985374,1.934398868,,,
0.27314421,0.07663757,0.11004789,1.91576683,,,
0.27314421,0.08797538,0.10888647,2.029960496,,,
0.27314421,0.08797538,0.1102301,1.89844392,,,
0.27314421,0.08797538,0.10866743,2.052247989,,,
0.27314421,0.08797538,0.10973682,1.945706666,,,
0.27314421,0.08797538,0.10871748,2.04713389,,,
0.27314421,0.12545457,0.11042359,1.88022006,,,
0.27314421,0.12545457,0.10963291,1.955811682,,,
0.27314421,0.12545457,0.1090089,2.017608767,,,
0.27314421,0.12545457,0.10943934,1.974776082,,,
0.27314421,0.12545457,0.10987851,1.932011712,,,
0.27314421,0.11864915,0.10896977,2.021548324,,,
0.27314421,0.11864915,0.10958398,1.960588173,,,
0.27314421,0.11864915,0.11070777,1.853771228,,,
0.27314421,0.11864915,0.10930286,1.988257701,,,
0.27314421,0.11864915,0.10919859,1.998619573,,,
0.27314421,0.16662145,0.11018966,1.902275022,,,
0.27314421,0.16662145,0.10834442,2.08556178,,,
0.27314421,0.16662145,0.10979463,1.940107394,,,
0.27314421,0.16662145,0.10959148,1.959855275,,,
0.27314421,0.16662145,0.10928755,1.989775767,,,
0.27314421,0.17021739,0.10945673,1.973064861,,,
0.27314421,0.17021739,0.10943938,1.974772144,,,
