Capture V Flow mL/s (mL/s),Turbidity (),Fluoride Probe (volts),Fluoride Conc,,Average Turbidity,0.01290681188
0.10925769,0.01250586,0.10977333,1.942168559,,,
0.10925769,0.01152319,0.11021354,1.900011805,,,
0.10925769,0.01152319,0.10923472,1.99502304,,,
0.10925769,0.01152319,0.10974668,1.94475052,,,
0.10925769,0.01152319,0.10921158,1.997325748,,,
0.10925769,0.01152319,0.10902,2.016492632,,,
0.10925769,0.01590083,0.11000489,1.919877888,,,
0.10925769,0.01590083,0.10971519,1.947805824,,,
0.10925769,0.01590083,0.10861722,2.057391275,,,
0.10925769,0.01590083,0.11000799,1.919581214,,,
0.10925769,0.01590083,0.10976385,1.943086627,,,
0.10925769,0.01355301,0.10940948,1.977717846,,,
0.10925769,0.01355301,0.1098693,1.932898962,,,
0.10925769,0.01355301,0.10940619,1.97804224,,,
0.10925769,0.01355301,0.10934146,1.984435451,,,
0.10925769,0.01355301,0.10964516,1.954617673,,,
0.10925769,0.01110923,0.11001181,1.919215699,,,
0.10925769,0.01110923,0.10969227,1.950032645,,,
0.10925769,0.01110923,0.11048062,1.874882143,,,
0.10925769,0.01110923,0.10942387,1.976299618,,,
0.10925769,0.01110923,0.11004404,1.916134554,,,
0.10925769,0.01174437,0.11001503,1.918907649,,,
0.10925769,0.01174437,0.10968368,1.950867873,,,
0.10925769,0.01174437,0.10810471,2.11063347,,,
0.10925769,0.01174437,0.10902702,2.015787071,,,
0.10925769,0.01174437,0.10976372,1.94309922,,,
0.10925769,0.01339241,0.10942531,1.976157752,,,
0.10925769,0.01339241,0.11005674,1.91492181,,,
0.10925769,0.01339241,0.1093431,1.984273218,,,
0.10925769,0.01339241,0.10942353,1.976333115,,,
0.10925769,0.01339241,0.1094069,1.97797223,,,
0.10925769,0.01186094,0.1087762,2.041150136,,,
0.10925769,0.01186094,0.10953661,1.965223491,,,
0.10925769,0.01186094,0.10999954,1.920389997,,,
0.10925769,0.01186094,0.1090396,2.014523307,,,
0.10925769,0.01186094,0.10922918,1.995574095,,,
0.10925769,0.0136397,0.1097308,1.946290671,,,
0.10925769,0.0136397,0.10910784,2.007681832,,,
0.10925769,0.0136397,0.10949682,1.969125548,,,
0.10925769,0.0136397,0.10997158,1.923068587,,,
0.10925769,0.0136397,0.10938543,1.980090404,,,
0.10925769,0.01290802,0.10948497,1.97028913,,,
0.10925769,0.01290802,0.11044887,1.87785202,,,
0.10925769,0.01290802,0.10878209,2.040550892,,,
0.10925769,0.01290802,0.11010478,1.910341329,,,
0.10925769,0.01290802,0.10950813,1.968015631,,,
0.10925769,0.01229333,0.11039666,1.882745944,,,
0.10925769,0.01229333,0.11004029,1.916492794,,,
0.10925769,0.01229333,0.10924982,1.993521841,,,
0.10925769,0.01229333,0.10834353,2.085654313,,,
0.10925769,0.01229333,0.10985314,1.934456728,,,
0.10925769,0.01128521,0.10944189,1.974525063,,,
0.10925769,0.01128521,0.10919951,1.998527912,,,
0.10925769,0.01128521,0.11025635,1.895961245,,,
0.10925769,0.01128521,0.10970652,1.948647869,,,
0.10925769,0.01128521,0.10966416,1.952767183,,,
0.10925769,0.01572478,0.10976624,1.942855133,,,
0.10925769,0.01572478,0.10942915,1.975779494,,,
0.10925769,0.01572478,0.10977509,1.941998164,,,
0.10925769,0.01572478,0.11003768,1.916742169,,,
0.10925769,0.01572478,0.10908407,2.010062278,,,
0.10925769,0.02287374,0.10894455,2.024091516,,,
0.10925769,0.02287374,0.10977057,1.9424358,,,
0.10925769,0.02287374,0.11059059,1.864631875,,,
0.10925769,0.02287374,0.10967214,1.9519905,,,
0.10925769,0.02287374,0.10945926,1.972816026,,,
0.10925769,0.01705763,0.11013998,1.906992064,,,
0.10925769,0.01705763,0.11009776,1.911009982,,,
0.10925769,0.01705763,0.10979078,1.94047979,,,
0.10925769,0.01705763,0.11015236,1.905815508,,,
0.10925769,0.01705763,0.11032459,1.889522415,,,
0.10925769,0.01517664,0.10896303,2.022227675,,,
0.10925769,0.01517664,0.10847277,2.072260078,,,
0.10925769,0.01517664,0.10973854,1.94553984,,,
0.10925769,0.01517664,0.10918272,2.000201388,,,
0.10925769,0.01517664,0.1090485,2.013629707,,,
0.10925769,0.01543717,0.1084906,2.070418969,,,
0.10925769,0.01543717,0.10871564,2.047321675,,,
0.10925769,0.01543717,0.10895568,2.02296877,,,
0.10925769,0.01543717,0.11009561,1.911214816,,,
0.10925769,0.01543717,0.10883581,2.035093578,,,
0.10925769,0.0153129,0.11011624,1.90925027,,,
0.10925769,0.0153129,0.10991734,1.92827548,,,
0.10925769,0.0153129,0.10882138,2.036558059,,,
0.10925769,0.0153129,0.10937022,1.981592355,,,
0.10925769,0.0153129,0.10960103,1.958922448,,,
0.10925769,0.0225132,0.10949127,1.969670432,,,
0.10925769,0.0225132,0.10833086,2.086972063,,,
0.10925769,0.0225132,0.11009445,1.91132534,,,
0.10925769,0.0225132,0.10981441,1.938195275,,,
0.10925769,0.0225132,0.10967615,1.951600328,,,
0.10925769,0.02239837,0.11065088,1.859036066,,,
0.10925769,0.02239837,0.10965443,1.95371461,,,
0.10925769,0.02239837,0.10907027,2.011445573,,,
0.10925769,0.02239837,0.10963814,1.955301824,,,
0.10925769,0.02239837,0.10880681,2.038037818,,,
0.10925769,0.0286895,0.10896406,2.022123842,,,
0.10925769,0.0286895,0.11020458,1.90086067,,,
0.10925769,0.0286895,0.10899046,2.019464325,,,
0.10925769,0.0286895,0.10908037,2.010433068,,,
0.10925769,0.0286895,0.10928503,1.990025749,,,
0.10925769,0.02052915,0.10892855,2.02570662,,,
0.10925769,0.02052915,0.10974147,1.945255687,,,
0.10925769,0.02052915,0.11017042,1.904100445,,,
0.10925769,0.02052915,0.10945833,1.972907491,,,
0.10925769,0.02052915,0.10968214,1.951017649,,,
0.10925769,0.01920903,0.10947941,1.970835318,,,
0.10925769,0.01920903,0.10899891,2.018613817,,,
0.10925769,0.01920903,0.11075608,1.849312128,,,
0.10925769,0.01920903,0.10901579,2.016915886,,,
0.10925769,0.01920903,0.10948274,1.970508177,,,
0.10925769,0.01788839,0.10973326,1.946052003,,,
0.10925769,0.01788839,0.10834029,2.085991212,,,
0.10925769,0.01788839,0.11001487,1.918922955,,,
0.10925769,0.01788839,0.11019464,1.901802822,,,
0.10925769,0.01788839,0.10922664,1.995826795,,,
0.10925769,0.01788839,0.10999547,1.920779674,,,
0.10925769,0.01452355,0.10954039,1.964853203,,,
0.10925769,0.01452355,0.1090785,2.010620493,,,
0.10925769,0.01452355,0.10976103,1.943359807,,,
0.10925769,0.01452355,0.11018381,1.902829864,,,
0.10925769,0.01452355,0.1090034,2.018162036,,,
0.10925769,0.02601604,0.10906961,2.011511754,,,
0.10925769,0.02601604,0.10935925,1.982676324,,,
0.10925769,0.02601604,0.10869568,2.049359841,,,
0.10925769,0.02601604,0.11002439,1.918012479,,,
0.10925769,0.02601604,0.11017009,1.90413177,,,
0.10925769,0.02304029,0.10919764,1.998714227,,,
0.10925769,0.02304029,0.1104391,1.878766846,,,
0.10925769,0.02304029,0.11020298,1.901012292,,,
0.10925769,0.02304029,0.10878915,2.039832846,,,
0.10925769,0.02304029,0.10993633,1.926450889,,,
0.10925769,0.01789097,0.1085635,2.062908383,,,
0.10925769,0.01789097,0.1090975,2.008716984,,,
0.10925769,0.01789097,0.10862675,2.056414075,,,
0.10925769,0.01789097,0.10996348,1.923845271,,,
0.10925769,0.01789097,0.11023223,1.898242347,,,
0.10925769,0.0162517,0.11037227,1.885036519,,,
0.10925769,0.0162517,0.10942454,1.97623361,,,
0.10925769,0.0162517,0.10883293,2.035385781,,,
0.10925769,0.0162517,0.11102805,1.824408227,,,
0.10925769,0.0162517,0.10944115,1.974597904,,,
0.10925769,0.02071216,0.10982443,1.937227368,,,
0.10925769,0.02071216,0.10903187,2.015299755,,,
0.10925769,0.02071216,0.10946117,1.972628191,,,
0.10925769,0.02071216,0.10908913,2.009555308,,,
0.10925769,0.02071216,0.11073221,1.85151403,,,
0.10925769,0.01694374,0.10879011,2.039735227,,,
0.10925769,0.01694374,0.11088956,1.837047363,,,
0.10925769,0.01694374,0.10912035,2.00643015,,,
0.10925769,0.01694374,0.10972829,1.946534219,,,
0.10925769,0.01694374,0.10901217,2.017279896,,,
0.10925769,0.01492043,0.10916167,2.002301443,,,
0.10925769,0.01492043,0.10883994,2.034674623,,,
0.10925769,0.01492043,0.10960566,1.958470358,,,
0.10925769,0.01492043,0.1096519,1.953961035,,,
0.10925769,0.01492043,0.10904988,2.013491185,,,
0.10925769,0.01313614,0.10930569,1.987977219,,,
0.10925769,0.01313614,0.11019424,1.901840745,,,
0.10925769,0.01313614,0.10905517,2.01296027,,,
0.10925769,0.01313614,0.11120036,1.808803883,,,
0.10925769,0.01313614,0.10811482,2.109569985,,,
0.10925769,0.01356977,0.11005345,1.915235904,,,
0.10925769,0.01356977,0.10949395,1.969407298,,,
0.10925769,0.01356977,0.11003201,1.917284027,,,
0.10925769,0.01356977,0.10920864,1.997618503,,,
0.10925769,0.01356977,0.10956045,1.962889296,,,
0.10925769,0.01267437,0.10979528,1.940044529,,,
0.10925769,0.01267437,0.10979333,1.94023313,,,
0.10925769,0.01267437,0.10928731,1.989799573,,,
0.10925769,0.01267437,0.10868261,2.050695552,,,
0.10925769,0.01267437,0.10976842,1.942644002,,,
0.10925769,0.01909351,0.10953597,1.965286192,,,
0.10925769,0.01909351,0.10918633,1.999841458,,,
0.10925769,0.01909351,0.10881542,2.037163239,,,
0.10925769,0.01909351,0.10961548,1.957511843,,,
0.10925769,0.01909351,0.10940865,1.977799679,,,
0.10925769,0.02216678,0.10943647,1.97505864,,,
0.10925769,0.02216678,0.1105261,1.870636152,,,
0.10925769,0.02216678,0.10955024,1.963888627,,,
0.10925769,0.02216678,0.10921202,1.997281938,,,
0.10925769,0.02216678,0.10997368,1.922867275,,,
0.10925769,0.01775091,0.10961277,1.957776315,,,
0.10925769,0.01775091,0.11086506,1.839292427,,,
0.10925769,0.01775091,0.11009971,1.910824222,,,
0.10925769,0.01775091,0.10969086,1.950169718,,,
0.10925769,0.01775091,0.1092328,1.995214002,,,
0.10925769,0.02576795,0.10966279,1.952900555,,,
0.10925769,0.02576795,0.10942529,1.976159723,,,
0.10925769,0.02576795,0.1102091,1.9004324,,,
0.10925769,0.02576795,0.10966109,1.953066065,,,
0.10925769,0.02576795,0.10888855,2.029750018,,,
0.10925769,0.02428694,0.10870888,2.048011729,,,
0.10925769,0.02428694,0.11010007,1.91078993,,,
0.10925769,0.02428694,0.10940873,1.977791792,,,
0.10925769,0.02428694,0.11026976,1.894694206,,,
0.10925769,0.02428694,0.10977268,1.942231493,,,
0.10925769,0.02371273,0.10938584,1.980049933,,,
0.10925769,0.02371273,0.11055446,1.867993344,,,
0.10925769,0.02371273,0.10977844,1.941673874,,,
0.10925769,0.02371273,0.10979621,1.939954587,,,
0.10925769,0.02371273,0.11095467,1.831094302,,,
0.10925769,0.01896145,0.10908903,2.009565326,,,
0.10925769,0.01896145,0.10888913,2.029691331,,,
0.10925769,0.01896145,0.11007776,1.912916261,,,
0.10925769,0.01896145,0.10841531,2.078204491,,,
0.10925769,0.01896145,0.10980957,1.93866298,,,
0.10925769,0.03753107,0.10907593,2.010878106,,,
0.10925769,0.03753107,0.10943152,1.975546074,,,
0.10925769,0.03753107,0.10999049,1.921256585,,,
0.10925769,0.03753107,0.11004375,1.916162255,,,
0.10925769,0.03753107,0.10870739,2.048163858,,,
0.10925769,0.03478461,0.11028623,1.893139202,,,
0.10925769,0.03478461,0.10951211,1.967625199,,,
0.10925769,0.03478461,0.10988323,1.931557166,,,
0.10925769,0.03478461,0.10930349,1.988195258,,,
0.10925769,0.03478461,0.11038606,1.883741096,,,
0.10925769,0.03478461,0.10958885,1.960112247,,,
0.10925769,0.02536318,0.1094351,1.975193534,,,
0.10925769,0.02536318,0.10972921,1.946444947,,,
0.10925769,0.02536318,0.1084535,2.074251721,,,
0.10925769,0.02536318,0.11075439,1.849467937,,,
0.10925769,0.02536318,0.10898907,2.019604265,,,
0.10925769,0.01988784,0.10972988,1.946379936,,,
0.10925769,0.01988784,0.10982581,1.937094101,,,
0.10925769,0.01988784,0.10899105,2.019404929,,,
0.10925769,0.01988784,0.10968664,1.950580024,,,
0.10925769,0.01988784,0.10988212,1.931664052,,,
0.10925769,0.01541367,0.10897017,2.021508014,,,
0.10925769,0.01541367,0.10992035,1.927986159,,,
0.10925769,0.01541367,0.1098028,1.939317377,,,
0.10925769,0.01541367,0.10861234,2.057891847,,,
0.10925769,0.01541367,0.10974753,1.944668115,,,
0.10925769,0.01433451,0.10944317,1.974399073,,,
0.10925769,0.01433451,0.10854959,2.064339366,,,
0.10925769,0.01433451,0.10985669,1.934114413,,,
0.10925769,0.01433451,0.10955229,1.963687937,,,
0.10925769,0.01433451,0.10956147,1.962789489,,,
0.10925769,0.01771082,0.10916826,2.001643754,,,
0.10925769,0.01771082,0.10906305,2.012169676,,,
0.10925769,0.01771082,0.10883988,2.034680709,,,
0.10925769,0.01771082,0.10969803,1.949472786,,,
0.10925769,0.01771082,0.1096457,1.954565056,,,
0.10925769,0.03788833,0.10972968,1.946399342,,,
0.10925769,0.03788833,0.10964994,1.954151964,,,
0.10925769,0.03788833,0.10991105,1.928880214,,,
0.10925769,0.03788833,0.10936777,1.981834393,,,
0.10925769,0.03788833,0.10969898,1.949380463,,,
0.10925769,0.02797842,0.10973493,1.945889998,,,
0.10925769,0.02797842,0.10929573,1.988964534,,,
0.10925769,0.02797842,0.10957129,1.96182886,,,
0.10925769,0.02797842,0.10912624,2.0058411,,,
0.10925769,0.02797842,0.11006358,1.914268965,,,
0.10925769,0.02261175,0.10992953,1.927104046,,,
0.10925769,0.02261175,0.10968279,1.95095443,,,
0.10925769,0.02261175,0.10999401,1.920919479,,,
0.10925769,0.02261175,0.11027657,1.894051089,,,
0.10925769,0.02261175,0.10894541,2.024004741,,,
0.10925769,0.01880653,0.10979542,1.940030989,,,
0.10925769,0.01880653,0.10981979,1.93767552,,,
0.10925769,0.01880653,0.10946021,1.972722598,,,
0.10925769,0.01880653,0.10914967,2.003499611,,,
0.10925769,0.01880653,0.11018727,1.902501681,,,
0.10925769,0.01875638,0.10897982,2.02053577,,,
0.10925769,0.01875638,0.10928895,1.989636902,,,
0.10925769,0.01875638,0.10988434,1.931450286,,,
0.10925769,0.01875638,0.10920154,1.998325675,,,
0.10925769,0.01875638,0.1104541,1.877362485,,,
0.10925769,0.0150258,0.10947703,1.971069164,,,
0.10925769,0.0150258,0.10869355,2.049577461,,,
0.10925769,0.0150258,0.10965233,1.953919151,,,
0.10925769,0.0150258,0.1095685,1.96210174,,,
0.10925769,0.0150258,0.10901899,2.016594165,,,
0.10925769,0.01792767,0.1099501,1.925128925,,,
0.10925769,0.01792767,0.11028963,1.892818352,,,
0.10925769,0.01792767,0.10937838,1.980786433,,,
0.10925769,0.01792767,0.10952245,1.966611223,,,
0.10925769,0.01792767,0.10860968,2.058164751,,,
0.10925769,0.0139918,0.10858592,2.060604026,,,
0.10925769,0.0139918,0.10980496,1.939108565,,,
0.10925769,0.0139918,0.10925097,1.993407558,,,
0.10925769,0.0139918,0.10926199,1.992312756,,,
0.10925769,0.0139918,0.11036599,1.885626754,,,
0.10925769,0.0132708,0.10930522,1.988023798,,,
0.10925769,0.0132708,0.11004931,1.91563122,,,
0.10925769,0.0132708,0.11112991,1.815167621,,,
0.10925769,0.0132708,0.10933791,1.984786672,,,
0.10925769,0.0132708,0.10873051,2.045804579,,,
0.10925769,0.01404979,0.10916054,2.00241424,,,
0.10925769,0.01404979,0.10911934,2.006531176,,,
0.10925769,0.01404979,0.10913293,2.005172252,,,
0.10925769,0.01404979,0.11012392,1.908519437,,,
0.10925769,0.01404979,0.10925607,1.992900814,,,
0.10925769,0.01240035,0.10968148,1.951081842,,,
0.10925769,0.01240035,0.10980079,1.939511709,,,
0.10925769,0.01240035,0.10940512,1.978147754,,,
0.10925769,0.01240035,0.11023865,1.89763492,,,
0.10925769,0.01240035,0.11040279,1.882170686,,,
0.10925769,0.01121779,0.10948179,1.9706015,,,
0.10925769,0.01121779,0.10990493,1.929468787,,,
0.10925769,0.01121779,0.10992408,1.927627692,,,
0.10925769,0.01121779,0.10972922,1.946443977,,,
0.10925769,0.01121779,0.10907652,2.010818963,,,
0.10925769,0.01029108,0.10985091,1.934671791,,,
0.10925769,0.01029108,0.10994437,1.925678913,,,
0.10925769,0.01029108,0.11075763,1.849169238,,,
0.10925769,0.01029108,0.10923219,1.995274676,,,
0.10925769,0.01029108,0.10943694,1.975012365,,,
0.10925769,0.01006,0.10967652,1.951564332,,,
0.10925769,0.01006,0.10853156,2.06619567,,,
0.10925769,0.01006,0.1099148,1.928519658,,,
0.10925769,0.01006,0.10954414,1.964485923,,,
0.10925769,0.01006,0.10971805,1.947528135,,,
0.10925769,0.00944574,0.10930997,1.987553102,,,
0.10925769,0.00944574,0.1101631,1.904795401,,,
0.10925769,0.00944574,0.10931867,1.986691274,,,
0.10925769,0.00944574,0.10889959,2.028633234,,,
0.10925769,0.00944574,0.11085508,1.840207733,,,
0.10925769,0.00887492,0.10831692,2.088422862,,,
0.10925769,0.00887492,0.10866102,2.052903884,,,
0.10925769,0.00887492,0.10926564,1.991950273,,,
0.10925769,0.00887492,0.10956468,1.962475423,,,
0.10925769,0.00887492,0.1092134,1.99714454,,,
0.10925769,0.01004976,0.10975691,1.94375899,,,
0.10925769,0.01004976,0.10869,2.049940211,,,
0.10925769,0.01004976,0.10877202,2.041575512,,,
0.10925769,0.01004976,0.10952277,1.966579851,,,
0.10925769,0.01004976,0.10921226,1.997258042,,,
0.10925769,0.01023855,0.11009537,1.911237683,,,
0.10925769,0.01023855,0.10988872,1.931028602,,,
0.10925769,0.01023855,0.10996971,1.923247867,,,
0.10925769,0.01023855,0.10989237,1.930677269,,,
0.10925769,0.01023855,0.10965502,1.953657147,,,
0.10925769,0.00980674,0.1104449,1.878223702,,,
0.10925769,0.00980674,0.10974011,1.945387575,,,
0.10925769,0.00980674,0.10923053,1.995439799,,,
0.10925769,0.00980674,0.10892117,2.02645202,,,
0.10925769,0.00980674,0.10998046,1.922217471,,,
0.10925769,0.01048286,0.1094944,1.969363119,,,
0.10925769,0.01048286,0.10881466,2.037240423,,,
0.10925769,0.01048286,0.10993181,1.926885022,,,
0.10925769,0.01048286,0.10882053,2.036644357,,,
0.10925769,0.01048286,0.1091304,2.005425168,,,
0.10925769,0.01018713,0.11012427,1.908486137,,,
0.10925769,0.01018713,0.10938895,1.979742974,,,
0.10925769,0.01018713,0.10926391,1.992122072,,,
0.10925769,0.01018713,0.1100096,1.919427154,,,
0.10925769,0.01018713,0.10984458,1.935282391,,,
0.10925769,0.01183338,0.11012281,1.908625048,,,
0.10925769,0.01183338,0.11042918,1.879696174,,,
0.10925769,0.01183338,0.10907666,2.010804929,,,
0.10925769,0.01183338,0.10905242,2.013236248,,,
0.10925769,0.01183338,0.10896974,2.021551348,,,
0.10925769,0.00986918,0.10985655,1.934127912,,,
0.10925769,0.00986918,0.10895493,2.023044407,,,
0.10925769,0.00986918,0.10946229,1.972518055,,,
0.10925769,0.00986918,0.10940883,1.977781932,,,
0.10925769,0.00986918,0.10924569,1.993932322,,,
0.10925769,0.00851036,0.10877175,2.041602992,,,
0.10925769,0.00851036,0.10906459,2.012015206,,,
0.10925769,0.00851036,0.10858738,2.060454054,,,
0.10925769,0.00851036,0.10965867,1.953301697,,,
0.10925769,0.00851036,0.10904793,2.013686926,,,
0.10925769,0.00840987,0.10975691,1.94375899,,,
0.10925769,0.00840987,0.10830447,2.089719443,,,
0.10925769,0.00840987,0.10903438,2.015047602,,,
0.10925769,0.00840987,0.10985921,1.933871455,,,
0.10925769,0.00840987,0.10890091,2.028499747,,,
0.10925769,0.01122925,0.10945129,1.973600012,,,
0.10925769,0.01122925,0.10926615,1.99189963,,,
0.10925769,0.01122925,0.10857663,2.061558552,,,
0.10925769,0.01122925,0.10968486,1.950753117,,,
0.10925769,0.01122925,0.10907754,2.010716718,,,
0.10925769,0.01015548,0.10864977,2.054055533,,,
0.10925769,0.01015548,0.10942509,1.976179425,,,
0.10925769,0.01015548,0.10990912,1.929065807,,,
0.10925769,0.01015548,0.10942204,1.97647992,,,
0.10925769,0.01015548,0.10937916,1.980709413,,,
0.10925769,0.00978018,0.11008494,1.912231688,,,
0.10925769,0.00978018,0.10861167,2.057960582,,,
0.10925769,0.00978018,0.10932792,1.985775372,,,
0.10925769,0.00978018,0.11002109,1.918328036,,,
0.10925769,0.00978018,0.10942833,1.975860262,,,
0.10925769,0.0164164,0.10971448,1.947874767,,,
0.10925769,0.0164164,0.10958134,1.960846218,,,
0.10925769,0.0164164,0.11004214,1.916316054,,,
0.10925769,0.0164164,0.10964182,1.954943151,,,
0.10925769,0.0164164,0.10895614,2.02292238,,,
0.10925769,0.01497713,0.1093046,1.988085245,,,
0.10925769,0.01497713,0.10897382,2.021140219,,,
0.10925769,0.01497713,0.10898157,2.020359506,,,
0.10925769,0.01497713,0.10906452,2.012022227,,,
0.10925769,0.01497713,0.11033959,1.888110015,,,
0.10925769,0.02602603,0.1090498,2.013499215,,,
0.10925769,0.02602603,0.10919489,1.998988252,,,
0.10925769,0.02602603,0.10961746,1.957318635,,,
0.10925769,0.02602603,0.10941266,1.977404349,,,
0.10925769,0.02602603,0.10981462,1.938174984,,,
0.10925769,0.01908633,0.11029196,1.892598507,,,
0.10925769,0.01908633,0.1095797,1.961006536,,,
0.10925769,0.01908633,0.10916898,2.001571911,,,
0.10925769,0.01908633,0.10991995,1.928024604,,,
0.10925769,0.01908633,0.10949842,1.968968493,,,
0.10925769,0.01736627,0.10959359,1.959649136,,,
0.10925769,0.01736627,0.10944469,1.97424947,,,
0.10925769,0.01736627,0.10903156,2.015330899,,,
0.10925769,0.01736627,0.10888968,2.029635681,,,
0.10925769,0.01736627,0.10973652,1.945735766,,,
0.10925769,0.01424657,0.10960864,1.958179435,,,
0.10925769,0.01424657,0.10967278,1.951928223,,,
0.10925769,0.01424657,0.10952026,1.966825938,,,
0.10925769,0.01424657,0.10877647,2.041122662,,,
0.10925769,0.01424657,0.10915122,2.003344807,,,
0.10925769,0.01345129,0.10947681,1.971090781,,,
0.10925769,0.01345129,0.10914861,2.003605483,,,
0.10925769,0.01345129,0.1091009,2.008376546,,,
0.10925769,0.01345129,0.10950752,1.968075478,,,
0.10925769,0.01345129,0.10913408,2.005057301,,,
0.10925769,0.01293149,0.10928252,1.99027477,,,
0.10925769,0.01293149,0.10941923,1.976756809,,,
0.10925769,0.01293149,0.10881834,2.036866719,,,
0.10925769,0.01293149,0.1099642,1.923776219,,,
0.10925769,0.01293149,0.1086544,2.053581487,,,
0.10925769,0.06797966,0.10905361,2.01311682,,,
0.10925769,0.06797966,0.11012585,1.908335821,,,
0.10925769,0.06797966,0.1094618,1.972566239,,,
0.10925769,0.06797966,0.1090538,2.013097752,,,
0.10925769,0.06797966,0.10969967,1.949313411,,,
0.10925769,0.04597489,0.10947154,1.971608688,,,
0.10925769,0.04597489,0.10895242,2.02329756,,,
0.10925769,0.04597489,0.10973797,1.945595124,,,
0.10925769,0.04597489,0.10950617,1.968207933,,,
0.10925769,0.04597489,0.10889116,2.02948594,,,
