Capture V Flow mL/s (mL/s),Turbidity (),Fluoride Probe (volts),Fluoride Conc,,Average Turbidity,6.522358
0.35508747,0.01690233,0.11231823,1.71076127,,,
0.35508747,0.01690233,0.11287884,1.66361225,,,
0.35508747,0.01690233,0.11107454,1.820184894,,,
0.35508747,0.01690233,0.10768789,2.154949233,,,
0.35508747,0.01690233,0.10602136,2.341626886,,,
0.35508747,0.01725115,0.10942186,1.976497655,,,
0.35508747,0.01725115,0.11127916,1.801712321,,,
0.35508747,0.01725115,0.11187693,1.748814028,,,
0.35508747,0.01725115,0.1137644,1.591767333,,,
0.35508747,0.01725115,0.11191904,1.745146697,,,
0.35508747,0.01678619,0.10867293,2.051685376,,,
0.35508747,0.01678619,0.10738407,2.187836165,,,
0.35508747,0.01678619,0.11010339,1.910473708,,,
0.35508747,0.01678619,0.11080746,1.84458143,,,
0.35508747,0.01678619,0.11152405,1.779850558,,,
0.35508747,0.0156802,0.11206536,1.732463475,,,
0.35508747,0.0156802,0.10946487,1.972264373,,,
0.35508747,0.0156802,0.10630534,2.308710518,,,
0.35508747,0.0156802,0.10822076,2.098458181,,,
0.35508747,0.0156802,0.10966479,1.952705855,,,
0.35508747,0.01593874,0.11171616,1.762886393,,,
0.35508747,0.01593874,0.11216597,1.723795982,,,
0.35508747,0.01593874,0.11186836,1.749561326,,,
0.35508747,0.01593874,0.10759833,2.164591917,,,
0.35508747,0.01593874,0.10888642,2.029965555,,,
0.35508747,0.01547096,0.11129947,1.799889045,,,
0.35508747,0.01547096,0.11183721,1.752280278,,,
0.35508747,0.01547096,0.11193845,1.743458885,,,
0.35508747,0.01547096,0.1116566,1.768128439,,,
0.35508747,0.01547096,0.10896478,2.022051264,,,
0.35508747,0.01544907,0.10681547,2.250738718,,,
0.35508747,0.01544907,0.10868467,2.050484969,,,
0.35508747,0.01544907,0.11003678,1.916828168,,,
0.35508747,0.01544907,0.11112406,1.815697056,,,
0.35508747,0.01544907,0.11265241,1.682497226,,,
0.35508747,0.01535785,0.1116623,1.767626092,,,
0.35508747,0.01535785,0.10885376,2.033273326,,,
0.35508747,0.01535785,0.10752563,2.172451049,,,
0.35508747,0.01535785,0.11108678,1.819074591,,,
0.35508747,0.01535785,0.11065353,1.858790492,,,
0.35508747,0.01526194,0.11188528,1.74808622,,,
0.35508747,0.01526194,0.11184121,1.751930898,,,
0.35508747,0.01526194,0.10896716,2.021811369,,,
0.35508747,0.01526194,0.10716689,2.211651938,,,
0.35508747,0.01526194,0.10955601,1.96332381,,,
0.35508747,0.01605138,0.11137165,1.793424195,,,
0.35508747,0.01605138,0.11078472,1.84667367,,,
0.35508747,0.01605138,0.11163536,1.770001601,,,
0.35508747,0.01605138,0.11253593,1.692295378,,,
0.35508747,0.01605138,0.11257797,1.688752462,,,
0.35508747,0.01518707,0.11028622,1.893140146,,,
0.35508747,0.01518707,0.10838087,2.081775584,,,
0.35508747,0.01518707,0.10717972,2.210237834,,,
0.35508747,0.01518707,0.10777236,2.145893942,,,
0.35508747,0.01518707,0.10973176,1.946197529,,,
0.35508747,0.01478072,0.11001772,1.91865034,,,
0.35508747,0.01478072,0.11032346,1.889628859,,,
0.35508747,0.01478072,0.11033127,1.888893296,,,
0.35508747,0.01478072,0.11027422,1.894272992,,,
0.35508747,0.01478072,0.11055256,1.868170284,,,
0.35508747,0.01450675,0.11113857,1.814384159,,,
0.35508747,0.01450675,0.11116396,1.812089099,,,
0.35508747,0.01450675,0.11096071,1.830543038,,,
0.35508747,0.01450675,0.11142571,1.788597488,,,
0.35508747,0.01450675,0.1111693,1.811606774,,,
0.35508747,0.01428651,0.11041582,1.880948495,,,
0.35508747,0.01428651,0.11093434,1.832951016,,,
0.35508747,0.01428651,0.11036398,1.885815705,,,
0.35508747,0.01428651,0.1101098,1.909863319,,,
0.35508747,0.01428651,0.10986821,1.933003994,,,
0.35508747,0.01546926,0.10845929,2.073653097,,,
0.35508747,0.01546926,0.10807881,2.113360374,,,
0.35508747,0.01546926,0.1074351,2.182277571,,,
0.35508747,0.01546926,0.10791088,2.131126712,,,
0.35508747,0.01546926,0.10753511,2.171424611,,,
0.35508747,0.0160569,0.11033931,1.88813637,,,
0.35508747,0.0160569,0.11238329,1.705221696,,,
0.35508747,0.0160569,0.11261691,1.685477416,,,
0.35508747,0.0160569,0.11212554,1.727273779,,,
0.35508747,0.0160569,0.11140925,1.79006573,,,
0.35508747,0.01520789,0.11166372,1.767500968,,,
0.35508747,0.01520789,0.111308,1.799123837,,,
0.35508747,0.01520789,0.11196389,1.741249199,,,
0.35508747,0.01520789,0.11047915,1.875019542,,,
0.35508747,0.01520789,0.10894597,2.023948238,,,
0.35508747,0.01596917,0.10659624,2.275471749,,,
0.35508747,0.01596917,0.10616022,2.32547328,,,
0.35508747,0.01596917,0.1057993,2.367692683,,,
0.35508747,0.01596917,0.10632813,2.306089053,,,
0.35508747,0.01596917,0.10845037,2.074575401,,,
0.35508747,0.01482939,0.10972858,1.946506079,,,
0.35508747,0.01482939,0.11190841,1.74607173,,,
0.35508747,0.01482939,0.11210907,1.728692543,,,
0.35508747,0.01482939,0.11105396,1.822053254,,,
0.35508747,0.01482939,0.11143774,1.787525167,,,
0.35508747,0.01472726,0.11087797,1.838109074,,,
0.35508747,0.01472726,0.10920193,1.998286823,,,
0.35508747,0.01472726,0.10800638,2.121004948,,,
0.35508747,0.01472726,0.10914835,2.003631453,,,
0.35508747,0.01472726,0.11224061,1.717393819,,,
0.35508747,0.01698243,0.11151419,1.780725631,,,
0.35508747,0.01698243,0.10870153,2.048762273,,,
0.35508747,0.01698243,0.10693157,2.237749648,,,
0.35508747,0.01698243,0.11044458,1.878253664,,,
0.35508747,0.01698243,0.11221371,1.719698392,,,
0.35508747,0.01586077,0.11175352,1.759606167,,,
0.35508747,0.01586077,0.11022311,1.899105569,,,
0.35508747,0.01586077,0.10821591,2.098965606,,,
0.35508747,0.01586077,0.10563215,2.387504272,,,
0.35508747,0.01586077,0.10701575,2.228378638,,,
0.35508747,0.03040268,0.10975548,1.943897561,,,
0.35508747,0.03040268,0.11190238,1.746596685,,,
0.35508747,0.03040268,0.11119872,1.80895177,,,
0.35508747,0.03040268,0.11042757,1.879847045,,,
0.35508747,0.03040268,0.11007755,1.912936287,,,
0.35508747,0.02326933,0.10739043,2.187142612,,,
0.35508747,0.02326933,0.10732573,2.194208372,,,
0.35508747,0.02326933,0.10977715,1.941798743,,,
0.35508747,0.02326933,0.11207154,1.731929818,,,
0.35508747,0.02326933,0.11187886,1.748645777,,,
0.35508747,0.02269378,0.11064447,1.859630211,,,
0.35508747,0.02269378,0.11097376,1.829352547,,,
0.35508747,0.02269378,0.10862315,2.056783162,,,
0.35508747,0.02269378,0.1071462,2.213934267,,,
0.35508747,0.02269378,0.10964556,1.954578697,,,
0.35508747,0.02028583,0.11246026,1.698691198,,,
0.35508747,0.02028583,0.11172368,1.762225642,,,
0.35508747,0.02028583,0.1105056,1.87254883,,,
0.35508747,0.02028583,0.10598091,2.346353511,,,
0.35508747,0.02028583,0.10848212,2.071294401,,,
0.35508747,0.01832456,0.11271682,1.677103517,,,
0.35508747,0.01832456,0.11080026,1.845243624,,,
0.35508747,0.01832456,0.10901072,2.017425719,,,
0.35508747,0.01832456,0.10616672,2.32471987,,,
0.35508747,0.01832456,0.10894071,2.024479024,,,
0.35508747,0.01641732,0.11222871,1.718412933,,,
0.35508747,0.01641732,0.11110598,1.817334304,,,
0.35508747,0.01641732,0.109192,1.999276268,,,
0.35508747,0.01641732,0.10723269,2.204409121,,,
0.35508747,0.01641732,0.11198119,1.739748144,,,
0.35508747,0.01527682,0.11170013,1.764295709,,,
0.35508747,0.01527682,0.10917955,2.000517503,,,
0.35508747,0.01527682,0.10845562,2.074032515,,,
0.35508747,0.01527682,0.11280145,1.670042856,,,
0.35508747,0.01527682,0.11155505,1.777102116,,,
0.35508747,0.01527682,0.10858886,2.06030204,,,
0.35508747,0.01509728,0.10867564,2.051408218,,,
0.35508747,0.01509728,0.1115484,1.777691343,,,
0.35508747,0.01509728,0.10858616,2.060579372,,,
0.35508747,0.01509728,0.10796934,2.124924989,,,
0.35508747,0.01509728,0.11164029,1.769566646,,,
0.35508747,0.01543761,0.11018164,1.903035718,,,
0.35508747,0.01543761,0.10807213,2.114064255,,,
0.35508747,0.01543761,0.11201874,1.736494524,,,
0.35508747,0.01543761,0.11070153,1.854347975,,,
0.35508747,0.01543761,0.10610715,2.331633724,,,
0.35508747,0.01499522,0.11064252,1.859810994,,,
0.35508747,0.01499522,0.11133705,1.796520265,,,
0.35508747,0.01499522,0.10853458,2.065884625,,,
0.35508747,0.01499522,0.11040656,1.881816985,,,
0.35508747,0.01499522,0.11096183,1.830440836,,,
0.35508747,0.01529156,0.10780427,2.142483061,,,
0.35508747,0.01529156,0.11008155,1.912554875,,,
0.35508747,0.01529156,0.11192878,1.744299543,,,
0.35508747,0.01529156,0.10925543,1.992964399,,,
0.35508747,0.01529156,0.10753619,2.171307706,,,
0.35508747,0.01727241,0.11195526,1.741998476,,,
0.35508747,0.01727241,0.10827323,2.092976416,,,
0.35508747,0.01727241,0.1090854,2.00992901,,,
0.35508747,0.01727241,0.11093516,1.83287609,,,
0.35508747,0.01727241,0.10957598,1.961370232,,,
0.35508747,0.01641165,0.10845587,2.074006667,,,
0.35508747,0.01641165,0.11174843,1.760052712,,,
0.35508747,0.01641165,0.10826887,2.093431378,,,
0.35508747,0.01641165,0.10870227,2.048686695,,,
0.35508747,0.01641165,0.1111545,1.81294387,,,
0.35508747,0.01588866,0.10954081,1.964812064,,,
0.35508747,0.01588866,0.10920464,1.998016879,,,
0.35508747,0.01588866,0.11101458,1.825633724,,,
0.35508747,0.01588866,0.1077528,2.147987408,,,
0.35508747,0.01588866,0.11079163,1.846037651,,,
0.35508747,0.01599806,0.11177268,1.757926278,,,
0.35508747,0.01599806,0.10773522,2.1498707,,,
0.35508747,0.01599806,0.10964481,1.954651777,,,
0.35508747,0.01599806,0.1108227,1.84318057,,,
0.35508747,0.01599806,0.10744615,2.181075778,,,
0.35508747,0.01558013,0.11059984,1.863772244,,,
0.35508747,0.01558013,0.1101295,1.907988617,,,
0.35508747,0.01558013,0.10750888,2.174265825,,,
0.35508747,0.01558013,0.10959533,1.95947916,,,
0.35508747,0.01558013,0.1110559,1.821877049,,,
0.35508747,0.01550474,0.10874774,2.044048113,,,
0.35508747,0.01550474,0.10746413,2.179121696,,,
0.35508747,0.01550474,0.11114706,1.813616405,,,
0.35508747,0.01550474,0.11032154,1.889809733,,,
0.35508747,0.01550474,0.10746163,2.179393293,,,
0.35508747,0.02093769,0.11006025,1.914586769,,,
0.35508747,0.02093769,0.11140543,1.790406649,,,
0.35508747,0.02093769,0.10792708,2.129406326,,,
0.35508747,0.02093769,0.10827826,2.092451663,,,
0.35508747,0.02093769,0.1130463,1.649782044,,,
0.35508747,0.01799849,0.11081673,1.843729206,,,
0.35508747,0.01799849,0.10845158,2.074450267,,,
0.35508747,0.01799849,0.10996004,1.924175217,,,
0.35508747,0.01799849,0.11124821,1.804494328,,,
0.35508747,0.01799849,0.11016125,1.904971079,,,
0.35508747,0.01864672,0.10791261,2.130942925,,,
0.35508747,0.01864672,0.10915233,2.003233955,,,
0.35508747,0.01864672,0.11210582,1.728972643,,,
0.35508747,0.01864672,0.11030002,1.891838211,,,
0.35508747,0.01864672,0.10733572,2.193115895,,,
0.35508747,0.01659101,0.111316,1.79840647,,,
0.35508747,0.01659101,0.11084639,1.841005098,,,
0.35508747,0.01659101,0.10703476,2.226267861,,,
0.35508747,0.01659101,0.10995005,1.925133723,,,
0.35508747,0.01659101,0.11117414,1.811169721,,,
0.35508747,0.01575905,0.10768624,2.155126495,,,
0.35508747,0.01575905,0.11114386,1.813905744,,,
0.35508747,0.01575905,0.11124148,1.805099836,,,
0.35508747,0.01575905,0.10683061,2.249040615,,,
0.35508747,0.01575905,0.11087038,1.838804694,,,
0.35508747,0.01575772,0.10939077,1.979563362,,,
0.35508747,0.01575772,0.10879612,2.0391242,,,
0.35508747,0.01575772,0.11121381,1.807591485,,,
0.35508747,0.01575772,0.10707803,2.221470826,,,
0.35508747,0.01575772,0.11030753,1.89113007,,,
0.35508747,0.01446906,0.11087409,1.838464641,,,
0.35508747,0.01446906,0.10826001,2.094356215,,,
0.35508747,0.01446906,0.11073043,1.851678332,,,
0.35508747,0.01446906,0.11083596,1.841962577,,,
0.35508747,0.01446906,0.1086948,2.049449747,,,
0.35508747,0.01334385,0.10863732,2.055330776,,,
0.35508747,0.01334385,0.11205313,1.733520049,,,
0.35508747,0.01334385,0.1081662,2.104173525,,,
0.35508747,0.01334385,0.10869443,2.04948755,,,
0.35508747,0.01334385,0.11138023,1.792657268,,,
0.35508747,0.01365815,0.10889731,2.028863824,,,
0.35508747,0.01365815,0.11029141,1.8926504,,,
0.35508747,0.01365815,0.11150172,1.781832957,,,
0.35508747,0.01365815,0.10760806,2.163542228,,,
0.35508747,0.01365815,0.10960079,1.958945886,,,
0.35508747,0.01378776,0.11035203,1.886939465,,,
0.35508747,0.01378776,0.10691132,2.240009775,,,
0.35508747,0.01378776,0.11149772,1.782188299,,,
0.35508747,0.01378776,0.11026535,1.895110789,,,
0.35508747,0.01378776,0.10800149,2.121522055,,,
0.35508747,0.01524352,0.11150548,1.781498999,,,
0.35508747,0.01524352,0.10770423,2.153194588,,,
0.35508747,0.01524352,0.10995528,1.924631863,,,
0.35508747,0.01524352,0.11053707,1.869613438,,,
0.35508747,0.01524352,0.10671779,2.261725373,,,
0.35508747,0.01524352,0.11145446,1.786035859,,,
0.35508747,0.01520111,0.11003809,1.916702993,,,
0.35508747,0.01520111,0.10803181,2.118317812,,,
0.35508747,0.01520111,0.11132524,1.797578267,,,
0.35508747,0.01520111,0.11038096,1.884220083,,,
0.35508747,0.01520111,0.10796535,2.125347693,,,
0.35508747,0.01579854,0.11140032,1.790862796,,,
0.35508747,0.01579854,0.10995453,1.924703824,,,
0.35508747,0.01579854,0.10665695,2.268595501,,,
0.35508747,0.01579854,0.11081627,1.843771486,,,
0.35508747,0.01579854,0.10953218,1.965657542,,,
0.35508747,0.01594003,0.10613585,2.328300162,,,
0.35508747,0.01594003,0.1111341,1.814788513,,,
0.35508747,0.01594003,0.11002676,1.917785883,,,
0.35508747,0.01594003,0.10677171,2.255654053,,,
0.35508747,0.01594003,0.1108252,1.842950872,,,
0.35508747,0.01555761,0.10905082,2.013396834,,,
0.35508747,0.01555761,0.10710309,2.218697331,,,
0.35508747,0.01555761,0.11037473,1.884805363,,,
0.35508747,0.01555761,0.109347,1.983887472,,,
0.35508747,0.01555761,0.10667837,2.266174351,,,
0.35508747,0.02298364,0.11123659,1.805539925,,,
0.35508747,0.02298364,0.10892521,2.026043935,,,
0.35508747,0.02298364,0.10708805,2.220361455,,,
0.35508747,0.02298364,0.11085311,1.840388463,,,
0.35508747,0.02298364,0.10931497,1.987057753,,,
0.35508747,0.03921711,0.10942172,1.97651145,,,
0.35508747,0.03921711,0.11129208,1.800552249,,,
0.35508747,0.03921711,0.10805764,2.115591893,,,
0.35508747,0.03921711,0.11017232,1.903920102,,,
0.35508747,0.03921711,0.10979652,1.939924607,,,
0.35508747,0.03697623,0.10769546,2.154136163,,,
0.35508747,0.03697623,0.11092515,1.833790946,,,
0.35508747,0.03697623,0.10656765,2.278717178,,,
0.35508747,0.03697623,0.11050776,1.872347207,,,
0.35508747,0.03697623,0.10941515,1.977158909,,,
0.35508747,0.04634925,0.10834509,2.085492122,,,
0.35508747,0.04634925,0.11113599,1.814617534,,,
0.35508747,0.04634925,0.10834019,2.086001611,,,
0.35508747,0.04634925,0.1100836,1.912359431,,,
0.35508747,0.04634925,0.11019296,1.901962105,,,
0.35508747,0.05254209,0.10810123,2.11099966,,,
0.35508747,0.05254209,0.11061089,1.862745854,,,
0.35508747,0.05254209,0.1072261,2.205133433,,,
0.35508747,0.05254209,0.11040197,1.882247628,,,
0.35508747,0.05254209,0.10736285,2.190151783,,,
0.35508747,0.1021604,0.10955369,1.963550892,,,
0.35508747,0.1021604,0.10949343,1.969458351,,,
0.35508747,0.1021604,0.10847446,2.0720855,,,
0.35508747,0.1021604,0.11156273,1.776421868,,,
0.35508747,0.1021604,0.106964,2.234134848,,,
0.35508747,0.12637411,0.11167119,1.766842892,,,
0.35508747,0.12637411,0.10756473,2.168220658,,,
0.35508747,0.12637411,0.10911798,2.006667219,,,
0.35508747,0.12637411,0.10919084,1.999391885,,,
0.35508747,0.12637411,0.10930628,1.987918749,,,
0.35508747,0.09722618,0.11025678,1.895920603,,,
0.35508747,0.09722618,0.10768683,2.155063109,,,
0.35508747,0.09722618,0.11109615,1.818225087,,,
0.35508747,0.09722618,0.10726408,2.200962284,,,
0.35508747,0.09722618,0.11044939,1.877803341,,,
0.35508747,0.14465824,0.10760283,2.164106386,,,
0.35508747,0.14465824,0.11031152,1.890753948,,,
0.35508747,0.14465824,0.10797185,2.124659121,,,
0.35508747,0.14465824,0.11039227,1.883158024,,,
0.35508747,0.14465824,0.10829726,2.090470682,,,
0.35508747,0.18731359,0.11048033,1.874909248,,,
0.35508747,0.18731359,0.10795124,2.126843194,,,
0.35508747,0.18731359,0.11002465,1.917987619,,,
0.35508747,0.18731359,0.10819072,2.101603049,,,
0.35508747,0.18731359,0.1098804,1.931829688,,,
0.35508747,0.15659103,0.10828315,2.091941642,,,
0.35508747,0.15659103,0.11015689,1.905385173,,,
0.35508747,0.15659103,0.10827466,2.092827218,,,
0.35508747,0.15659103,0.1100894,1.911806576,,,
0.35508747,0.15659103,0.10793024,2.129070906,,,
0.35508747,0.17041019,0.1114032,1.790605697,,,
0.35508747,0.17041019,0.10802023,2.119541024,,,
0.35508747,0.17041019,0.11054368,1.868997469,,,
0.35508747,0.17041019,0.10827285,2.093016065,,,
0.35508747,0.17041019,0.1086836,2.050594346,,,
0.35508747,0.19000886,0.11002897,1.91757461,,,
0.35508747,0.19000886,0.10766879,2.157002068,,,
0.35508747,0.19000886,0.11094061,1.832378184,,,
0.35508747,0.19000886,0.10781417,2.141425945,,,
0.35508747,0.19000886,0.10987354,1.932490449,,,
0.35508747,0.26931819,0.10883015,2.035667878,,,
0.35508747,0.26931819,0.10929852,1.988687917,,,
0.35508747,0.26931819,0.10912775,2.005690115,,,
0.35508747,0.26931819,0.1088966,2.028935636,,,
0.35508747,0.26931819,0.10942792,1.975900647,,,
0.35508747,0.28788531,0.10776951,2.146198845,,,
0.35508747,0.28788531,0.1102022,1.901086213,,,
0.35508747,0.28788531,0.10733578,2.193109336,,,
0.35508747,0.28788531,0.1104946,1.873575952,,,
0.35508747,0.28788531,0.10713977,2.214644044,,,
0.35508747,0.25748444,0.11078987,1.846199626,,,
0.35508747,0.25748444,0.1075052,2.174664737,,,
0.35508747,0.25748444,0.11105996,1.821508344,,,
0.35508747,0.25748444,0.10753857,2.171050104,,,
0.35508747,0.25748444,0.11087262,1.838599372,,,
0.35508747,0.41681039,0.10724764,2.202766836,,,
0.35508747,0.41681039,0.11087769,1.838134731,,,
0.35508747,0.41681039,0.10826302,2.094041975,,,
0.35508747,0.41681039,0.1107422,1.850592178,,,
0.35508747,0.41681039,0.10762301,2.161930389,,,
0.35508747,0.45599276,0.1100655,1.91408575,,,
0.35508747,0.45599276,0.10791879,2.130286523,,,
0.35508747,0.45599276,0.11011879,1.909007579,,,
0.35508747,0.45599276,0.10773452,2.149945723,,,
0.35508747,0.45599276,0.11042602,1.879992306,,,
0.35508747,0.42744836,0.10897622,2.020898418,,,
0.35508747,0.42744836,0.10856879,2.062364438,,,
0.35508747,0.42744836,0.10817059,2.103713083,,,
0.35508747,0.42744836,0.10883946,2.034723311,,,
0.35508747,0.42744836,0.10991762,1.928248565,,,
0.35508747,0.48898253,0.10886749,2.03188211,,,
0.35508747,0.48898253,0.10762002,2.162252661,,,
0.35508747,0.48898253,0.10885479,2.033168926,,,
0.35508747,0.48898253,0.10915585,2.002882465,,,
0.35508747,0.48898253,0.10833154,2.086901318,,,
0.35508747,0.44044399,0.10910503,2.007963092,,,
0.35508747,0.44044399,0.10817047,2.103725668,,,
0.35508747,0.44044399,0.11022022,1.899379193,,,
0.35508747,0.44044399,0.10690327,2.240908878,,,
0.35508747,0.44044399,0.11031406,1.890514552,,,
0.35508747,0.49075595,0.10733724,2.19294972,,,
0.35508747,0.49075595,0.11101079,1.825978686,,,
0.35508747,0.49075595,0.10620624,2.320144389,,,
0.35508747,0.49075595,0.11015438,1.905623603,,,
0.35508747,0.49075595,0.10709937,2.21910882,,,
0.35508747,0.54585326,0.10990136,1.929812204,,,
0.35508747,0.54585326,0.1075111,2.174025212,,,
0.35508747,0.54585326,0.11024559,1.896978512,,,
0.35508747,0.54585326,0.10664198,2.270289128,,,
0.35508747,0.54585326,0.11076903,1.848118644,,,
0.35508747,0.71396214,0.10709617,2.21946285,,,
0.35508747,0.71396214,0.11060374,1.863409925,,,
0.35508747,0.71396214,0.10696909,2.233568022,,,
0.35508747,0.71396214,0.10978935,1.940618127,,,
0.35508747,0.71396214,0.10692564,2.238411266,,,
0.35508747,0.72596276,0.11078365,1.846772176,,,
0.35508747,0.72596276,0.10771894,2.151616201,,,
0.35508747,0.72596276,0.10986357,1.93345117,,,
0.35508747,0.72596276,0.10702004,2.227902123,,,
0.35508747,0.72596276,0.10939823,1.978827317,,,
0.35508747,0.65956408,0.10848079,2.071431737,,,
0.35508747,0.65956408,0.10897069,2.021455612,,,
0.35508747,0.65956408,0.10908412,2.010057267,,,
0.35508747,0.65956408,0.10886034,2.032606477,,,
0.35508747,0.65956408,0.10767617,2.156208647,,,
0.35508747,0.81863499,0.10924887,1.993616254,,,
0.35508747,0.81863499,0.1076525,2.158754435,,,
0.35508747,0.81863499,0.11081589,1.843806414,,,
0.35508747,0.81863499,0.10748015,2.177382103,,,
0.35508747,0.81863499,0.11074422,1.850405833,,,
0.35508747,0.74423248,0.10777568,2.145538812,,,
0.35508747,0.74423248,0.11069206,1.855223605,,,
0.35508747,0.74423248,0.10708562,2.220630443,,,
0.35508747,0.74423248,0.11076989,1.848039412,,,
0.35508747,0.74423248,0.10794536,2.127466719,,,
0.35508747,0.71345806,0.11033162,1.888860339,,,
0.35508747,0.71345806,0.1077411,2.14924061,,,
0.35508747,0.71345806,0.10956851,1.962100762,,,
0.35508747,0.71345806,0.10871293,2.047598281,,,
0.35508747,0.71345806,0.10827532,2.092758361,,,
0.35508747,0.74064833,0.10913058,2.005407173,,,
0.35508747,0.74064833,0.10905085,2.013393823,,,
0.35508747,0.74064833,0.1091858,1.999894297,,,
0.35508747,0.74064833,0.10873835,2.045005164,,,
0.35508747,0.74064833,0.10789001,2.133345085,,,
0.35508747,0.78336054,0.10875789,2.043014104,,,
