Coagulant mL/s	Turbidity	Average Turbidity
0.0046085	16.57448006	
0.0046085	16.57448006	
0.0046085	16.57448006	
0.0046085	16.57448006	
0.0046085	16.57448006	
0.0046085	14.74925423	
0.0046085	14.74925423	
0.0046085	14.74925423	
0.0046085	14.74925423	
0.0046085	14.74925423	
0.0046085	14.68488884	
0.0046085	14.68488884	
0.0046085	14.68488884	
0.0046085	14.68488884	
0.0046085	14.68488884	
0.0046085	13.66175842	
0.0046085	13.66175842	
0.0046085	13.66175842	
0.0046085	13.66175842	
0.0046085	13.66175842	
0.0046085	13.2371273	
0.0046085	13.2371273	
0.0046085	13.2371273	
0.0046085	13.2371273	
0.0046085	13.2371273	
0.0046085	12.48766136	
0.0046085	12.48766136	
0.0046085	12.48766136	
0.0046085	12.48766136	
0.0046085	12.48766136	
0.0046085	12.83275604	
0.0046085	12.83275604	
0.0046085	12.83275604	
0.0046085	12.83275604	
0.0046085	12.83275604	
0.0046085	13.40829468	
0.0046085	13.40829468	
0.0046085	13.40829468	
0.0046085	13.40829468	
0.0046085	13.40829468	
0.0046085	13.36470604	
0.0046085	13.36470604	
0.0046085	13.36470604	
0.0046085	13.36470604	
0.0046085	13.36470604	
0.0046085	13.80860329	
0.0046085	13.80860329	
0.0046085	13.80860329	
0.0046085	13.80860329	
0.0046085	13.80860329	
0.0046085	12.79191589	
0.0046085	12.79191589	
0.0046085	12.79191589	
0.0046085	12.79191589	
0.0046085	12.79191589	
0.0046085	13.35538864	
0.0046085	13.35538864	
0.0046085	13.35538864	
0.0046085	13.35538864	
0.0046085	13.35538864	
0.0046085	12.068573	
0.0046085	12.068573	
0.0046085	12.068573	
0.0046085	12.068573	
0.0046085	12.068573	
0.0046085	11.6938343	
0.0046085	11.6938343	
0.0046085	11.6938343	
0.0046085	11.6938343	
0.0046085	11.6938343	
0.0046085	11.46895218	
0.0046085	11.46895218	
0.0046085	11.46895218	
0.0046085	11.46895218	
0.0046085	11.46895218	
0.0046085	10.23821259	
0.0046085	10.23821259	
0.0046085	10.23821259	
0.0046085	10.23821259	
0.0046085	10.23821259	
0.0046085	9.08822536	
0.0046085	9.08822536	
0.0046085	9.08822536	
0.0046085	9.08822536	
0.0046085	9.08822536	
0.0046085	9.33444595	
0.0046085	9.33444595	
0.0046085	9.33444595	
0.0046085	9.33444595	
0.0046085	9.33444595	
0.0046085	10.90227509	
0.0046085	10.90227509	
0.0046085	10.90227509	
0.0046085	10.90227509	
0.0046085	10.90227509	
0.0046085	18.42481422	
0.0046085	18.42481422	
0.0046085	18.42481422	
0.0046085	18.42481422	
0.0046085	18.42481422	
0.0046085	15.76096153	
0.0046085	15.76096153	
0.0046085	15.76096153	
0.0046085	15.76096153	
0.0046085	15.76096153	
0.0046085	14.98270035	
0.0046085	14.98270035	
0.0046085	14.98270035	
0.0046085	14.98270035	
0.0046085	14.98270035	
0.0046085	13.77043915	
0.0046085	13.77043915	
0.0046085	13.77043915	
0.0046085	13.77043915	
0.0046085	13.77043915	
0.0046085	14.48504066	
0.0046085	14.48504066	
0.0046085	14.48504066	
0.0046085	14.48504066	
0.0046085	14.48504066	
0.0046085	13.49138069	
0.0046085	13.49138069	
0.0046085	13.49138069	
0.0046085	13.49138069	
0.0046085	13.49138069	
0.0046085	13.49138069	
0.0046085	13.01597786	
0.0046085	13.01597786	
0.0046085	13.01597786	
0.0046085	13.01597786	
0.0046085	13.01597786	
0.0046085	13.95478821	
0.0046085	13.95478821	
0.0046085	13.95478821	
0.0046085	13.95478821	
0.0046085	13.95478821	
0.0046085	13.64742851	
0.0046085	13.64742851	
0.0046085	13.64742851	
0.0046085	13.64742851	
0.0046085	13.64742851	
0.0046085	12.57056046	
0.0046085	12.57056046	
0.0046085	12.57056046	
0.0046085	12.57056046	
0.0046085	12.57056046	
0.0046085	12.27013397	
0.0046085	12.27013397	
0.0046085	12.27013397	
0.0046085	12.27013397	
0.0046085	12.27013397	
0.0046085	12.49894524	
0.0046085	12.49894524	
0.0046085	12.49894524	
0.0046085	12.49894524	
0.0046085	12.49894524	
0.0046085	11.7637043	
0.0046085	11.7637043	
0.0046085	11.7637043	
0.0046085	11.7637043	
0.0046085	11.7637043	
0.0046085	11.6843071	
0.0046085	11.6843071	
0.0046085	11.6843071	
0.0046085	11.6843071	
0.0046085	11.6843071	
0.0046085	11.30911636	
0.0046085	11.30911636	
0.0046085	11.30911636	
0.0046085	11.30911636	
0.0046085	11.30911636	
0.0046085	10.93364525	
0.0046085	10.93364525	
0.0046085	10.93364525	
0.0046085	10.93364525	
0.0046085	10.93364525	
0.0046085	12.76359367	
0.0046085	12.76359367	
0.0046085	12.76359367	
0.0046085	12.76359367	
0.0046085	12.76359367	
0.0046085	12.70691681	
0.0046085	12.70691681	
0.0046085	12.70691681	
0.0046085	12.70691681	
0.0046085	12.70691681	
0.0046085	12.43049431	
0.0046085	12.43049431	
0.0046085	12.43049431	
0.0046085	12.43049431	
0.0046085	12.43049431	
0.0046085	12.58402824	
0.0046085	12.58402824	
0.0046085	12.58402824	
0.0046085	12.58402824	
0.0046085	12.58402824	
0.0046085	11.79763794	
0.0046085	11.79763794	
0.0046085	11.79763794	
0.0046085	11.79763794	
0.0046085	11.79763794	
0.0046085	11.90629578	
0.0046085	11.90629578	
0.0046085	11.90629578	
0.0046085	11.90629578	
0.0046085	11.90629578	
0.0046085	11.15733719	
0.0046085	11.15733719	
0.0046085	11.15733719	
0.0046085	11.15733719	
0.0046085	11.15733719	
0.0046085	13.02475166	
0.0046085	13.02475166	
0.0046085	13.02475166	
0.0046085	13.02475166	
0.0046085	13.02475166	
0.0046085	12.05250168	
0.0046085	12.05250168	
0.0046085	12.05250168	
0.0046085	12.05250168	
0.0046085	12.05250168	
0.0046085	11.05621719	
0.0046085	11.05621719	
0.0046085	11.05621719	
0.0046085	11.05621719	
0.0046085	11.05621719	
0.0046085	11.75419426	
0.0046085	11.75419426	
0.0046085	11.75419426	
0.0046085	11.75419426	
0.0046085	11.75419426	
0.0046085	11.35909081	
0.0046085	11.35909081	
0.0046085	11.35909081	
0.0046085	11.35909081	
0.0046085	11.35909081	
0.0046085	12.63710022	
0.0046085	12.63710022	
0.0046085	12.63710022	
0.0046085	12.63710022	
0.0046085	12.63710022	
0.0046085	13.41886139	
0.0046085	13.41886139	
0.0046085	13.41886139	
0.0046085	13.41886139	
0.0046085	13.41886139	
0.0046085	12.84756851	
0.0046085	12.84756851	
0.0046085	12.84756851	
0.0046085	12.84756851	
0.0046085	12.84756851	
0.0046085	12.95799446	
0.0046085	12.95799446	
0.0046085	12.95799446	
0.0046085	12.95799446	
0.0046085	12.95799446	
0.0046085	13.2521553	
0.0046085	13.2521553	
0.0046085	13.2521553	
0.0046085	13.2521553	
0.0046085	13.2521553	
0.0046085	12.93663788	
0.0046085	12.93663788	
0.0046085	12.93663788	
0.0046085	12.93663788	
0.0046085	12.93663788	
0.0046085	11.51669693	
0.0046085	11.51669693	
0.0046085	11.51669693	
0.0046085	11.51669693	
0.0046085	11.51669693	
0.0046085	8.99755287	
0.0046085	8.99755287	
0.0046085	8.99755287	
0.0046085	8.99755287	
0.0046085	8.99755287	
0.0046085	10.30395126	
0.0046085	10.30395126	
0.0046085	10.30395126	
0.0046085	10.30395126	
0.0046085	10.30395126	
0.0046085		
0.0046085		
0.0046085		
0.0046085		
0.0046085		
0.0046085	17.18062401	
0.0046085	17.18062401	
0.0046085	17.18062401	
0.0046085	17.18062401	
0.0046085	17.18062401	
0.0046085	15.16074944	
0.0046085	15.16074944	
0.0046085	15.16074944	
0.0046085	15.16074944	
0.0046085	15.16074944	
0.0046085	13.07606697	
0.0046085	13.07606697	
0.0046085	13.07606697	
0.0046085	13.07606697	
0.0046085	13.07606697	
0.0046085	12.38431931	
0.0046085	12.38431931	
0.0046085	12.38431931	
0.0046085	12.38431931	
0.0046085	12.38431931	
0.0046085	12.08629036	
0.0046085	12.08629036	
0.0046085	12.08629036	
0.0046085	12.08629036	
0.0046085	12.08629036	
0.0046085	12.6910038	
0.0046085	12.6910038	
0.0046085	12.6910038	
0.0046085	12.6910038	
0.0046085	12.6910038	
0.0046085	12.00775719	
0.0046085	12.00775719	
0.0046085	12.00775719	
0.0046085	12.00775719	
0.0046085	12.00775719	
0.0046085	13.22047424	
0.0046085	13.22047424	
0.0046085	13.22047424	
0.0046085	13.22047424	
0.0046085	13.22047424	
0.0046085	13.22047424	
0.0046085	14.13854218	
0.0046085	14.13854218	
0.0046085	14.13854218	
0.0046085	14.13854218	
0.0046085	14.13854218	
0.0046085	12.56791115	
0.0046085	12.56791115	
0.0046085	12.56791115	
0.0046085	12.56791115	
0.0046085	12.56791115	
0.0046085	13.02486038	
0.0046085	13.02486038	
0.0046085	13.02486038	
0.0046085	13.02486038	
0.0046085	13.02486038	
0.0046085	13.21899605	
0.0046085	13.21899605	
0.0046085	13.21899605	
0.0046085	13.21899605	
0.0046085	13.21899605	
0.0046085	13.44220734	
0.0046085	13.44220734	
0.0046085	13.44220734	
0.0046085	13.44220734	
0.0046085	13.44220734	
0.0046085	12.60425949	
0.0046085	12.60425949	
0.0046085	12.60425949	
0.0046085	12.60425949	
0.0046085	12.60425949	
0.0046085	12.74820137	
0.0046085	12.74820137	
0.0046085	12.74820137	
0.0046085	12.74820137	
0.0046085	12.74820137	
0.0046085	11.36018181	
0.0046085	11.36018181	
0.0046085	11.36018181	
0.0046085	11.36018181	
0.0046085	11.36018181	
0.0046085	11.1537571	
0.0046085	11.1537571	
0.0046085	11.1537571	
0.0046085	11.1537571	
0.0046085	11.1537571	
0.0046085	12.79957199	
0.0046085	12.79957199	
0.0046085	12.79957199	
0.0046085	12.79957199	
0.0046085	12.79957199	
0.0046085	13.54276657	
0.0046085	13.54276657	
0.0046085	13.54276657	
0.0046085	13.54276657	
0.0046085	13.54276657	
0.0046085	12.69397736	
0.0046085	12.69397736	
0.0046085	12.69397736	
0.0046085	12.69397736	
0.0046085	12.69397736	
0.0046085	13.13904953	
0.0046085	13.13904953	
0.0046085	13.13904953	
0.0046085	13.13904953	
0.0046085	13.13904953	
0.0046085	13.51210785	
0.0046085	13.51210785	
0.0046085	13.51210785	
0.0046085	13.51210785	
0.0046085	13.51210785	
0.0046085	13.0045948	
0.0046085	13.0045948	
0.0046085	13.0045948	
0.0046085	13.0045948	
0.0046085	13.0045948	
0.0046085	11.98348427	
0.0046085	11.98348427	
0.0046085	11.98348427	
0.0046085	11.98348427	
0.0046085	11.98348427	
0.0046085	12.79723167	
0.0046085	12.79723167	
0.0046085	12.79723167	
0.0046085	12.79723167	
0.0046085	12.79723167	
0.0046085	11.75954628	
0.0046085	11.75954628	
0.0046085	11.75954628	
0.0046085	11.75954628	
0.0046085	11.75954628	
0.0046085	11.69362068	
0.0046085	11.69362068	
0.0046085	11.69362068	
0.0046085	11.69362068	
0.0046085	11.69362068	
0.0046085	11.6399498	
0.0046085	11.6399498	
0.0046085	11.6399498	
0.0046085	11.6399498	
0.0046085	11.6399498	
0.0046085	12.4858284	
0.0046085	12.4858284	
0.0046085	12.4858284	
0.0046085	12.4858284	
0.0046085	12.4858284	
0.0046085	11.34313393	
0.0046085	11.34313393	
0.0046085	11.34313393	
0.0046085	11.34313393	
0.0046085	11.34313393	
0.0046085	11.70102692	
0.0046085	11.70102692	
0.0046085	11.70102692	
0.0046085	11.70102692	
0.0046085	11.70102692	
0.0046085	11.77895546	
0.0046085	11.77895546	
0.0046085	11.77895546	
0.0046085	11.77895546	
0.0046085	11.77895546	
0.0046085	11.67596436	
0.0046085	11.67596436	
0.0046085	11.67596436	
0.0046085	11.67596436	
0.0046085	11.67596436	
0.0046085	12.43179321	
0.0046085	12.43179321	
0.0046085	12.43179321	
0.0046085	12.43179321	
0.0046085	12.43179321	
0.0046085	12.09048462	
0.0046085	12.09048462	
0.0046085	12.09048462	
0.0046085	12.09048462	
0.0046085	12.09048462	
0.0046085	10.93027496	
0.0046085	10.93027496	
0.0046085	10.93027496	
0.0046085	10.93027496	
0.0046085	10.93027496	
0.0046085	11.81999588	
0.0046085	11.81999588	
0.0046085	11.81999588	
0.0046085	11.81999588	
0.0046085	11.81999588	
0.0046085	12.0855999	
0.0046085	12.0855999	
0.0046085	12.0855999	
0.0046085	12.0855999	
0.0046085	12.0855999	
0.0046085	12.0855999	
0.0046085	14.17909431	
0.0046085	14.17909431	
0.0046085	14.17909431	
0.0046085	14.17909431	
0.0046085	14.17909431	
0.0046085	13.77418137	
0.0046085	13.77418137	
0.0046085	13.77418137	
0.0046085	13.77418137	
0.0046085	13.77418137	
0.0046085	10.69308281	
0.0046085	10.69308281	
0.0046085	10.69308281	
0.0046085	10.69308281	
0.0046085	10.69308281	
0.0046085	11.31713676	
0.0046085	11.31713676	
0.0046085	11.31713676	
0.0046085	11.31713676	
0.0046085	11.31713676	
0.0046085	11.22852325	
0.0046085	11.22852325	
0.0046085	11.22852325	
0.0046085	11.22852325	
0.0046085	11.22852325	
0.0046085	11.41267204	
0.0046085	11.41267204	
0.0046085	11.41267204	
0.0046085	11.41267204	
0.0046085	11.41267204	
0.0046085	11.50858498	
0.0046085	11.50858498	
0.0046085	11.50858498	
0.0046085	11.50858498	
0.0046085	11.50858498	
0.0046085	11.36823082	
0.0046085	11.36823082	
0.0046085	11.36823082	
0.0046085	11.36823082	
0.0046085	11.36823082	
0.0046085	10.48292732	
0.0046085	10.48292732	
0.0046085	10.48292732	
0.0046085	10.48292732	
0.0046085	10.48292732	
0.0046085	11.85355949	
0.0046085	11.85355949	
0.0046085	11.85355949	
0.0046085	11.85355949	
0.0046085	11.85355949	
0.0046085	11.17858315	
0.0046085	11.17858315	
0.0046085	11.17858315	
0.0046085	11.17858315	
0.0046085	11.17858315	
0.0046085	12.56397247	
0.0046085	12.56397247	
0.0046085	12.56397247	
0.0046085	12.56397247	
0.0046085	12.56397247	
0.0046085	12.3801651	
0.0046085	12.3801651	
0.0046085	12.3801651	
0.0046085	12.3801651	
0.0046085	12.3801651	
0.0046085	13.5703125	
0.0046085	13.5703125	
0.0046085	13.5703125	
0.0046085	13.5703125	
0.0046085	13.5703125	
0.0046085	11.95834732	
0.0046085	11.95834732	
0.0046085	11.95834732	
0.0046085	11.95834732	
0.0046085	11.95834732	
0.0046085	10.26693916	
0.0046085	10.26693916	
0.0046085	10.26693916	
0.0046085	10.26693916	
0.0046085	10.26693916	
0.0046085	14.87080956	
0.0046085	14.87080956	
0.0046085	14.87080956	
0.0046085	14.87080956	
0.0046085	14.87080956	
0.0046085	14.86128998	
0.0046085	14.86128998	
0.0046085	14.86128998	
0.0046085	14.86128998	
0.0046085	14.86128998	
0.0046085	14.94920731	
0.0046085	14.94920731	
0.0046085	14.94920731	
0.0046085	14.94920731	
0.0046085	14.94920731	
0.0046085	15.18058586	
0.0046085	15.18058586	
0.0046085	15.18058586	
0.0046085	15.18058586	
0.0046085	15.18058586	
