Day fraction since midnight on 11/2/2019	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.44431241	0.22580914	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10852767
0.44432398	0.14461718	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10852767
0.44433555	0.16808593	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10852767
0.44434713	0.13536742	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10852767
0.44435870	0.22316620	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08584771
0.44437027	0.24057776	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08584771
0.44438186	0.42035601	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08584771
0.44439343	0.35377613	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08584771
0.44440500	0.21682701	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08584771
0.44441657	0.20213288	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12750407
0.44442814	0.28614455	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12750407
0.44443971	0.08666403	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12750407
0.44445130	0.28883809	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12750407
0.44446287	0.21941970	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12750407
0.44447444	0.28780678	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14583056
0.44448603	0.18292485	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14583056
0.44449760	0.18607254	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14583056
0.44450917	0.20882115	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14583056
0.44452074	0.26972640	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14583056
0.44453231	0.25790161	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11141714
0.44454390	0.27115443	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11141714
0.44455547	0.20711380	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11141714
0.44456703	0.28210568	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11141714
0.44457860	0.27191445	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11141714
0.44459020	0.30389029	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09481551
0.44460176	0.23321514	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09481551
0.44461333	0.30267510	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09481551
0.44462490	0.24002485	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09481551
0.44463647	0.20669854	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09481551
0.44464806	0.22367796	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09747466
0.44465963	0.25962821	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09747466
0.44467120	0.15318780	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09747466
0.44468277	0.28724077	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09747466
0.44469436	0.09481420	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09747466
0.44470593	0.09103520	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12334939
0.44471749	0.09286232	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12334939
0.44472906	0.11867020	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12334939
0.44474065	0.14488487	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12334939
0.44475222	0.16935585	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12334939
0.44476379	0.18968539	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10189725
0.44477538	0.19304897	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10189725
0.44478695	0.19683020	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10189725
0.44479854	0.19450644	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10189725
0.44481008	0.19635732	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10189725
0.44482165	0.19810960	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08543885
0.44483324	0.20206107	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08543885
0.44484481	0.20035735	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08543885
0.44485638	0.20678370	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08543885
0.44486797	0.19886887	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08543885
0.44487954	0.19915766	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06664196
0.44489111	0.19623235	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06664196
0.44490267	0.25901553	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06664196
0.44491426	0.23459519	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06664196
0.44492583	0.18243113	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06664196
0.44493740	0.17478995	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06509460
0.44494897	0.18551826	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06509460
0.44496056	0.18100949	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06509460
0.44497213	0.18843807	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06509460
0.44498370	0.19423212	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06509460
0.44499528	0.18607950	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07350253
0.44500685	0.18771896	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07350253
0.44501841	0.25315619	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07350253
0.44503000	0.22220045	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07350253
0.44504157	0.10832237	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07350253
0.44505314	-0.08131070	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07350253
0.44506471	-0.08599349	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07751396
0.44507628	0.08442893	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07751396
0.44508785	0.07364582	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07751396
0.44509945	0.08024266	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07751396
0.44511101	0.08484275	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07751396
0.44512261	0.09010226	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10185924
0.44513415	0.08426484	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10185924
0.44514574	0.08812304	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10185924
0.44515733	0.24893680	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10185924
0.44516888	0.48679999	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10185924
0.44518044	0.26586196	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08251322
0.44519204	0.12143326	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08251322
0.44520360	0.12335543	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08251322
0.44521517	0.08237924	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08251322
0.44522676	0.09290604	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08251322
0.44523833	0.11609185	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07019170
0.44524990	0.11375877	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07019170
0.44526147	0.09578858	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07019170
0.44527304	0.10857314	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07019170
0.44528463	0.08333863	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07019170
0.44529619	0.07714377	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.16811651
0.44530776	0.08324520	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.16811651
0.44531935	0.08681861	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.16811651
0.44533092	0.07321601	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.16811651
0.44534249	0.09223647	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.16811651
0.44535406	0.09143574	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14933005
0.44536565	0.09238623	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14933005
0.44537722	0.08510029	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14933005
0.44538878	0.08326646	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14933005
0.44540035	0.08084207	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14933005
0.44541194	0.08023135	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11054676
0.44542351	0.08011169	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11054676
0.44543508	0.08348819	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11054676
0.44544665	0.08864345	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11054676
0.44545824	0.09472447	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11054676
0.44546980	0.09875727	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.13909009
0.44548137	0.09160573	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.13909009
0.44549296	0.09115966	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.13909009
0.44550453	0.08474495	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.13909009
0.44551612	0.08259355	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.13909009
0.44552767	0.08713076	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.13528644
0.44553926	0.08821121	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.13528644
0.44555083	0.09267069	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.13528644
0.44556240	0.09198514	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.13528644
0.44557397	0.09077279	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.13528644
0.44558554	0.08815450	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10303856
0.44559713	0.08704520	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10303856
0.44560870	0.08606987	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10303856
0.44562027	0.10161455	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10303856
0.44563184	0.10179242	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10303856
0.44564341	0.10118329	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07686155
0.44565498	0.10311341	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07686155
0.44566657	0.10582055	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07686155
0.44567814	0.10187451	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07686155
0.44568971	0.10032135	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07686155
0.44570128	0.09490258	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06214877
0.44571287	0.09164442	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06214877
0.44572444	0.08788744	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06214877
0.44573603	0.11095905	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06214877
0.44574758	0.12179641	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06214877
0.44575915	0.10077287	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05808257
0.44577072	0.10753218	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05808257
0.44578231	0.10800525	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05808257
0.44579388	0.09917296	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05808257
0.44580545	0.10158343	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05808257
0.44581701	0.10571182	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07332838
0.44582861	0.09823049	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07332838
0.44584017	0.09080440	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07332838
0.44585175	0.09313963	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07332838
0.44586331	0.09317639	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07332838
0.44587490	0.09215435	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09068565
0.44588647	0.08252665	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09068565
0.44589804	0.08261304	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09068565
0.44590961	0.09377881	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09068565
0.44592120	0.08652575	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09068565
0.44593277	0.08614667	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07054965
0.44594433	0.09458467	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07054965
0.44595592	0.09590852	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07054965
0.44596749	0.09728944	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07054965
0.44597906	0.09611247	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07054965
0.44599063	0.08544882	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08789999
0.44600222	0.06747630	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08789999
0.44601379	0.06825446	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08789999
0.44602536	0.05753786	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08789999
0.44603693	0.06895390	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08789999
0.44604852	0.07796642	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11031593
0.44606009	0.07640242	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11031593
0.44607166	0.08816916	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11031593
0.44608322	0.08436107	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11031593
0.44609480	0.07608923	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11031593
0.44610636	0.07908524	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09422554
0.44611796	0.08390758	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09422554
0.44612953	0.07687993	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09422554
0.44614109	0.07842334	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09422554
0.44615266	0.07733697	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09422554
0.44616423	0.06647858	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08218133
0.44617583	0.05540802	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08218133
0.44618740	0.06255776	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08218133
0.44619896	0.07793184	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08218133
0.44621055	0.07009536	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08218133
0.44622212	0.07624040	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06680003
0.44623369	0.08324694	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06680003
0.44624525	0.07659417	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06680003
0.44625684	0.07280199	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06680003
0.44626841	0.09158415	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06680003
0.44627998	0.10740371	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07118934
0.44629155	0.08840984	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07118934
0.44630312	0.08397400	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07118934
0.44631471	0.09188627	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07118934
0.44632628	0.09770507	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07118934
0.44633785	0.09498785	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06382915
0.44634944	-0.00469061	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06382915
0.44636101	0.02971040	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06382915
0.44637258	0.16051584	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06382915
0.44638415	0.17206153	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06382915
0.44639571	0.23151287	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07729568
0.44640730	0.21678026	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07729568
0.44641887	0.15637954	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07729568
0.44643044	0.12319228	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07729568
0.44644202	0.19176447	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07729568
0.44645359	0.12150484	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06543220
0.44646516	0.13391367	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06543220
0.44647675	0.11651435	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06543220
0.44648831	0.11996484	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06543220
0.44649988	0.10506842	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06543220
0.44651147	0.10148782	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11015794
0.44652304	0.09694539	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11015794
0.44653461	0.07382856	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11015794
0.44654620	0.08707885	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11015794
0.44655776	0.09096852	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11015794
0.44656933	0.06541345	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10165344
0.44658090	0.08715336	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10165344
0.44659249	0.10727844	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10165344
0.44660406	0.14009042	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10165344
0.44661563	0.10945453	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10165344
0.44662720	0.11214067	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08165414
0.44663877	0.10607021	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08165414
0.44665036	0.06872211	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08165414
0.44666193	0.08422229	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08165414
0.44667349	0.09307466	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08165414
0.44668508	0.09124198	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06573190
0.44669665	0.09357615	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06573190
0.44670822	0.08921013	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06573190
0.44671979	0.07889245	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06573190
0.44673138	0.01230442	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06573190
0.44674295	0.09513330	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05036538
0.44675452	0.05991774	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05036538
0.44676609	0.15808037	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05036538
0.44677768	0.08263414	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05036538
0.44678925	0.06645013	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05036538
0.44680082	0.06369741	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05290026
0.44681238	0.08579646	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05290026
0.44682395	0.18958369	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05290026
0.44683554	0.05635386	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05290026
0.44684711	0.06054570	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.05290026
0.44685868	0.06726137	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06345142
0.44687025	0.04982725	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06345142
0.44688184	0.04038039	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06345142
0.44689341	0.15070564	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06345142
0.44690498	0.31596071	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06345142
0.44691654	0.29142937	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.04759654
0.44692813	0.43552572	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.04759654
0.44693970	0.28948921	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.04759654
0.44695127	0.41572958	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.04759654
0.44696284	0.32771286	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.04759654
0.44697443	0.20643237	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03675599
0.44698600	0.22030230	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03675599
0.44699757	0.28549415	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03675599
0.44700913	0.41347542	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03675599
0.44702072	0.24125707	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03675599
0.44703229	0.29045665	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03023223
0.44704386	0.03842873	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03023223
0.44705545	0.03657380	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03023223
0.44706702	0.03444810	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03023223
0.44707858	0.03369391	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03023223
0.44709017	0.03497626	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02705903
0.44710174	0.03542828	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02705903
0.44711331	0.03509606	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02705903
0.44712490	0.03439382	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02705903
0.44713647	0.03230465	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02705903
0.44714804	0.03139513	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02598331
0.44715961	0.03084219	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02598331
0.44717117	0.03044435	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02598331
0.44718276	0.03019873	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02598331
0.44719433	0.03002670	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02598331
0.44720590	0.02989106	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03188787
0.44721749	0.02976159	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03188787
0.44722905	0.02967715	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03188787
0.44724064	0.02956909	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03188787
0.44725219	0.02949314	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.03188787
0.44726378	0.02942564	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02964765
0.44727535	0.02939856	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02964765
0.44728692	0.02935094	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02964765
0.44729851	0.02928250	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02964765
0.44731007	0.02922728	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02964765
0.44732164	0.02923378	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02579637
0.44733321	0.02919208	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02579637
0.44734480	0.02916327	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02579637
0.44735637	0.02913051	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02579637
0.44736794	0.02910951	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02579637
0.44737950	0.02911580	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02393464
0.44739109	0.02906681	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02393464
0.44740266	0.02904135	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02393464
0.44741424	0.02903897	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02393464
0.44742583	0.02907059	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02393464
0.44743738	0.02907882	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02220231
0.44744897	0.02905976	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02220231
0.44746054	0.02906469	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02220231
0.44747213	0.02906086	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02220231
0.44748367	0.02905971	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02220231
0.44749526	0.02907765	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02025391
0.44750683	0.02907655	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02025391
0.44751840	0.02909796	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02025391
0.44752997	0.02905712	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02025391
0.44754156	0.02910404	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02025391
0.44755313	0.02913017	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02431045
0.44756470	0.02908956	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02431045
0.44757629	0.02911506	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02431045
0.44758785	0.02908475	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02431045
0.44759942	0.02905747	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02431045
0.44761099	0.02905961	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02592213
0.44762256	0.02907624	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02592213
0.44763415	0.02907865	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02592213
0.44764572	0.02907692	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.02592213
