PACl mL/s	Turbidity	Fluoride Voltage	Fluoride Conc
0.0032919	1.3539685	0.09820941	3.185577624
0.0032919	1.3539685	0.1023926	2.600679719
0.0032919	1.20116973	0.10345358	2.470254989
0.0032919	1.20116973	0.09975608	2.955385152
0.0032919	1.20116973	0.09981962	2.946292661
0.0032919	1.20116973	0.10372265	2.438231603
0.0032919	1.20116973	0.10348269	2.466770268
0.0032919	1.56554914	0.10070451	2.822535377
0.0032919	1.56554914	0.098735	3.105409284
0.0032919	1.56554914	0.10330942	2.487584887
0.0032919	1.56554914	0.10394676	2.411876247
0.0032919	1.56554914	0.10020472	2.891780804
0.0032919	1.5543133	0.09884065	3.089539654
0.0032919	1.5543133	0.10170559	2.688783597
0.0032919	1.5543133	0.10389755	2.41763883
0.0032919	1.5543133	0.10295129	2.531164749
0.0032919	1.5543133	0.09845773	3.14744663
0.0032919	1.5543133	0.10052834	2.846752265
0.0032919	1.46359503	0.10374217	2.435924644
0.0032919	1.46359503	0.10274114	2.557091922
0.0032919	1.46359503	0.09844907	3.14876871
0.0032919	1.46359503	0.10199719	2.65102926
0.0032919	1.46359503	0.10469887	2.325492715
0.0032919	1.30949903	0.10285782	2.542663954
0.0032919	1.30949903	0.09905	3.05833247
0.0032919	1.30949903	0.10210905	2.6366875
0.0032919	1.30949903	0.10478634	2.315649344
0.0032919	1.30949903	0.10440562	2.358799693
0.0032919	1.11479652	0.10283685	2.545250968
0.0032919	1.11479652	0.10059739	2.837235772
0.0032919	1.11479652	0.09806982	3.207214959
0.0032919	1.11479652	0.10164537	2.696647197
0.0032919	1.11479652	0.10358741	2.454274971
0.0032919	1.01749396	0.10496959	2.295162313
0.0032919	1.01749396	0.10443821	2.355074723
0.0032919	1.01749396	0.10186984	2.667452004
0.0032919	1.01749396	0.09913787	3.045328053
0.0032919	1.01749396	0.10273779	2.55750737
0.0032919	1.54369044	0.10457345	2.339679817
0.0032919	1.54369044	0.10440045	2.359391154
0.0032919	1.54369044	0.10086497	2.800657354
0.0032919	1.54369044	0.09910582	3.050064909
0.0032919	1.54369044	0.10283972	2.544896748
0.0032919	1.62032342	0.10481679	2.312232462
0.0032919	1.62032342	0.10545991	2.241232303
0.0032919	1.62032342	0.10402158	2.403140992
0.0032919	1.62032342	0.10101892	2.779826357
0.0032919	1.62032342	0.09996292	2.925889171
0.0032919	1.37558818	0.10358902	2.454083359
0.0032919	1.37558818	0.10572789	2.212294811
0.0032919	1.37558818	0.10543331	2.244125242
0.0032919	1.37558818	0.10325103	2.494638668
0.0032919	1.37558818	0.10086015	2.801312063
0.0032919	1.29529917	0.10134502	2.736211993
0.0032919	1.29529917	0.10377788	2.431709929
0.0032919	1.29529917	0.10558039	2.228175879
0.0032919	1.29529917	0.10581229	2.203258576
0.0032919	1.29529917	0.10601731	2.18146166
0.0032919	1.47216165	0.10442568	2.356506179
0.0032919	1.47216165	0.10299031	2.526379689
0.0032919	1.47216165	0.10043523	2.859635276
0.0032919	1.47216165	0.10104828	2.775871279
0.0032919	1.47216165	0.10332783	2.485365013
0.0032919	1.14866459	0.10513334	2.277008744
0.0032919	1.14866459	0.10624544	2.157461152
0.0032919	1.14866459	0.10599212	2.184128098
0.0032919	1.14866459	0.10502215	2.289319716
0.0032919	1.14866459	0.10366045	2.445597252
0.0032919	1.11587858	0.10172582	2.686147088
0.0032919	1.11587858	0.10030843	2.877273561
0.0032919	1.11587858	0.09987912	2.937803652
0.0032919	1.11587858	0.10113539	2.764169797
0.0032919	1.11587858	0.10400195	2.405429734
0.0032919	1.89823508	0.10514318	2.275922452
0.0032919	1.89823508	0.10606547	2.176372834
0.0032919	1.89823508	0.10547484	2.239610195
0.0032919	1.89823508	0.10225014	2.618708707
0.0032919	1.89823508	0.10055616	2.84291427
0.0032919	1.74663043	0.10402618	2.402604974
0.0032919	1.74663043	0.10541099	2.246555581
0.0032919	1.74663043	0.10708524	2.071362579
0.0032919	1.74663043	0.10418183	2.38453806
0.0032919	1.74663043	0.10080738	2.808489922
0.0032919	1.84853113	0.10289349	2.538269478
0.0032919	1.84853113	0.10579423	2.20518905
0.0032919	1.84853113	0.10640947	2.140367667
0.0032919	1.84853113	0.1044674	2.35174336
0.0032919	1.84853113	0.10174789	2.683273726
0.0032919	1.4602474	0.10289498	2.538086079
0.0032919	1.4602474	0.10629291	2.152500338
0.0032919	1.4602474	0.1062606	2.155875627
0.0032919	1.4602474	0.10385099	2.423103769
0.0032919	1.4602474	0.10104893	2.775783781
0.0032919	1.17141616	0.10482196	2.311652822
0.0032919	1.17141616	0.10686646	2.093455856
0.0032919	1.17141616	0.1060016	2.183124229
0.0032919	1.17141616	0.10402448	2.402803054
0.0032919	1.17141616	0.10085446	2.802085142
0.0032919	1.45291269	0.10418635	2.38401544
0.0032919	1.45291269	0.10643167	2.138064645
0.0032919	1.45291269	0.10792753	1.988459849
0.0032919	1.45291269	0.10575531	2.209355048
0.0032919	1.45291269	0.10332747	2.485408403
0.0032919	1.69085681	0.10206997	2.641689173
0.0032919	1.69085681	0.10549961	2.236921582
0.0032919	1.69085681	0.1075132	2.028817334
0.0032919	1.69085681	0.10704546	2.075362306
0.0032919	1.69085681	0.10518981	2.270781749
0.0032919	1.50557768	0.10321797	2.498641332
0.0032919	1.50557768	0.10232271	2.609509066
0.0032919	1.50557768	0.1056142	2.224525574
0.0032919	1.50557768	0.1079552	1.98579345
0.0032919	1.50557768	0.10780805	2.00001462
0.0032919	1.5700947	0.10680861	2.09933707
0.0032919	1.5700947	0.10589034	2.194935052
0.0032919	1.5700947	0.10343707	2.472233567
0.0032919	1.5700947	0.10109025	2.77022728
0.0032919	1.5700947	0.10279986	2.549820745
0.0032919	1.64895856	0.10527831	2.261057019
0.0032919	1.64895856	0.10577781	2.206945689
0.0032919	1.64895856	0.10787923	1.993122825
0.0032919	1.64895856	0.10806406	1.975337895
0.0032919	1.64895856	0.1083152	1.951426446
0.0032919	1.5689652	0.10713734	2.066135779
0.0032919	1.5689652	0.10593659	2.190017635
0.0032919	1.5689652	0.10424629	2.377095772
0.0032919	1.5689652	0.10218761	2.626661593
0.0032919	1.5689652	0.10141832	2.726503036
0.0032919	1.85215473	0.10318886	2.502171076
0.0032919	1.85215473	0.10597156	2.186306852
0.0032919	1.85215473	0.10619515	2.162729141
0.0032919	1.85215473	0.10726829	2.053056715
0.0032919	1.85215473	0.10861637	1.923132936
0.0032919	2.51812267	0.10858916	1.925672241
0.0032919	2.51812267	0.10787733	1.993306478
0.0032919	2.51812267	0.10641146	2.140161123
0.0032919	2.51812267	0.10671469	2.108920482
0.0032919	2.51812267	0.10393021	2.413812749
0.0032919	3.20866561	0.10216771	2.62919764
0.0032919	3.20866561	0.10294086	2.532445324
0.0032919	3.20866561	0.10583014	2.20135221
0.0032919	3.20866561	0.10710262	2.069617506
0.0032919	3.20866561	0.10814366	1.967727503
0.0032919	3.11974096	0.10874657	1.911028614
0.0032919	3.11974096	0.10873462	1.912136389
0.0032919	3.11974096	0.10643265	2.137963037
0.0032919	3.11974096	0.10347445	2.467756169
0.0032919	3.11974096	0.10274082	2.557131604
0.0032919	3.52027702	0.10472392	2.322669465
0.0032919	3.52027702	0.10620583	2.161609313
0.0032919	3.52027702	0.10816956	1.965257585
0.0032919	3.52027702	0.10882661	1.903625367
0.0032919	3.52027702	0.10872355	1.91316316
0.0032919	3.76700521	0.10737468	2.042491644
0.0032919	3.76700521	0.10540629	2.247067681
0.0032919	3.76700521	0.10277079	2.553417835
0.0032919	3.76700521	0.10455873	2.341350561
0.0032919	3.76700521	0.10687711	2.09237494
0.0032919	3.34273839	0.10859857	1.924793698
0.0032919	3.34273839	0.10897263	1.890193153
0.0032919	3.34273839	0.10840082	1.943340765
0.0032919	3.34273839	0.10540798	2.246883529
0.0032919	3.34273839	0.1031521	2.506635549
0.0032919	3.27911305	0.10640641	2.140685305
0.0032919	3.27911305	0.10782132	1.998727986
0.0032919	3.27911305	0.10887285	1.899361507
0.0032919	3.27911305	0.10945258	1.846707256
0.0032919	3.27911305	0.10738292	2.041675642
0.0032919	3.47961664	0.10368747	2.442394846
0.0032919	3.47961664	0.10429762	2.371186036
0.0032919	3.47961664	0.10690712	2.089332094
0.0032919	3.47961664	0.10914023	1.874892604
0.0032919	3.47961664	0.10959765	1.833761142
0.0032919	3.3935163	0.10867455	1.917714661
0.0032919	3.3935163	0.10725062	2.054816721
0.0032919	3.3935163	0.10538654	2.249220868
0.0032919	3.3935163	0.10373227	2.437094397
0.0032919	3.3935163	0.10346459	2.468936417
0.0032919	3.22515297	0.10540839	2.246838856
0.0032919	3.22515297	0.10702921	2.076998403
0.0032919	3.22515297	0.10819835	1.962515704
0.0032919	3.22515297	0.1074727	2.032805884
0.0032919	3.22515297	0.1082321	1.959306317
0.0032919	3.51839447	0.10956076	1.837044592
0.0032919	3.51839447	0.10960314	1.833272998
0.0032919	3.51839447	0.10978474	1.817199049
0.0032919	3.51839447	0.1100105	1.797412737
0.0032919	3.51839447	0.10897934	1.889578191
0.0032919	3.6421411	0.10741056	2.03894085
0.0032919	3.6421411	0.10715482	2.064385099
0.0032919	3.6421411	0.10546736	2.240422732
0.0032919	3.6421411	0.10387107	2.420745384
0.0032919	3.6421411	0.1035551	2.458123466
0.0032919	4.53405571	0.1044347	2.355475626
0.0032919	4.53405571	0.10622958	2.159121136
0.0032919	4.53405571	0.10723358	2.056515405
0.0032919	4.53405571	0.10737766	2.042196499
0.0032919	4.53405571	0.10808261	1.973561741
0.0032919	4.60792303	0.10770706	2.009833591
0.0032919	4.60792303	0.10791726	1.989450421
0.0032919	4.60792303	0.10902682	1.885232426
0.0032919	4.60792303	0.10968214	1.826263077
0.0032919	4.60792303	0.11030886	1.771593651
0.0032919	5.26184893	0.10972391	1.822567531
0.0032919	5.26184893	0.11028738	1.773440005
0.0032919	5.26184893	0.10934738	1.856152487
0.0032919	5.26184893	0.10894106	1.893089188
0.0032919	5.26184893	0.10854111	1.930164579
0.0032919	6.18075371	0.10596035	2.187495697
0.0032919	6.18075371	0.10463063	2.333201099
0.0032919	6.18075371	0.10387906	2.419807601
0.0032919	6.18075371	0.10508083	2.282814387
0.0032919	6.18075371	0.10708164	2.071724227
0.0032919	5.63923168	0.10801722	1.97982992
0.0032919	5.63923168	0.10914815	1.874172644
0.0032919	5.63923168	0.10975742	1.819608185
0.0032919	5.63923168	0.11052204	1.75337324
0.0032919	5.63923168	0.11165474	1.65965878
0.0032919	6.37984276	0.11055465	1.75060265
0.0032919	6.37984276	0.10980499	1.815415418
0.0032919	6.37984276	0.10695801	2.084182243
0.0032919	6.37984276	0.10431269	2.369453786
0.0032919	6.37984276	0.10531261	2.257299207
0.0032919	6.16423512	0.10747439	2.032639291
0.0032919	6.16423512	0.10903527	1.88446006
0.0032919	6.16423512	0.10914046	1.874871692
0.0032919	6.16423512	0.11010095	1.789545997
0.0032919	6.16423512	0.11074101	1.734853039
0.0032919	7.80116749	0.111109	1.704168478
0.0032919	7.80116749	0.11183674	1.645075152
0.0032919	7.80116749	0.11031984	1.770650586
0.0032919	7.80116749	0.10924216	1.865647836
0.0032919	7.80116749	0.10833811	1.949259608
0.0032919	7.87362528	0.1090496	1.88315096
0.0032919	7.87362528	0.10775789	2.004885523
0.0032919	7.87362528	0.10609496	2.173262636
0.0032919	7.87362528	0.10523289	2.266042735
0.0032919	7.87362528	0.10484105	2.309513787
0.0032919	8.04275036	0.10448954	2.349219734
0.0032919	8.04275036	0.10564532	2.221170981
0.0032919	8.04275036	0.10803445	1.978176351
0.0032919	8.04275036	0.10917595	1.871647697
0.0032919	8.04275036	0.11027985	1.774087716
0.0032919	8.60580826	0.11003456	1.795316789
0.0032919	8.60580826	0.1117029	1.655787195
0.0032919	8.60580826	0.11177167	1.650274423
0.0032919	8.60580826	0.11057476	1.748896259
0.0032919	8.60580826	0.10881783	1.904436065
0.0032919	9.25283241	0.1061678	2.165599512
0.0032919	9.25283241	0.10637762	2.143676111
0.0032919	9.25283241	0.1092815	1.862092011
0.0032919	9.25283241	0.10968426	1.826075332
0.0032919	9.25283241	0.110567	1.74955452
0.0032919	10.05138111	0.11195698	1.635510709
0.0032919	10.05138111	0.11230151	1.608412039
0.0032919	10.05138111	0.1118454	1.64438443
0.0032919	10.05138111	0.10912862	1.875948501
0.0032919	10.05138111	0.10959091	1.834360607
0.0032919	10.05138111	0.1093841	1.852850159
0.0032919	9.48874283	0.10710794	2.069083636
0.0032919	9.48874283	0.10576091	2.20875514
0.0032919	9.48874283	0.10513704	2.27660022
0.0032919	9.48874283	0.10735614	2.044328841
0.0032919	9.48874283	0.10917334	1.871884607
0.0032919	9.59466839	0.10949849	1.842600371
0.0032919	9.59466839	0.11020451	1.780581306
0.0032919	9.59466839	0.10955686	1.837392061
0.0032919	9.59466839	0.11014315	1.78588751
0.0032919	9.59466839	0.11135831	1.683688945
0.0032919	9.80436039	0.11099675	1.713470385
0.0032919	9.80436039	0.11203701	1.629175597
0.0032919	9.80436039	0.11234173	1.605277986
0.0032919	9.80436039	0.11257458	1.587253316
0.0032919	9.80436039	0.11187135	1.642316394
0.0032919	10.79856682	0.11242935	1.59847152
0.0032919	10.79856682	0.11227827	1.610225753
0.0032919	10.79856682	0.11272711	1.575555984
0.0032919	10.79856682	0.11246615	1.595621448
0.0032919	10.79856682	0.11240369	1.600461837
0.0032919	9.65287018	0.11282126	1.568378807
0.0032919	9.65287018	0.11202676	1.629985607
0.0032919	9.65287018	0.11293507	1.559746558
0.0032919	9.65287018	0.1123374	1.605615098
0.0032919	9.65287018	0.11332496	1.5305328
0.0032919	9.43729877	0.11282796	1.567869305
0.0032919	9.43729877	0.11254875	1.589242767
0.0032919	9.43729877	0.11199463	1.632527302
0.0032919	9.43729877	0.11244524	1.597240253
0.0032919	9.43729877	0.11202445	1.630168211
0.0032919	9.58544922	0.11162994	1.661655983
0.0032919	9.58544922	0.11270211	1.577467278
0.0032919	9.58544922	0.11121862	1.695133252
0.0032919	9.58544922	0.11219323	1.616879961
0.0032919	9.58544922	0.11185493	1.643624653
0.0032919	9.95636559	0.11244316	1.597401372
0.0032919	9.95636559	0.11315247	1.543389063
0.0032919	9.95636559	0.11260093	1.58522638
0.0032919	9.95636559	0.11269054	1.57835261
0.0032919	9.95636559	0.1127637	1.572762787
0.0032919	10.07734013	0.11296365	1.557586298
0.0032919	10.07734013	0.11217969	1.617941973
0.0032919	10.07734013	0.11165395	1.659722364
0.0032919	10.07734013	0.11015752	1.784643425
0.0032919	10.07734013	0.11035834	1.767347813
0.0032919	10.93144226	0.10971703	1.823175715
0.0032919	10.93144226	0.10745921	2.034136156
0.0032919	10.93144226	0.10713511	2.066359228
0.0032919	10.93144226	0.10622723	2.159367206
0.0032919	10.93144226	0.10659572	2.121122779
0.0032919	13.50947571	0.10671627	2.108758901
0.0032919	13.50947571	0.1074041	2.039579696
0.0032919	13.50947571	0.1084358	1.940047012
0.0032919	13.50947571	0.10841081	1.942399526
0.0032919	13.50947571	0.10900257	1.887450738
0.0032919	12.87542725	0.10823854	1.958694515
0.0032919	12.87542725	0.10785196	1.995760352
0.0032919	12.87542725	0.10724213	2.055662897
0.0032919	12.87542725	0.10818698	1.963598095
0.0032919	12.87542725	0.10841269	1.942222447
0.0032919	12.74753189	0.10935251	1.855690779
0.0032919	12.74753189	0.11038064	1.765437596
0.0032919	12.74753189	0.10986786	1.809888945
0.0032919	12.74753189	0.10997356	1.80063547
0.0032919	12.74753189	0.11085112	1.725614123
0.0032919	11.74809074	0.11018994	1.781839841
0.0032919	11.74809074	0.11093671	1.718466589
0.0032919	11.74809074	0.11202814	1.629876529
0.0032919	11.74809074	0.11268979	1.578410017
0.0032919	11.74809074	0.11290351	1.562135545
0.0032919	11.34602737	0.1109819	1.714704768
0.0032919	11.34602737	0.11101408	1.712030979
0.0032919	11.34602737	0.11127282	1.690683631
0.0032919	11.34602737	0.11116155	1.699831148
0.0032919	11.34602737	0.1108876	1.722564087
0.0032919	0.89085698	0.1102408	1.777450492
0.0032919	0.89085698	0.11087377	1.723719757
0.0032919	0.89085698	0.11155254	1.667904657
0.0032919	0.89085698	0.11095428	1.717003003
0.0032919	0.89085698	0.11094382	1.717874174
0.0032919	6.2365551	0.11039661	1.764070876
0.0032919	6.2365551	0.11083562	1.726911688
0.0032919	6.2365551	0.11097084	1.715624691
0.0032919	6.2365551	0.11145417	1.675880208
0.0032919	6.2365551	0.11053754	1.752055793
0.0032919	7.95763302	0.11050473	1.754845703
0.0032919	7.95763302	0.11017644	1.783006745
0.0032919	7.95763302	0.11095249	1.717152053
0.0032919	7.95763302	0.11159541	1.664440769
0.0032919	7.95763302	0.1111009	1.704838013
0.0032919	9.77699184	0.11093895	1.718279927
0.0032919	9.77699184	0.11137421	1.682391221
0.0032919	9.77699184	0.11111585	1.703602471
0.0032919	9.77699184	0.10997777	1.800267888
0.0032919	9.77699184	0.10895567	1.891748407
0.0032919	10.26549339	0.10763411	2.016956285
0.0032919	10.26549339	0.10723592	2.056282052
0.0032919	10.26549339	0.10659471	2.121226673
0.0032919	10.26549339	0.10629873	2.151892909
0.0032919	10.26549339	0.10674555	2.105766773
0.0032919	10.56152821	0.10713375	2.066495513
0.0032919	10.56152821	0.10642518	2.138737659
0.0032919	10.56152821	0.10635062	2.146484762
0.0032919	10.56152821	0.10672958	2.107398223
0.0032919	10.56152821	0.10619141	2.163121428
0.0032919	12.16483879	0.10641272	2.140030358
0.0032919	12.16483879	0.1080377	1.977864602
0.0032919	12.16483879	0.10817699	1.964549606
0.0032919	12.16483879	0.10771006	2.009541215
0.0032919	12.16483879	0.10776158	2.004526793
0.0032919	12.92186928	0.10873886	1.911743264
0.0032919	12.92186928	0.10818222	1.96405141
0.0032919	12.92186928	0.10880764	1.905377388
0.0032919	12.92186928	0.10928125	1.862114587
0.0032919	12.92186928	0.10960037	1.833519276
0.0032919	12.99090767	0.10981457	1.814572217
0.0032919	12.99090767	0.11052814	1.752854643
0.0032919	12.99090767	0.11012811	1.78719053
0.0032919	12.99090767	0.10965928	1.828288757
0.0032919	12.99090767	0.11025175	1.776506895
0.0032919	12.88261032	0.11080754	1.729264859
0.0032919	12.88261032	0.11130044	1.688420625
0.0032919	12.88261032	0.11150924	1.671410607
0.0032919	12.88261032	0.11129949	1.688498412
0.0032919	12.88261032	0.11106735	1.707614013
0.0032919	10.94451714	0.11172902	1.653691186
0.0032919	10.94451714	0.11094041	1.718158274
0.0032919	10.94451714	0.10932394	1.858263586
0.0032919	10.94451714	0.10799421	1.982040353
0.0032919	10.94451714	0.10911533	1.877157919
0.0032919	9.89852715	0.1082597	1.956685653
0.0032919	9.89852715	0.10778479	2.002271863
0.0032919	9.89852715	0.10814169	1.967915496
0.0032919	9.89852715	0.10941904	1.849713366
0.0032919	9.89852715	0.10815546	1.966601827
0.0032919	10.20088482	0.10872395	1.913126049
0.0032919	10.20088482	0.10705801	2.074099618
0.0032919	10.20088482	0.10671601	2.10878549
0.0032919	10.20088482	0.10782821	1.998060272
0.0032919	10.20088482	0.10939508	1.851863839
		0.1101089	1.788856208
		0.11075888	1.733350279
		0.11160665	1.66353377
		0.11212601	1.622159242
		0.11083496	1.726966961
