PACl mL/s	Turbidity	Fluoride Voltage	Fluoride Conc
0.0052668	5.10530519	0.10895147	1.89213375
0.0052668	5.10530519	0.10870381	1.914995464
0.0052668	5.10530519	0.10970858	1.823922963
0.0052668	5.10530519	0.11009792	1.789808968
0.0052668	5.10530519	0.10830545	1.952349337
0.0052668	5.16969061	0.10517994	2.271868893
0.0052668	5.16969061	0.10391048	2.416123371
0.0052668	5.16969061	0.10637657	2.143785267
0.0052668	5.16969061	0.10900052	1.887638385
0.0052668	5.16969061	0.11069421	1.738794815
0.0052668	5.01654434	0.10847418	1.936439535
0.0052668	5.01654434	0.10705765	2.074135828
0.0052668	5.01654434	0.10541169	2.24647932
0.0052668	5.01654434	0.10820235	1.962135058
0.0052668	5.01654434	0.11047767	1.75715002
0.0052668	5.22020292	0.10965327	1.82882169
0.0052668	5.22020292	0.10812605	1.969408629
0.0052668	5.22020292	0.10508521	2.282329557
0.0052668	5.22020292	0.10772089	2.008486095
0.0052668	5.22020292	0.11003388	1.795375992
0.0052668	4.80525112	0.11018763	1.782039457
0.0052668	4.80525112	0.10861932	1.922857836
0.0052668	4.80525112	0.10539558	2.248235052
0.0052668	4.80525112	0.10687602	2.092485543
0.0052668	4.80525112	0.10979553	1.816248442
0.0052668	4.33237267	0.11001334	1.797165208
0.0052668	4.33237267	0.10843376	1.940238947
0.0052668	4.33237267	0.10605391	2.177593238
0.0052668	4.33237267	0.10586629	2.19749647
0.0052668	4.33237267	0.10887371	1.899282296
0.0052668	4.93207836	0.11028793	1.773392705
0.0052668	4.93207836	0.10979427	1.816359423
0.0052668	4.93207836	0.10867209	1.91794345
0.0052668	4.93207836	0.10471822	2.32331158
0.0052668	4.93207836	0.10659257	2.12144682
0.0052668	4.76837921	0.11004659	1.794269731
0.0052668	4.76837921	0.10908935	1.879524405
0.0052668	4.76837921	0.10509668	2.281060411
0.0052668	4.76837921	0.10656916	2.123856563
0.0052668	4.76837921	0.11027277	1.774696935
0.0052668	4.52273369	0.10910531	1.878070275
0.0052668	4.52273369	0.10495719	2.296542876
0.0052668	4.52273369	0.10859046	1.925550846
0.0052668	4.52273369	0.10996662	1.801241576
0.0052668	4.52273369	0.10767368	2.013089621
0.0052668	4.58624268	0.10482099	2.311761564
0.0052668	4.58624268	0.10866527	1.918577879
0.0052668	4.58624268	0.11054736	1.751221638
0.0052668	4.58624268	0.10934774	1.856120082
0.0052668	4.58624268	0.1055006	2.236814192
0.0052668	5.70799398	0.10603444	2.179650256
0.0052668	5.70799398	0.10954623	1.83833947
0.0052668	5.70799398	0.10909643	1.878879201
0.0052668	5.70799398	0.10637277	2.144180357
0.0052668	5.70799398	0.10519765	2.269918573
0.0052668	6.32369566	0.10957878	1.835439961
0.0052668	6.32369566	0.11033998	1.768922081
0.0052668	6.32369566	0.10786521	1.99447839
0.0052668	6.32369566	0.10516676	2.273321433
0.0052668	6.32369566	0.10911776	1.876936725
0.0052668	5.77293015	0.10956166	1.836964416
0.0052668	5.77293015	0.10763767	2.016608109
0.0052668	5.77293015	0.10542616	2.244903491
0.0052668	5.77293015	0.10913439	1.875423661
0.0052668	5.77293015	0.10928438	1.861831963
0.0052668	5.24728966	0.10548538	2.238465756
0.0052668	5.24728966	0.10737535	2.042425282
0.0052668	5.24728966	0.11003383	1.795380345
0.0052668	5.24728966	0.10813113	1.968923523
0.0052668	5.24728966	0.10535428	2.25274236
0.0052668	5.72096205	0.10923828	1.865998905
0.0052668	5.72096205	0.10897659	1.889830201
0.0052668	5.72096205	0.10566521	2.21902958
0.0052668	5.72096205	0.1079689	1.984474583
0.0052668	5.72096205	0.11033063	1.76972433
0.0052668	5.95166636	0.1075797	2.022285201
0.0052668	5.95166636	0.10545311	2.241971497
0.0052668	5.95166636	0.10887632	1.899041918
0.0052668	5.95166636	0.10773563	2.007050931
0.0052668	5.95166636	0.10619503	2.162741727
0.0052668	5.95166636	0.1093742	1.853739913
0.0052668	5.07282734	0.10858518	1.926043946
0.0052668	5.07282734	0.10590897	2.192952937
0.0052668	5.07282734	0.10845657	1.93809393
0.0052668	5.07282734	0.10869251	1.916045141
0.0052668	5.07282734	0.10559915	2.226149712
0.0052668	5.01391315	0.10704975	2.074930592
0.0052668	5.01391315	0.11025553	1.776181276
0.0052668	5.01391315	0.10829873	1.952985675
0.0052668	5.01391315	0.10530721	2.257890401
0.0052668	5.01391315	0.10924435	1.86544971
0.0052668	4.98184204	0.1086221	1.922598625
0.0052668	4.98184204	0.10515433	2.274692167
0.0052668	4.98184204	0.10862508	1.922320805
0.0052668	4.98184204	0.10891733	1.895268951
0.0052668	4.98184204	0.10576743	2.20805688
0.0052668	5.55766392	0.10729478	2.050421024
0.0052668	5.55766392	0.11019801	1.781142656
0.0052668	5.55766392	0.10601916	2.18126596
0.0052668	5.55766392	0.10586301	2.197846035
0.0052668	5.55766392	0.10958911	1.834520735
0.0052668	5.22603178	0.10675347	2.104958156
0.0052668	5.22603178	0.10616208	2.166200305
0.0052668	5.22603178	0.11020326	1.780689244
0.0052668	5.22603178	0.10807702	1.974096813
0.0052668	5.22603178	0.10552324	2.234359718
0.0052668	4.61969757	0.10939451	1.851915029
0.0052668	4.61969757	0.1087485	1.910849762
0.0052668	4.61969757	0.10534525	2.25372906
0.0052668	4.61969757	0.10861188	1.923551723
0.0052668	4.61969757	0.10893775	1.893393084
0.0052668	4.50185871	0.10571422	2.213761865
0.0052668	4.50185871	0.10828458	1.954326262
0.0052668	4.50185871	0.10987233	1.809496658
0.0052668	4.50185871	0.10559657	2.226428254
0.0052668	4.50185871	0.10846476	1.937324334
0.0052668	4.52286243	0.1091855	1.8707811
0.0052668	4.52286243	0.10561115	2.224854622
0.0052668	4.52286243	0.10723469	2.056404709
0.0052668	4.52286243	0.10950997	1.841574855
0.0052668	4.52286243	0.10726887	2.052998971
0.0052668	5.21408653	0.10574153	2.210831946
0.0052668	5.21408653	0.10903984	1.884042475
0.0052668	5.21408653	0.10689449	2.090612166
0.0052668	5.21408653	0.10811856	1.970124092
0.0052668	5.21408653	0.10952224	1.840479398
0.0052668	5.19299936	0.10565554	2.220070415
0.0052668	5.19299936	0.10885572	1.900939975
0.0052668	5.19299936	0.10906817	1.881455873
0.0052668	5.19299936	0.10616094	2.166320063
0.0052668	5.19299936	0.11003	1.795713838
0.0052668	5.90180063	0.1060519	2.177805506
0.0052668	5.90180063	0.10736997	2.042958219
0.0052668	5.90180063	0.10898762	1.888819616
0.0052668	5.90180063	0.10547531	2.239559149
0.0052668	5.90180063	0.10942084	1.849551912
0.0052668	5.76607847	0.10626481	2.155435527
0.0052668	5.76607847	0.10859776	1.924869306
0.0052668	5.76607847	0.10884442	1.901981948
0.0052668	5.76607847	0.10604141	2.178913648
0.0052668	5.76607847	0.10881264	1.904915444
0.0052668	4.99215603	0.10598666	2.184706485
0.0052668	4.99215603	0.10931791	1.85880706
0.0052668	4.99215603	0.10660999	2.119655442
0.0052668	4.99215603	0.10910133	1.878432791
0.0052668	4.99215603	0.10712255	2.067618206
0.0052668	4.39927149	0.10892323	1.894726761
0.0052668	4.39927149	0.10688869	2.091200268
0.0052668	4.39927149	0.10935759	1.855233684
0.0052668	4.39927149	0.10660578	2.120088237
0.0052668	4.39927149	0.10917293	1.871921825
0.0052668	5.2277112	0.10714975	2.064892724
0.0052668	5.2277112	0.10872982	1.912581533
0.0052668	5.2277112	0.10746129	2.033930987
0.0052668	5.2277112	0.10844658	1.939033082
0.0052668	5.2277112	0.10745051	2.034994539
0.0052668	4.59396982	0.10757587	2.022660841
0.0052668	4.59396982	0.10749257	2.030848053
0.0052668	4.59396982	0.10830017	1.952849299
0.0052668	4.59396982	0.10795986	1.985344744
0.0052668	4.59396982	0.10739904	2.040080231
0.0052668	4.97859001	0.10803475	1.978147572
0.0052668	4.97859001	0.10811887	1.970094475
0.0052668	4.97859001	0.10771998	2.008574732
0.0052668	4.97859001	0.10786453	1.994544161
0.0052668	4.97859001	0.10838707	1.94463701
0.0052668	5.04933262	0.10835703	1.947471959
0.0052668	5.04933262	0.10811049	1.970895248
0.0052668	5.04933262	0.10748011	2.032075541
0.0052668	5.04933262	0.10878709	1.907277152
0.0052668	5.04933262	0.10697782	2.082180989
0.0052668	5.1775403	0.10983392	1.812870286
0.0052668	5.1775403	0.10652298	2.128618197
0.0052668	5.1775403	0.1095071	1.84183118
0.0052668	5.1775403	0.10593166	2.19054128
0.0052668	5.1775403	0.10838225	1.945091607
0.0052668	4.5746541	0.10739839	2.040144538
0.0052668	4.5746541	0.10669868	2.11055847
0.0052668	4.5746541	0.10920601	1.868921313
0.0052668	4.5746541	0.10680583	2.09962011
0.0052668	4.5746541	0.10807389	1.974396478
0.0052668	5.77777243	0.10802054	1.979511191
0.0052668	5.77777243	0.10651333	2.129614559
0.0052668	5.77777243	0.10951998	1.84068112
0.0052668	5.77777243	0.10700645	2.079292113
0.0052668	5.77777243	0.1081205	1.969938753
0.0052668	5.8079958	0.10870358	1.915016823
0.0052668	5.8079958	0.106773	2.102965508
0.0052668	5.8079958	0.10878343	1.907615703
0.0052668	5.8079958	0.10710195	2.069684752
0.0052668	5.8079958	0.10715404	2.064463187
0.0052668	6.59409285	0.10970062	1.82462716
0.0052668	6.59409285	0.10698076	2.081884147
0.0052668	6.59409285	0.10881256	1.904922834
0.0052668	6.59409285	0.10696775	2.083198044
0.0052668	6.59409285	0.10803874	1.977764853
0.0052668	6.09719324	0.10766085	2.014342518
0.0052668	6.09719324	0.10761055	2.019262026
0.0052668	6.09719324	0.107254	2.054479942
0.0052668	6.09719324	0.108224	1.960076091
0.0052668	6.09719324	0.10794281	1.986986961
0.0052668	6.06408215	0.10793629	1.987615311
0.0052668	6.06408215	0.10739408	2.040570994
0.0052668	6.06408215	0.10784476	1.996457311
0.0052668	6.06408215	0.10753329	2.026841721
0.0052668	6.06408215	0.1072308	2.056792671
0.0052668	7.35946321	0.10752041	2.028108094
0.0052668	7.35946321	0.10686121	2.093988907
0.0052668	7.35946321	0.10943554	1.848233899
0.0052668	7.35946321	0.10624715	2.157282252
0.0052668	7.35946321	0.10999839	1.798468606
0.0052668	7.88105106	0.1065969	2.121001405
0.0052668	7.88105106	0.10905784	1.882398617
0.0052668	7.88105106	0.10650332	2.130648584
0.0052668	7.88105106	0.1091192	1.87680566
0.0052668	7.88105106	0.10688315	2.091762162
0.0052668	7.91383743	0.10858461	1.926097186
0.0052668	7.91383743	0.10748679	2.031417374
0.0052668	7.91383743	0.1077533	2.005331838
0.0052668	7.91383743	0.10867281	1.917876485
0.0052668	7.91383743	0.10655935	2.124867183
0.0052668	8.15276051	0.11028304	1.773813292
0.0052668	8.15276051	0.10653406	2.127474762
0.0052668	8.15276051	0.10891422	1.895554812
0.0052668	8.15276051	0.10783745	1.997165167
0.0052668	8.15276051	0.10697979	2.08198208
0.0052668	8.73000145	0.10886274	1.900292949
0.0052668	8.73000145	0.10671803	2.108578926
0.0052668	8.73000145	0.10874476	1.911196361
0.0052668	8.73000145	0.10832111	1.950867245
0.0052668	8.73000145	0.10713701	2.066168844
0.0052668	8.38225269	0.10928009	1.86221934
0.0052668	8.38225269	0.10691746	2.088284701
0.0052668	8.38225269	0.10932537	1.858134726
0.0052668	8.38225269	0.10688732	2.091339206
0.0052668	8.38225269	0.1089216	1.894876537
0.0052668	7.69044542	0.1075819	2.02206946
0.0052668	7.69044542	0.10825503	1.957128831
0.0052668	7.69044542	0.10892228	1.894814053
0.0052668	7.69044542	0.10741061	2.038935906
0.0052668	7.69044542	0.11010262	1.789401076
0.0052668	8.28461361	0.10649467	2.131542526
0.0052668	8.28461361	0.1099908	1.799130693
0.0052668	8.28461361	0.1063382	2.147777977
0.0052668	8.28461361	0.1106477	1.742721039
0.0052668	8.28461361	0.10682576	2.097591826
0.0052668	9.22444153	0.10940054	1.85137357
0.0052668	9.22444153	0.1067297	2.10738596
0.0052668	9.22444153	0.10967864	1.826573075
0.0052668	9.22444153	0.10710503	2.069375642
0.0052668	9.22444153	0.10923336	1.866444171
0.0052668	9.83884811	0.10721996	2.057874166
0.0052668	9.83884811	0.10844626	1.939063173
0.0052668	9.83884811	0.10800862	1.980655782
0.0052668	9.83884811	0.10660468	2.120201333
0.0052668	9.83884811	0.10844952	1.938756648
0.0052668	9.64448357	0.10874673	1.911013786
0.0052668	9.64448357	0.10691329	2.088707039
0.0052668	9.64448357	0.10958989	1.834451344
0.0052668	9.64448357	0.1070094	2.078994675
0.0052668	9.64448357	0.10822532	1.959950626
0.0052668	9.67802048	0.108355	1.947663685
0.0052668	9.67802048	0.10742706	2.037310033
0.0052668	9.67802048	0.10890244	1.896637981
0.0052668	9.67802048	0.10781052	1.999775071
0.0052668	9.67802048	0.10672715	2.107646576
0.0052668	8.96091557	0.10879079	1.906934962
0.0052668	8.96091557	0.10749624	2.030486647
0.0052668	8.96091557	0.10785832	1.995144907
0.0052668	8.96091557	0.10909527	1.878984897
0.0052668	8.96091557	0.1071086	2.069017413
0.0052668	9.14724064	0.1089781	1.88969182
0.0052668	9.14724064	0.10855667	1.928708682
0.0052668	9.14724064	0.1071483	2.065037925
0.0052668	9.14724064	0.10878112	1.90782941
0.0052668	9.14724064	0.1085158	1.932535098
0.0052668	9.78628445	0.10782871	1.998011825
0.0052668	9.78628445	0.10798579	1.982849828
0.0052668	9.78628445	0.10889906	1.896948885
0.0052668	9.78628445	0.10786133	1.994853702
0.0052668	9.78628445	0.10738295	2.041672672
0.0052668	10.8134079	0.10904401	1.88366152
0.0052668	10.8134079	0.1075996	2.020334564
0.0052668	10.8134079	0.10751611	2.028531051
0.0052668	10.8134079	0.1097313	1.82191449
0.0052668	10.8134079	0.10765778	2.014642431
0.0052668	17.6201458	0.10676808	2.103467319
0.0052668	17.6201458	0.109478	1.844432177
0.0052668	17.6201458	0.10732759	2.047161199
0.0052668	17.6201458	0.10703645	2.076269299
0.0052668	17.6201458	0.1082474	1.957853125
0.0052668	15.51028061	0.1081539	1.966750608
0.0052668	15.51028061	0.10762447	2.017899402
0.0052668	15.51028061	0.10967226	1.827138292
0.0052668	15.51028061	0.10741128	2.03886966
0.0052668	15.51028061	0.10777085	2.003625877
0.0052668	14.87343979	0.10915188	1.873833667
0.0052668	14.87343979	0.10761374	2.018949677
0.0052668	14.87343979	0.10754074	2.026109591
0.0052668	14.87343979	0.10917901	1.871369979
0.0052668	14.87343979	0.10741647	2.038356571
0.0052668	14.8604641	0.10768303	2.01217705
0.0052668	14.8604641	0.10979283	1.816486267
0.0052668	14.8604641	0.10808326	1.973499533
0.0052668	14.8604641	0.10736739	2.04321384
0.0052668	14.8604641	0.10951452	1.841168558
0.0052668	14.14813423	0.10721564	2.058305326
0.0052668	14.14813423	0.10739648	2.040333513
0.0052668	14.14813423	0.10888171	1.898545604
0.0052668	14.14813423	0.10747145	2.032929112
0.0052668	14.14813423	0.10663854	2.116722785
0.0052668	13.17364883	0.10982423	1.813722371
0.0052668	13.17364883	0.10788811	1.992264713
0.0052668	13.17364883	0.10733084	2.046838579
0.0052668	13.17364883	0.10906048	1.882157639
0.0052668	13.17364883	0.10731406	2.048504839
0.0052668	12.75590134	0.10820196	1.962172168
0.0052668	12.75590134	0.10805158	1.976533748
0.0052668	12.75590134	0.10690299	2.08975059
0.0052668	12.75590134	0.10872553	1.912979469
0.0052668	12.75590134	0.10795458	1.985853157
0.0052668	11.88167	0.10719641	2.060225684
0.0052668	11.88167	0.10882723	1.903568133
0.0052668	11.88167	0.10754173	2.026012321
0.0052668	11.88167	0.10686795	2.093304596
0.0052668	11.88167	0.10838968	1.944390892
0.0052668	12.2146244	0.1072119	2.058678672
0.0052668	12.2146244	0.10684673	2.095459816
0.0052668	12.2146244	0.11003218	1.795524009
0.0052668	12.2146244	0.10829086	1.953731174
0.0052668	12.2146244	0.10812076	1.969913915
0.0052668	11.44549751	0.10940437	1.851029741
0.0052668	11.44549751	0.10754634	2.025559439
0.0052668	11.44549751	0.10757954	2.022300892
0.0052668	11.44549751	0.10901259	1.886533824
0.0052668	11.44549751	0.10879947	1.906132444
0.0052668	11.8057251	0.10757685	2.022564717
0.0052668	11.8057251	0.10894357	1.892858774
0.0052668	11.8057251	0.10787839	1.993204017
0.0052668	11.8057251	0.10802033	1.97953135
0.0052668	11.8057251	0.10871256	1.914183056
0.0052668	11.86785507	0.10886113	1.900441321
0.0052668	11.86785507	0.1069848	2.081476311
0.0052668	11.86785507	0.10917517	1.871718494
0.0052668	11.86785507	0.1081145	1.970512021
0.0052668	11.86785507	0.10747026	2.033046432
0.0052668	10.94628525	0.10797098	1.984274423
0.0052668	10.94628525	0.10906065	1.882142122
0.0052668	10.94628525	0.10847431	1.936427327
0.0052668	10.94628525	0.10739651	2.040330545
0.0052668	10.94628525	0.10868777	1.916485619
0.0052668	10.94628525	0.10955878	1.837220991
0.0052668	11.17312241	0.10757136	2.023103264
0.0052668	11.17312241	0.10798933	1.982509462
0.0052668	11.17312241	0.10862812	1.922037432
0.0052668	11.17312241	0.10829128	1.953691382
0.0052668	11.17312241	0.10777966	2.002770042
0.0052668	10.0963707	0.10795414	1.98589553
0.0052668	10.0963707	0.10875612	1.910143783
0.0052668	10.0963707	0.10806046	1.975682778
0.0052668	10.0963707	0.10835612	1.947557903
0.0052668	10.0963707	0.10722174	2.057696539
		0.10861987	1.92280655
		0.10844496	1.93918542
		0.10834008	1.949073397
		0.10788884	1.992194186
		0.10988568	1.808325572
0.0052668	13.68987846	0.10874854	1.910846055
0.0052668	13.68987846	0.10719772	2.060094807
0.0052668	13.68987846	0.1083987	1.943540566
0.0052668	13.68987846	0.10892492	1.894571485
0.0052668	13.68987846	0.10853207	1.931010926
0.0052668	12.6001873	0.107852	1.995756481
0.0052668	12.6001873	0.10933392	1.857364454
0.0052668	12.6001873	0.10859451	1.925172701
0.0052668	12.6001873	0.10781664	1.999181656
0.0052668	12.6001873	0.10799524	1.981941354
0.0052668	12.11706924	0.10922186	1.867485347
0.0052668	12.11706924	0.10765945	2.014479281
0.0052668	12.11706924	0.10720626	2.059241814
0.0052668	12.11706924	0.10853148	1.931066176
0.0052668	12.11706924	0.10904103	1.883933753
0.0052668	12.6291256	0.10784101	1.996820407
0.0052668	12.6291256	0.10788232	1.992824183
0.0052668	12.6291256	0.10890089	1.896780549
0.0052668	12.6291256	0.10853349	1.930877957
0.0052668	12.6291256	0.1070655	2.073346396
0.0052668	12.08680916	0.10867387	1.917777901
0.0052668	12.08680916	0.10978425	1.81724223
0.0052668	12.08680916	0.10945883	1.846147624
0.0052668	12.08680916	0.10772543	2.008043948
0.0052668	12.08680916	0.10753904	2.026276631
0.0052668	11.36483955	0.10906383	1.881851896
0.0052668	11.36483955	0.10811746	1.970229188
0.0052668	11.36483955	0.10731331	2.048579346
0.0052668	11.36483955	0.10854442	1.929854781
0.0052668	11.36483955	0.10872812	1.912739214
0.0052668	11.62169838	0.10764588	2.01580538
0.0052668	11.62169838	0.10695246	2.084743262
0.0052668	11.62169838	0.108949	1.892360405
0.0052668	11.62169838	0.10815125	1.967003372
0.0052668	11.62169838	0.10759626	2.020661825
0.0052668	11.51638985	0.10824721	1.957871164
0.0052668	11.51638985	0.10978044	1.81757802
0.0052668	11.51638985	0.10809164	1.972697701
0.0052668	11.51638985	0.1076271	2.017642056
0.0052668	11.51638985	0.11018565	1.782210574
0.0052668	3.88956666	0.10838505	1.944827513
0.0052668	3.88956666	0.10721525	2.058344255
0.0052668	3.88956666	0.10773533	2.007080131
0.0052668	3.88956666	0.10967401	1.826983239
0.0052668	3.88956666	0.1090377	1.884238006
0.0052668	7.15698242	0.10841449	1.942052919
0.0052668	7.15698242	0.10799119	1.982330649
0.0052668	7.15698242	0.10855374	1.928982748
0.0052668	7.15698242	0.10952166	1.840531165
0.0052668	7.15698242	0.10814299	1.967791438
0.0052668	8.5518856	0.10799489	1.981974994
0.0052668	8.5518856	0.10777613	2.003112915
0.0052668	8.5518856	0.10918619	1.870718502
0.0052668	8.5518856	0.10856804	1.927645524
0.0052668	8.5518856	0.1076552	2.014894509
0.0052668	10.18396664	0.10850098	1.933924482
0.0052668	10.18396664	0.10939569	1.851809059
0.0052668	10.18396664	0.10899269	1.888355277
0.0052668	10.18396664	0.10841362	1.942134856
0.0052668	10.18396664	0.10745074	2.034971842
0.0052668	10.43105316	0.10842402	1.941155605
0.0052668	10.43105316	0.10960752	1.832883643
0.0052668	10.43105316	0.10852486	1.93168621
0.0052668	10.43105316	0.10898049	1.889472815
0.0052668	10.43105316	0.10960882	1.832768097
0.0052668	10.68778229	0.10853547	1.930692566
0.0052668	10.68778229	0.10856695	1.927747419
0.0052668	10.68778229	0.10871185	1.914248964
0.0052668	10.68778229	0.10989017	1.807931871
0.0052668	10.68778229	0.10840052	1.943369038
0.0052668	14.47611046	0.10856649	1.927790423
0.0052668	14.47611046	0.11036915	1.766421571
0.0052668	14.47611046	0.10774214	2.00641741
0.0052668	14.47611046	0.10877179	1.908692805
0.0052668	14.47611046	0.11003114	1.795614567
0.0052668	13.07090378	0.10893188	1.893932136
0.0052668	13.07090378	0.10857348	1.927137061
0.0052668	13.07090378	0.10967187	1.827172849
0.0052668	13.07090378	0.10950061	1.842410947
0.0052668	13.07090378	0.10820972	1.961433911
0.0052668	12.30510902	0.10910628	1.877981934
0.0052668	12.30510902	0.10856746	1.927699743
0.0052668	12.30510902	0.10967719	1.826701518
0.0052668	12.30510902	0.10902333	1.885551519
0.0052668	12.30510902	0.10838369	1.944955783
0.0052668	12.50901604	0.10926553	1.863534674
0.0052668	12.50901604	0.10955492	1.837564929
0.0052668	12.50901604	0.10794812	1.986475368
0.0052668	12.50901604	0.1083864	1.944700194
0.0052668	12.50901604	0.11047263	1.757579539
0.0052668	11.8191433	0.10841972	1.941560428
0.0052668	11.8191433	0.10858659	1.925912254
0.0052668	11.8191433	0.10912677	1.876116808
0.0052668	11.8191433	0.10928005	1.862222952
0.0052668	11.8191433	0.10895743	1.891586953
0.0052668	10.56764793	0.10888515	1.898228914
0.0052668	10.56764793	0.1092655	1.863537385
0.0052668	10.56764793	0.11013339	1.786732978
0.0052668	10.56764793	0.10960463	1.833140537
0.0052668	10.56764793	0.10911562	1.87713152
0.0052668	11.19860268	0.10865353	1.91967048
0.0052668	11.19860268	0.1096978	1.824876702
0.0052668	11.19860268	0.11006147	1.792975462
0.0052668	11.19860268	0.1084982	1.93418522
0.0052668	11.19860268	0.10844488	1.939192943
0.0052668	10.77394104	0.10957871	1.835446191
0.0052668	10.77394104	0.10953702	1.839160715
0.0052668	10.77394104	0.10880554	1.905571437
0.0052668	10.77394104	0.10787302	1.993723143
0.0052668	10.77394104	0.10952736	1.840022481
0.0052668	9.11467934	0.11019249	1.781619511
0.0052668	9.11467934	0.10934606	1.856271307
0.0052668	9.11467934	0.10908847	1.879604616
0.0052668	9.11467934	0.10941193	1.850351246
0.0052668	9.11467934	0.11007056	1.792185269
0.0052668	9.80284786	0.11002293	1.796329612
