PACl mL/s	Turbidity	Fluoride Voltage	Fluoride Conc
0.0026336	0.06214582	0.10273305	2.558095314
0.0026336	0.06214582	0.09965029	2.970585856
0.0026336	0.062472	0.10256995	2.578408584
0.0026336	0.062472	0.10561293	2.224662581
0.0026336	0.062472	0.10568096	2.217335366
0.0026336	0.062472	0.10113247	2.76456124
0.0026336	0.062472	0.10126706	2.746576134
0.0026336	0.07317702	0.10356462	2.456988897
0.0026336	0.07317702	0.10631742	2.149943407
0.0026336	0.07317702	0.10396	2.410328165
0.0026336	0.07317702	0.10071623	2.820931637
0.0026336	0.07317702	0.10388642	2.418944082
0.0026336	0.07337165	0.10603926	2.179140839
0.0026336	0.07337165	0.10485536	2.307911648
0.0026336	0.07337165	0.10098028	2.785040132
0.0026336	0.07337165	0.1020173	2.648445184
0.0026336	0.07337165	0.10467198	2.328527162
0.0026336	0.07153889	0.1062623	2.155697904
0.0026336	0.07153889	0.10405229	2.399564755
0.0026336	0.07153889	0.10095628	2.788283423
0.0026336	0.07153889	0.1001097	2.905136665
0.0026336	0.07153889	0.1031979	2.501074394
0.0026336	0.07603859	0.1054788	2.239180147
0.0026336	0.07603859	0.10622402	2.159703374
0.0026336	0.07603859	0.10439083	2.360492103
0.0026336	0.07603859	0.10060637	2.836000485
0.0026336	0.07603859	0.1041106	2.392789087
0.0026336	0.07298642	0.10567599	2.217869845
0.0026336	0.07298642	0.10486887	2.306400097
0.0026336	0.07298642	0.10098787	2.784015227
0.0026336	0.07298642	0.1019467	2.657528195
0.0026336	0.07298642	0.10574551	2.210405281
0.0026336	0.09476092	0.10537234	2.250770257
0.0026336	0.09476092	0.10071734	2.820779794
0.0026336	0.09476092	0.10396194	2.410101414
0.0026336	0.09476092	0.10695032	2.084959623
0.0026336	0.09476092	0.10625009	2.156974703
0.0026336	0.12445726	0.10291134	2.536073245
0.0026336	0.12445726	0.10330971	2.487549904
0.0026336	0.12445726	0.10595017	2.188575869
0.0026336	0.12445726	0.10741434	2.03856713
0.0026336	0.12445726	0.10352503	2.461710573
0.0026336	0.1148775	0.10381955	2.426800997
0.0026336	0.1148775	0.1066416	2.116408702
0.0026336	0.1148775	0.10752621	2.027537735
0.0026336	0.1148775	0.10822915	1.959586632
0.0026336	0.1148775	0.10501438	2.290182496
0.0026336	0.09703992	0.10204595	2.644768092
0.0026336	0.09703992	0.10642815	2.138429643
0.0026336	0.09703992	0.10920522	1.868992913
0.0026336	0.09703992	0.1097545	1.819865866
0.0026336	0.09703992	0.10729343	2.050555264
0.0026336	0.08249423	0.10451239	2.346618019
0.0026336	0.08249423	0.10369361	2.44166772
0.0026336	0.08249423	0.10729983	2.049918946
0.0026336	0.08249423	0.10927664	1.862530925
0.0026336	0.08249423	0.10967423	1.826963747
0.0026336	0.07772274	0.10790576	1.990560215
0.0026336	0.07772274	0.10587962	2.196076405
0.0026336	0.07772274	0.10430398	2.370454819
0.0026336	0.07772274	0.10698354	2.081603499
0.0026336	0.07772274	0.10866396	1.918699765
0.0026336	0.07576191	0.11007123	1.79212704
0.0026336	0.07576191	0.1089279	1.894297714
0.0026336	0.07576191	0.10733341	2.046583496
0.0026336	0.07576191	0.10506629	2.284424582
0.0026336	0.07576191	0.10373522	2.436745775
0.0026336	0.07630288	0.1077636	2.004330443
0.0026336	0.07630288	0.10968716	1.825818543
0.0026336	0.07630288	0.11005136	1.793854733
0.0026336	0.07630288	0.1085929	1.925323017
0.0026336	0.07630288	0.10590702	2.193160321
0.0026336	0.07572082	0.10450796	2.347122196
0.0026336	0.07572082	0.10761423	2.018901702
0.0026336	0.07572082	0.10965504	1.82866472
0.0026336	0.07572082	0.11037537	1.765888838
0.0026336	0.07572082	0.10795727	1.98559412
0.0026336	0.07052281	0.10489678	2.303280553
0.0026336	0.07052281	0.10295229	2.531042005
0.0026336	0.07052281	0.1058485	2.199393098
0.0026336	0.07052281	0.10710677	2.069201035
0.0026336	0.07052281	0.10818117	1.96415142
0.0026336	0.07133815	0.10880746	1.90539402
0.0026336	0.07133815	0.11008068	1.791305949
0.0026336	0.07133815	0.10962223	1.83157662
0.0026336	0.07133815	0.10643297	2.13792986
0.0026336	0.07133815	0.10497629	2.294416709
0.0026336	0.07012318	0.10380872	2.428075871
0.0026336	0.07012318	0.10471007	2.32423
0.0026336	0.07012318	0.10721131	2.058737575
0.0026336	0.07012318	0.10803507	1.978116875
0.0026336	0.07012318	0.10927001	1.863129857
0.0026336	0.06609648	0.10942793	1.8489161
0.0026336	0.06609648	0.10833159	1.949876028
0.0026336	0.06609648	0.10530232	2.258425894
0.0026336	0.06609648	0.10305676	2.518251672
0.0026336	0.06609648	0.10637316	2.144139805
0.0026336	0.06670687	0.10829789	1.953065232
0.0026336	0.06670687	0.10956604	1.836574277
0.0026336	0.06670687	0.10840609	1.942844179
0.0026336	0.06670687	0.10523205	2.266135044
0.0026336	0.06670687	0.10395585	2.410813295
0.0026336	0.06910893	0.10765781	2.0146395
0.0026336	0.06910893	0.10922329	1.867355848
0.0026336	0.06910893	0.10942393	1.849274782
0.0026336	0.06910893	0.10705871	2.074029212
0.0026336	0.06910893	0.10585528	2.198670075
0.0026336	0.06687381	0.10304584	2.519585585
0.0026336	0.06687381	0.10548711	2.238277967
0.0026336	0.06687381	0.10773397	2.007212506
0.0026336	0.06687381	0.10825718	1.956924786
0.0026336	0.06687381	0.1098939	1.807604875
0.0026336	0.07060063	0.11018056	1.782650542
0.0026336	0.07060063	0.10969403	1.825210363
0.0026336	0.07060063	0.10726906	2.052980054
0.0026336	0.07060063	0.10611942	2.170686305
0.0026336	0.07060063	0.10261245	2.573099938
0.0026336	0.06640562	0.10337636	2.479522764
0.0026336	0.06640562	0.1072746	2.052428578
0.0026336	0.06640562	0.10867539	1.917636544
0.0026336	0.06640562	0.10977767	1.81782219
0.0026336	0.06640562	0.10958723	1.834687994
0.0026336	0.06714558	0.11017506	1.783126071
0.0026336	0.06714558	0.11067084	1.740766528
0.0026336	0.06714558	0.10955676	1.837400971
0.0026336	0.06714558	0.11077526	1.731973962
0.0026336	0.06714558	0.11044353	1.760061558
0.0026336	0.06948199	0.11132488	1.686420694
0.0026336	0.06948199	0.11035458	1.767670098
0.0026336	0.06948199	0.11102811	1.710866552
0.0026336	0.06948199	0.11093591	1.718533259
0.0026336	0.06948199	0.11125044	1.692519529
0.0026336	0.07048686	0.11103158	1.71057868
0.0026336	0.07048686	0.11016091	1.784350062
0.0026336	0.07048686	0.11052506	1.753116473
0.0026336	0.07048686	0.11039879	1.763884393
0.0026336	0.07048686	0.11044599	1.759851602
0.0026336	0.06602255	0.10960568	1.833047197
0.0026336	0.06602255	0.10971001	1.823796484
0.0026336	0.06602255	0.11067405	1.74049557
0.0026336	0.06602255	0.11110955	1.704123025
0.0026336	0.06602255	0.11053251	1.752483217
0.0026336	0.08749702	0.11061859	1.74518292
0.0026336	0.08749702	0.11052392	1.753213394
0.0026336	0.08749702	0.11094062	1.718140777
0.0026336	0.08749702	0.11127392	1.690593446
0.0026336	0.08749702	0.11119775	1.696849724
0.0026336	0.08749702	0.11088563	1.722728658
0.0026336	0.0853948	0.11084215	1.726364918
0.0026336	0.0853948	0.11062458	1.744676052
0.0026336	0.0853948	0.11025238	1.776452621
0.0026336	0.0853948	0.10947658	1.844559192
0.0026336	0.0853948	0.10948554	1.843757889
0.0026336	0.07632016	0.10891358	1.895613644
0.0026336	0.07632016	0.10692047	2.087979901
0.0026336	0.07632016	0.10670074	2.11034764
0.0026336	0.07632016	0.1054839	2.23862642
0.0026336	0.07632016	0.10880889	1.905261891
0.0026336	0.07376291	0.10984942	1.811508134
0.0026336	0.07376291	0.11162274	1.662236266
0.0026336	0.07376291	0.11193612	1.637166013
0.0026336	0.07376291	0.11242524	1.598790145
0.0026336	0.07376291	0.11146834	1.674729
0.0026336	0.06970976	0.11016098	1.784344005
0.0026336	0.06970976	0.10937378	1.85377767
0.0026336	0.06970976	0.10651707	2.129228349
0.0026336	0.06970976	0.10551009	2.235785023
0.0026336	0.06970976	0.10803078	1.978528446
0.0026336	0.08117811	0.11000697	1.797720453
0.0026336	0.08117811	0.11140745	1.679681476
0.0026336	0.08117811	0.11246892	1.595407124
0.0026336	0.08117811	0.11298385	1.556061258
0.0026336	0.08117811	0.1114265	1.678130475
0.0026336	0.09032941	0.11082997	1.727384914
0.0026336	0.09032941	0.11037539	1.765887125
0.0026336	0.09032941	0.10863239	1.921639476
0.0026336	0.09032941	0.10684619	2.095514691
0.0026336	0.09032941	0.10688174	2.091905195
0.0026336	0.08174887	0.109891	1.807859103
0.0026336	0.08174887	0.11090435	1.721165453
0.0026336	0.08174887	0.11211814	1.622778458
0.0026336	0.08174887	0.11179326	1.648547503
0.0026336	0.08174887	0.11007857	1.79148925
0.0026336	0.07514527	0.10707764	2.072126134
0.0026336	0.07514527	0.10733137	2.046785971
0.0026336	0.07514527	0.11012358	1.787583181
0.0026336	0.07514527	0.11220729	1.6157779
0.0026336	0.07514527	0.11263551	1.582570291
0.0026336	0.07163543	0.11117695	1.698562167
0.0026336	0.07163543	0.10860717	1.923991128
0.0026336	0.07163543	0.10668532	2.11192631
0.0026336	0.07163543	0.11004086	1.794768378
0.0026336	0.07163543	0.11241045	1.599937257
0.0026336	0.0989889	0.11309659	1.547577103
0.0026336	0.0989889	0.11083581	1.726895777
0.0026336	0.0989889	0.10830713	1.952190284
0.0026336	0.0989889	0.10595655	2.187898842
0.0026336	0.0989889	0.10922077	1.867584063
0.0026336	0.09999158	0.1122945	1.608958904
0.0026336	0.09999158	0.11221196	1.615412019
0.0026336	0.09999158	0.10898601	1.888967093
0.0026336	0.09999158	0.10747202	2.032872919
0.0026336	0.09999158	0.11048339	1.756662676
0.0026336	0.13216747	0.11371668	1.501732934
0.0026336	0.13216747	0.11186088	1.643150468
0.0026336	0.13216747	0.1098294	1.8132677
0.0026336	0.13216747	0.10690083	2.089969498
0.0026336	0.13216747	0.11145394	1.675898901
0.0026336	0.150839	0.11277044	1.572248811
0.0026336	0.150839	0.11195912	1.635340988
0.0026336	0.150839	0.10901485	1.886327077
0.0026336	0.150839	0.10787351	1.993675769
0.0026336	0.150839	0.1115782	1.665830469
0.0026336	0.14635287	0.11384646	1.492311325
0.0026336	0.14635287	0.11166662	1.658702906
0.0026336	0.14635287	0.10903076	1.884872254
0.0026336	0.14635287	0.10929429	1.860937422
0.0026336	0.14635287	0.1126907	1.578340364
0.0026336	0.16501944	0.11316867	1.542177041
0.0026336	0.16501944	0.1115631	1.667050743
0.0026336	0.16501944	0.10814982	1.967139782
0.0026336	0.16501944	0.10993019	1.804426546
0.0026336	0.16501944	0.11286529	1.565033573
0.0026336	0.19662647	0.11279713	1.570215147
0.0026336	0.19662647	0.11078519	1.731140134
0.0026336	0.19662647	0.10862462	1.922363687
0.0026336	0.19662647	0.11197248	1.634281821
0.0026336	0.19662647	0.11385569	1.491643512
0.0026336	0.34859052	0.11188152	1.641506625
0.0026336	0.34859052	0.10941389	1.850175381
0.0026336	0.34859052	0.1089821	1.889325299
0.0026336	0.34859052	0.11270007	1.577623342
0.0026336	0.34859052	0.11248507	1.594158118
0.0026336	0.34075791	0.11071797	1.736792487
0.0026336	0.34075791	0.1090254	1.885362251
0.0026336	0.34075791	0.11354842	1.514036674
0.0026336	0.34075791	0.11375724	1.498782036
0.0026336	0.34075791	0.11025378	1.776332018
0.0026336	0.42074114	0.10883709	1.902658153
0.0026336	0.42074114	0.11255293	1.58892065
0.0026336	0.42074114	0.11369995	1.502951798
0.0026336	0.42074114	0.11265531	1.581051457
0.0026336	0.42074114	0.10853253	1.930967851
0.0026336	0.4504925	0.11085723	1.725102899
0.0026336	0.4504925	0.11298381	1.556064277
0.0026336	0.4504925	0.11418405	1.468079316
0.0026336	0.4504925	0.11221246	1.61537285
0.0026336	0.4504925	0.10997459	1.800545532
0.0026336	0.69924927	0.10961635	1.832098962
0.0026336	0.69924927	0.11295129	1.558520179
0.0026336	0.69924927	0.11397327	1.483162427
0.0026336	0.69924927	0.11168831	1.656959132
0.0026336	0.69924927	0.10964921	1.829181797
0.0026336	0.71931183	0.11280586	1.569550529
0.0026336	0.71931183	0.11297379	1.556820572
0.0026336	0.71931183	0.10990548	1.806590075
0.0026336	0.71931183	0.11058916	1.7476754
0.0026336	0.71931183	0.11340865	1.524333741
0.0026336	0.6880843	0.11187109	1.642337102
0.0026336	0.6880843	0.10786279	1.994712468
0.0026336	0.6880843	0.11215138	1.620164727
0.0026336	0.6880843	0.1147604	1.427615086
0.0026336	0.6880843	0.11347453	1.519471566
0.0026336	0.81372505	0.10980656	1.815277205
0.0026336	0.81372505	0.110219	1.779330563
0.0026336	0.81372505	0.11366989	1.505144306
0.0026336	0.81372505	0.11322048	1.538307202
0.0026336	0.81372505	0.10951844	1.840818589
0.0026336	1.01398802	0.11196194	1.635117364
0.0026336	1.01398802	0.11381224	1.494789833
0.0026336	1.01398802	0.11138778	1.681284459
0.0026336	1.01398802	0.10964471	1.829581012
0.0026336	1.01398802	0.11364085	1.507265454
0.0026336	0.77374876	0.11340854	1.524341873
0.0026336	0.77374876	0.10913491	1.875376369
0.0026336	0.77374876	0.11294833	1.55874391
0.0026336	0.77374876	0.1143283	1.457845497
0.0026336	0.77374876	0.11090964	1.72072397
0.0026336	0.7249459	0.1109678	1.715877631
0.0026336	0.7249459	0.11489326	1.418446601
0.0026336	0.7249459	0.11220542	1.615924432
0.0026336	0.7249459	0.10897317	1.890143656
0.0026336	0.7249459	0.11441781	1.451531108
0.0026336	1.26916635	0.11344438	1.521694814
0.0026336	1.26916635	0.1100124	1.797247133
0.0026336	1.26916635	0.11272927	1.575390957
0.0026336	1.26916635	0.1145282	1.443781412
0.0026336	1.26916635	0.10977563	1.818002033
0.0026336	1.23410654	0.11337479	1.526838778
0.0026336	1.23410654	0.11337591	1.526755853
0.0026336	1.23410654	0.10940145	1.851291871
0.0026336	1.23410654	0.11280525	1.569596959
0.0026336	1.23410654	0.11335886	1.528018738
0.0026336	1.42949033	0.10949844	1.842604839
0.0026336	1.42949033	0.11346706	1.520022098
0.0026336	1.42949033	0.11461533	1.437693862
0.0026336	1.42949033	0.10989238	1.807738121
0.0026336	1.42949033	0.1134067	1.524477895
0.0026336	1.4156872	0.11487861	1.419454682
0.0026336	1.4156872	0.11053108	1.75260475
0.0026336	1.4156872	0.11203389	1.629422114
0.0026336	1.4156872	0.11426532	1.462304811
0.0026336	1.4156872	0.11070072	1.738245968
0.0026336	1.58206987	0.11164182	1.660698959
0.0026336	1.58206987	0.11393425	1.485971593
0.0026336	1.58206987	0.11104137	1.70976676
0.0026336	1.58206987	0.11272039	1.576069512
0.0026336	1.58206987	0.11307087	1.549508559
0.0026336	1.46140945	0.11024919	1.776727453
0.0026336	1.46140945	0.1144163	1.451637402
0.0026336	1.46140945	0.11041358	1.762619735
0.0026336	1.46140945	0.11297649	1.556616743
0.0026336	1.46140945	0.11396198	1.483974681
0.0026336	1.40491533	0.1099654	1.801348146
0.0026336	1.40491533	0.11352146	1.516017429
0.0026336	1.40491533	0.11380662	1.495197275
0.0026336	1.40491533	0.11032837	1.769918297
0.0026336	1.40491533	0.11475331	1.42810602
0.0026336	1.49721134	0.11284141	1.566846999
0.0026336	1.49721134	0.11069842	1.738439857
0.0026336	1.49721134	0.11462312	1.437150847
0.0026336	1.49721134	0.11307327	1.549328228
0.0026336	1.49721134	0.11036167	1.767062434
0.0026336	1.50979567	0.1149179	1.416752713
0.0026336	1.50979567	0.11230241	1.608341842
0.0026336	1.50979567	0.1103442	1.768560115
0.0026336	1.50979567	0.11489165	1.418557352
0.0026336	1.50979567	0.1117009	1.655947796
0.0026336	1.41892028	0.11106908	1.707470759
0.0026336	1.41892028	0.11450516	1.445395462
0.0026336	1.41892028	0.11183898	1.644896461
0.0026336	1.41892028	0.11110621	1.704399066
0.0026336	1.41892028	0.11490839	1.417406243
0.0026336	2.11938572	0.11261232	1.584351023
0.0026336	2.11938572	0.11074632	1.734406363
0.0026336	2.11938572	0.11492696	1.416130388
0.0026336	2.11938572	0.11290333	1.562149181
0.0026336	2.11938572	0.11059604	1.747092402
0.0026336	2.28582907	0.11493316	1.415704672
0.0026336	2.28582907	0.11382871	1.49359642
0.0026336	2.28582907	0.11110774	1.704272611
0.0026336	2.28582907	0.11495188	1.41442006
0.0026336	2.28582907	0.11391567	1.487311092
0.0026336	2.47972608	0.10962434	1.831389217
0.0026336	2.47972608	0.11493124	1.415836493
0.0026336	2.47972608	0.11377059	1.497812041
0.0026336	2.47972608	0.11045606	1.75899241
0.0026336	2.47972608	0.11472362	1.430163681
0.0026336	2.99403596	0.1107846	1.731189666
0.0026336	2.99403596	0.11199687	1.632349975
0.0026336	2.99403596	0.11540548	1.383646755
0.0026336	2.99403596	0.11134663	1.684642878
0.0026336	2.99403596	0.11156627	1.666794492
0.0026336	2.73182845	0.11507429	1.406048672
0.0026336	2.73182845	0.11195139	1.635954128
0.0026336	2.73182845	0.112079	1.625861524
0.0026336	2.73182845	0.11546002	1.379992013
0.0026336	2.73182845	0.11174566	1.652357287
0.0026336	2.81406093	0.11277512	1.571892025
0.0026336	2.81406093	0.11459745	1.438940995
0.0026336	2.81406093	0.11063315	1.743951122
0.0026336	2.81406093	0.1136409	1.5072618
0.0026336	2.81406093	0.11334646	1.528937857
0.0026336	2.52227664	0.11071986	1.73663331
0.0026336	2.52227664	0.11513042	1.402226635
0.0026336	2.52227664	0.11087841	1.723331941
0.0026336	2.52227664	0.11311526	1.546176579
0.0026336	2.52227664	0.11402939	1.479131489
0.0026336	2.80936694	0.11093488	1.7186191
0.0026336	2.80936694	0.11466435	1.434280251
0.0026336	2.80936694	0.11269743	1.57782533
0.0026336	2.80936694	0.11185157	1.643892488
0.0026336	2.80936694	0.11575979	1.360076001
0.0026336	2.95010757	0.11096233	1.716332852
0.0026336	2.95010757	0.1150455	1.408013099
0.0026336	2.95010757	0.11187923	1.641688928
0.0026336	2.95010757	0.11413183	1.471801749
0.0026336	2.95010757	0.11449476	1.446124617
0.0026336	3.87130117	0.11069316	1.738883355
0.0026336	3.87130117	0.1143862	1.453757872
0.0026336	3.87130117	0.11392956	1.486309598
0.0026336	3.87130117	0.10959348	1.834132004
0.0026336	3.87130117	0.11310746	1.54676154
0.0026336	4.20336628	0.11463184	1.436543247
0.0026336	4.20336628	0.11047801	1.757121048
0.0026336	4.20336628	0.11227123	1.610775577
0.0026336	4.20336628	0.11524843	1.394224876
0.0026336	4.20336628	0.11395963	1.484143807
0.0026336	4.49629879	0.11016843	1.783699469
0.0026336	4.49629879	0.11425133	1.463297226
0.0026336	4.49629879	0.11282574	1.568038107
0.0026336	4.49629879	0.11067473	1.740438176
0.0026336	4.49629879	0.11464502	1.435625367
0.0026336	4.38384151	0.11116648	1.699424806
0.0026336	4.38384151	0.11276529	1.572641522
0.0026336	4.38384151	0.11457881	1.44024229
0.0026336	4.38384151	0.10949361	1.843036478
0.0026336	4.38384151	0.1145835	1.439914761
0.0026336	4.38384151	0.11244405	1.59733243
0.0026336	4.98454666	0.11168315	1.657373805
0.0026336	4.98454666	0.11378408	1.496832511
0.0026336	4.98454666	0.1109057	1.721052776
0.0026336	4.98454666	0.11283776	1.567124362
0.0026336	4.98454666	0.11423809	1.464237059
0.0026336	4.90191078	0.1101525	1.785077934
0.0026336	4.90191078	0.11351222	1.516696889
0.0026336	4.90191078	0.11346798	1.519954284
0.0026336	4.90191078	0.10962535	1.831299519
0.0026336	4.90191078	0.11427795	1.461409449
0.0026336	4.59949732	0.11259457	1.585715377
0.0026336	4.59949732	0.10988133	1.808707079
0.0026336	4.59949732	0.11393049	1.486242568
0.0026336	4.59949732	0.11306366	1.550050429
0.0026336	4.59949732	0.10895273	1.892018139
0.0026336	5.32038927	0.11204348	1.628664511
0.0026336	5.32038927	0.11456174	1.441435013
0.0026336	5.32038927	0.10959741	1.833782484
0.0026336	5.32038927	0.11188579	1.641166753
0.0026336	5.32038927	0.11451085	1.444996686
0.0026336	4.78358459	0.1122521	1.61227058
0.0026336	4.78358459	0.10915401	1.873640124
0.0026336	4.78358459	0.11328799	1.533279252
0.0026336	4.78358459	0.11386462	1.49099769
0.0026336	4.78358459	0.10958108	1.835235253
0.0026336	4.18399048	0.11341301	1.524011478
0.0026336	4.18399048	0.11261196	1.584378682
0.0026336	4.18399048	0.10933205	1.857532896
0.0026336	4.18399048	0.11383114	1.493420423
0.0026336	4.18399048	0.11191419	1.638908032
0.0026336	5.23472643	0.10976996	1.818501985
0.0026336	5.23472643	0.11317166	1.541953445
0.0026336	5.23472643	0.11265665	1.58094872
0.0026336	5.23472643	0.10870329	1.915043755
0.0026336	5.23472643	0.11317314	1.54184278
0.0026336	4.55088186	0.11246671	1.595578117
0.0026336	4.55088186	0.10902951	1.884986514
0.0026336	4.55088186	0.11262373	1.583474612
0.0026336	4.55088186	0.11350376	1.517319259
0.0026336	4.55088186	0.10941113	1.850423033
0.0026336	6.16152906	0.11110741	1.704299885
0.0026336	6.16152906	0.11387128	1.490516218
0.0026336	6.16152906	0.11186767	1.642609507
0.0026336	6.16152906	0.10934374	1.856480162
0.0026336	6.16152906	0.11364794	1.506747309
0.0026336	6.35375547	0.11124408	1.693041623
0.0026336	6.35375547	0.11010823	1.788914331
0.0026336	6.35375547	0.11337987	1.526462687
0.0026336	6.35375547	0.10954548	1.838406333
0.0026336	6.35375547	0.11202052	1.630478922
0.0026336	7.01749468	0.11315461	1.543228901
0.0026336	7.01749468	0.10930686	1.85980339
0.0026336	7.01749468	0.1126942	1.578072495
0.0026336	7.01749468	0.11344359	1.521753112
0.0026336	7.01749468	0.10905377	1.882770186
0.0026336	6.9711256	0.11139364	1.680806745
0.0026336	6.9711256	0.11282521	1.568078409
0.0026336	6.9711256	0.10886113	1.900441321
0.0026336	6.9711256	0.11204778	1.628324928
0.0026336	6.9711256	0.11322708	1.537814927
0.0026336	6.53282833	0.10878836	1.907159691
0.0026336	6.53282833	0.11123547	1.693748676
0.0026336	6.53282833	0.11310242	1.547139632
0.0026336	6.53282833	0.10947163	1.845002026
0.0026336	6.53282833	0.11290838	1.561766664
0.0026336	6.37074137	0.11067753	1.740201868
0.0026336	6.37074137	0.11026775	1.775129022
0.0026336	6.37074137	0.11318559	1.540912168
0.0026336	6.37074137	0.10905179	1.882950976
0.0026336	6.37074137	0.11090129	1.72142088
0.0026336	6.11900711	0.11268229	1.5789842
0.0026336	6.11900711	0.10861215	1.923526538
0.0026336	6.11900711	0.1126823	1.578983435
0.0026336	6.11900711	0.11138388	1.681602466
0.0026336	6.11900711	0.10957573	1.835711456
0.0026336	6.16008902	0.11341494	1.523868846
0.0026336	6.16008902	0.10964818	1.829273165
0.0026336	6.16008902	0.11112759	1.702632848
0.0026336	6.16008902	0.11305283	1.550864719
0.0026336	6.16008902	0.10849516	1.934470384
0.0026336	6.49387169	0.11202744	1.629931857
0.0026336	6.49387169	0.10935789	1.855206694
0.0026336	6.49387169	0.11062249	1.744852889
0.0026336	6.49387169	0.11237473	1.602711096
0.0026336	6.49387169	0.10827479	1.955254316
0.0026336	6.4293642	0.11226806	1.611023216
0.0026336	6.4293642	0.10891339	1.89563111
0.0026336	6.4293642	0.11102457	1.711160282
0.0026336	6.4293642	0.11202397	1.630206158
0.0026336	6.4293642	0.10772774	2.007819016
0.0026336	6.32854033	0.11177815	1.649755917
0.0026336	6.32854033	0.11191211	1.639073354
0.0026336	6.32854033	0.10792366	1.988833064
0.0026336	6.32854033	0.1102401	1.777510831
0.0026336	6.32854033	0.11230239	1.608343402
0.0026336	7.69229126	0.10778625	2.002130104
0.0026336	7.69229126	0.10971558	1.82330392
0.0026336	7.69229126	0.11235667	1.604115376
0.0026336	7.69229126	0.11008216	1.791177388
0.0026336	7.69229126	0.10746062	2.033997072
0.0026336	7.26162481	0.11193703	1.637093767
0.0026336	7.26162481	0.11153889	1.669009087
0.0026336	7.26162481	0.10749856	2.030258217
0.0026336	7.26162481	0.11142663	1.678119896
0.0026336	7.26162481	0.11212008	1.622625796
0.0026336	7.21235418	0.10841184	1.942302508
0.0026336	7.21235418	0.10989666	1.807362954
0.0026336	7.21235418	0.11269022	1.578377104
