PACl mL/s	Turbidity	Fluoride Voltage	Fluoride Conc
0.0039502	4.05277967	0.10483858	2.309790439
0.0039502	4.05277967	0.10484261	2.309339076
0.0039502	4.38142824	0.10725509	2.054371348
0.0039502	4.38142824	0.10478255	2.316074984
0.0039502	4.38142824	0.10634852	2.146703367
0.0039502	4.38142824	0.1059382	2.189846655
0.0039502	4.38142824	0.10518998	2.270763029
0.0039502	3.56951785	0.10668428	2.112032825
0.0039502	3.56951785	0.10516795	2.273190247
0.0039502	3.56951785	0.10447991	2.350317076
0.0039502	3.56951785	0.10715699	2.06416787
0.0039502	3.56951785	0.1049969	2.292124661
0.0039502	3.37736893	0.10687809	2.092275504
0.0039502	3.37736893	0.10502647	2.288840165
0.0039502	3.37736893	0.10598343	2.185048717
0.0039502	3.37736893	0.10664022	2.116550341
0.0039502	3.37736893	0.10424222	2.37756499
0.0039502	3.7173171	0.10693172	2.086841092
0.0039502	3.7173171	0.10452765	2.34488211
0.0039502	3.7173171	0.1070805	2.071838763
0.0039502	3.7173171	0.10378761	2.430562799
0.0039502	3.7173171	0.10552048	2.234658794
0.0039502	3.16442704	0.1064853	2.132511301
0.0039502	3.16442704	0.10493953	2.298510498
0.0039502	3.16442704	0.10749926	2.030189299
0.0039502	3.16442704	0.10385557	2.422565648
0.0039502	3.16442704	0.10706074	2.073825048
0.0039502	2.45954394	0.10419041	2.383546105
0.0039502	2.45954394	0.10764129	2.016254126
0.0039502	2.45954394	0.10389503	2.417934297
0.0039502	2.45954394	0.10715865	2.06400171
0.0039502	2.45954394	0.10461553	2.334910243
0.0039502	2.93189931	0.10683192	2.096965317
0.0039502	2.93189931	0.10488299	2.304821355
0.0039502	2.93189931	0.10704316	2.075593798
0.0039502	2.93189931	0.10464694	2.331356402
0.0039502	2.93189931	0.10681926	2.098253118
0.0039502	3.11088109	0.10445083	2.353633863
0.0039502	3.11088109	0.10662597	2.118013475
0.0039502	3.11088109	0.10508405	2.282457949
0.0039502	3.11088109	0.10655102	2.125725712
0.0039502	3.11088109	0.10503492	2.287902443
0.0039502	2.70974898	0.10489627	2.303337519
0.0039502	2.70974898	0.10664794	2.115758104
0.0039502	2.70974898	0.1050355	2.287838093
0.0039502	2.70974898	0.1052579	2.263296049
0.0039502	2.70974898	0.10680496	2.099708694
0.0039502	3.32854033	0.10505722	2.285429592
0.0039502	3.32854033	0.10730877	2.049030419
0.0039502	3.32854033	0.10432072	2.368531278
0.0039502	3.32854033	0.10689759	2.090297903
0.0039502	3.32854033	0.10346233	2.46920702
0.0039502	2.95352769	0.10740584	2.039407603
0.0039502	2.95352769	0.10418826	2.383794633
0.0039502	2.95352769	0.10688998	2.091069452
0.0039502	2.95352769	0.10505322	2.285872956
0.0039502	2.95352769	0.10545494	2.241772543
0.0039502	2.72242379	0.10735623	2.044319919
0.0039502	2.72242379	0.1044898	2.349190114
0.0039502	2.72242379	0.1070646	2.073436889
0.0039502	2.72242379	0.1046683	2.328942746
0.0039502	2.72242379	0.10670247	2.110170599
0.0039502	2.54162431	0.10532453	2.255994748
0.0039502	2.54162431	0.10750427	2.029696111
0.0039502	2.54162431	0.1045405	2.343421349
0.0039502	2.54162431	0.1078286	1.998022483
0.0039502	2.54162431	0.10453983	2.343497491
0.0039502	2.46628761	0.10767423	2.013035929
0.0039502	2.46628761	0.10417803	2.384977519
0.0039502	2.46628761	0.10846121	1.937657882
0.0039502	2.46628761	0.10381072	2.427840386
0.0039502	2.46628761	0.10653143	2.127746118
0.0039502	2.0505414	0.10622215	2.159899234
0.0039502	2.0505414	0.10547363	2.239741614
0.0039502	2.0505414	0.10670856	2.109547494
0.0039502	2.0505414	0.10487171	2.306082473
0.0039502	2.0505414	0.1076693	2.013517257
0.0039502	2.15314817	0.10466339	2.329497349
0.0039502	2.15314817	0.10801401	1.980138137
0.0039502	2.15314817	0.10504878	2.286365191
0.0039502	2.15314817	0.10796585	1.984768124
0.0039502	2.15314817	0.10445006	2.353721751
0.0039502	2.73818421	0.10853933	1.930331197
0.0039502	2.73818421	0.10388691	2.418886604
0.0039502	2.73818421	0.10790496	1.990637441
0.0039502	2.73818421	0.10419085	2.383495247
0.0039502	2.73818421	0.10838483	1.944848262
0.0039502	3.08186269	0.10457771	2.339196523
0.0039502	3.08186269	0.10679924	2.100291208
0.0039502	3.08186269	0.10629746	2.152025444
0.0039502	3.08186269	0.10502587	2.288906763
0.0039502	3.08186269	0.10774575	2.006066188
0.0039502	2.6824789	0.10381491	2.427347121
0.0039502	2.6824789	0.10811891	1.970090653
0.0039502	2.6824789	0.10367516	2.443853305
0.0039502	2.6824789	0.10701932	2.077994787
0.0039502	2.6824789	0.1073095	2.048957883
0.0039502	2.37021375	0.1041197	2.391733387
0.0039502	2.37021375	0.10773637	2.006978908
0.0039502	2.37021375	0.10461968	2.334440387
0.0039502	2.37021375	0.10603268	2.179836297
0.0039502	2.37021375	0.10846393	1.937402313
0.0039502	3.45387077	0.10412118	2.391561735
0.0039502	3.45387077	0.10648447	2.132597137
0.0039502	3.45387077	0.10865707	1.919340959
0.0039502	3.45387077	0.10529633	2.259082019
0.0039502	3.45387077	0.10592036	2.191741994
0.0039502	3.58343339	0.10822953	1.959550521
0.0039502	3.58343339	0.10538042	2.249888502
0.0039502	3.58343339	0.10590418	2.193462392
0.0039502	3.58343339	0.10839602	1.943793174
0.0039502	3.58343339	0.10425115	2.376535599
0.0039502	3.42619538	0.10807123	1.974651181
0.0039502	3.42619538	0.10565054	2.220608784
0.0039502	3.42619538	0.1042191	2.380232181
0.0039502	3.42619538	0.10835828	1.947353911
0.0039502	3.42619538	0.10563321	2.222475781
0.0039502	3.19276381	0.10502061	2.289490692
0.0039502	3.19276381	0.10845548	1.938196378
0.0039502	3.19276381	0.10682589	2.097578602
0.0039502	3.19276381	0.10387284	2.420537608
0.0039502	3.19276381	0.10772907	2.007689521
0.0039502	3.15840721	0.10718708	2.061158047
0.0039502	3.15840721	0.10390034	2.417311748
0.0039502	3.15840721	0.10764748	2.015648978
0.0039502	3.15840721	0.10872259	1.913252228
0.0039502	3.15840721	0.10370589	2.440214116
0.0039502	4.31042814	0.10642384	2.138876644
0.0039502	4.31042814	0.10898989	1.888611702
0.0039502	4.31042814	0.10540727	2.246960893
0.0039502	4.31042814	0.10498825	2.293086352
0.0039502	4.31042814	0.10885527	1.900981459
0.0039502	3.84888411	0.10915021	1.873985426
0.0039502	3.84888411	0.10460664	2.335917073
0.0039502	3.84888411	0.10567397	2.218087115
0.0039502	3.84888411	0.10804018	1.977626747
0.0039502	3.84888411	0.1094087	1.850641102
0.0039502	3.89241672	0.1047581	2.318822749
0.0039502	3.89241672	0.10427687	2.373573258
0.0039502	3.89241672	0.10872756	1.912791158
0.0039502	3.89241672	0.10892461	1.894599966
0.0039502	3.89241672	0.1068639	2.093715765
0.0039502	4.6376667	0.10338179	2.478869933
0.0039502	4.6376667	0.10520861	2.268712438
0.0039502	4.6376667	0.10794755	1.986530279
0.0039502	4.6376667	0.1098231	1.813821763
0.0039502	4.6376667	0.10637967	2.143463011
0.0039502	4.02903366	0.10343373	2.472634029
0.0039502	4.02903366	0.10731778	2.048135324
0.0039502	4.02903366	0.10927288	1.862870567
0.0039502	4.02903366	0.10599049	2.184300751
0.0039502	4.02903366	0.10465012	2.330996907
0.0039502	3.5032084	0.10795174	1.986126674
0.0039502	3.5032084	0.10897892	1.889616678
0.0039502	3.5032084	0.10634105	2.147481156
0.0039502	3.5032084	0.10338806	2.478116324
0.0039502	3.5032084	0.10767962	2.012509822
0.0039502	3.5032084	0.10891775	1.895230349
0.0039502	3.087466	0.10770472	2.010061673
0.0039502	3.087466	0.10466739	2.329045524
0.0039502	3.087466	0.10372242	2.438258798
0.0039502	3.087466	0.10674755	2.105562547
0.0039502	3.087466	0.10914008	1.874906242
0.0039502	3.44529581	0.10699686	2.080259334
0.0039502	3.44529581	0.10315578	2.506188257
0.0039502	3.44529581	0.1070985	2.07003105
0.0039502	3.44529581	0.10930837	1.859667209
0.0039502	3.44529581	0.10886737	1.899866327
0.0039502	4.09432793	0.10620956	2.161218348
0.0039502	4.09432793	0.10383648	2.424809391
0.0039502	4.09432793	0.10335642	2.481921563
0.0039502	4.09432793	0.10651572	2.129367748
0.0039502	4.09432793	0.10888259	1.898464585
0.0039502	3.53971267	0.10805881	1.97584087
0.0039502	3.53971267	0.10512157	2.278308781
0.0039502	3.53971267	0.10312115	2.510400578
0.0039502	3.53971267	0.1063609	2.14541496
0.0039502	3.53971267	0.10779998	2.000797476
0.0039502	3.36500716	0.10838732	1.944613434
0.0039502	3.36500716	0.10848282	1.935628355
0.0039502	3.36500716	0.1066162	2.119017205
0.0039502	3.36500716	0.10325755	2.493850031
0.0039502	3.36500716	0.10571448	2.213733953
0.0039502	3.69013238	0.10730591	2.049314626
0.0039502	3.69013238	0.10873817	1.911807234
0.0039502	3.69013238	0.10864555	1.920413506
0.0039502	3.69013238	0.10616479	2.165915643
0.0039502	3.69013238	0.10246226	2.591909155
0.0039502	3.25291157	0.10648324	2.132724346
0.0039502	3.25291157	0.10757677	2.022572564
0.0039502	3.25291157	0.10910138	1.878428237
0.0039502	3.25291157	0.10771371	2.00918555
0.0039502	3.25291157	0.10570414	2.214844265
0.0039502	3.33219957	0.10354566	2.459249018
0.0039502	3.33219957	0.10630223	2.1515277
0.0039502	3.33219957	0.1072108	2.058788493
0.0039502	3.33219957	0.10955008	1.837996279
0.0039502	3.33219957	0.10913624	1.875255416
0.0039502	4.65379953	0.10863385	1.921503425
0.0039502	4.65379953	0.10719517	2.060349575
0.0039502	4.65379953	0.10402919	2.402254297
0.0039502	4.65379953	0.10313731	2.508434029
0.0039502	4.65379953	0.10586651	2.197473026
0.0039502	5.14793968	0.10754084	2.026099765
0.0039502	5.14793968	0.10956122	1.837003613
0.0039502	5.14793968	0.10923539	1.866260441
0.0039502	5.14793968	0.10884557	1.901875881
0.0039502	5.14793968	0.10739271	2.040706568
0.0039502	4.92927074	0.10580549	2.203985245
0.0039502	4.92927074	0.10474024	2.320831969
0.0039502	4.92927074	0.1069903	2.080921217
0.0039502	4.92927074	0.10858505	1.926056088
0.0039502	4.92927074	0.10993043	1.804405545
0.0039502	4.642694	0.10929923	1.860491666
0.0039502	4.642694	0.10744848	2.035194881
0.0039502	4.642694	0.10376164	2.43362577
0.0039502	4.642694	0.10311939	2.51061485
0.0039502	4.642694	0.1045813	2.338789317
0.0039502	5.10916471	0.10730936	2.048971793
0.0039502	5.10916471	0.10797352	1.984030024
0.0039502	5.10916471	0.1098254	1.813619467
0.0039502	5.10916471	0.10943972	1.847859289
0.0039502	5.10916471	0.10875354	1.910382786
0.0039502	5.11930895	0.10741355	2.03864523
0.0039502	5.11930895	0.10722541	2.057330355
0.0039502	5.11930895	0.10609406	2.17335749
0.0039502	5.11930895	0.10456485	2.340655786
0.0039502	5.11930895	0.10353555	2.460455028
0.0039502	5.13896751	0.10364133	2.447865887
0.0039502	5.13896751	0.10711784	2.068090521
0.0039502	5.13896751	0.10770412	2.010120159
0.0039502	5.13896751	0.10794684	1.986598678
0.0039502	5.13896751	0.10899139	1.888474327
0.0039502	4.72661209	0.10977575	1.817991454
0.0039502	4.72661209	0.10993377	1.804113308
0.0039502	4.72661209	0.10969169	1.825417493
0.0039502	4.72661209	0.11019098	1.781749978
0.0039502	4.72661209	0.10967329	1.82704703
0.0039502	5.30868864	0.10838523	1.944810536
0.0039502	5.30868864	0.10736857	2.043096924
0.0039502	5.30868864	0.10687698	2.092388131
0.0039502	5.30868864	0.10621838	2.16029415
0.0039502	5.30868864	0.10521379	2.268142608
0.0039502	5.61932611	0.10395984	2.410346867
0.0039502	5.61932611	0.10337374	2.47983782
0.0039502	5.61932611	0.10391599	2.415477861
0.0039502	5.61932611	0.10382626	2.426011452
0.0039502	5.61932611	0.10436984	2.362896059
0.0039502	4.99704266	0.10419002	2.383591185
0.0039502	4.99704266	0.10552919	2.233715106
0.0039502	4.99704266	0.10597475	2.185968664
0.0039502	4.99704266	0.10642023	2.139251117
0.0039502	4.99704266	0.10611019	2.171658127
0.0039502	6.35395288	0.10485521	2.307928436
0.0039502	6.35395288	0.10387744	2.41999771
0.0039502	6.35395288	0.10394029	2.412633111
0.0039502	6.35395288	0.10440508	2.358861463
0.0039502	6.35395288	0.10557778	2.228457917
0.0039502	6.52243805	0.10656971	2.123799916
0.0039502	6.52243805	0.10812939	1.969089668
0.0039502	6.52243805	0.10923336	1.866444171
0.0039502	6.52243805	0.10958371	1.835001202
0.0039502	6.52243805	0.11060311	1.746493506
0.0039502	6.18760109	0.11027347	1.774636693
0.0039502	6.18760109	0.10990217	1.806880085
0.0039502	6.18760109	0.11033843	1.769055049
0.0039502	6.18760109	0.11015777	1.784621789
0.0039502	6.18760109	0.1096794	1.826505756
0.0039502	6.42609501	0.11031546	1.771026721
0.0039502	6.42609501	0.11001124	1.797348237
0.0039502	6.42609501	0.11028642	1.773522569
0.0039502	6.42609501	0.11050224	1.755057615
0.0039502	6.42609501	0.11009097	1.790412299
0.0039502	5.38275146	0.11031387	1.771163283
0.0039502	5.38275146	0.11027432	1.774563543
0.0039502	5.38275146	0.1102047	1.7805649
0.0039502	5.38275146	0.1104144	1.762549645
0.0039502	5.38275146	0.10959367	1.834115105
0.0039502	6.5910387	0.1078787	1.993174053
0.0039502	6.5910387	0.10678276	2.101970401
0.0039502	6.5910387	0.10636315	2.145180882
0.0039502	6.5910387	0.10516001	2.274065695
0.0039502	6.5910387	0.1053398	2.254324785
0.0039502	6.09729576	0.10706697	2.073198599
0.0039502	6.09729576	0.10856474	1.927954032
0.0039502	6.09729576	0.10945171	1.84678517
0.0039502	6.09729576	0.11070954	1.737502645
0.0039502	6.09729576	0.11104533	1.709438453
0.0039502	7.01338434	0.11070974	1.737485793
0.0039502	7.01338434	0.10983278	1.812970511
0.0039502	7.01338434	0.10895013	1.892256709
0.0039502	7.01338434	0.10856454	1.927972731
0.0039502	7.01338434	0.10689376	2.090686176
0.0039502	8.15220261	0.10555266	2.231174226
0.0039502	8.15220261	0.10446531	2.351981728
0.0039502	8.15220261	0.10437796	2.361965796
0.0039502	8.15220261	0.10422966	2.379013577
0.0039502	8.15220261	0.10572185	2.212942899
0.0039502	8.52802753	0.10542794	2.24470972
0.0039502	8.52802753	0.10438623	2.361018725
0.0039502	8.52802753	0.105401	2.247644206
0.0039502	8.52802753	0.10605527	2.177449625
0.0039502	8.52802753	0.10703734	2.07617969
0.0039502	9.02364445	0.10797537	1.983852036
0.0039502	9.02364445	0.10861328	1.923421134
0.0039502	9.02364445	0.10909633	1.878888313
0.0039502	9.02364445	0.10858322	1.926227023
0.0039502	9.02364445	0.10978051	1.81757185
0.0039502	8.53201485	0.11026578	1.775298615
0.0039502	8.53201485	0.11093178	1.718877484
0.0039502	8.53201485	0.11135352	1.68408009
0.0039502	8.53201485	0.11135667	1.683822855
0.0039502	8.53201485	0.11072329	1.736344471
0.0039502	9.20020294	0.11035	1.768062748
0.0039502	9.20020294	0.11199676	1.632358682
0.0039502	9.20020294	0.11099149	1.713907512
0.0039502	9.20020294	0.11078851	1.730861441
0.0039502	9.20020294	0.1113327	1.685781282
0.0039502	10.4654665	0.1104864	1.756406279
0.0039502	10.4654665	0.109579	1.835420379
0.0039502	10.4654665	0.10829566	1.953276452
0.0039502	10.4654665	0.10752822	2.027340113
0.0039502	10.4654665	0.10561092	2.224879438
0.0039502	8.09594727	0.10760142	2.020156258
0.0039502	8.09594727	0.10887296	1.899351375
0.0039502	8.09594727	0.1091845	1.870871824
0.0039502	8.09594727	0.11072324	1.736348681
0.0039502	8.09594727	0.11103244	1.710507342
0.0039502	8.98313618	0.11037407	1.766000168
0.0039502	8.98313618	0.10881487	1.904709453
0.0039502	8.98313618	0.10601517	2.181688058
0.0039502	8.98313618	0.10543348	2.244106741
0.0039502	8.98313618	0.1064546	2.135688494
0.0039502	8.94550323	0.10934433	1.856427046
0.0039502	8.94550323	0.11049737	1.75547215
0.0039502	8.94550323	0.11110899	1.704169304
0.0039502	8.94550323	0.11128905	1.689353481
0.0039502	8.94550323	0.11131815	1.686971175
0.0039502	10.00436211	0.10922686	1.867032591
0.0039502	10.00436211	0.10813531	1.968524451
0.0039502	10.00436211	0.10590044	2.193860253
0.0039502	10.00436211	0.10807718	1.974081496
0.0039502	10.00436211	0.10885662	1.900857011
0.0039502	9.18735981	0.11268222	1.578989561
0.0039502	9.18735981	0.1121182	1.622773736
0.0039502	9.18735981	0.10984792	1.81163991
0.0039502	9.18735981	0.10880926	1.905227706
0.0039502	9.18735981	0.10543705	2.243718265
0.0039502	9.97097111	0.10717451	2.062414857
0.0039502	9.97097111	0.10937758	1.85343609
0.0039502	9.97097111	0.1118025	1.647808976
0.0039502	9.97097111	0.11138099	1.681838157
0.0039502	9.97097111	0.10898387	1.889163136
0.0039502	9.51985359	0.10597391	2.186057712
0.0039502	9.51985359	0.10822652	1.959836574
0.0039502	9.51985359	0.1092457	1.865327588
0.0039502	9.51985359	0.11149114	1.672878326
0.0039502	9.51985359	0.1116535	1.659758583
0.0039502	10.57652187	0.11120127	1.696560096
0.0039502	10.57652187	0.10798458	1.982966181
0.0039502	10.57652187	0.10607032	2.175861018
0.0039502	10.57652187	0.10719708	2.060158746
0.0039502	10.57652187	0.1090411	1.883927358
0.0039502	21.13897705	0.11124677	1.692820781
0.0039502	21.13897705	0.11202067	1.630467062
0.0039502	21.13897705	0.11028408	1.773723834
0.0039502	21.13897705	0.10621449	2.160701713
0.0039502	21.13897705	0.10667925	2.112548068
0.0039502	17.86327934	0.10888883	1.897890189
0.0039502	17.86327934	0.11192967	1.637678179
0.0039502	17.86327934	0.11176462	1.650838723
0.0039502	17.86327934	0.10983266	1.812981061
0.0039502	17.86327934	0.10764013	2.01636755
0.0039502	14.43976784	0.10592816	2.190913112
0.0039502	14.43976784	0.10754497	2.025694016
0.0039502	14.43976784	0.10985918	1.810650942
0.0039502	14.43976784	0.11128383	1.689781179
0.0039502	14.43976784	0.11166156	1.65910997
0.0039502	12.80247498	0.11138683	1.681361917
0.0039502	12.80247498	0.10911066	1.877583084
0.0039502	12.80247498	0.10566843	2.218683102
0.0039502	12.80247498	0.10810114	1.971789097
0.0039502	12.80247498	0.10999312	1.79892829
0.0039502	12.38460159	0.11151339	1.671074267
0.0039502	12.38460159	0.11214682	1.62052304
0.0039502	12.38460159	0.11238499	1.601913863
0.0039502	12.38460159	0.10943706	1.848097669
0.0039502	12.38460159	0.10835787	1.94739263
0.0039502	11.86003876	0.10686701	2.09340002
0.0039502	11.86003876	0.10606159	2.176782374
0.0039502	11.86003876	0.10979937	1.815910255
0.0039502	11.86003876	0.11059365	1.747294904
0.0039502	11.86003876	0.11284446	1.566615268
0.0039502	10.64810371	0.11174046	1.652774015
0.0039502	10.64810371	0.1105957	1.747121209
0.0039502	10.64810371	0.10871934	1.913553793
0.0039502	10.64810371	0.10723364	2.056509422
0.0039502	10.64810371	0.10601043	2.182189605
0.0039502	11.3370266	0.10543236	2.24422863
0.0039502	11.3370266	0.10574152	2.210833018
0.0039502	11.3370266	0.10746627	2.033439848
0.0039502	11.3370266	0.10969577	1.825056358
0.0039502	11.3370266	0.11095872	1.716633347
0.0039502	10.70876694	0.1114744	1.67423691
0.0039502	10.70876694	0.11226137	1.61154596
0.0039502	10.70876694	0.11062633	1.744527996
0.0039502	10.70876694	0.10993408	1.804086186
0.0039502	10.70876694	0.10843727	1.939908718
0.0039502	10.92185497	0.10654099	2.126759912
0.0039502	10.92185497	0.10570182	2.215093464
0.0039502	10.92185497	0.10640877	2.140440325
0.0039502	10.92185497	0.10998002	1.800071468
0.0039502	10.92185497	0.11066122	1.741578811
0.0039502	12.30651093	0.11232468	1.606605822
0.0039502	12.30651093	0.11188849	1.640951881
0.0039502	12.30651093	0.11147185	1.67444396
0.0039502	12.30651093	0.11270992	1.576869941
0.0039502	12.30651093	0.10971269	1.823559471
0.0039502	12.30651093	0.1090759	1.880750721
0.0039502	12.03906441	0.10671211	2.109184357
0.0039502	12.03906441	0.10686059	2.094051867
0.0039502	12.03906441	0.10957638	1.835653593
0.0039502	12.03906441	0.11111125	1.703982543
0.0039502	12.03906441	0.11206639	1.626856063
0.0039502	12.18654823	0.11129442	1.688913607
0.0039502	12.18654823	0.11101238	1.712172125
0.0039502	12.18654823	0.10916135	1.872973324
0.0039502	12.18654823	0.10611613	2.171032657
0.0039502	12.18654823	0.10896806	1.890612102
0.0039502	11.83138084	0.11157668	1.665953264
0.0039502	11.83138084	0.11125088	1.692483416
0.0039502	11.83138084	0.11173746	1.653014482
0.0039502	11.83138084	0.11093539	1.718576596
0.0039502	11.83138084	0.11029525	1.772763301
0.0039502	11.75380707	0.10808255	1.973567484
0.0039502	11.75380707	0.10774955	2.005696548
0.0039502	11.75380707	0.1062995	2.151812558
0.0039502	11.75380707	0.10780647	2.000167869
0.0039502	11.75380707	0.11008204	1.791187812
0.0039502	10.79797745	0.11246336	1.595837349
0.0039502	10.79797745	0.11282064	1.568425964
0.0039502	10.79797745	0.11227186	1.610726367
0.0039502	10.79797745	0.11167193	1.658275837
0.0039502	10.79797745	0.10993044	1.80440467
0.0039502	10.25769234	0.10633255	2.148366533
0.0039502	10.25769234	0.10706598	2.073298135
0.0039502	10.25769234	0.1093481	1.856087679
0.0039502	10.25769234	0.11056872	1.749408596
0.0039502	10.25769234	0.11153389	1.669413823
0.0039502	9.58737278	0.11195555	1.63562413
0.0039502	9.58737278	0.11287603	1.564218671
0.0039502	9.58737278	0.11375625	1.498853994
0.0039502	9.58737278	0.11057603	1.748788552
0.0039502	9.58737278	0.11107203	1.707226509
0.0039502	10.501688	0.11004953	1.794013934
0.0039502	10.501688	0.10909797	1.87873889
0.0039502	10.501688	0.10933219	1.857520285
0.0039502	10.501688	0.10963882	1.830103672
0.0039502	10.501688	0.1085309	1.931120491
0.0039502	10.33714867	0.10812661	1.969355147
0.0039502	10.33714867	0.10717162	2.062703921
0.0039502	10.33714867	0.10707225	2.072667825
0.0039502	10.33714867	0.1052321	2.26612955
0.0039502	10.33714867	0.1067416	2.106170176
0.0039502	10.05029488	0.10738456	2.041513273
0.0039502	10.05029488	0.10933919	1.856889838
0.0039502	10.05029488	0.11000544	1.797853842
0.0039502	10.05029488	0.1106573	1.741909912
0.0039502	10.05029488	0.11063112	1.744122811
0.0039502	10.20842648	0.11183067	1.645559468
0.0039502	10.20842648	0.11212586	1.622171042
0.0039502	10.20842648	0.11319382	1.5402973
0.0039502	10.20842648	0.11337385	1.52690838
0.0039502	10.20842648	0.11238943	1.601568985
		0.11157785	1.665858743
		0.10942983	1.84874575
		0.10792319	1.988878395
		0.10693558	2.086450497
		0.10639215	2.142166162
0.0039502	13.78562355	0.10950986	1.841584678
0.0039502	13.78562355	0.11072377	1.736304054
0.0039502	13.78562355	0.1109311	1.718934166
0.0039502	13.78562355	0.11258682	1.586311449
0.0039502	13.78562355	0.11412983	1.471944504
0.0039502	12.50789452	0.11200396	1.631788829
0.0039502	12.50789452	0.1106321	1.744039925
0.0039502	12.50789452	0.10781339	1.999496764
0.0039502	12.50789452	0.10616855	2.165520749
0.0039502	12.50789452	0.10785408	1.995555183
0.0039502	11.18655396	0.11014847	1.785426829
0.0039502	11.18655396	0.11173652	1.653089836
0.0039502	11.18655396	0.11252894	1.590770241
0.0039502	11.18655396	0.11175229	1.651826111
0.0039502	11.18655396	0.10883641	1.902720896
0.0039502	11.06027794	0.10649426	2.131584908
0.0039502	11.06027794	0.10945271	1.846695614
0.0039502	11.06027794	0.11106136	1.708110114
0.0039502	11.06027794	0.11233319	1.605942935
0.0039502	11.06027794	0.11279988	1.570005758
0.0039502	11.51337242	0.11162158	1.662329775
